№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
27,Ассимиляция,Да,идентичность/границы,культурное поглощение,коллективные/постепенные,аналог в антропологии
28,Сегрегация,Нет,идентичность/границы,структурное разделение,коллективные/институциональные,аналог в истории
29,Интеграция меньшинств,Нет,идентичность/границы,инклюзия,коллективные/институциональные,аналог в политике
30,Рост популизма,Нет,дискурс,политическая мобилизация,коллективные/латентные,новый
31,Снижение политического участия,Да,поведение,деполитизация,коллективные/постепенные,аналог в политологии
32,Рост протестной активности,Да,поведение,социальная мобилизация,коллективные/каскадные,аналог в социальных движениях
33,Институционализация протеста,Нет,институты,нормативное закрепление,коллективные/институциональные,аналог в истории
34,Разрыв информационных цепочек,Да,дискурс,фрагментация коммуникации,коллективные/латентные,аналог в медиа-исследованиях
35,Рост массовой медиации,Нет,дискурс,тотальная медиатизация,коллективные/постепенные,аналог в культурологии
36,Смена режима власти,Нет,структура,режимный переход,коллективные/каскадные,аналог в политологии
37,Смена модели семьи,Нет,структура,демографическая трансформация,коллективные/постепенные,аналог в демографии
38,Формирование новых гендерных ролей,Нет,нормы,гендерная реконфигурация,коллективные/постепенные,аналог в гендерных исследованиях
39,Рост неформальной экономики,Да,экономика/обмен,теневой сектор,коллективные/латентные,аналог в экономике
40,Формализация экономики,Нет,экономика/обмен,легализация практик,коллективные/институциональные,аналог в праве
41,Рост глобального неравенства,Нет,структура,мировая стратификация,коллективные/постепенные,аналог в мировой системе
42,Регионализация,Нет,структура,субглобальная интеграция,коллективные/постепенные,аналог в международных отношениях
43,Рост образовательного уровня,Нет,содержание,массовое образование,коллективные/постепенные,аналог в педагогике
44,Деградация образования,Нет,содержание,снижение качества,коллективные/постепенные,аналог в истории
45,Рост доверия к институтам,Да,отношения,легитимация,коллективные/институциональные,аналог в политологии
46,Утрата доверия к институтам,Да,отношения,делегитимация,коллективные/институциональные,аналог в кризисологии
47,Рост миграционных барьеров,Нет,структура,усиление контроля,коллективные/институциональные,аналог в политике
48,Снятие миграционных барьеров,Нет,структура,либерализация,коллективные/институциональные,аналог в международных отношениях
49,Формирование новых профессий,Нет,структура,профессиональная дифференциация,коллективные/постепенные,аналог в социологии труда
50,Исчезновение профессий,Нет,структура,профессиональная деинституционализация,коллективные/постепенные,аналог в экономике
51,Рост социального государства,Нет,институты,расширение welfare,коллективные/институциональные,аналог в истории
52,Сжатие социального государства,Нет,институты,неолиберальная дерегуляция,коллективные/институциональные,аналог в политологии
53,Рост экологических институтов,Нет,институты,эко-институционализация,коллективные/институциональные,новый
54,Эрозия экологических норм,Да,нормы,экологический регресс,коллективные/латентные,новый
55,Формирование глобальной памяти,Нет,память/наследие,коллективная историзация,коллективные/институциональные,аналог в культурной социологии
56,Переписывание истории,Нет,память/наследие,историческая реконфигурация,коллективные/институциональные,аналог в политике
57,Рост роли корпораций,Нет,структура,корпоративизация,коллективные/институциональные,аналог в политэкономии
58,Снижение роли корпораций,Нет,структура,декорпоративизация,коллективные/институциональные,новый
59,Глобальная эпидемия,Нет,состояние,массовое здоровье,коллективные/каскадные,аналог в демографии
60,Глобальный кризис доверия,Нет,отношения,системная эрозия,коллективные/латентные,новый
61,Формирование мировой элиты,Нет,структура,глобальная стратификация,коллективные/постепенные,аналог в мировой-системной теории
62,Эрозия традиционных элит,Нет,структура,делегитимация,коллективные/постепенные,аналог в истории
63,Рост роли НКО,Нет,институты,гражданское общество,коллективные/институциональные,аналог в политологии
64,Снижение роли НКО,Нет,институты,репрессия гражданских форм,коллективные/институциональные,новый
65,Рост социальной мобильности,Да,отношения,структурные возможности,коллективные/постепенные,аналог в социологии стратификации
66,Закрытие каналов мобильности,Да,отношения,барьеры доступа,коллективные/институциональные,аналог в политэкономии
67,Рост глобальной миграции,Нет,структура,транснационализация,коллективные/каскадные,аналог в международных отношениях
68,Глобальные трудовые цепочки,Нет,экономика/обмен,транснациональное производство,коллективные/институциональные,новый
69,Рост транснациональных корпораций,Нет,структура,экономическая концентрация,коллективные/институциональные,аналог в политэкономии
70,Фрагментация глобальных рынков,Нет,экономика/обмен,раздробление,коллективные/постепенные,новый
71,Рост авторитаризма,Нет,структура,сужение прав,коллективные/институциональные,аналог в политологии
72,Либерализация режима,Нет,структура,открытие системы,коллективные/институциональные,аналог в политике
73,Массовая цифровизация управления,Нет,институты,e-gov,коллективные/институциональные,новый
74,Рост наднациональных институтов,Нет,институты,глобальное управление,коллективные/институциональные,аналог в международных отношениях
75,Кризис наднациональных институтов,Нет,институты,делегитимация,коллективные/институциональные,новый
76,Формирование глобальной сети коммуникации,Нет,дискурс,сетевое общество,коллективные/постепенные,аналог в теории Кастельса
77,Рост цифровых разрывов,Да,структура,цифровое неравенство,коллективные/постепенные,новый
78,Снятие цифровых барьеров,Да,структура,цифровая инклюзия,коллективные/институциональные,новый
79,Формирование мегаполисов,Нет,пространство,урбанизация,коллективные/постепенные,аналог в урбанистике
80,Упадок малых городов,Нет,пространство,деурбанизация,коллективные/постепенные,аналог в истории
81,Рост глобальных кризисов,Нет,состояние,системная турбулентность,коллективные/каскадные,новый
82,Формирование глобальной солидарности,Да,отношения,транснациональная эмпатия,коллективные/институциональные,новый
83,Крах глобальной солидарности,Нет,отношения,фрагментация,коллективные/каскадные,новый
84,Рост массовых идентичностей,Нет,идентичность/границы,масс-медиа и культура,коллективные/постепенные,аналог в культурной социологии
85,Фрагментация идентичностей,Да,идентичность/границы,политика различий,коллективные/постепенные,аналог в постмодернистских теориях
86,Рост политической поляризации,Нет,дискурс,двоичная логика,коллективные/каскадные,новый
87,Снижение поляризации,Нет,дискурс,консенсус,коллективные/институциональные,аналог в политике
88,Формирование новых классов,Нет,структура,классовая динамика,коллективные/постепенные,аналог в социологии Маркса
89,Размывание классовых границ,Да,структура,де-стратификация,коллективные/постепенные,аналог в постиндустриальной теории
90,Рост глобальной зависимости,Нет,структура,центр-периферия,коллективные/постепенные,аналог в dependency theory
91,Автономизация периферии,Нет,структура,децентрализация,коллективные/постепенные,новый
92,Рост технократии,Нет,институты,технологическое управление,коллективные/институциональные,аналог в политологии
93,Снижение роли экспертов,Нет,институты,антиинтеллектуализм,коллективные/постепенные,новый
94,Рост надзорного общества,Нет,структура,паноптикон 2.0,коллективные/институциональные,аналог в теории Фуко
95,Сопротивление надзору,Да,поведение,приватизация,индивидуальные/коллективные,аналог в культурной социологии
96,Формирование глобальных культурных индустрий,Нет,экономика/обмен,массовая культура,коллективные/институциональные,аналог в культурологии
97,Фрагментация культурных индустрий,Нет,экономика/обмен,нишевизация,коллективные/латентные,новый
98,Рост роли знаний,Нет,содержание,knowledge society,коллективные/постепенные,аналог в социологии знаний
99,Эрозия знаний,Нет,содержание,инфодемия,коллективные/каскадные,новый
100,Рост глобальной памяти катастроф,Нет,память/наследие,культурная травма,коллективные/институциональные,аналог в cultural trauma theory
101,Коллективное вытеснение травм,Нет,память/наследие,социальное забвение,коллективные/латентные,аналог в психоанализе
102,Рост международных альянсов,Нет,структура,глобальное сотрудничество,коллективные/институциональные,аналог в международных отношениях
103,Распад альянсов,Нет,структура,геополитическая фрагментация,коллективные/институциональные,аналог в истории
104,Рост глобальных религий,Нет,нормы,религиозная экспансия,коллективные/постепенные,аналог в антропологии
105,Фрагментация религий,Нет,нормы,сектанизация,коллективные/постепенные,аналог в социологии религии
106,Рост ксенофобии,Нет,отношения,отчуждение,коллективные/латентные,аналог в политике
107,Рост мультикультурализма,Нет,отношения,интеграция,коллективные/институциональные,аналог в политике
108,Формирование новых форм труда,Нет,структура,гиг-экономика,коллективные/постепенные,новый
109,Разрушение традиционного труда,Нет,структура,постиндустриальный переход,коллективные/постепенные,аналог в экономике
110,Рост роли социальных медиа,Нет,дискурс,цифровая публичность,коллективные/постепенные,новый
111,Регулирование социальных медиа,Нет,институты,цифровая политика,коллективные/институциональные,новый
112,Формирование глобальной экологии,Нет,состояние,экологическая интеграция,коллективные/институциональные,аналог в экологической социологии
113,Экологический коллапс,Нет,состояние,системный кризис,коллективные/каскадные,аналог в истории
114,Рост демографического давления,Нет,структура,рост населения,коллективные/постепенные,аналог в демографии
115,Демографический спад,Нет,структура,старение населения,коллективные/постепенные,аналог в демографии
116,Формирование глобальной безопасности,Нет,институты,наднациональный контроль,коллективные/институциональные,аналог в международных отношениях
117,Крах глобальной безопасности,Нет,институты,дестабилизация,коллективные/каскадные,новый
118,Рост роли алгоритмов в управлении,Нет,технология/инфраструктура,алгоритмизация,коллективные/институциональные,новый
119,Сопротивление алгоритмизации,Да,поведение,коллективный протест,коллективные/латентные,новый
120,Рост глобальных катастрофических рисков,Нет,состояние,системная уязвимость,коллективные/каскадные,новый
121,Формирование новых мировых центров силы,Нет,структура,многополярность,коллективные/постепенные,аналог в международных отношениях
122,Упадок гегемона,Нет,структура,системный сдвиг,коллективные/каскадные,аналог в мировой-системной теории
123,Рост глобальной конкуренции за ресурсы,Нет,экономика/обмен,ресурсная борьба,коллективные/каскадные,аналог в политэкономии
124,Формирование глобальных неравенств доступа,Нет,структура,ресурсная стратификация,коллективные/постепенные,новый
125,Рост мирового производства знаний,Нет,содержание,научная глобализация,коллективные/постепенные,аналог в социологии науки
126,Инфляция знаний,Нет,содержание,информационный перегруз,коллективные/латентные,новый
127,Рост международной бюрократии,Нет,структура,административное расширение,коллективные/институциональные,аналог в политологии
128,Делегитимация международной бюрократии,Нет,структура,кризис доверия,коллективные/институциональные,новый
129,Формирование глобальных стандартов,Нет,нормы,унификация,коллективные/институциональные,аналог в праве
130,Фрагментация стандартов,Нет,нормы,правовой плюрализм,коллективные/институциональные,аналог в сравнительном правоведении
131,Рост глобальной мобильности капитала,Нет,экономика/обмен,финансовая глобализация,коллективные/постепенные,аналог в политэкономии
132,Контроль за мобильностью капитала,Нет,экономика/обмен,финансовая регуляция,коллективные/институциональные,аналог в экономике
133,Формирование глобальной идентичности,Нет,идентичность/границы,космополитизм,коллективные/постепенные,аналог в культурной социологии
134,Рост национализма,Нет,идентичность/границы,национальная мобилизация,коллективные/каскадные,аналог в политике
135,Межцивилизационные конфликты,Нет,структура,столкновение цивилизаций,коллективные/каскадные,аналог в теории Хантингтона
136,Межцивилизационные альянсы,Нет,структура,диалог цивилизаций,коллективные/институциональные,новый
137,Рост глобальных транспортных сетей,Нет,технология/инфраструктура,мобильность,коллективные/институциональные,аналог в урбанистике
138,Коллапс транспортных сетей,Нет,технология/инфраструктура,сбой инфраструктуры,коллективные/каскадные,новый
139,Формирование глобальной цифровой валюты,Нет,экономика/обмен,финансовая унификация,коллективные/институциональные,новый
140,Фрагментация валютных систем,Нет,экономика/обмен,многовалютность,коллективные/институциональные,аналог в экономике
141,Рост глобальных культурных обменов,Нет,символы,транснациональная культура,коллективные/постепенные,аналог в культурной социологии
142,Культурная апроприация,Да,символы,перенос культурных элементов,коллективные/латентные,аналог в антропологии
143,Рост глобального туризма,Нет,структура,массовое перемещение,коллективные/постепенные,аналог в экономике
144,Кризис туризма,Нет,структура,остановка потоков,коллективные/каскадные,новый
145,Формирование новых типов государственности,Нет,структура,гибридные режимы,коллективные/институциональные,аналог в политологии
146,Разрушение государственности,Нет,структура,failed states,коллективные/каскадные,аналог в политологии
147,Рост глобальной кооперации науки,Нет,содержание,коллективное знание,коллективные/институциональные,аналог в социологии науки
148,Фрагментация научного пространства,Нет,содержание,научный протекционизм,коллективные/институциональные,новый
149,Формирование глобальных дискурсов справедливости,Нет,дискурс,мировые ценности,коллективные/постепенные,новый
150,Рост конкурирующих дискурсов,Нет,дискурс,идеологическая борьба,коллективные/латентные,аналог в политике
151,Рост значения человеческого капитала,Нет,содержание,капитализация образования,коллективные/постепенные,аналог в экономике
152,Упадок человеческого капитала,Нет,содержание,утечка мозгов,коллективные/постепенные,аналог в демографии
153,Рост «общества риска»,Нет,состояние,системная уязвимость,коллективные/постепенные,аналог в теории Бека
154,Формирование общества контроля,Нет,структура,глобальная дисциплина,коллективные/институциональные,аналог в Фуко
155,Рост значения сетевых платформ,Нет,технология/инфраструктура,платформизация,коллективные/институциональные,новый
156,Фрагментация платформ,Нет,технология/инфраструктура,цифровая конкуренция,коллективные/институциональные,новый
157,Формирование глобальных культурных мемов,Нет,символы,меметическая глобализация,коллективные/латентные,новый
158,Рост антиглобалистских движений,Нет,поведение,социальное сопротивление,коллективные/каскадные,аналог в политике
159,Гибридизация культурных форм,Да,символы,смешение традиций,коллективные/постепенные,аналог в культурной антропологии
160,Формирование «мирового общественного мнения»,Нет,дискурс,глобальная публичность,коллективные/институциональные,аналог в медиа-исследованиях
161,Эрозия мирового общественного мнения,Да,дискурс,фрагментация публичности,коллективные/латентные,новый
162,Формирование наднациональных идентичностей,Нет,идентичность/границы,европеизация и др.,коллективные/постепенные,аналог в интеграционных теориях
163,Рост изоляционизма,Нет,структура,самоограничение,коллективные/постепенные,аналог в истории
164,Формирование новых моделей демократии,Нет,институты,цифровая демократия,коллективные/институциональные,новый
165,Кризис демократии,Нет,институты,делегитимация,коллективные/постепенные,аналог в политологии
166,Рост международных кризисных институтов,Нет,институты,кризисное управление,коллективные/институциональные,новый
167,Крах международных кризисных институтов,Нет,институты,делегитимация,коллективные/каскадные,новый
168,Формирование глобальных «цифровых наций»,Нет,идентичность/границы,виртуальная государственность,коллективные/институциональные,новый
169,Рост биополитики,Нет,тело/материя,управление жизнью,коллективные/институциональные,аналог в Фуко
170,Сопротивление биополитике,Да,поведение,право на тело,индивидуальные/коллективные,аналог в культурной социологии
171,Формирование глобальных образовательных сетей,Нет,содержание,knowledge hubs,коллективные/институциональные,новый
172,Фрагментация образовательных сетей,Нет,содержание,образовательный протекционизм,коллективные/институциональные,новый
173,Рост значения big data в управлении,Нет,технология/инфраструктура,алгоритмическое управление,коллективные/институциональные,новый
174,Рост социальной атомизации,Нет,структура,распад общностей,коллективные/постепенные,аналог в культурной социологии
175,Реагрегация социальных связей,Нет,структура,новая солидарность,коллективные/постепенные,новый
176,Рост гибридных войн,Нет,структура,смешанные конфликты,коллективные/каскадные,аналог в политике
177,Рост глобальной поляризации богатства,Нет,экономика/обмен,капиталовая концентрация,коллективные/постепенные,аналог в политэкономии
178,Формирование новых форм глобальной периферии,Нет,структура,неоколониализм,коллективные/постепенные,аналог в мировой-системной теории
179,Рост сетевой солидарности,Нет,отношения,цифровая кооперация,коллективные/институциональные,новый
180,Кризис сетевой солидарности,Нет,отношения,цифровая фрагментация,коллективные/латентные,новый
