№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
75,Формирование практик распределения семейного бюджета,Нет,экономика/обмен,финансовая кооперация,индивидуальные/коллективные,аналог в экономической социологии
76,Кризис распределения бюджета,Да,экономика/обмен,конфликт,индивидуальные/коллективные,новый
77,Создание института семейных праздников,Нет,институты,ритуализация,коллективные/институциональные,аналог в антропологии
78,Эрозия семейных праздников,Да,институты,деритуализация,коллективные/латентные,новый
79,Формирование института бабушек и дедушек,Нет,институты,трансгенерационная поддержка,коллективные/институциональные,аналог в геронтологии
80,Кризис института бабушек и дедушек,Да,институты,утрата роли,коллективные/институциональные,новый
81,Создание практик интернациональных браков,Нет,структура,глобализация,индивидуальные/институциональные,аналог в этносоциологии
82,Кризис интернациональных браков,Да,структура,культурные конфликты,индивидуальные/институциональные,новый
83,Формирование институтов семейной медиации,Нет,институты,конфликт-менеджмент,индивидуальные/институциональные,новый
84,Угасание семейной медиации,Да,институты,снижение роли,индивидуальные/институциональные,новый
85,Формирование практик совместного досуга,Нет,поведение,рекреация,коллективные/неформальные,аналог в культурологии
86,Эрозия совместного досуга,Да,поведение,индивидуализация,коллективные/латентные,новый
87,Формирование института брачного посредничества,Нет,институты,организация,индивидуальные/институциональные,аналог в исторической социологии
88,Угасание брачного посредничества,Да,институты,устаревание,индивидуальные/институциональные,новый
89,Создание института семейного права,Нет,институты,регуляция,коллективные/институциональные,аналог в праве
90,Реформа семейного права,Да,институты,адаптация,коллективные/институциональные,новый
91,Формирование института многодетных льгот,Нет,институты,поддержка,коллективные/институциональные,аналог в социальной политике
92,Кризис института многодетных льгот,Да,институты,неэффективность,коллективные/институциональные,новый
93,Формирование института приёмных домов,Нет,институты,альтернативное воспитание,коллективные/институциональные,аналог в социальной политике
94,Кризис приёмных домов,Да,институты,недоверие,коллективные/институциональные,новый
95,Формирование института усыновления однополыми парами,Нет,институты,инклюзия,индивидуальные/институциональные,новый
96,Кризис усыновления однополыми парами,Да,институты,ограничения,индивидуальные/институциональные,новый
97,Создание института семейных ценностей в религиозных общинах,Нет,нормы,религиозная артикуляция,коллективные/институциональные,аналог в религиоведении
98,Эрозия религиозных семейных ценностей,Да,нормы,секуляризация,коллективные/институциональные,новый
99,Формирование института семейной солидарности,Нет,отношения,поддержка,коллективные/институциональные,аналог в культурологии
100,Эрозия семейной солидарности,Да,отношения,атомизация,коллективные/институциональные,новый
101,Формирование института детоцентристской семьи,Нет,структура,переориентация,индивидуальные/коллективные,новый
102,Кризис детоцентристской семьи,Да,структура,ресурсное напряжение,индивидуальные/коллективные,новый
103,Создание практик семейного предпринимательства,Нет,экономика/обмен,инновация,индивидуальные/коллективные,аналог в экономической социологии
104,Кризис семейного предпринимательства,Да,экономика/обмен,банкротство,индивидуальные/коллективные,новый
105,Формирование института международного усыновления,Нет,институты,глобализация,индивидуальные/институциональные,аналог в migration studies
106,Кризис международного усыновления,Да,институты,ограничения,индивидуальные/институциональные,новый
107,Создание института семейного волонтёрства,Нет,институты,альтруизм,коллективные/институциональные,новый
108,Угасание семейного волонтёрства,Да,институты,снижение вовлечённости,коллективные/институциональные,новый
109,Формирование института межнациональных семейных союзов,Нет,структура,глобализация,индивидуальные/институциональные,новый
110,Кризис межнациональных семейных союзов,Да,структура,конфликт идентичностей,индивидуальные/институциональные,новый
111,Создание института семейного образования,Нет,институты,альтернативная педагогика,индивидуальные/институциональные,аналог в педагогике
112,Кризис семейного образования,Да,институты,ограничения,индивидуальные/институциональные,новый
113,Формирование практик межпоколенческого воспитания,Нет,функция,социализация,коллективные/институциональные,аналог в геронтологии
114,Кризис межпоколенческого воспитания,Да,функция,разрыв связей,коллективные/институциональные,новый
115,Формирование института семейной мобильности,Нет,структура,миграция,индивидуальные/институциональные,новый
116,Кризис семейной мобильности,Да,структура,барьеры,индивидуальные/институциональные,новый
117,Создание института многопоколенной кооперации,Нет,структура,солидарность,коллективные/институциональные,новый
118,Распад многопоколенной кооперации,Нет,структура,разрыв связей,коллективные/институциональные,новый
119,Формирование института семейных ценностей в медиа,Нет,дискурс,репрезентация,коллективные/институциональные,аналог в media studies
120,Эрозия семейных ценностей в медиа,Да,дискурс,коммодификация,коллективные/институциональные,новый
121,Формирование института цифрового родительства,Нет,технология/инфраструктура,онлайн-контроль,индивидуальные/институциональные,новый
122,Кризис цифрового родительства,Да,технология/инфраструктура,утрата доверия,индивидуальные/институциональные,новый
123,Создание института альтернативного материнства (донорство яйцеклеток),Нет,тело/материя,репродуктивные технологии,индивидуальные/институциональные,аналог в медицине
124,Регулирование альтернативного материнства,Да,тело/материя,правовая адаптация,индивидуальные/институциональные,новый
125,Формирование института семейных блогов,Нет,дискурс,репрезентация,индивидуальные/коллективные,аналог в digital sociology
126,Кризис семейных блогов,Да,дискурс,утрата аутентичности,индивидуальные/коллективные,новый
127,Формирование института семейных чатов,Нет,технология/инфраструктура,цифровая социализация,индивидуальные/коллективные,новый
128,Эрозия института семейных чатов,Да,технология/инфраструктура,перегрузка,индивидуальные/коллективные,новый
129,Создание института межкультурных семейных практик,Нет,структура,глобализация,индивидуальные/коллективные,новый
130,Кризис межкультурных семейных практик,Да,структура,конфликты ценностей,индивидуальные/коллективные,новый
131,Формирование института семейных кооперативов,Нет,экономика/обмен,коллективное хозяйство,коллективные/институциональные,аналог в экономической социологии
132,Распад семейных кооперативов,Нет,экономика/обмен,конфликты,коллективные/институциональные,новый
133,Создание института семейного стартапа,Нет,экономика/обмен,инновация,индивидуальные/коллективные,новый
134,Кризис семейных стартапов,Да,экономика/обмен,банкротство,индивидуальные/коллективные,новый
135,Формирование института транснациональных семей,Нет,структура,миграция,индивидуальные/коллективные,аналог в migration studies
136,Кризис транснациональных семей,Да,структура,разрыв связей,индивидуальные/коллективные,новый
137,Создание института виртуальной семьи (метавселенная),Нет,символы,цифровая репрезентация,индивидуальные/коллективные,новый
138,Кризис виртуальной семьи,Да,символы,утрата вовлечённости,индивидуальные/коллективные,новый
139,Формирование института семейного онлайн-образования,Нет,технология/инфраструктура,цифровая педагогика,индивидуальные/институциональные,аналог в edtech
140,Угасание семейного онлайн-образования,Да,технология/инфраструктура,утрата интереса,индивидуальные/институциональные,новый
141,Формирование института семейного наследия (медиаархивы),Нет,память/наследие,цифровая фиксация,индивидуальные/коллективные,аналог в memory studies
142,Эрозия семейного наследия,Да,память/наследие,утрата данных,индивидуальные/коллективные,новый
143,Создание института семейных цифровых ритуалов,Нет,поведение,онлайн-практика,индивидуальные/коллективные,новый
144,Угасание семейных цифровых ритуалов,Да,поведение,утрата актуальности,индивидуальные/коллективные,новый
145,Формирование института семейного волонтёрства онлайн,Нет,институты,цифровая кооперация,индивидуальные/коллективные,новый
146,Кризис семейного онлайн-волонтёрства,Да,институты,утрата вовлечённости,индивидуальные/коллективные,новый
147,Создание института семейных сетевых игр,Нет,поведение,онлайн-социализация,индивидуальные/коллективные,аналог в digital culture
148,Эрозия семейных сетевых игр,Да,поведение,утрата интереса,индивидуальные/коллективные,новый
149,Формирование института семейных онлайн-церемоний (свадьбы, дни рождения),Нет,дискурс,цифровая репрезентация,индивидуальные/коллективные,новый
150,Кризис семейных онлайн-церемоний,Да,дискурс,утрата сакральности,индивидуальные/коллективные,новый
151,Создание института гендерно-нейтральной семьи,Нет,структура,инклюзия,индивидуальные/институциональные,новый
152,Кризис гендерно-нейтральной семьи,Да,структура,социальное давление,индивидуальные/институциональные,новый
153,Формирование института семейного самообеспечения,Нет,экономика/обмен,автаркия,индивидуальные/коллективные,новый
154,Распад семейного самообеспечения,Нет,экономика/обмен,ресурсное истощение,индивидуальные/коллективные,новый
155,Создание института семейной благотворительности,Нет,экономика/обмен,альтруизм,индивидуальные/коллективные,аналог в philanthropy studies
156,Угасание семейной благотворительности,Да,экономика/обмен,утрата вовлечённости,индивидуальные/коллективные,новый
157,Формирование института семейных чатов поколений,Нет,технология/инфраструктура,цифровая преемственность,коллективные/неформальные,новый
158,Эрозия чатов поколений,Да,технология/инфраструктура,разрыв коммуникаций,коллективные/неформальные,новый
159,Создание института семейной психологической помощи онлайн,Нет,институты,цифровая поддержка,индивидуальные/институциональные,аналог в digital psychology
160,Кризис семейной онлайн-помощи,Да,институты,утрата доверия,индивидуальные/институциональные,новый
