№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
20,Апелляция к равенству,Условно,"нормы; дискурс","равные права как аргумент","возможные; мгновенные; коллективные","демократия"
21,Апелляция к свободе,Условно,"нормы; дискурс","свобода как ценность","возможные; мгновенные; коллективные","либерализм"
22,Апелляция к безопасности,Условно,"состояние; дискурс","безопасность как ценность","возможные; мгновенные; коллективные","госбезопасность"
23,Апелляция к суверенитету,Условно,"нормы; идентичность; дискурс","суверенитет как довод","возможные; мгновенные; коллективные","международные отношения"
24,Апелляция к религии,Условно,"нормы; идентичность; дискурс","божественный закон как довод","возможные; мгновенные; коллективные","богословие; политика"
25,Апелляция к морали,Условно,"нормы; дискурс","моральные ценности как обоснование","возможные; мгновенные; коллективные","этика"
26,Апелляция к науке,Условно,"нормы; институты; дискурс","«наука доказала»","возможные; мгновенные; коллективные","наука"
27,Апелляция к культуре,Условно,"идентичность; дискурс","культура как ценность","возможные; постепенно; коллективные","гуманитаристика"
28,Апелляция к языку,Условно,"идентичность; дискурс","родной язык как довод","возможные; мгновенные; коллективные","национализм"
29,Апелляция к будущему,Условно,"время; дискурс","обещания будущего как довод","возможные; постепенно; коллективные","политический прогноз"
30,Апелляция к прошлому,Условно,"память; дискурс","обращение к истории как довод","возможные; постепенно; коллективные","традиция"
31,Апелляция к настоящему моменту,Условно,"время; дискурс","«здесь и сейчас» усиливает призыв","возможные; мгновенные; коллективные","пропаганда"
32,Апелляция к детям,Условно,"идентичность; дискурс","будущее поколение как довод","возможные; мгновенные; коллективные","соц. реклама"
33,Апелляция к старикам,Условно,"идентичность; дискурс","уважение к старшим как довод","возможные; мгновенные; коллективные","традиция"
34,Апелляция к героям,Условно,"идентичность; память; дискурс","герои как пример","возможные; мгновенные; коллективные","мемориализация"
35,Апелляция к жертвам,Условно,"идентичность; память; дискурс","жертвы как оправдание действий","возможные; мгновенные; коллективные","пропаганда"
36,Апелляция к справедливому наказанию,Условно,"нормы; дискурс","карать виновных = легитимность","возможные; мгновенные; коллективные","право; политика"
37,Апелляция к награде,Условно,"нормы; дискурс","поощрение как обоснование","возможные; мгновенные; коллективные","менеджмент; политика"
38,Апелляция к символам,Условно,"символы; идентичность; дискурс","флаг, гимн, герб как довод","возможные; мгновенные; коллективные","политическая культура"
39,Апелляция к месту,Условно,"пространство; идентичность; дискурс","священное/знаковое место как довод","возможные; мгновенные; коллективные","геополитика"
40,Апелляция к событию,Условно,"память; дискурс","историческое событие как довод","возможные; мгновенные; коллективные","мемориальная политика"
41,Апелляция к катастрофе,Условно,"состояние; дискурс","трагедия усиливает требование действий","возможные; мгновенные; коллективные","политика; медиа"
42,Апелляция к победоносному будущему,Условно,"время; дискурс","«светлое будущее» как аргумент","возможные; постепенно; коллективные","идеология"
43,Апелляция к апокалипсису,Условно,"время; дискурс","«если не мы — конец»","возможные; мгновенные; коллективные","религия; пропаганда"
44,Апелляция к единству,Условно,"идентичность; дискурс","«мы едины» как довод","возможные; мгновенные; коллективные","нация; партия"
45,Апелляция к разделению,Условно,"идентичность; дискурс","«мы vs они» как довод","возможные; мгновенные; коллективные","популизм"
46,Апелляция к классу,Условно,"идентичность; дискурс","класс как основание","возможные; постепенно; коллективные","марксизм"
47,Апелляция к гендеру,Условно,"идентичность; дискурс","гендерные различия как довод","возможные; мгновенные; коллективные","феминизм"
48,Апелляция к расе,Условно,"идентичность; дискурс","раса как аргумент","возможные; мгновенные; коллективные","расизм; антирасизм"
49,Апелляция к этничности,Условно,"идентичность; дискурс","этническая принадлежность как довод","возможные; мгновенные; коллективные","этнополитика"
50,Апелляция к территории,Условно,"пространство; идентичность; дискурс","земля как довод","возможные; мгновенные; коллективные","геополитика"
51,Апелляция к границам,Условно,"пространство; идентичность; дискурс","границы как святость","возможные; мгновенные; коллективные","национализм"
52,Апелляция к мигрантам,Условно,"идентичность; дискурс","мигранты как аргумент","возможные; мгновенные; коллективные","политика"
53,Апелляция к глобализации,Условно,"нормы; дискурс","мир как довод","возможные; постепенно; коллективные","глобалистика"
54,Апелляция к суверенному выбору,Условно,"нормы; идентичность; дискурс","право народа выбирать","возможные; мгновенные; коллективные","демократия"
55,Апелляция к демократии,Условно,"нормы; институты; дискурс","«демократия сказала»","возможные; мгновенные; коллективные","политическая культура"
56,Апелляция к диктатуре,Условно,"нормы; институты; дискурс","сила вождя как довод","возможные; мгновенные; коллективные","авторитаризм"
57,Апелляция к закону,Условно,"нормы; институты; дискурс","правовая норма как аргумент","возможные; мгновенные; коллективные","юриспруденция"
58,Апелляция к справедливым выборам,Условно,"нормы; институты; дискурс","честные выборы как довод","
61,Апелляция к революции,Условно,"нормы; институты; дискурс","революция как необходимость","возможные; постепенно; коллективные","политика"
62,Апелляция к эволюции,Условно,"нормы; институты; дискурс","постепенные изменения как благо","возможные; постепенно; коллективные","реформизм"
63,Апелляция к партии,Условно,"идентичность; институты; дискурс","партийная принадлежность как довод","возможные; мгновенные; коллективные","политическая культура"
64,Апелляция к оппозиции,Условно,"идентичность; дискурс","оппозиция как довод","возможные; мгновенные; коллективные","политика"
65,Апелляция к консенсусу,Условно,"нормы; дискурс","согласие элит усиливает позицию","возможные; постепенно; коллективные","политический процесс"
66,Апелляция к конфликту,Условно,"отношения; дискурс","конфликт как довод","возможные; мгновенные; коллективные","политика"
67,Апелляция к компромиссу,Условно,"отношения; дискурс","компромисс усиливает позицию","возможные; постепенно; коллективные","переговоры"
68,Апелляция к протесту,Условно,"идентичность; дискурс","протест как аргумент","возможные; мгновенные; коллективные","активизм"
69,Апелляция к митингу,Условно,"идентичность; дискурс","массовое собрание как довод","возможные; мгновенные; коллективные","политический активизм"
70,Апелляция к забастовке,Условно,"идентичность; дискурс","забастовка как довод","возможные; мгновенные; коллективные","трудовые движения"
71,Апелляция к вооружённой силе,Условно,"тело; институты; дискурс","армия как аргумент","возможные; мгновенные; коллективные","военная риторика"
72,Апелляция к полиции,Условно,"институты; дискурс","полиция как довод","возможные; мгновенные; коллективные","право; порядок"
73,Апелляция к правосудию,Условно,"нормы; институты; дискурс","судебная система как аргумент","возможные; мгновенные; коллективные","юриспруденция"
74,Апелляция к наказанию,Условно,"нормы; институты; дискурс","угроза наказания как довод","возможные; мгновенные; коллективные","уголовное право"
75,Апелляция к наградам,Условно,"нормы; институты; дискурс","поощрения как довод","возможные; мгновенные; коллективные","менеджмент; политика"
76,Апелляция к законам природы,Условно,"нормы; значения; дискурс","естественные законы как оправдание","возможные; мгновенные; коллективные","натурализм"
77,Апелляция к экономике,Условно,"экономика; институты; дискурс","экономический расчёт как довод","возможные; постепенно; коллективные","экономика"
78,Апелляция к рынку,Условно,"экономика; дискурс","рынок как обоснование","возможные; мгновенные; коллективные","либерализм"
79,Апелляция к бюджету,Условно,"экономика; дискурс","финансовые ограничения как довод","возможные; мгновенные; коллективные","политика"
80,Апелляция к налогам,Условно,"экономика; дискурс","налоги как аргумент","возможные; мгновенные; коллективные","экономическая риторика"
81,Апелляция к инвестициям,Условно,"экономика; дискурс","инвестиции как довод","возможные; постепенно; коллективные","политика развития"
82,Апелляция к инновациям,Условно,"технология; дискурс","новшества как аргумент","возможные; постепенно; коллективные","политика инноваций"
83,Апелляция к технологиям,Условно,"технология; институты; дискурс","техника как довод","возможные; мгновенные; коллективные","технополитика"
84,Апелляция к науке,Условно,"институты; дискурс","научные факты как аргумент","возможные; мгновенные; коллективные","политическая риторика"
85,Апелляция к образованию,Условно,"институты; дискурс","образование как довод","возможные; постепенно; коллективные","политика"
86,Апелляция к медицине,Условно,"институты; дискурс","здравоохранение как довод","возможные; мгновенные; коллективные","политика"
87,Апелляция к здравому смыслу,Условно,"нормы; значения; дискурс","«очевидное» как довод","возможные; мгновенные; коллективные","common sense"
88,Апелляция к опыту,Условно,"память; идентичность; дискурс","личный или коллективный опыт как довод","возможные; мгновенные; коллективные","политика; культура"
89,Апелляция к статистике,Да,"содержание; дискурс","цифры как довод","возможные; мгновенные; коллективные","социология"
90,Апелляция к экспертным прогнозам,Условно,"время; институты; дискурс","прогнозы как довод","возможные; постепенно; коллективные","экономика; политика"
91,Апелляция к морали нации,Условно,"нормы; идентичность; дискурс","моральный кодекс как довод","возможные; мгновенные; коллективные","политика"
92,Апелляция к этике власти,Условно,"нормы; институты; дискурс","этические нормы как довод","возможные; постепенно; коллективные","этика"
93,Апелляция к религиозной идентичности,Условно,"идентичность; дискурс","вера как довод","возможные; мгновенные; коллективные","политика"
94,Апелляция к культурным символам,Условно,"символы; идентичность; дискурс","традиционные символы как аргумент","возможные; мгновенные; коллективные","культура"
95,Апелляция к искусству,Условно,"символы; идентичность; дискурс","произведение искусства как довод","возможные; мгновенные; коллективные","культура"
96,Апелляция к спорту,Условно,"идентичность; дискурс","спорт как аргумент","возможные; мгновенные; коллективные","soft power"
97,Апелляция к победам в спорте,Условно,"память; идентичность; дискурс","спортпобеды как довод","возможные; мгновенные; коллективные","soft power"
98,Апелляция к культовым личностям,Условно,"идентичность; дискурс","кумиры как аргумент","возможные; мгновенные; коллективные","политика; поп-культура"
99,Апелляция к знаменитостям,Условно,"идентичность; дискурс","звёзды как довод","возможные; мгновенные; коллективные","реклама; политика"
100,Апелляция к социальным сетям,Условно,"технология; идентичность; дискурс","поддержка онлайн как довод","возможные; мгновенные; коллективные","digital politics"
101,Апелляция к трендам,Условно,"идентичность; дискурс","популярное = правильное","возможные; мгновенные; коллективные","соцсети"
102,Апелляция к мемам,Условно,"символы; дискурс","мем как довод","возможные; мгновенные; коллективные","digital politics"
103,Апелляция к фейк-ньюс,Условно,"символы; дискурс","ложная новость как аргумент","возможные; мгновенные; коллективные","информационная война"
104,Апелляция к цензуре,Условно,"институты; дискурс","ограничение инфо как довод","возможные; мгновенные; коллективные","политика"
105,Апелляция к свободе слова,Условно,"нормы; институты; дискурс","свобода слова как аргумент","возможные; мгновенные; коллективные","либерализм"
106,Апелляция к журналистике,Условно,"институты; дискурс","СМИ как довод","возможные; мгновенные; коллективные","media studies"
107,Апелляция к пропаганде,Условно,"институты; дискурс","госпропаганда как довод","возможные; мгновенные; коллективные","политика"
108,Апелляция к контрпропаганде,Условно,"институты; дискурс","противодействие пропаганде как довод","возможные; мгновенные; коллективные","политика"
109,Апелляция к информации,Условно,"содержание; дискурс","факт наличия инфо как довод","возможные; мгновенные; коллективные","политика"
110,Апелляция к тайне,Условно,"содержание; дискурс","секретность как аргумент","возможные; мгновенные; коллективные","разведка"
111,Апелляция к утечкам,Условно,"содержание; дискурс","утечка как довод","возможные; мгновенные; коллективные","журналистика"
112,Апелляция к whistleblower,Условно,"идентичность; дискурс","разоблачитель как аргумент","возможные; мгновенные; коллективные","политика"
113,Апелляция к инсайду,Условно,"содержание; дискурс","внутренняя информация как довод","возможные; мгновенные; коллективные","политика"
114,Апелляция к слухам,Условно,"содержание; дискурс","слухи как аргумент","возможные; мгновенные; коллективные","психология масс"
115,Апелляция к публичному мнению,Условно,"нормы; дискурс","общественное мнение как довод","возможные; мгновенные; коллективные","демократия"
116,Апелляция к протестному мнению,Условно,"нормы; дискурс","негативное мнение усиливает довод","возможные; мгновенные; коллективные","политика"
117,Апелляция к консенсусу экспертов,Условно,"нормы; институты; дискурс","согласие экспертов как довод","возможные; постепенно; коллективные","наука; политика"
118,Апелляция к статистическим данным,Да,"содержание; дискурс","цифры как довод","возможные; мгновенные; коллективные","экономика"
119,Апелляция к визуализации данных,Да,"символы; содержание; дискурс","графики/карты как довод","возможные; мгновенные; коллективные","data viz"
120,Апелляция к big data,Условно,"технология; содержание; дискурс","большие данные как аргумент","возможные; постепенно; коллективные","digital politics"
121,Апелляция к цифровым платформам,Условно,"технология; институты; дискурс","легитимность через Facebook/Twitter и др.","возможные; мгновенные; коллективные","digital politics"
122,Апелляция к алгоритмам,Условно,"технология; дискурс","алгоритмическая выдача как довод","возможные; мгновенные; коллективные","AI politics"
123,Апелляция к кибербезопасности,Условно,"технология; институты; дискурс","защита сетей как аргумент","возможные; постепенно; коллективные","cyber politics"
124,Апелляция к хактивизму,Условно,"идентичность; технология; дискурс","хакерская атака как довод","возможные; мгновенные; коллективные","digital activism"
125,Апелляция к цифровому суверенитету,Условно,"нормы; институты; дискурс","контроль над данными как аргумент","возможные; постепенно; коллективные","политика"
126,Апелляция к климату,Условно,"тело/материя; дискурс","экология как довод","возможные; постепенно; коллективные","эко-политика"
127,Апелляция к катастрофизму,Условно,"состояние; дискурс","угроза конца света усиливает позицию","возможные; мгновенные; коллективные","green politics; апокалиптика"
128,Апелляция к устойчивому развитию,Условно,"нормы; дискурс","SDG как аргумент","возможные; постепенно; коллективные","международная политика"
129,Апелляция к правам человека,Условно,"нормы; институты; дискурс","HR-декларация как довод","возможные; мгновенные; коллективные","ООН; либерализм"
130,Апелляция к геноциду,Условно,"память; идентичность; дискурс","«никогда снова» как довод","возможные; постепенно; коллективные","мемориальная политика"
131,Апелляция к гуманитарной помощи,Условно,"нормы; институты; дискурс","гуманитарная миссия как довод","возможные; мгновенные; коллективные","международная политика"
132,Апелляция к санкциям,Условно,"экономика; институты; дискурс","санкции как аргумент","возможные; мгновенные; коллективные","международные отношения"
133,Апелляция к договору,Условно,"институты; дискурс","подписанный договор как довод","возможные; мгновенные; коллективные","дипломатия"
134,Апелляция к коалиции,Условно,"отношения; дискурс","коалиция усиливает позицию","возможные; постепенно; коллективные","международная политика"
135,Апелляция к изоляционизму,Условно,"нормы; дискурс","самодостаточность как довод","возможные; постепенно; коллективные","изоляционистская риторика"
136,Апелляция к экспансии,Условно,"пространство; дискурс","расширение территории как аргумент","возможные; постепенно; коллективные","империализм"
137,Апелляция к обороне,Условно,"состояние; институты; дискурс","защита территории как довод","возможные; мгновенные; коллективные","военная риторика"
138,Апелляция к нападению превентивному,Условно,"состояние; институты; дискурс","превентивный удар как аргумент","возможные; мгновенные; коллективные","военная доктрина"
139,Апелляция к миротворчеству,Условно,"нормы; институты; дискурс","миротворческая миссия как довод","возможные; постепенно; коллективные","ООН; дипломатия"
140,Апелляция к дипломатии,Условно,"институты; дискурс","переговоры как довод","возможные; постепенно; коллективные","международная политика"
141,Апелляция к переговорам,Условно,"институты; дискурс","диалог как аргумент","возможные; мгновенные; коллективные","политика"
142,Апелляция к компромиссу международному,Условно,"институты; дискурс","уступки как довод","возможные; постепенно; коллективные","дипломатия"
143,Апелляция к мирному договору,Условно,"институты; дискурс","мирный договор как аргумент","возможные; мгновенные; коллективные","международные отношения"
144,Апелляция к альянсу военному,Условно,"институты; дискурс","военный союз как довод","возможные; мгновенные; коллективные","НАТО; военная политика"
145,Апелляция к блокаде,Условно,"экономика; институты; дискурс","блокада как аргумент","возможные; мгновенные; коллективные","международные отношения"
146,Апелляция к энергетике,Условно,"экономика; институты; дискурс","ресурсы как довод","возможные; мгновенные; коллективные","энергополитика"
147,Апелляция к нефти,Условно,"экономика; институты; дискурс","нефть как аргумент","возможные; мгновенные; коллективные","энергополитика"
148,Апелляция к газу,Условно,"экономика; институты; дискурс","газ как аргумент","возможные; мгновенные; коллективные","энергополитика"
149,Апелляция к продовольствию,Условно,"экономика; институты; дискурс","еда как довод","возможные; мгновенные; коллективные","агрополитика"
150,Апелляция к воде,Условно,"экономика; институты; дискурс","вода как аргумент","возможные; мгновенные; коллективные","эко-политика"
