№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
77,Монтаж ассоциативный,Да,"структура; дискурс","смысл через ассоциации","возможные; мгновенные; коллективные","арт-кино"
78,Иконический индекс (по Пирсу),Да,"символы; дискурс","знак через причинную связь","возможные; мгновенные; индивидуальные","семиотика"
79,Иконический символ,Да,"символы; дискурс","конвенциональное изображение","возможные; мгновенные; коллективные","семиотика"
80,Иконическая икона,Да,"символы; дискурс","сходство с референтом","возможные; мгновенные; индивидуальные","семиотика"
81,Плакат как довод,Условно,"символы; дискурс","графический постер убеждает","возможные; мгновенные; коллективные","пропаганда; реклама"
82,Рекламный баннер,Условно,"символы; дискурс","визуальный блок для привлечения","возможные; мгновенные; коллективные","маркетинг"
83,Слоган визуализированный,Да,"символы; дискурс","текст+картинка усиливают","возможные; мгновенные; коллективные","реклама"
84,Product placement,Условно,"символы; экономика; дискурс","встроенный бренд как аргумент","возможные; постепенно; коллективные","кино; реклама"
85,Витрина как довод,Условно,"пространство; экономика; дискурс","оформление товара убеждает","возможные; мгновенные; коллективные","ритейл"
86,Световая реклама,Условно,"символы; дискурс; пространство","неон и подсветка усиливают","возможные; мгновенные; коллективные","маркетинг"
87,Граффити как довод,Условно,"символы; идентичность; дискурс","уличный арт как позиция","возможные; мгновенные; коллективные","субкультура"
88,Стрит-арт перформативный,Условно,"тело; пространство; дискурс","действие+образ как аргумент","возможные; мгновенные; коллективные","активизм"
89,Архитектурный фасад как аргумент,Условно,"пространство; институты; дискурс","здание транслирует власть","возможные; постепенно; коллективные","архитектура; политика"
90,Монумент,Условно,"пространство; память; дискурс","камень/статуя как довод","возможные; постепенно; коллективные","мемориализация"
91,Памятник временный,Условно,"пространство; память; дискурс","инсталляция для события","возможные; мгновенные; коллективные","арт; политика"
92,Инсталляция,Условно,"пространство; дискурс","объёмный арт как довод","возможные; мгновенные; коллективные","современное искусство"
93,Перформанс визуальный,Условно,"тело; дискурс","действие в пространстве как аргумент","возможные; мгновенные; коллективные","театр; активизм"
94,Flashmob визуальный,Условно,"тело; дискурс","массовая визуальная акция","возможные; мгновенные; коллективные","соцсети; политика"
95,Демонстрация/шествие,Условно,"тело; пространство; дискурс","массовая визуализация позиции","возможные; мгновенные; коллективные","политика"
96,Плакат протестный,Условно,"символы; дискурс","графический лозунг убеждает","возможные; мгновенные; коллективные","активизм"
97,Визуальная статистика,Да,"структура; символы; дискурс","графики/диаграммы как довод","возможные; мгновенные; коллективные","наука; журналистика"
98,Data storytelling,Условно,"структура; символы; дискурс","визуальные данные в нарративе","возможные; постепенно; коллективные","data viz"
99,Интерактивная визуализация,Да,"структура; символы; технология","вовлечённость через кликабельность","возможные; мгновенные; коллективные","digital rhetoric"
100,AR-инсталляция,Условно,"пространство; технология; дискурс","наложение виртуальных объектов в реальности","возможные; мгновенные; коллективные","AR studies"
101,VR-иммерсия,Условно,"пространство; технология; дискурс","погружение как аргумент","возможные; мгновенные; коллективные","VR studies"
102,Голограмма,Условно,"пространство; технология; дискурс","трёхмерный образ как довод","возможные; мгновенные; коллективные","технология; медиа"
103,Drone footage как довод,Условно,"пространство; технология; дискурс","съёмка сверху усиливает эффект","возможные; мгновенные; коллективные","журналистика; кино"
104,Селективный фокус,Да,"структура; дискурс","выделение через глубину резкости","возможные; мгновенные; индивидуальные","фотография"
105,Боке как довод,Да,"структура; дискурс","размытый фон для акцента","возможные; мгновенные; индивидуальные","фотография"
106,Фильтр визуальный,Да,"символы; дискурс","инстаграм-фильтр задаёт смысл","возможные; мгновенные; индивидуальные","соцсети"
107,Глитч-эффект,Да,"символы; дискурс","искажение как аргумент","возможные; мгновенные; индивидуальные","digital art"
108,Пиксель-арт,Да,"символы; дискурс","низкое разрешение как стиль","возможные; мгновенные; коллективные","ретро-гейминг"
109,CGI-аргумент,Условно,"технология; дискурс","компьютерная графика убеждает","возможные; мгновенные; коллективные","кино; реклама"
110,Motion design,Условно,"структура; технология; дискурс","анимированная графика усиливает","возможные; мгновенные; коллективные","digital design"
111,Визуальный слоган,Да,"символы; дискурс","текст+графика как аргумент","возможные; мгновенные; коллективные","маркетинг"
112,Call-to-action визуальный,Да,"символы; дискурс","графический призыв к действию","возможные; мгновенные; коллективные","UX; маркетинг"
113,Кликбейт-превью,Условно,"символы; дискурс","картинка-завлекалка убеждает","возможные; мгновенные; коллективные","digital media"
114,Thumbnail YouTube,Условно,"символы; дискурс","миниатюра управляет выбором","возможные; мгновенные; коллективные","видеомедиа"
115,Визуальный брендбук,Условно,"символы; идентичность; дискурс","единый стиль как аргумент","возможные; постепенно; коллективные","маркетинг"
116,UI-кит визуальный,Да,"структура; технология; дискурс","набор элементов убеждает удобством","возможные; мгновенные; коллективные","дизайн систем"
117,Wireframe как довод,Да,"структура; технология; дискурс","структурная схема интерфейса","возможные; мгновенные; коллективные","UX/UI"
118,Прототип визуальный,Да,"структура; технология; дискурс","демо-модель убеждает","возможные; мгновенные; коллективные","дизайн; IT"
119,Визуальная метрика,Да,"структура; символы; дискурс","числа в картинке = довод","возможные; мгновенные; коллективные","data viz"
120,Heatmap как довод,Да,"структура; символы; дискурс","карта плотности как аргумент","возможные; мгновенные; коллективные","UX; аналитика"
121,Eye-tracking visualization,Да,"технология; дискурс","карта движений глаз как довод","возможные; мгновенные; коллективные","UX research"
122,Attention heatmap,Да,"состояние; дискурс","распределение внимания зрителей","возможные; мгновенные; коллективные","нейромаркетинг"
123,AR-фильтр селфи,Условно,"идентичность; технология; дискурс","дополненная идентичность как довод","возможные; мгновенные; индивидуальные","соцсети"
124,Виртуальный двойник (digital twin),Условно,"идентичность; технология; дискурс","цифровая репрезентация убеждает","возможные; постепенно; коллективные","индустрия 4.0"
125,Морфинг образов,Да,"символы; дискурс","плавное превращение одного в другое","возможные; мгновенные; коллективные","кино; реклама"
126,Face-swap как довод,Условно,"идентичность; дискурс","смена лиц = подрыв доверия/шутка","возможные; мгновенные; коллективные","мемы; deepfake"
127,GIF-loop визуальный,Да,"время; символы; дискурс","цикличность усиливает эффект","возможные; мгновенные; коллективные","digital culture"
128,Сторителлинг комиксный,Да,"структура; символы; дискурс","панельная визуализация аргумента","возможные; постепенно; коллективные","комиксы; реклама"
129,Сторителлинг сторис,Условно,"структура; символы; дискурс","последовательность сторис убеждает","возможные; мгновенные; коллективные","соцсети"
130,Карикатура,Условно,"символы; идентичность; дискурс","сатира через искажение образа","возможные; мгновенные; коллективные","политическая риторика"
131,Шарж,Условно,"символы; идентичность; дискурс","юмористическое преувеличение черт","возможные; мгновенные; индивидуальные","сатира"
132,Комикс-стрип,Да,"структура; символы; дискурс","короткая последовательность кадров","возможные; мгновенные; коллективные","массовая культура"
133,Манга-кадр,Да,"структура; символы; дискурс","визуальные коды манги как аргумент","возможные; мгновенные; коллективные","японская культура"
134,Аниме-визуал,Условно,"символы; идентичность; дискурс","культурные коды аниме убеждают","возможные; мгновенные; коллективные","фэндом"
135,Визуальный слоумоушн мем,Условно,"время; символы; дискурс","замедленное видео как ирония","возможные; мгновенные; коллективные","digital culture"
136,Скринмем,Условно,"символы; дискурс","скриншот+надпись как аргумент","возможные; мгновенные; коллективные","соцсети"
137,Реакшн-гиф,Условно,"состояние; символы; дискурс","эмоция через гиф как довод","возможные; мгновенные; коллективные","digital rhetoric"
138,Sticker pack визуальный,Да,"символы; дискурс","набор стикеров как аргументация","возможные; мгновенные; коллективные","мессенджеры"
139,AR-маска,Условно,"идентичность; технология; дискурс","маска убеждает через playful identity","возможные; мгновенные; коллективные","соцсети"
140,VR-персонаж,Условно,"идентичность; технология; дискурс","аватар в VR как аргумент","возможные; мгновенные; коллективные","VR culture"
141,Digital collage,Да,"символы; дискурс","комбинация цифровых образов как довод","возможные; мгновенные; коллективные","digital art"
142,Glitch aesthetics,Да,"символы; дискурс","ошибка как стиль и аргумент","возможные; мгновенные; коллективные","digital art"
143,Pixel aesthetics,Да,"символы; дискурс","пиксельизация как довод","возможные; мгновенные; коллективные","ретро-гейминг"
144,Low-poly стиль,Да,"структура; символы; дискурс","упрощённые формы как выразительность","возможные; мгновенные; коллективные","digital design"
145,Minimalism visual,Да,"структура; символы; дискурс","минимум элементов убеждает","возможные; мгновенные; коллективные","арт; дизайн"
146,Maximalism visual,Да,"структура; символы; дискурс","избыточность элементов как эффект","возможные; мгновенные; коллективные","арт; реклама"
147,Интерактивный плакат,Условно,"структура; символы; технология","плакат с интерактивом усиливает аргумент","возможные; мгновенные; коллективные","digital design"
148,Projection mapping,Условно,"пространство; технология; дискурс","проекция на здания как довод","возможные; мгновенные; коллективные","арт; реклама"
149,Light installation,Условно,"пространство; технология; дискурс","световая среда как аргумент","возможные; мгновенные; коллективные","современное искусство"
150,VR performance,Условно,"тело; технология; дискурс","действие в VR как довод","возможные; мгновенные; коллективные","VR studies"
