№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
88,Пауза,Да,"время/ритм; дискурс","выделение смысла через тишину","возможные; мгновенные; дискретные; индивидуальные","ораторство"
89,Жестовая хиpономия,Да,"поведение; тело; дискурс","жесты с речью","возможные; мгновенные; континуальные; индивидуальные","ритуалы"
90,Проксемика,Условно,"пространство; дискурс","дистанция/позиция","возможные; мгновенные; континуальные; индивидуальные","соц. психология"
91,Взгляд,Условно,"отношения; дискурс","контакт глаз","возможные; мгновенные; континуальные; индивидуальные","невербальная коммуникация"
92,Аппроприация регистров,Да,"нормы; дискурс","высокий/средний/низкий стиль","возможные; постепенно; дискретные; индивидуальные","стилистика"
93,Decorum (уместность),Условно,"нормы; дискурс","настрой под аудиторию","возможные; постепенно; дискретные; индивидуальные","этикет"
94,Sermo: Attic vs Asianic,Да,"стиль; дискурс","лаконичный/пышный","возможные; постепенно; дискретные; индивидуальные","стилистика"
95,Докса-менеджмент,Условно,"нормы; дискурс","опора на общее мнение","возможные; постепенно; дискретные; коллективные","соц. доказательство"
96,Этос через происхождение/статус,Условно,"идентичность; дискурс","подчёркивание заслуг","возможные; постепенно; дискретные; индивидуальные","брендинг"
97,Этос через добродетели,Условно,"идентичность; дискурс","демонстрация добродетели","возможные; постепенно; дискретные; индивидуальные","этика добродетели"
98,Пафос: пробуждение эмоций,Условно,"состояние; дискурс","активация аффектов","возможные; мгновенные; дискретные; коллективные","аффективная риторика"
99,Логос: ясность,Да,"значения; дискурс","логическая связность","возможные; постепенно; дискретные; индивидуальные","логика"
100,Синкрисис,Да,"значения; дискурс","сравнительное взвешивание","возможные; постепенно; дискретные; индивидуальные","многокритериальный анализ"
101,Комморацио,Да,"время/ритм; дискурс","повторное возвращение к главному тезису","возможные; постепенно; дискретные; индивидуальные","медиаречь; обучение"
102,Дистинктио,Да,"значения; дискурс","разведение значений термина","возможные; мгновенные; дискретные; индивидуальные","лексикография"
103,Этимология как доказательство,Условно,"значения; память; дискурс","обоснование смысла происхождением слова","возможные; постепенно; дискретные; индивидуальные","филология"
104,Peristasis,Да,"содержание; дискурс","разложение ситуации по обстоятельствам","возможные; мгновенные; дискретные; индивидуальные","журналистика; расследование"
105,Нарративная правдоподобность (eikos),Условно,"значения; дискурс","опора на вероятностную модель","возможные; постепенно; дискретные; коллективные","поведенческая экономика"
106,Паресиа,Условно,"идентичность; дискурс","смелая откровенность","возможные; мгновенные; дискретные; индивидуальные","этика общения"
107,Инвектива,Условно,"нормы; дискурс","разоблачение пороков","возможные; постепенно; дискретные; индивидуальные","политическая речь"
108,Энкомий,Условно,"нормы; дискурс","восхваление достоинств","возможные; постепенно; дискретные; индивидуальные","торжественная речь"
109,Сравнение (simile),Да,"значения; дискурс","подобие через как/словно","возможные; мгновенные; дискретные; индивидуальные","поэтика"
110,Сермoцинацио,Да,"дискурс; отношения","вложенная речь персонажа","возможные; мгновенные; дискретные; индивидуальные","театр; прямая речь"
111,Диалогизм,Да,"структура; дискурс","организация как обмен репликами","возможные; постепенно; дискретные; индивидуальные","образовательная риторика"
112,Протаксис/Гипотаксис,Да,"структура; дискурс","паратаxис или подчинение","возможные; мгновенные; дискретные; индивидуальные","стилистика"
113,Катахреза,Да,"значения; дискурс","«неправильная» метафора","возможные; мгновенные; дискретные; индивидуальные","поэтика авангарда"
114,Оксюморон,Да,"значения; дискурс","соединение противоположностей","возможные; мгновенные; дискретные; индивидуальные","философия; поэтика"
115,Пролептическая окраска,Да,"значения; дискурс","эпитет до события","возможные; мгновенные; дискретные; индивидуальные","поэтика"
116,Каллиграфия голоса (тембр/тон),Да,"тело; дискурс","смысл через окраску","возможные; континуальные; мгновенные; индивидуальные","ораторство; вокал"
117,Хрея (progymnasmata),Да,"структура; дискурс","развёртывание мысли авторитета","возможные; постепенно; дискретные; индивидуальные","обучение"
118,Рефутация (progymnasmata),Да,"структура; дискурс","опровержение тезиса по пунктам","возможные; постепенно; дискретные; индивидуальные","дебаты"
119,Конфирмация (progymnasmata),Да,"структура; дискурс","поддержка тезиса","возможные; постепенно; дискретные; индивидуальные","эссеистика"
120,Commonplace (общ. место),Да,"нормы; дискурс","шаблон обличения","возможные; постепенно; дискретные; коллективные","моральная риторика"
121,Энтимематическая компрессия,Да,"структура; дискурс","удаление агента","возможные; мгновенные; дискретные; индивидуальные","политический язык"
122,Апосиопеза,Да,"время/ритм; дискурс","намеренный обрыв","возможные; мгновенные; дискретные; индивидуальные","драма"
123,Климакс этический,Условно,"нормы; дискурс","градация ценностей","возможные; постепенно; дискретные; коллективные","проповедь"
124,Антитеза ценностей,Условно,"нормы; дискурс","добродетель vs порок","возможные; мгновенные; дискретные; коллективные","этика"
125,Рамка приличия (decorum),Условно,"нормы; дискурс","табу-менеджмент","возможные; постепенно; дискретные; коллективные","социолингвистика"
126,Техника перечисления (catalogus),Да,"структура; дискурс","масштабный список","возможные; постепенно; дискретные; индивидуальные","эпос; реклама"
127,Антитеза пространственная,Да,"пространство; дискурс","здесь vs там","возможные; мгновенные; дискретные; индивидуальные","геопоэтика"
128,Хронотопическое якорение,Да,"время/ритм; дискурс","тут-и-сейчас","возможные; мгновенные; дискретные; индивидуальные","ораторство"
129,Тезаурусное наращение,Да,"значения; дискурс","серия синонимов","возможные; мгновенные; дискретные; индивидуальные","лексикография"
130,Рефрейм «частное→общее»,Да,"значения; дискурс","подъём случая до принципа","возможные; мгновенные; дискретные; индивидуальные","когнитивные фреймы"
131,Рефрейм «общее→частное»,Да,"значения; дискурс","спуск принципа до конкретики","возможные; мгновенные; дискретные; индивидуальные","обучение"
132,Иллюстративная аналогия (parabole),Да,"значения; дискурс","наглядный перенос через историю","возможные; постепенно; дискретные; индивидуальные","притчи"
133,Модальность: необходимо/возможно,Да,"значения; дискурс","логика модальности","возможные; мгновенные; дискретные; индивидуальные","модальная логика"
134,Каденция,Да,"время/ритм; дискурс","финальное завершение","возможные; мгновенные; дискретные; индивидуальные","риторический период"
135,Смена лица (мы/я/вы),Да,"идентичность; дискурс","маневр инклюзии/ответственности","возможные; мгновенные; дискретные; индивидуальные","прагматика"
136,Универсализация,Да,"значения; дискурс","замена частных на общие","возможные; мгновенные; дискретные; индивидуальные","политический язык"
137,Конкретизация через детали,Да,"содержание; дискурс","ввод фактов/имён/чисел","возможные; мгновенные; дискретные; индивидуальные","журналистика"
138,Апелляция к вероятности (eikos),Условно,"значения; дискурс","вероятностное правдоподобие","возможные; постепенно; дискретные; коллективные","судебная риторика"
139,Обрамление (inclusio),Да,"структура; дискурс","начало=конец","возможные; постепенно; дискретные; индивидуальные","композиция"
140,Топографическое перечисление,Да,"пространство; дискурс","от центра к периферии","возможные; мгновенные; дискретные; индивидуальные","путевые описания"
141,Психагогия,Условно,"состояние; дискурс","ведение души через ритм/образ","возможные; постепенно; континуальные; коллективные","ритуалы"
142,Аттестация источников,Да,"нормы; дискурс","расстановка свидетельств","возможные; постепенно; дискретные; индивидуальные","научное письмо"
143,Перефраз тезиса (variatio),Да,"дискурс; значения","повтор тезиса другими словами","возможные; мгновенные; дискретные; индивидуальные","обучение"
144,Сдержанная корректность (litotes ethos),Да,"идентичность; дискурс","самоуменьшение ради доверия","возможные; мгновенные; дискретные; индивидуальные","этикет"
145,Апелляция к nomos,Условно,"нормы; дискурс","опора на закон/обычай","возможные; мгновенные; дискретные; коллективные","право; политика"
146,Deixis,Да,"дискурс; пространство","указание «вот/тут/сейчас»","возможные; мгновенные; дискретные; индивидуальные","прагматика"
147,Рекурсивная рекапитуляция,Да,"структура; дискурс","мини-итог в конце раздела","возможные; постепенно; дискретные; индивидуальные","техническое письмо"
