№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
129,Аргумент через lightning talk,Условно,"структура; дискурс","короткая речь как довод","возможные; мгновенные; коллективные","академическая культура"
130,Аргумент через панельную дискуссию,Условно,"структура; дискурс","мнения экспертов как довод","возможные; мгновенные; коллективные","академическая культура"
131,Аргумент через round table,Условно,"структура; дискурс","круглый стол как довод","возможные; мгновенные; коллективные","академическая культура"
132,Аргумент через дебаты,Условно,"структура; дискурс","дискуссия как довод","возможные; мгновенные; коллективные","образование"
133,Аргумент через Q&A,Условно,"структура; дискурс","ответы на вопросы усиливают","возможные; мгновенные; коллективные","академическая культура"
134,Аргумент через учебное пособие,Условно,"содержание; дискурс","пособие как довод","возможные; мгновенные; коллективные","образование"
135,Аргумент через MOOC,Условно,"технология; дискурс","массовый онлайн-курс как довод","возможные; постепенно; коллективные","образование; digital"
136,Аргумент через учебное видео,Условно,"содержание; символы; дискурс","видео как довод","возможные; мгновенные; коллективные","образование"
137,Аргумент через подкаст,Условно,"содержание; символы; дискурс","аудиоформат как довод","возможные; мгновенные; коллективные","образование"
138,Аргумент через блог академический,Условно,"содержание; дискурс","академический блог как довод","возможные; мгновенные; коллективные","open science"
139,Аргумент через Twitter thread,Условно,"содержание; дискурс","цепочка твитов как довод","возможные; мгновенные; коллективные","digital academia"
140,Аргумент через LinkedIn пост,Условно,"содержание; дискурс","пост как довод","возможные; мгновенные; коллективные","digital academia"
141,Аргумент через ResearchGate,Условно,"институты; дискурс","репозитории как довод","возможные; мгновенные; коллективные","open science"
142,Аргумент через Academia.edu,Условно,"институты; дискурс","наличие на платформе как довод","возможные; мгновенные; коллективные","академическая культура"
143,Аргумент через Google Scholar,Условно,"институты; дискурс","индекс в GS как довод","возможные; мгновенные; коллективные","digital academia"
144,Аргумент через ORCID,Условно,"идентичность; дискурс","уникальный ID как довод","возможные; мгновенные; коллективные","академическая культура"
145,Аргумент через DOI,Условно,"содержание; институты; дискурс","цифровой идентификатор усиливает довод","возможные; мгновенные; коллективные","open science"
146,Аргумент через библиографию,Да,"память; дискурс","список источников усиливает довод","возможные; мгновенные; коллективные","академическая культура"
147,Аргумент через индексирование,Условно,"институты; дискурс","наличие в базах данных усиливает довод","возможные; мгновенные; коллективные","академическая культура"
148,Аргумент через Scopus,Условно,"институты; дискурс","индексация в Scopus как довод","возможные; мгновенные; коллективные","академическая культура"
149,Аргумент через Web of Science,Условно,"институты; дискурс","индексация в WoS как довод","возможные; мгновенные; коллективные","академическая культура"
150,Аргумент через e-library,Условно,"институты; дискурс","локальная база усиливает довод","возможные; мгновенные; коллективные","академическая культура"
151,Аргумент через курс лекций,Условно,"структура; дискурс","системная серия лекций как довод","возможные; постепенно; коллективные","образование"
152,Аргумент через учебную программу,Условно,"структура; институты; дискурс","наличие курса в программе усиливает довод","возможные; постепенно; коллективные","образование"
153,Аргумент через аккредитацию программы,Условно,"институты; дискурс","программа признана = довод","возможные; постепенно; коллективные","образование"
154,Аргумент через syllabus,Условно,"структура; дискурс","учебный план усиливает довод","возможные; мгновенные; коллективные","образование"
155,Аргумент через учебное задание,Условно,"содержание; дискурс","задание как довод","возможные; мгновенные; коллективные","образование"
156,Аргумент через экзаменационный вопрос,Условно,"структура; дискурс","вопрос в экзамене как довод","возможные; мгновенные; коллективные","образование"
157,Аргумент через тест,Условно,"структура; дискурс","тест как довод","возможные; мгновенные; коллективные","образование"
158,Аргумент через эссе,Условно,"содержание; дискурс","эссе как довод","возможные; мгновенные; индивидуальные","образование"
159,Аргумент через peer assessment,Условно,"нормы; дискурс","взаимная оценка как довод","возможные; постепенно; коллективные","образование"
160,Аргумент через plagiarism check,Нет,"нормы; институты; дискурс","отсутствие плагиата усиливает довод","необходимые; мгновенные; коллективные","академическая культура"
161,Аргумент через originality,Да,"нормы; дискурс","новизна усиливает довод","возможные; мгновенные; коллективные","наука"
162,Аргумент через novelty claim,Условно,"нормы; дискурс","заявка на новизну как довод","возможные; мгновенные; коллективные","наука"
163,Аргумент через contribution,Да,"нормы; дискурс","вклад усиливает довод","возможные; постепенно; коллективные","наука"
164,Аргумент через limitations,Да,"структура; дискурс","признание ограничений усиливает доверие","возможные; мгновенные; коллективные","академическая культура"
165,Аргумент через future research,Да,"время; дискурс","направление будущих исследований как довод","возможные; постепенно; коллективные","академическая культура"
166,Аргумент через acknowledgement,Да,"идентичность; дискурс","признание коллег усиливает доверие","возможные; мгновенные; коллективные","академическая культура"
167,Аргумент через funding statement,Условно,"экономика; дискурс","финансирование как довод","возможные; мгновенные; коллективные","академическая культура"
168,Аргумент через conflict of interest,Условно,"нормы; дискурс","раскрытие интересов усиливает доверие","возможные; мгновенные; коллективные","академическая культура"
169,Аргумент через этический комитет,Условно,"нормы; институты; дискурс","одобрение этики усиливает довод","возможные; мгновенные; коллективные","наука"
170,Аргумент через informed consent,Условно,"нормы; дискурс","согласие участников усиливает довод","возможные; мгновенные; коллективные","медицина; психология"
