№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
112,Контроль внутреннего состояния,Да,состояние,принцип саморегуляции,индивидуальные,аналог в медитации
113,Работа с ассоциативными рядами,Да,содержание,принцип связи,индивидуальные,аналог в психологии
114,Формирование сценической импульсивности,Да,поведение,принцип спонтанности,индивидуальные,аналог в психологии
115,Импровизация в пространстве,Да,пространство,принцип адаптивности,индивидуальные,аналог в архитектуре
116,Развитие памяти телесных ощущений,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в психотерапии
117,Создание эмоционального контраста,Да,состояние,принцип противопоставления,индивидуальные,аналог в драматургии
118,Контроль силы жеста,Да,поведение,принцип модуляции,индивидуальные,аналог в спорте
119,Работа с внутренним образом персонажа,Да,идентичность/границы,принцип перевоплощения,индивидуальные,аналог в психологии
120,Формирование сценической памяти текста,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в когнитивной психологии
121,Имитация эмоциональных реакций,Да,поведение,принцип воспроизведения,индивидуальные,аналог в психологии
122,Развитие темпа речи,Да,дискурс,принцип модуляции,индивидуальные,аналог в риторике
123,Создание образа через дыхательный ритм,Да,тело/материя,принцип темпо-ритма,индивидуальные,аналог в музыке
124,Контроль внутренней тишины,Да,состояние,принцип концентрации,индивидуальные,аналог в медитации
125,Работа с воображаемым пространством,Да,пространство,принцип проекции,индивидуальные,аналог в архитектуре
126,Формирование сценического контакта,Да,отношения,принцип коммуникации,индивидуальные,аналог в коучинге
127,Импровизация с воображаемым объектом,Да,функция,принцип символизации,индивидуальные,аналог в арт-терапии
128,Развитие гибкости движений,Да,тело/материя,принцип адаптивности,индивидуальные,аналог в спорте
129,Создание эмоционального резонанса,Да,состояние,принцип гармонии,индивидуальные,аналог в музыке
130,Контроль динамики речи,Да,дискурс,принцип модуляции,индивидуальные,аналог в вокале
131,Работа с импульсами партнёра,Да,отношения,принцип резонанса,индивидуальные,аналог в психологии
132,Формирование сценической пластики,Да,тело/материя,принцип выразительности,индивидуальные,аналог в танце
133,Имитация природных явлений,Да,поведение,принцип воспроизведения,индивидуальные,аналог в мифологии
134,Развитие памяти интонаций,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в музыке
135,Создание образа через метафору,Да,содержание,принцип символизации,индивидуальные,аналог в литературе
136,Контроль сценического напряжения,Да,состояние,принцип катарсиса,индивидуальные,аналог в психотерапии
137,Работа с внутренней энергией,Да,состояние,принцип интенсивности,индивидуальные,аналог в боевых искусствах
138,Формирование сценической свободы движений,Да,поведение,принцип раскрепощения,индивидуальные,аналог в телесной терапии
139,Импровизация с партнёром без слов,Да,отношения,принцип невербальности,индивидуальные,аналог в психологии
140,Развитие памяти мимики,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в когнитивной психологии
141,Создание эмоциональной глубины,Да,состояние,принцип аутентичности,индивидуальные,аналог в психотерапии
142,Контроль пространственного положения,Да,пространство,принцип ориентации,индивидуальные,аналог в архитектуре
143,Работа с импровизацией голоса,Да,дискурс,принцип спонтанности,индивидуальные,аналог в музыке
144,Формирование сценической концентрации,Да,состояние,принцип внимания,индивидуальные,аналог в медитации
145,Имитация исторических манер,Да,поведение,принцип воспроизведения,индивидуальные,аналог в этнографии
146,Развитие памяти эмоций,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в психотерапии
147,Создание образа через символ,Да,символы,принцип символизации,индивидуальные,аналог в культуре
148,Контроль интенсивности движений,Да,тело/материя,принцип модуляции,индивидуальные,аналог в спорте
149,Работа с ритмом партнёра,Да,отношения,принцип синхронизации,индивидуальные,аналог в музыке
150,Формирование сценической выносливости,Да,тело/материя,принцип тренировки,индивидуальные,аналог в спорте
151,Импровизация с использованием тишины,Да,содержание,принцип паузы,индивидуальные,аналог в музыке
152,Развитие памяти звуков,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в музыке
153,Создание эмоциональной открытости,Да,состояние,принцип доверия,индивидуальные,аналог в психотерапии
154,Контроль тональности голоса,Да,дискурс,принцип модуляции,индивидуальные,аналог в вокале
155,Работа с внутренним воображением,Да,содержание,принцип проекции,индивидуальные,аналог в психологии
156,Формирование сценической экспрессии,Да,поведение,принцип выразительности,индивидуальные,аналог в танце
157,Имитация животных повадок,Да,поведение,принцип воспроизведения,индивидуальные,аналог в этнографии
158,Развитие памяти текстов,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в литературе
159,Создание образа через свет,Да,структура,принцип символизации,индивидуальные,аналог в сценографии
160,Контроль эмоциональной динамики,Да,состояние,принцип модуляции,индивидуальные,аналог в психологии
161,Работа с телесным рисунком,Да,тело/материя,принцип композиции,индивидуальные,аналог в танце
162,Формирование сценического жеста,Да,поведение,принцип выразительности,индивидуальные,аналог в риторике
163,Импровизация в мимике,Да,поведение,принцип спонтанности,индивидуальные,аналог в психологии
164,Развитие памяти движений тела,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в спорте
165,Создание эмоциональной правды,Да,состояние,принцип аутентичности,индивидуальные,аналог в психологии
166,Контроль выразительности речи,Да,дискурс,принцип экспрессии,индивидуальные,аналог в риторике
167,Работа с внутренним сопротивлением,Да,состояние,принцип катарсиса,индивидуальные,аналог в психотерапии
168,Формирование сценической ауры,Да,идентичность/границы,принцип харизмы,индивидуальные,аналог в лидерстве
169,Имитация социальных привычек,Да,поведение,принцип воспроизведения,индивидуальные,аналог в социологии
170,Развитие памяти телесных действий,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в когнитивной психологии
171,Создание образа через пластику,Да,тело/материя,принцип символизации,индивидуальные,аналог в танце
172,Контроль сценического времени,Да,время/ритм,принцип синхронизации,индивидуальные,аналог в музыке
173,Работа с эмоциональным контрастом,Да,состояние,принцип противопоставления,индивидуальные,аналог в драматургии
174,Формирование сценической концентрации внимания,Да,состояние,принцип сосредоточения,индивидуальные,аналог в медитации
175,Импровизация через жест,Да,поведение,принцип символизации,индивидуальные,аналог в риторике
176,Развитие памяти сценических действий,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в педагогике
177,Создание эмоциональной силы,Да,состояние,принцип интенсивности,индивидуальные,аналог в боевых искусствах
178,Контроль выразительности мимики,Да,поведение,принцип экспрессии,индивидуальные,аналог в психологии
179,Работа с воображаемыми препятствиями,Да,содержание,принцип преодоления,индивидуальные,аналог в психотерапии
180,Формирование сценической убедительности,Да,состояние,принцип достоверности,индивидуальные,аналог в коммуникации
