№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
23,Анализ этнографических перформансов,Да,структура,принцип репрезентации,индивидуальные,аналог в антропологии
24,Наблюдение за повторяемостью ритуалов,Да,время/ритм,принцип цикличности,коллективные,аналог в религиоведении
25,Документирование зрительских телесных реакций,Да,тело/материя,принцип фиксации,индивидуальные,аналог в психологии
26,Анализ границ между сценой и жизнью,Да,идентичность/границы,принцип размывания,индивидуальные,аналог в философии
27,Исследование медиации перформанса,Да,технология/инфраструктура,принцип репрезентации,индивидуальные,аналог в медиа-исследованиях
28,Фиксация спонтанного звука,Да,дискурс,принцип моментальности,индивидуальные,аналог в музыке
29,Анализ телесной вовлечённости зрителя,Да,отношения,принцип эмпатии,индивидуальные,аналог в психологии
30,Изучение визуальных кодов,Да,символы,принцип интерпретации,индивидуальные,аналог в семиотике
31,Документирование перформативных текстов,Да,содержание,принцип архивирования,индивидуальные,аналог в филологии
32,Анализ времени перформанса,Да,время/ритм,принцип хронотопа,индивидуальные,аналог в философии
33,Исследование телесных ограничений,Да,тело/материя,принцип предела,индивидуальные,аналог в медицине
34,Фиксация последовательности действий,Да,структура,принцип систематизации,индивидуальные,аналог в науке
35,Анализ эстетических категорий,Да,содержание,принцип классификации,индивидуальные,аналог в искусствоведении
36,Изучение роли технологии,Да,технология/инфраструктура,принцип медиатизации,индивидуальные,аналог в цифровых науках
37,Документирование телесных трансформаций,Да,тело/материя,принцип фиксации,индивидуальные,аналог в медицине
38,Анализ культурных кодов,Да,символы,принцип интерпретации,индивидуальные,аналог в культурологии
39,Исследование соотношения вымысла и реальности,Да,содержание,принцип сопоставления,индивидуальные,аналог в философии
40,Фиксация сценических переходов,Да,структура,принцип документирования,индивидуальные,аналог в режиссуре
41,Анализ социальной роли перформанса,Да,нормы,принцип институционализации,индивидуальные,аналог в социологии
42,Изучение телесной выразительности,Да,поведение,принцип экспрессии,индивидуальные,аналог в психологии
43,Документирование коллективных практик,Да,отношения,принцип архивирования,коллективные,аналог в этнографии
44,Анализ идентичности исполнителя,Да,идентичность/границы,принцип саморепрезентации,индивидуальные,аналог в психологии
45,Исследование границ жанра,Да,структура,принцип классификации,индивидуальные,аналог в литературоведении
46,Фиксация телесных напряжений,Да,тело/материя,принцип диагностики,индивидуальные,аналог в медицине
47,Анализ медиа-репрезентаций,Да,технология/инфраструктура,принцип интерпретации,индивидуальные,аналог в медиа-исследованиях
48,Изучение роли документации,Да,структура,принцип вторичности,индивидуальные,аналог в архивистике
49,Документирование акустических элементов,Да,дискурс,принцип фиксации,индивидуальные,аналог в музыковедении
50,Анализ перформанса как исследования,Да,содержание,принцип метапрактики,индивидуальные,аналог в философии науки
51,Исследование телесных техник,Да,тело/материя,принцип анализа,индивидуальные,аналог в спорте
52,Фиксация импровизаций зрителей,Да,поведение,принцип соучастия,индивидуальные,аналог в психологии
53,Анализ институциональных рамок,Да,институты,принцип нормативности,индивидуальные,аналог в политологии
54,Изучение перформативных нарративов,Да,содержание,принцип интерпретации,индивидуальные,аналог в литературоведении
55,Документирование динамики группы,Да,отношения,принцип наблюдения,коллективные,аналог в психологии
56,Анализ телесной близости,Да,отношения,принцип интимности,индивидуальные,аналог в антропологии
57,Исследование социальных жестов,Да,поведение,принцип символизации,индивидуальные,аналог в социологии
58,Фиксация временных структур,Да,время/ритм,принцип хронотопа,индивидуальные,аналог в философии
59,Анализ границ между искусством и жизнью,Да,идентичность/границы,принцип размывания,индивидуальные,аналог в философии
60,Изучение телесной перформативности,Да,тело/материя,принцип действия,индивидуальные,аналог в психологии
61,Документирование взаимодействия актёров и зрителей,Да,отношения,принцип соучастия,коллективные,аналог в социологии
62,Анализ политических акций как перформанса,Да,нормы,принцип репрезентации,коллективные,аналог в политологии
63,Исследование телесных практик протеста,Да,тело/материя,принцип выражения,коллективные,аналог в социологии
64,Фиксация перформативных практик в быту,Да,поведение,принцип повседневности,индивидуальные,аналог в этнографии
65,Анализ роли тишины,Да,содержание,принцип пустоты,индивидуальные,аналог в философии
66,Изучение границ высказывания,Да,дискурс,принцип цензуры,индивидуальные,аналог в лингвистике
67,Документирование перформативных жестов,Да,поведение,принцип фиксации,индивидуальные,аналог в антропологии
68,Анализ телесной уязвимости,Да,тело/материя,принцип предела,индивидуальные,аналог в медицине
69,Исследование перформанса как сопротивления,Нет,нормы,принцип противостояния,коллективные,аналог в политике
70,Фиксация медиатизированных действий,Да,технология/инфраструктура,принцип документирования,индивидуальные,аналог в медиа
71,Анализ границ роли исполнителя,Да,идентичность/границы,принцип деконструкции,индивидуальные,аналог в философии
72,Изучение трансгрессивных практик,Нет,нормы,принцип нарушения,индивидуальные,аналог в социологии
73,Документирование звуковых перформансов,Да,дискурс,принцип фиксации,индивидуальные,аналог в музыке
74,Анализ повторяемости действий,Да,время/ритм,принцип цикличности,индивидуальные,аналог в антропологии
75,Исследование телесной экспозиции,Да,тело/материя,принцип демонстративности,индивидуальные,аналог в культурологии
76,Фиксация зрительских интервенций,Да,поведение,принцип соучастия,индивидуальные,аналог в социологии
77,Анализ политической символики,Да,символы,принцип интерпретации,индивидуальные,аналог в политологии
78,Изучение феномена присутствия,Да,состояние,принцип аутентичности,индивидуальные,аналог в философии
79,Документирование уличных перформансов,Да,пространство,принцип фиксации,индивидуальные,аналог в урбанистике
80,Анализ телесной аффектации,Да,состояние,принцип резонанса,индивидуальные,аналог в психологии
81,Исследование ритуалов памяти,Да,память/наследие,принцип воспроизведения,коллективные,аналог в религии
82,Фиксация границ сцены,Да,пространство,принцип картографии,индивидуальные,аналог в архитектуре
83,Анализ материальности действия,Да,тело/материя,принцип субстанции,индивидуальные,аналог в философии
84,Изучение перформативных сообществ,Да,институты,принцип коллективности,коллективные,аналог в социологии
85,Документирование перформативных текстов зрителей,Да,дискурс,принцип архивирования,индивидуальные,аналог в литературоведении
86,Анализ телесных взаимодействий,Да,отношения,принцип близости,индивидуальные,аналог в психологии
87,Исследование времени отклика зрителей,Да,время/ритм,принцип синхронизации,индивидуальные,аналог в психологии
88,Фиксация изменений в пространстве,Да,пространство,принцип трансформации,индивидуальные,аналог в архитектуре
89,Анализ коллективных действий,Да,поведение,принцип синергии,коллективные,аналог в социологии
90,Изучение роли документации в исследовании,Да,структура,принцип вторичности,индивидуальные,аналог в архивистике
91,Документирование эмоциональных состояний,Да,состояние,принцип фиксации,индивидуальные,аналог в психологии
92,Анализ телесных границ,Да,идентичность/границы,принцип лиминальности,индивидуальные,аналог в антропологии
93,Исследование политической перформативности,Да,нормы,принцип репрезентации,коллективные,аналог в политике
94,Фиксация телесной динамики,Да,тело/материя,принцип кинетики,индивидуальные,аналог в спорте
95,Анализ роли языка,Да,дискурс,принцип интерпретации,индивидуальные,аналог в лингвистике
96,Изучение перформанса как исследования,Да,содержание,принцип метапрактики,индивидуальные,аналог в философии науки
97,Документирование перформативных рисунков,Да,символы,принцип архивирования,индивидуальные,аналог в искусствоведении
98,Анализ границ зрительской вовлечённости,Да,отношения,принцип взаимодействия,индивидуальные,аналог в психологии
99,Исследование телесных техник протеста,Да,поведение,принцип сопротивления,коллективные,аналог в политике
100,Фиксация сценических артефактов,Да,тело/материя,принцип сохранения,индивидуальные,аналог в археологии
101,Анализ роли звука в пространстве,Да,дискурс,принцип акустики,индивидуальные,аналог в музыковедении
102,Изучение перформативного письма,Да,содержание,принцип фиксации,индивидуальные,аналог в литературе
103,Документирование временных рамок,Да,время/ритм,принцип хронотопа,индивидуальные,аналог в философии
104,Анализ телесной символики,Да,символы,принцип интерпретации,индивидуальные,аналог в семиотике
105,Исследование институциональной критики,Да,институты,принцип оппозиции,индивидуальные,аналог в социологии
106,Фиксация зрительских телесных движений,Да,тело/материя,принцип наблюдения,индивидуальные,аналог в психологии
107,Анализ материальности сцены,Да,структура,принцип субстанции,индивидуальные,аналог в архитектуре
108,Изучение перформанса как протеста,Нет,нормы,принцип политической репрезентации,коллективные,аналог в активизме
109,Документирование случайных перформативных жестов,Да,поведение,принцип моментальности,индивидуальные,аналог в этнографии
110,Анализ роли света,Да,структура,принцип визуализации,индивидуальные,аналог в сценографии
111,Исследование телесного риска,Нет,тело/материя,принцип предела,индивидуальные,аналог в медицине
112,Фиксация коллективных ритуалов,Да,нормы,принцип архивирования,коллективные,аналог в этнографии
113,Анализ перформативных практик повседневности,Да,поведение,принцип повседневности,индивидуальные,аналог в социологии
114,Изучение перформативных исследований как метода,Да,структура,принцип метапрактики,индивидуальные,аналог в философии науки
115,Документирование пространственных изменений,Да,пространство,принцип фиксации,индивидуальные,аналог в архитектуре
116,Анализ телесных поз,Да,поведение,принцип экспрессии,индивидуальные,аналог в психологии
117,Исследование звуковых импровизаций,Да,дискурс,принцип моментальности,индивидуальные,аналог в музыке
118,Фиксация границ перформативного акта,Да,структура,принцип документирования,индивидуальные,аналог в философии
119,Анализ зрительских телесных реакций,Да,тело/материя,принцип эмпатии,индивидуальные,аналог в психологии
120,Изучение телесного присутствия исполнителя,Да,состояние,принцип аутентичности,индивидуальные,аналог в философии
121,Документирование телесных взаимодействий зрителей,Да,отношения,принцип фиксации,коллективные,аналог в социологии
122,Анализ эстетической дистанции,Да,идентичность/границы,принцип разотождествления,индивидуальные,аналог в философии
123,Исследование аффективных состояний,Да,состояние,принцип резонанса,индивидуальные,аналог в психологии
124,Фиксация перформативных рисунков тела,Да,тело/материя,принцип символизации,индивидуальные,аналог в антропологии
125,Анализ звукового ландшафта,Да,дискурс,принцип акустики,индивидуальные,аналог в музыковедении
126,Изучение перформативных стратегий протеста,Нет,нормы,принцип сопротивления,коллективные,аналог в политике
127,Документирование временных интервенций,Да,время/ритм,принцип фиксации,индивидуальные,аналог в философии
128,Анализ телесной экспрессивности,Да,поведение,принцип выразительности,индивидуальные,аналог в психологии
129,Исследование институциональных контекстов,Да,институты,принцип нормативности,индивидуальные,аналог в социологии
130,Фиксация материальных следов перформанса,Да,тело/материя,принцип сохранения,индивидуальные,аналог в археологии
131,Анализ ритуальной структуры,Да,структура,принцип цикличности,коллективные,аналог в религиоведении
132,Изучение трансформации идентичности,Да,идентичность/границы,принцип перевоплощения,индивидуальные,аналог в психологии
133,Документирование зрительских нарративов,Да,дискурс,принцип архивирования,индивидуальные,аналог в этнографии
134,Анализ телесной дисциплины,Да,тело/материя,принцип контроля,индивидуальные,аналог в спорте
135,Исследование феномена совместного действия,Да,поведение,принцип синергии,коллективные,аналог в социологии
136,Фиксация перформативных следов в пространстве,Да,пространство,принцип документирования,индивидуальные,аналог в архитектуре
137,Анализ границ интимности,Да,отношения,принцип лиминальности,индивидуальные,аналог в антропологии
138,Изучение телесных стратегий коммуникации,Да,поведение,принцип экспрессии,индивидуальные,аналог в психологии
139,Документирование медиа-репрезентаций,Да,технология/инфраструктура,принцип фиксации,индивидуальные,аналог в медиа
140,Анализ соотношения публичного и личного,Да,идентичность/границы,принцип деконструкции,индивидуальные,аналог в философии
141,Исследование эстетики протеста,Да,символы,принцип репрезентации,индивидуальные,аналог в политологии
142,Фиксация телесной уязвимости,Да,тело/материя,принцип предела,индивидуальные,аналог в медицине
143,Анализ зрительских сообществ,Да,институты,принцип коллективности,коллективные,аналог в социологии
144,Изучение временных структур протеста,Да,время/ритм,принцип цикличности,коллективные,аналог в истории
145,Документирование акустических следов,Да,дискурс,принцип сохранения,индивидуальные,аналог в музыке
146,Анализ телесного сопротивления,Нет,тело/материя,принцип противостояния,индивидуальные,аналог в спорте
147,Исследование политической символики,Да,символы,принцип репрезентации,индивидуальные,аналог в политике
148,Фиксация культурных перформативных практик,Да,нормы,принцип архивирования,коллективные,аналог в этнографии
149,Анализ перформативных техник идентичности,Да,идентичность/границы,принцип репрезентации,индивидуальные,аналог в психологии
150,Изучение телесных микрожестов,Да,поведение,принцип наблюдения,индивидуальные,аналог в психологии
151,Документирование медиа-интервенций,Да,технология/инфраструктура,принцип фиксации,индивидуальные,аналог в медиа
152,Анализ телесной автономии,Да,тело/материя,принцип саморегуляции,индивидуальные,аналог в психологии
153,Исследование зрительской эмпатии,Да,состояние,принцип соучастия,индивидуальные,аналог в психологии
154,Фиксация пространственных маршрутов протеста,Да,пространство,принцип картографии,коллективные,аналог в урбанистике
155,Анализ временных пауз,Да,время/ритм,принцип пустоты,индивидуальные,аналог в музыке
156,Изучение телесной трансгрессии,Нет,поведение,принцип нарушения,индивидуальные,аналог в философии
157,Документирование эмоциональных откликов,Да,состояние,принцип фиксации,индивидуальные,аналог в психологии
158,Анализ материальности протеста,Да,структура,принцип субстанции,индивидуальные,аналог в социологии
159,Исследование телесной устойчивости,Да,тело/материя,принцип выносливости,индивидуальные,аналог в спорте
160,Фиксация культурных кодов,Да,символы,принцип архивирования,индивидуальные,аналог в семиотике
161,Анализ перформанса как социальной драмы,Да,структура,принцип репрезентации,индивидуальные,аналог в антропологии
162,Изучение телесной импровизации,Да,поведение,принцип спонтанности,индивидуальные,аналог в педагогике
163,Документирование телесных архивов,Да,память/наследие,принцип сохранения,индивидуальные,аналог в архивистике
164,Анализ ритуальной телесности,Да,поведение,принцип сакрализации,коллективные,аналог в религиоведении
165,Исследование зрительской телесной вовлечённости,Да,отношения,принцип эмпатии,индивидуальные,аналог в психологии
166,Фиксация временной последовательности протеста,Да,время/ритм,принцип хронотопа,коллективные,аналог в истории
167,Анализ телесных ограничений в перформансе,Да,тело/материя,принцип предела,индивидуальные,аналог в медицине
168,Изучение границ зрительской автономии,Да,идентичность/границы,принцип деконструкции,индивидуальные,аналог в философии
169,Документирование медиатизированных протестов,Да,технология/инфраструктура,принцип архивирования,коллективные,аналог в медиа
170,Анализ эстетики перформативности,Да,содержание,принцип интерпретации,индивидуальные,аналог в искусствоведении
171,Исследование телесной памяти протеста,Да,память/наследие,принцип воспроизведения,коллективные,аналог в психологии
172,Фиксация культурных телесных кодов,Да,символы,принцип документирования,индивидуальные,аналог в антропологии
173,Анализ перформанса как медиума,Да,структура,принцип коммуникации,индивидуальные,аналог в философии
174,Изучение телесного сопротивления как искусства,Нет,поведение,принцип политизации,индивидуальные,аналог в политике
175,Документирование зрительских жестов,Да,поведение,принцип архивирования,индивидуальные,аналог в психологии
176,Анализ ритуальной цикличности,Да,время/ритм,принцип повторяемости,коллективные,аналог в религиоведении
177,Исследование телесной аффективности,Да,состояние,принцип резонанса,индивидуальные,аналог в психологии
178,Фиксация материальных объектов протеста,Да,тело/материя,принцип сохранения,индивидуальные,аналог в археологии
179,Анализ границ художественного и политического,Да,структура,принцип интерсекциональности,индивидуальные,аналог в философии
180,Изучение перформативных архивов,Да,память/наследие,принцип систематизации,индивидуальные,аналог в архивистике
