№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
174,Формирование образа героя-мучителя,Нет,идентичность/границы,принцип устрашения,индивидуальные,аналог в истории
175,Использование символики золота,Нет,символы,принцип богатства,индивидуальные,аналог в культуре
176,Создание сцены прощальной речи,Да,структура,принцип завершения,индивидуальные,аналог в риторике
177,Формирование образа героя-посредника,Нет,идентичность/границы,принцип медиатора,индивидуальные,аналог в мифологии
178,Введение сцен ритуального омовения,Нет,структура,принцип очищения,индивидуальные,аналог в религии
179,Создание сцены клятвы верности,Нет,структура,принцип союза,индивидуальные,аналог в праве
180,Формирование образа героя-скитальца,Нет,идентичность/границы,принцип пути,индивидуальные,аналог в эпосе
181,Использование символики звезд,Нет,символы,принцип возвышенности,индивидуальные,аналог в культуре
182,Создание сцены осады города,Нет,структура,принцип конфликта,коллективные,аналог в истории
183,Формирование образа героя-основателя,Нет,идентичность/границы,принцип традиции,индивидуальные,аналог в мифологии
184,Введение сцен чудесных исцелений,Нет,структура,принцип внезапности,индивидуальные,аналог в религии
185,Создание сцены божественного наказания,Нет,структура,принцип возмездия,индивидуальные,аналог в мифологии
186,Формирование образа героя-предателя,Нет,идентичность/границы,принцип оппозиции,индивидуальные,аналог в культуре
187,Использование символики пути,Нет,символы,принцип странствия,индивидуальные,аналог в эпосе
188,Создание сцены божественного откровения,Нет,структура,принцип предсказания,индивидуальные,аналог в религии
189,Формирование образа героя-заклинателя,Нет,идентичность/границы,принцип магии,индивидуальные,аналог в культуре
190,Введение сцен чудесного воскрешения,Нет,структура,принцип катарсиса,индивидуальные,аналог в религии
191,Создание сцены дуэли с судьбой,Нет,структура,принцип конфликта,индивидуальные,аналог в философии
192,Формирование образа героя-созерцателя,Нет,идентичность/границы,принцип рефлексии,индивидуальные,аналог в философии
193,Использование символики молнии,Нет,символы,принцип внезапности,индивидуальные,аналог в мифологии
194,Создание сцены посвящения в тайну,Нет,структура,принцип откровения,индивидуальные,аналог в мистериях
195,Формирование образа героя-завоевателя,Нет,идентичность/границы,принцип возвышенности,индивидуальные,аналог в истории
196,Введение сцен чудесных знамений,Нет,структура,принцип предсказания,индивидуальные,аналог в культуре
197,Создание сцены массового праздника,Нет,структура,принцип гармонии,коллективные,аналог в этнографии
198,Формирование образа героя-избранника,Нет,идентичность/границы,принцип избранности,индивидуальные,аналог в мифологии
199,Использование символики птиц,Нет,символы,принцип свободы,индивидуальные,аналог в культуре
200,Создание сцены явления божества,Нет,структура,принцип возвышенности,индивидуальные,аналог в религии
201,Формирование сцены крушения героя,Нет,структура,принцип катарсиса,индивидуальные,аналог в мифологии
202,Создание образа героя-бунтаря,Нет,идентичность/границы,принцип оппозиции,индивидуальные,аналог в истории
203,Использование символики короны,Нет,символы,принцип власти,индивидуальные,аналог в культуре
204,Создание сцены заклятия,Нет,структура,принцип магии,индивидуальные,аналог в ритуале
205,Формирование образа героя-изгнанного царя,Нет,идентичность/границы,принцип наказания,индивидуальные,аналог в мифологии
206,Введение сцен кровавой мести,Нет,структура,принцип возмездия,индивидуальные,аналог в истории
207,Создание сцены чудесного освобождения,Нет,структура,принцип внезапности,индивидуальные,аналог в религии
208,Формирование образа героя-искателя истины,Нет,идентичность/границы,принцип познания,индивидуальные,аналог в философии
209,Использование символики цепей,Нет,символы,принцип порабощения,индивидуальные,аналог в культуре
210,Создание сцены изгнания врага,Нет,структура,принцип конфликта,коллективные,аналог в истории
211,Формирование образа героя-пленника,Нет,идентичность/границы,принцип изоляции,индивидуальные,аналог в мифологии
212,Введение сцен небесных карающих сил,Нет,структура,принцип возмездия,индивидуальные,аналог в религии
213,Создание сцены молитвы героя,Нет,структура,принцип традиции,индивидуальные,аналог в религии
214,Формирование образа мудрого воина,Нет,идентичность/границы,принцип гармонии,индивидуальные,аналог в мифологии
215,Использование символики слёз,Нет,символы,принцип очищения,индивидуальные,аналог в культуре
216,Создание сцены массового предательства,Нет,структура,принцип конфликта,коллективные,аналог в истории
217,Формирование образа героя-победителя тьмы,Нет,идентичность/границы,принцип катарсиса,индивидуальные,аналог в мифологии
218,Введение сцен чудесного спасения народа,Нет,структура,принцип катарсиса,коллективные,аналог в религии
219,Создание сцены битвы титанов,Нет,структура,принцип конфликта,коллективные,аналог в мифологии
220,Формирование образа героя-освободителя рабов,Нет,идентичность/границы,принцип справедливости,индивидуальные,аналог в истории
221,Использование символики хлеба и вина,Нет,символы,принцип жертвенности,индивидуальные,аналог в религии
222,Создание сцены великого суда,Нет,структура,принцип правосудия,индивидуальные,аналог в религии
223,Формирование образа героя-примирителя,Нет,идентичность/границы,принцип гармонии,индивидуальные,аналог в философии
224,Введение сцен чудесного преображения,Нет,структура,принцип трансформации,индивидуальные,аналог в религии
225,Создание сцены массового покаяния,Нет,структура,принцип очищения,коллективные,аналог в религии
226,Формирование образа героя-противника богов,Нет,идентичность/границы,принцип оппозиции,индивидуальные,аналог в мифологии
227,Использование символики горы,Нет,символы,принцип возвышенности,индивидуальные,аналог в культуре
228,Создание сцены пленения героя,Нет,структура,принцип наказания,индивидуальные,аналог в мифологии
229,Формирование образа героя-прорицателя,Нет,идентичность/границы,принцип откровения,индивидуальные,аналог в культуре
230,Введение сцен чудесных знамений природы,Нет,структура,принцип предсказания,индивидуальные,аналог в мифологии
231,Создание сцены великого прощения,Да,структура,принцип гармонии,индивидуальные,аналог в религии
232,Формирование образа героя-скептика,Нет,идентичность/границы,принцип сомнения,индивидуальные,аналог в философии
233,Использование символики пустыни,Нет,символы,принцип изоляции,индивидуальные,аналог в культуре
234,Создание сцены кровной клятвы,Нет,структура,принцип союза,индивидуальные,аналог в праве
235,Формирование образа героя-жреца,Нет,идентичность/границы,принцип сакрализации,индивидуальные,аналог в религии
236,Введение сцен мистических знаков,Нет,структура,принцип предсказания,индивидуальные,аналог в культуре
237,Создание сцены великого восхождения,Нет,структура,принцип возвышенности,индивидуальные,аналог в мифологии
238,Формирование образа героя-отшельника,Нет,идентичность/границы,принцип изоляции,индивидуальные,аналог в религии
239,Использование символики креста,Нет,символы,принцип жертвенности,индивидуальные,аналог в христианстве
240,Создание сцены духовного прозрения,Да,структура,принцип откровения,индивидуальные,аналог в религии
241,Формирование сцены восхождения души,Нет,структура,принцип трансценденции,индивидуальные,аналог в религии
242,Создание образа героя-искупителя,Нет,идентичность/границы,принцип катарсиса,индивидуальные,аналог в христианстве
243,Использование символики моста,Нет,символы,принцип соединения,индивидуальные,аналог в культуре
244,Создание сцены распада государства,Нет,структура,принцип энтропии,коллективные,аналог в истории
245,Формирование образа героя-посредника богов и людей,Нет,идентичность/границы,принцип медиатора,индивидуальные,аналог в мифологии
246,Введение сцен ритуального поста,Нет,структура,принцип очищения,индивидуальные,аналог в религии
247,Создание сцены небесного торжества,Нет,структура,принцип возвышенности,коллективные,аналог в религии
248,Формирование образа героя-мучителя народа,Нет,идентичность/границы,принцип устрашения,индивидуальные,аналог в истории
249,Использование символики хлеба,Нет,символы,принцип питания,индивидуальные,аналог в культуре
250,Создание сцены чудесного воссоединения,Да,структура,принцип гармонии,индивидуальные,аналог в мифологии
251,Формирование образа героя-призрака,Нет,идентичность/границы,принцип возврата,индивидуальные,аналог в фольклоре
252,Введение сцен обетов,Нет,структура,принцип союза,индивидуальные,аналог в праве
253,Создание сцены великого предостережения,Нет,структура,принцип пророчества,индивидуальные,аналог в религии
254,Формирование образа героя-заключённого,Нет,идентичность/границы,принцип изоляции,индивидуальные,аналог в истории
255,Использование символики огня и дыма,Нет,символы,принцип очищения,индивидуальные,аналог в ритуале
256,Создание сцены великого примирения,Да,структура,принцип гармонии,коллективные,аналог в истории
257,Формирование образа героя-избавителя,Нет,идентичность/границы,принцип спасения,индивидуальные,аналог в религии
258,Введение сцен мистического восхождения,Нет,структура,принцип трансценденции,индивидуальные,аналог в мистериях
259,Создание сцены массового покаяния перед богами,Нет,структура,принцип катарсиса,коллективные,аналог в религии
260,Формирование образа героя-проводника,Нет,идентичность/границы,принцип медиатора,индивидуальные,аналог в мифологии
261,Использование символики крови и земли,Нет,символы,принцип жертвенности,индивидуальные,аналог в ритуале
262,Создание сцены великого пророчества,Нет,структура,принцип предсказания,индивидуальные,аналог в религии
263,Формирование образа героя-знаменосца,Нет,идентичность/границы,принцип репрезентации,индивидуальные,аналог в культуре
264,Введение сцен мистических огней,Нет,структура,принцип внезапности,индивидуальные,аналог в мистериях
265,Создание сцены божественного явления во сне,Нет,структура,принцип предсказания,индивидуальные,аналог в мифологии
266,Формирование образа героя-повествователя,Да,идентичность/границы,принцип медиатора,индивидуальные,аналог в литературе
267,Использование символики радуги,Нет,символы,принцип гармонии,индивидуальные,аналог в культуре
268,Создание сцены мистического знака,Нет,структура,принцип откровения,индивидуальные,аналог в религии
269,Формирование образа героя-праведника,Нет,идентичность/границы,принцип справедливости,индивидуальные,аналог в религии
270,Введение сцен чудесных исцелений народа,Нет,структура,принцип катарсиса,коллективные,аналог в религии
271,Создание сцены великого исхода,Нет,структура,принцип пути,коллективные,аналог в истории
272,Формирование образа героя-загадочника,Нет,идентичность/границы,принцип тайны,индивидуальные,аналог в мифологии
273,Использование символики колокола,Нет,символы,принцип призыва,индивидуальные,аналог в культуре
274,Создание сцены мистического брака,Нет,структура,принцип союза,индивидуальные,аналог в религии
275,Формирование образа героя-благословенного,Нет,идентичность/границы,принцип избранности,индивидуальные,аналог в религии
276,Введение сцен космических знамений,Нет,структура,принцип возвышенности,индивидуальные,аналог в астрономии
277,Создание сцены духовного возрождения,Да,структура,принцип катарсиса,индивидуальные,аналог в религии
278,Формирование образа героя-законодателя,Нет,идентичность/границы,принцип нормативности,индивидуальные,аналог в праве
279,Использование символики звезды,Нет,символы,принцип света,индивидуальные,аналог в культуре
280,Создание сцены небесного восхождения,Нет,структура,принцип трансценденции,индивидуальные,аналог в религии
281,Формирование сцены великого знамения,Нет,структура,принцип пророчества,индивидуальные,аналог в религии
282,Создание образа героя-миротворца,Нет,идентичность/границы,принцип гармонии,индивидуальные,аналог в истории
283,Использование символики лабиринта,Нет,символы,принцип испытания,индивидуальные,аналог в мифологии
284,Создание сцены падения империи,Нет,структура,принцип энтропии,коллективные,аналог в истории
285,Формирование образа героя-избранного дитя,Нет,идентичность/границы,принцип архетипа,индивидуальные,аналог в мифологии
286,Введение сцен мистического откровения,Нет,структура,принцип откровения,индивидуальные,аналог в религии
287,Создание сцены божественного наказания врагов,Нет,структура,принцип возмездия,индивидуальные,аналог в религии
288,Формирование образа героя-повествующего мудреца,Да,идентичность/границы,принцип медиатора,индивидуальные,аналог в философии
289,Использование символики тумана,Нет,символы,принцип неопределённости,индивидуальные,аналог в культуре
290,Создание сцены мистического исчезновения,Нет,структура,принцип внезапности,индивидуальные,аналог в мифологии
291,Формирование образа героя-праведного судьи,Нет,идентичность/границы,принцип справедливости,индивидуальные,аналог в религии
292,Введение сцен кровавого триумфа,Нет,структура,принцип катарсиса,коллективные,аналог в истории
293,Создание сцены великого исхода народа,Нет,структура,принцип пути,коллективные,аналог в мифологии
294,Формирование образа героя-созидателя,Нет,идентичность/границы,принцип творчества,индивидуальные,аналог в мифологии
295,Использование символики меча,Нет,символы,принцип силы,индивидуальные,аналог в культуре
296,Создание сцены космического суда,Нет,структура,принцип справедливости,индивидуальные,аналог в религии
297,Формирование образа героя-богоносца,Нет,идентичность/границы,принцип избранности,индивидуальные,аналог в религии
298,Введение сцен мистического вознесения,Нет,структура,принцип трансценденции,индивидуальные,аналог в религии
299,Создание сцены падения ангела,Нет,структура,принцип катарсиса,индивидуальные,аналог в религии
300,Формирование образа героя-страдальца народа,Нет,идентичность/границы,принцип жертвенности,индивидуальные,аналог в религии
301,Использование символики оков,Нет,символы,принцип ограничения,индивидуальные,аналог в культуре
302,Создание сцены мистического прозрения,Да,структура,принцип откровения,индивидуальные,аналог в мистериях
303,Формирование образа героя-воителя света,Нет,идентичность/границы,принцип борьбы,индивидуальные,аналог в мифологии
304,Введение сцен небесного огня,Нет,структура,принцип внезапности,индивидуальные,аналог в мифологии
305,Создание сцены духовного испытания,Нет,структура,принцип катарсиса,индивидуальные,аналог в религии
306,Формирование образа героя-завоевателя хаоса,Нет,идентичность/границы,принцип упорядочивания,индивидуальные,аналог в мифологии
307,Использование символики ключа,Нет,символы,принцип доступа,индивидуальные,аналог в культуре
308,Создание сцены мистического голоса,Нет,структура,принцип пророчества,индивидуальные,аналог в религии
309,Формирование образа героя-собирателя народа,Нет,идентичность/границы,принцип объединения,индивидуальные,аналог в истории
310,Введение сцен космического воздаяния,Нет,структура,принцип справедливости,индивидуальные,аналог в религии
311,Создание сцены божественного чуда,Нет,структура,принцип внезапности,индивидуальные,аналог в религии
312,Формирование образа героя-дарителя знаний,Нет,идентичность/границы,принцип откровения,индивидуальные,аналог в мифологии
313,Использование символики колеса,Нет,символы,принцип цикличности,индивидуальные,аналог в культуре
314,Создание сцены мистического сна героя,Нет,структура,принцип предсказания,индивидуальные,аналог в культуре
315,Формирование образа героя-спасителя детей,Нет,идентичность/границы,принцип защиты,индивидуальные,аналог в мифологии
316,Введение сцен апокалипсиса,Нет,структура,принцип катарсиса,коллективные,аналог в религии
317,Создание сцены великого откровения,Нет,структура,принцип прозрения,индивидуальные,аналог в религии
318,Формирование образа героя-носителя закона,Нет,идентичность/границы,принцип нормативности,индивидуальные,аналог в праве
319,Использование символики реки,Нет,символы,принцип пути,индивидуальные,аналог в культуре
320,Создание сцены чудесного преображения героя,Нет,структура,принцип трансформации,индивидуальные,аналог в мифологии
321,Формирование сцены мистического странствия души,Нет,структура,принцип трансценденции,индивидуальные,аналог в мифологии
322,Создание образа героя-проводника душ,Нет,идентичность/границы,принцип медиатора,индивидуальные,аналог в мифологии
323,Использование символики камня,Нет,символы,принцип прочности,индивидуальные,аналог в культуре
324,Создание сцены божественного суда над героями,Нет,структура,принцип правосудия,индивидуальные,аналог в религии
325,Формирование образа героя-отвергнутого,Нет,идентичность/границы,принцип изоляции,индивидуальные,аналог в культуре
326,Введение сцен космического хаоса,Нет,структура,принцип энтропии,индивидуальные,аналог в мифологии
327,Создание сцены мистического крещения,Нет,структура,принцип очищения,индивидуальные,аналог в религии
328,Формирование образа героя-защитника веры,Нет,идентичность/границы,принцип жертвенности,индивидуальные,аналог в религии
329,Использование символики двери,Нет,символы,принцип перехода,индивидуальные,аналог в культуре
330,Создание сцены массового изгнания из рая,Нет,структура,принцип наказания,коллективные,аналог в религии
331,Формирование образа героя-основателя династии,Нет,идентичность/границы,принцип традиции,индивидуальные,аналог в истории
332,Введение сцен небесных голосов,Нет,структура,принцип откровения,индивидуальные,аналог в религии
333,Создание сцены мистического озарения,Да,структура,принцип прозрения,индивидуальные,аналог в мистериях
334,Формирование образа героя-носителя проклятия,Нет,идентичность/границы,принцип возмездия,индивидуальные,аналог в мифологии
335,Использование символики мрака,Нет,символы,принцип неизвестности,индивидуальные,аналог в культуре
336,Создание сцены великого восстания рабов,Нет,структура,принцип конфликта,коллективные,аналог в истории
337,Формирование образа героя-заклинателя духов,Нет,идентичность/границы,принцип магии,индивидуальные,аналог в мифологии
338,Введение сцен чудесных знамений в небе,Нет,структура,принцип предсказания,индивидуальные,аналог в культуре
339,Создание сцены мистического преображения народа,Нет,структура,принцип трансформации,коллективные,аналог в религии
340,Формирование образа героя-искусителя,Нет,идентичность/границы,принцип соблазна,индивидуальные,аналог в религии
341,Использование символики льва,Нет,символы,принцип силы,индивидуальные,аналог в культуре
342,Создание сцены великого исхода героев,Нет,структура,принцип пути,коллективные,аналог в мифологии
343,Формирование образа героя-стража порога,Нет,идентичность/границы,принцип охраны,индивидуальные,аналог в мифологии
344,Введение сцен мистического молчания,Нет,структура,принцип тайны,индивидуальные,аналог в религии
345,Создание сцены божественного наказания народа,Нет,структура,принцип возмездия,коллективные,аналог в религии
346,Формирование образа героя-собирателя реликвий,Нет,идентичность/границы,принцип памяти,индивидуальные,аналог в культуре
347,Использование символики птицы-феникса,Да,символы,принцип возрождения,индивидуальные,аналог в мифологии
348,Создание сцены мистического заклятия природы,Нет,структура,принцип магии,индивидуальные,аналог в мифологии
349,Формирование образа героя-одинокого путника,Нет,идентичность/границы,принцип странствия,индивидуальные,аналог в культуре
350,Введение сцен великого союза народов,Нет,структура,принцип гармонии,коллективные,аналог в истории
351,Создание сцены небесного откровения через музыку,Нет,структура,принцип прозрения,индивидуальные,аналог в культуре
352,Формирование образа героя-воителя хаоса,Нет,идентичность/границы,принцип конфликта,индивидуальные,аналог в мифологии
353,Использование символики волка,Нет,символы,принцип агрессии,индивидуальные,аналог в культуре
354,Создание сцены мистического посвящения в тайное братство,Нет,структура,принцип союза,индивидуальные,аналог в мистериях
355,Формирование образа героя-освободителя душ,Нет,идентичность/границы,принцип спасения,индивидуальные,аналог в религии
356,Введение сцен космического разрушения,Нет,структура,принцип энтропии,индивидуальные,аналог в апокалиптике
357,Создание сцены великой жертвы героя ради народа,Нет,структура,принцип катарсиса,коллективные,аналог в мифологии
358,Формирование образа героя-носителя света,Нет,идентичность/границы,принцип прозрения,индивидуальные,аналог в мифологии
359,Использование символики меча и весов,Нет,символы,принцип справедливости,индивидуальные,аналог в праве
360,Создание сцены мистического соединения миров,Нет,структура,принцип гармонии,индивидуальные,аналог в мифологии
361,Формирование сцены великого примирения миров,Да,структура,принцип гармонии,коллективные,аналог в мифологии
362,Создание образа героя-воителя небес,Нет,идентичность/границы,принцип борьбы,индивидуальные,аналог в религии
363,Использование символики звона трубы,Нет,символы,принцип призыва,индивидуальные,аналог в апокалиптике
364,Создание сцены мистического воскрешения народа,Нет,структура,принцип катарсиса,коллективные,аналог в религии
365,Формирование образа героя-стража закона,Нет,идентичность/границы,принцип нормативности,индивидуальные,аналог в праве
