№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
126,Использование алгоритмов генеративной музыки,Да,технология/инфраструктура,принцип автоматизации,индивидуальные,аналог в sound art
127,Формат спектакля-урока,Да,структура,принцип педагогики,коллективные,аналог в образовании
128,Документальные пьесы о пандемиях,Нет,содержание,принцип свидетельства,индивидуальные,аналог в социологии
129,Применение сенсоров эмоций,Да,тело/материя,принцип биофидбэка,индивидуальные,аналог в психологии
130,Слияние театра и YouTube-форматов,Да,структура,принцип гибридности,индивидуальные,аналог в digital media
131,Интеграция криптовалютных транзакций в сюжет,Да,экономика/обмен,принцип прозрачности,индивидуальные,аналог в блокчейне
132,Формат спектакля-манифеста,Нет,структура,принцип декларации,индивидуальные,аналог в политике
133,Документальные пьесы о корпорациях,Нет,содержание,принцип критики,индивидуальные,аналог в журналистике
134,Использование real-time сенсоров окружающей среды,Да,тело/материя,принцип актуализации,индивидуальные,аналог в науке
135,Формат спектакля-перформанса в Zoom,Да,структура,принцип медиализации,индивидуальные,аналог в онлайн-коммуникации
136,Слияние театра и уличного искусства,Да,структура,принцип гибридности,индивидуальные,аналог в стрит-арте
137,Документальные пьесы о геноцидах,Нет,содержание,принцип свидетельства,индивидуальные,аналог в истории
138,Применение цифровых двойников актёров,Да,идентичность/границы,принцип гибридности,индивидуальные,аналог в digital art
139,Интеграция real-time данных фондовых рынков,Да,содержание,принцип актуализации,индивидуальные,аналог в финансах
140,Формат спектакля-тренинга,Да,структура,принцип педагогики,коллективные,аналог в коучинге
141,Использование machine learning для предсказания сюжета,Да,содержание,принцип автоматизации,индивидуальные,аналог в AI
142,Документальные пьесы о катастрофах,Нет,содержание,принцип свидетельства,индивидуальные,аналог в журналистике
143,Слияние театра и косплея,Да,структура,принцип гибридности,индивидуальные,аналог в фан-культуре
144,Применение motion sensors зрителей,Да,тело/материя,принцип обратной связи,коллективные,аналог в перформансе
145,Формат спектакля-дискуссии,Да,структура,принцип диалога,коллективные,аналог в политике
146,Документальные пьесы о повседневности,Да,содержание,принцип аутентичности,индивидуальные,аналог в этнографии
147,Интеграция holographic персонажей,Да,идентичность/границы,принцип гибридности,индивидуальные,аналог в VR
148,Использование real-time данных о здоровье,Да,тело/материя,принцип прозрачности,индивидуальные,аналог в медицине
149,Формат спектакля-протеста,Нет,структура,принцип ангажированности,коллективные,аналог в политике
150,Слияние театра и визуальных подкастов,Да,структура,принцип гибридности,индивидуальные,аналог в медиа
151,Документальные пьесы о мигрантах,Нет,содержание,принцип свидетельства,индивидуальные,аналог в социологии
152,Интеграция real-time данных из науки,Да,содержание,принцип актуализации,индивидуальные,аналог в research-based art
153,Применение AI для перевода реплик,Да,дискурс,принцип мультиязычности,индивидуальные,аналог в машинном переводе
154,Формат спектакля-сторителлинга,Да,структура,принцип нарратива,индивидуальные,аналог в литературе
155,Слияние театра и иммерсивного кино,Да,структура,принцип гибридности,индивидуальные,аналог в VR
156,Документальные пьесы о безработице,Нет,содержание,принцип свидетельства,индивидуальные,аналог в экономике
157,Интеграция real-time геоданных,Да,пространство,принцип контекстуальности,индивидуальные,аналог в locative media
158,Применение AI для анализа эмоций зрителей,Да,поведение,принцип обратной связи,коллективные,аналог в нейропсихологии
159,Формат спектакля-репортажа,Да,структура,принцип документальности,индивидуальные,аналог в журналистике
160,Документальные пьесы о медицине,Нет,содержание,принцип свидетельства,индивидуальные,аналог в health communication
161,Слияние театра и digital poetry,Да,структура,принцип гибридности,индивидуальные,аналог в медиа
162,Использование 3D-моделей в сценографии,Да,технология/инфраструктура,принцип визуализации,индивидуальные,аналог в архитектуре
163,Формат спектакля-эксперимента,Нет,структура,принцип новизны,коллективные,аналог в науке
164,Документальные пьесы о правах человека,Нет,содержание,принцип свидетельства,индивидуальные,аналог в праве
165,Интеграция real-time данных о политике,Да,содержание,принцип актуализации,индивидуальные,аналог в журналистике
166,Применение AI для генерации сценографии,Да,технология/инфраструктура,принцип автоматизации,индивидуальные,аналог в digital design
167,Слияние театра и online dating форматов,Да,структура,принцип гибридности,индивидуальные,аналог в соцсетях
168,Формат спектакля-концерта,Да,структура,принцип гибридности,коллективные,аналог в музыке
169,Документальные пьесы о гомофобии,Нет,содержание,принцип свидетельства,индивидуальные,аналог в социологии
170,Интеграция real-time экономических данных,Да,содержание,принцип актуализации,индивидуальные,аналог в аналитике
171,Применение сенсоров температуры зала,Да,тело/материя,принцип мультимодальности,коллективные,аналог в UX
172,Формат спектакля-исповеди,Да,структура,принцип самораскрытия,индивидуальные,аналог в психотерапии
173,Слияние театра и образовательных лекций,Да,структура,принцип гибридности,индивидуальные,аналог в Edutainment
174,Документальные пьесы о феминизме,Нет,содержание,принцип свидетельства,индивидуальные,аналог в гендерных исследованиях
175,Интеграция real-time данных о транспорте,Да,содержание,принцип актуализации,индивидуальные,аналог в smart city
176,Применение AR для дополнения персонажей,Да,идентичность/границы,принцип гибридности,индивидуальные,аналог в digital performance
177,Формат спектакля-семинара,Да,структура,принцип диалога,коллективные,аналог в образовании
178,Документальные пьесы о войне в реальном времени,Нет,содержание,принцип свидетельства,индивидуальные,аналог в журналистике
179,Слияние театра и экшен-игр,Да,структура,принцип гибридности,индивидуальные,аналог в гейминге
180,Интеграция real-time биосигналов зрителей,Да,поведение,принцип обратной связи,коллективные,аналог в нейроискусстве
