№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
24,Монтаж лестниц и трапов,Да,пространство,принцип перехода,индивидуальные,аналог в архитектуре
25,Организация кулис,Да,структура,принцип скрытия,индивидуальные,аналог в архитектуре
26,Применение проекторов,Да,технология/инфраструктура,принцип визуализации,индивидуальные,аналог в кино
27,Настройка микрофонов,Да,технология/инфраструктура,принцип передачи звука,индивидуальные,аналог в радио
28,Использование реквизита-трансформера,Да,структура,принцип модульности,индивидуальные,аналог в инженерии
29,Создание световых эффектов,Да,символы,принцип динамизма,индивидуальные,аналог в шоу-индустрии
30,Применение зеркал,Да,пространство,принцип отражения,индивидуальные,аналог в архитектуре
31,Использование флуоресцентных материалов,Да,тело/материя,принцип светимости,индивидуальные,аналог в дизайне
32,Организация балконов на сцене,Да,пространство,принцип возвышения,индивидуальные,аналог в архитектуре
33,Монтаж вращающейся сцены,Да,структура,принцип динамики,индивидуальные,аналог в инженерии
34,Применение подвижных платформ,Да,технология/инфраструктура,принцип мобильности,индивидуальные,аналог в машиностроении
35,Использование проекций карт,Да,символы,принцип репрезентации,индивидуальные,аналог в географии
36,Создание теневых эффектов,Да,символы,принцип контраста,индивидуальные,аналог в изобразительном искусстве
37,Настройка акустических панелей,Да,технология/инфраструктура,принцип поглощения,индивидуальные,аналог в архитектуре
38,Использование пиротехники,Нет,технология/инфраструктура,принцип эффекта,индивидуальные,аналог в шоу-индустрии
39,Применение видео-мэппинга,Да,структура,принцип визуализации,индивидуальные,аналог в digital art
40,Монтаж подвесных конструкций,Да,структура,принцип возвышения,индивидуальные,аналог в инженерии
41,Создание светового ритма,Да,время/ритм,принцип акцентирования,индивидуальные,аналог в музыке
42,Использование анимации в декорациях,Да,содержание,принцип динамизма,индивидуальные,аналог в кино
43,Применение маскировочных сетей,Да,пространство,принцип скрытия,индивидуальные,аналог в военном деле
44,Создание звуковых эффектов,Да,содержание,принцип погружения,индивидуальные,аналог в кино
45,Монтаж гидравлических подъёмников,Да,технология/инфраструктура,принцип трансформации,индивидуальные,аналог в машиностроении
46,Использование реквизита-иллюзии,Да,символы,принцип обмана,индивидуальные,аналог в магии
47,Применение голограмм,Да,технология/инфраструктура,принцип объёмности,индивидуальные,аналог в digital art
48,Организация светового коридора,Да,пространство,принцип направления,индивидуальные,аналог в архитектуре
49,Создание костюмов-трансформеров,Да,тело/материя,принцип модульности,индивидуальные,аналог в fashion tech
50,Использование LED-экранов,Да,технология/инфраструктура,принцип визуализации,индивидуальные,аналог в медиа
51,Настройка звукового баланса,Да,технология/инфраструктура,принцип гармонии,индивидуальные,аналог в музыке
52,Применение флуидных экранов,Да,технология/инфраструктура,принцип пластичности,индивидуальные,аналог в digital art
53,Создание бутафорских животных,Да,тело/материя,принцип имитации,индивидуальные,аналог в анимации
54,Использование роботизированных объектов,Да,технология/инфраструктура,принцип автономности,индивидуальные,аналог в робототехнике
55,Монтаж кабельных систем,Да,технология/инфраструктура,принцип поддержки,индивидуальные,аналог в инженерии
56,Создание сценического дыма,Да,состояние,принцип атмосферы,индивидуальные,аналог в химии
57,Применение инфографики,Да,содержание,принцип информирования,индивидуальные,аналог в data visualization
58,Организация театрального пространства вне сцены,Да,пространство,принцип расширения,индивидуальные,аналог в site-specific art
59,Использование акустических эффектов эха,Да,содержание,принцип резонанса,индивидуальные,аналог в музыке
60,Монтаж панорамных экранов,Да,пространство,принцип расширения,индивидуальные,аналог в кино
61,Использование прожекторов с движущимися головами,Да,технология/инфраструктура,принцип мобильности,индивидуальные,аналог в шоу-индустрии
62,Создание сценического дождя,Да,состояние,принцип имитации,индивидуальные,аналог в кино
63,Применение видеопроекций на тело актёра,Да,идентичность/границы,принцип гибридности,индивидуальные,аналог в digital performance
64,Организация пространства с многоуровневыми платформами,Да,структура,принцип стратификации,индивидуальные,аналог в архитектуре
65,Использование звукового окружения 5.1/7.1,Да,технология/инфраструктура,принцип объёмности,индивидуальные,аналог в кино
66,Создание иллюзии бесконечного пространства,Да,пространство,принцип перспективы,индивидуальные,аналог в архитектуре
67,Применение реквизита с AR-слоями,Да,тело/материя,принцип дополненной реальности,индивидуальные,аналог в AR tech
68,Настройка динамических звуковых эффектов,Да,время/ритм,принцип динамизма,индивидуальные,аналог в музыке
69,Организация сценических трансформаций в реальном времени,Да,структура,принцип модульности,индивидуальные,аналог в инженерии
70,Использование лазерной графики,Да,символы,принцип визуализации,индивидуальные,аналог в шоу-индустрии
71,Создание сценического ветра,Да,состояние,принцип имитации,индивидуальные,аналог в шоу
72,Применение дымовых завес,Да,структура,принцип скрытия,индивидуальные,аналог в военном деле
73,Использование светодиодных костюмов,Да,тело/материя,принцип светимости,индивидуальные,аналог в wearable tech
74,Создание виртуальных задников,Да,пространство,принцип репрезентации,индивидуальные,аналог в VR
75,Монтаж подвесных экранов,Да,структура,принцип возвышения,индивидуальные,аналог в digital art
76,Использование акустических симуляций,Да,содержание,принцип моделирования,индивидуальные,аналог в науке
77,Применение сценических лифтов,Да,технология/инфраструктура,принцип вертикальности,индивидуальные,аналог в инженерии
78,Создание иллюзии огня,Нет,состояние,принцип имитации,индивидуальные,аналог в шоу
79,Использование реквизита-дронов,Да,технология/инфраструктура,принцип автономности,индивидуальные,аналог в робототехнике
80,Настройка световых проекций через дым,Да,символы,принцип контраста,индивидуальные,аналог в шоу
81,Создание иммерсивного пространства 360°,Да,пространство,принцип погружения,индивидуальные,аналог в VR
82,Применение цифровых картин,Да,содержание,принцип репрезентации,индивидуальные,аналог в digital art
83,Организация пространства с подвижными перегородками,Да,структура,принцип трансформации,индивидуальные,аналог в архитектуре
84,Использование акустических виброплатформ,Да,тело/материя,принцип резонанса,индивидуальные,аналог в медицине
85,Создание эффекта парения предметов,Нет,состояние,принцип иллюзии,индивидуальные,аналог в магии
86,Применение экранов с прозрачным LED,Да,технология/инфраструктура,принцип полупрозрачности,индивидуальные,аналог в медиа
87,Использование звуковых ландшафтов,Да,содержание,принцип контекстуализации,индивидуальные,аналог в sound design
88,Создание иллюзии разрушения декораций,Нет,структура,принцип имитации,индивидуальные,аналог в кино
89,Применение сценических лиан и растительности,Да,тело/материя,принцип имитации,индивидуальные,аналог в ботанике
90,Организация света по принципу «chiaroscuro»,Да,символы,принцип контраста,индивидуальные,аналог в живописи
91,Использование акустики «живого» пространства,Да,структура,принцип резонанса,индивидуальные,аналог в архитектуре
92,Создание эффекта левитации актёра,Нет,тело/материя,принцип иллюзии,индивидуальные,аналог в цирке
93,Применение цифровых проекторов с 8K,Да,технология/инфраструктура,принцип детализации,индивидуальные,аналог в кино
94,Использование звуковых сенсоров для реакции сцены,Да,поведение,принцип интерактивности,индивидуальные,аналог в HCI
95,Создание сценического льда,Нет,состояние,принцип имитации,индивидуальные,аналог в шоу
96,Применение экранов с гибкой поверхностью,Да,структура,принцип пластичности,индивидуальные,аналог в digital design
97,Использование акустических проекций,Да,содержание,принцип визуализации звука,индивидуальные,аналог в science art
98,Создание эффекта реверберации пространства,Да,содержание,принцип резонанса,индивидуальные,аналог в акустике
99,Применение биолюминесцентных материалов,Да,тело/материя,принцип светимости,индивидуальные,аналог в биотехнологии
100,Использование сенсорных полов,Да,пространство,принцип интерактивности,индивидуальные,аналог в smart tech
101,Организация пространства с многослойными экранами,Да,структура,принцип стратификации,индивидуальные,аналог в медиа
102,Создание эффекта взрыва,Нет,состояние,принцип катарсиса,индивидуальные,аналог в кино
103,Применение AR-очков для зрителей,Да,идентичность/границы,принцип дополненной реальности,индивидуальные,аналог в AR tech
104,Использование акустических фильтров,Да,содержание,принцип модификации,индивидуальные,аналог в sound design
105,Создание сценического снега,Да,состояние,принцип имитации,индивидуальные,аналог в шоу
106,Применение кинетических скульптур,Да,структура,принцип движения,индивидуальные,аналог в искусстве
107,Использование реквизита с обратной связью,Да,поведение,принцип интерактивности,индивидуальные,аналог в HCI
108,Создание эффекта молнии,Нет,состояние,принцип катарсиса,индивидуальные,аналог в шоу
109,Применение сценических экранов с AR-контентом,Да,содержание,принцип гибридности,индивидуальные,аналог в AR
110,Использование акустических дронов,Да,технология/инфраструктура,принцип мобильности,индивидуальные,аналог в робототехнике
111,Создание эффекта обрушения декораций,Нет,структура,принцип катастрофы,индивидуальные,аналог в кино
112,Применение реквизита из smart-материалов,Да,тело/материя,принцип адаптивности,индивидуальные,аналог в материаловедении
113,Использование акустических импульсов для драмы,Да,время/ритм,принцип акцентирования,индивидуальные,аналог в музыке
114,Создание эффекта землетрясения,Нет,структура,принцип катарсиса,индивидуальные,аналог в шоу
115,Применение экранов с голографическим контентом,Да,содержание,принцип объёмности,индивидуальные,аналог в медиа
116,Использование сенсорных костюмов актёров,Да,тело/материя,принцип обратной связи,индивидуальные,аналог в wearable tech
117,Создание эффекта плазмы,Нет,состояние,принцип иллюзии,индивидуальные,аналог в науке
118,Применение роботизированных световых систем,Да,технология/инфраструктура,принцип автоматизации,индивидуальные,аналог в робототехнике
119,Использование акустических карт,Да,содержание,принцип репрезентации,индивидуальные,аналог в науке
120,Создание эффекта дождя из света,Да,символы,принцип метафоры,индивидуальные,аналог в digital art
121,Применение интерактивных проекций,Да,содержание,принцип отклика,индивидуальные,аналог в медиа-арте
122,Создание эффекта тумана,Да,состояние,принцип атмосферы,индивидуальные,аналог в шоу
123,Использование световых сеток,Да,структура,принцип модуляции,индивидуальные,аналог в архитектуре
124,Применение реквизита с биосенсорами,Да,тело/материя,принцип обратной связи,индивидуальные,аналог в wearable tech
125,Создание эффекта искр,Нет,состояние,принцип катарсиса,индивидуальные,аналог в пиротехнике
126,Использование динамических экранов,Да,структура,принцип изменяемости,индивидуальные,аналог в digital signage
127,Применение акустических волн низкой частоты,Да,содержание,принцип резонанса,индивидуальные,аналог в акустике
128,Создание эффекта метеоритного дождя,Нет,состояние,принцип катастрофы,индивидуальные,аналог в шоу
129,Использование реквизита с проекцией внутрь,Да,структура,принцип гибридности,индивидуальные,аналог в медиа
130,Применение сенсорных стен,Да,пространство,принцип интерактивности,индивидуальные,аналог в HCI
131,Создание эффекта подводного мира,Да,структура,принцип имитации,индивидуальные,аналог в аквариумистике
132,Использование VR-шлемов для актёров,Да,идентичность/границы,принцип дополненной реальности,индивидуальные,аналог в VR
133,Применение акустических вибраторов для пола,Да,состояние,принцип погружения,индивидуальные,аналог в медицине
134,Создание эффекта обледенения декораций,Да,состояние,принцип имитации,индивидуальные,аналог в кино
135,Использование световых кубов,Да,структура,принцип геометрии,индивидуальные,аналог в digital art
136,Применение реквизита с NFC-метками,Да,тело/материя,принцип интерактивности,индивидуальные,аналог в smart tech
137,Создание эффекта солнечного затмения,Нет,состояние,принцип катастрофы,индивидуальные,аналог в астрономии
138,Использование роботизированных штор,Да,структура,принцип автоматизации,индивидуальные,аналог в smart home
139,Применение акустических эффектов биений,Да,содержание,принцип динамизма,индивидуальные,аналог в музыке
140,Создание эффекта плавающих экранов,Да,структура,принцип иллюзии,индивидуальные,аналог в digital design
141,Использование реквизита с сенсорной обратной связью,Да,поведение,принцип взаимодействия,индивидуальные,аналог в HCI
142,Применение 4D-эффектов (запах, вибрации),Да,состояние,принцип мультисенсорности,индивидуальные,аналог в кино
143,Создание эффекта рассыпающихся декораций,Нет,структура,принцип разрушения,индивидуальные,аналог в шоу
144,Использование световых тоннелей,Да,пространство,принцип направления,индивидуальные,аналог в архитектуре
145,Применение акустических отражателей,Да,структура,принцип резонанса,индивидуальные,аналог в инженерии
146,Создание эффекта оживающих картин,Да,содержание,принцип гибридности,индивидуальные,аналог в AR
147,Использование реквизита с LED-вставками,Да,тело/материя,принцип светимости,индивидуальные,аналог в fashion tech
148,Применение динамических голограмм,Да,содержание,принцип объёмности,индивидуальные,аналог в медиа
149,Создание эффекта огненного вихря,Нет,состояние,принцип катарсиса,индивидуальные,аналог в шоу
150,Использование реквизита с RFID-тегами,Да,тело/материя,принцип отслеживания,индивидуальные,аналог в логистике
151,Применение сенсорных потолков,Да,пространство,принцип интерактивности,индивидуальные,аналог в smart tech
152,Создание эффекта рушащегося моста,Нет,структура,принцип катастрофы,индивидуальные,аналог в кино
153,Использование световых шаров,Да,символы,принцип динамизма,индивидуальные,аналог в шоу
154,Применение акустических камер,Да,структура,принцип пространственности,индивидуальные,аналог в науке
155,Создание эффекта северного сияния,Да,состояние,принцип имитации,индивидуальные,аналог в природе
156,Использование реквизита с сенсорными датчиками,Да,тело/материя,принцип интерактивности,индивидуальные,аналог в HCI
157,Применение AR-эффектов для зрителей,Да,идентичность/границы,принцип гибридности,индивидуальные,аналог в AR
158,Создание эффекта падающих звёзд,Нет,состояние,принцип катарсиса,индивидуальные,аналог в астрономии
159,Использование световых колонн,Да,структура,принцип возвышения,индивидуальные,аналог в архитектуре
160,Применение акустических волн для вибрации костюмов,Да,тело/материя,принцип резонанса,индивидуальные,аналог в wearable tech
161,Создание эффекта обрушения потолка,Нет,структура,принцип катастрофы,индивидуальные,аналог в шоу
162,Использование реквизита с гироскопами,Да,структура,принцип стабилизации,индивидуальные,аналог в робототехнике
163,Применение сенсорных кресел для зрителей,Да,тело/материя,принцип погружения,индивидуальные,аналог в кино
164,Создание эффекта переливающихся поверхностей,Да,состояние,принцип иллюзии,индивидуальные,аналог в digital design
165,Использование акустических резонаторов,Да,структура,принцип вибрации,индивидуальные,аналог в музыке
166,Применение световых лучей через туман,Да,символы,принцип драматизации,индивидуальные,аналог в живописи
167,Создание эффекта падающего листвы,Да,состояние,принцип имитации,индивидуальные,аналог в шоу
168,Использование реквизита с магнитами,Да,тело/материя,принцип притяжения,индивидуальные,аналог в физике
169,Применение акустических вибраций в пространстве,Да,структура,принцип резонанса,индивидуальные,аналог в архитектуре
170,Создание эффекта лунного света,Да,состояние,принцип имитации,индивидуальные,аналог в живописи
171,Использование световых проекций на костюмы,Да,идентичность/границы,принцип гибридности,индивидуальные,аналог в fashion tech
172,Применение реквизита с температурными датчиками,Да,тело/материя,принцип адаптивности,индивидуальные,аналог в smart tech
173,Создание эффекта пульсации декораций,Да,структура,принцип динамизма,индивидуальные,аналог в digital art
174,Использование акустических эффектов шёпота,Да,содержание,принцип погружения,индивидуальные,аналог в литературе
175,Применение световых инсталляций,Да,структура,принцип метафоры,индивидуальные,аналог в современном искусстве
176,Создание эффекта рушащихся стен,Нет,структура,принцип катастрофы,индивидуальные,аналог в кино
177,Использование реквизита с электромагнитами,Да,тело/материя,принцип притяжения,индивидуальные,аналог в инженерии
178,Применение акустических эффектов дыхания,Да,содержание,принцип эмпатии,индивидуальные,аналог в перформансе
179,Создание эффекта сияющих контуров,Да,символы,принцип возвышенности,индивидуальные,аналог в digital design
180,Использование реквизита с тактильной обратной связью,Да,тело/материя,принцип взаимодействия,индивидуальные,аналог в HCI
