№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
23,Применение саун и парных,Да,тело/материя,закон,индивидуальные/цикличные,универсален
24,Регуляция питания сезонными продуктами,Да,содержание,эвристика,индивидуальные/цикличные,аналоги в ТКМ
25,Применение ферментированных продуктов,Да,содержание,эвристика,индивидуальные/постепенные,универсален
26,Использование лечебного массажа,Да,тело/материя,эвристика,индивидуальные/дискретные,универсален
27,Применение реабилитационной гимнастики,Да,поведение,эвристика,индивидуальные/цикличные,аналоги в физиотерапии
28,Применение звуковых практик,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в звукотерапии
29,Использование минералотерапии,Да,тело/материя,эвристика,индивидуальные/постепенные,уникален
30,Терапия через ритм сна и бодрствования,Да,время/ритм,закон,индивидуальные/цикличные,универсален
31,Применение психогигиены,Да,поведение,эвристика,индивидуальные/цикличные,универсален
32,Регуляция эмоций через природу,Да,состояние,эвристика,индивидуальные/дискретные,универсален
33,Использование органического питания,Да,содержание,эвристика,индивидуальные/цикличные,уникален
34,Применение энзимотерапии,Да,функция,эвристика,индивидуальные/постепенные,уникален
35,Использование очищающих диет,Да,содержание,закон,индивидуальные/цикличные,универсален
36,Применение фиточаёв,Да,содержание,эвристика,индивидуальные/постепенные,универсален
37,Применение натуральных масел,Да,содержание,эвристика,индивидуальные/постепенные,аналоги в аюрведе
38,Использование биоритмологии,Да,время/ритм,эвристика,индивидуальные/цикличные,уникален
39,Терапия через прогулки на свежем воздухе,Да,поведение,эвристика,индивидуальные/цикличные,универсален
40,Применение натуральной косметики,Да,тело/материя,эвристика,индивидуальные/постепенные,уникален
41,Регуляция питания по типу конституции,Да,идентичность/границы,эвристика,индивидуальные/цикличные,аналоги в аюрведе
42,Использование очищающих клизм,Нет,тело/материя,закон,индивидуальные/дискретные,аналоги в аюрведе
43,Применение минеральных вод,Да,тело/материя,эвристика,индивидуальные/постепенные,уникален
44,Терапия через контакт с землёй (граундирование),Да,тело/материя,эвристика,индивидуальные/цикличные,аналоги в энергетической медицине
45,Применение природных антиоксидантов,Да,функция,эвристика,индивидуальные/постепенные,универсален
46,Применение цветотерапии,Да,состояние,эвристика,индивидуальные/дискретные,уникален
47,Регуляция питания без химических добавок,Да,содержание,закон,индивидуальные/цикличные,универсален
48,Использование ферментов растений,Да,функция,эвристика,индивидуальные/постепенные,уникален
49,Применение органических микроэлементов,Да,тело/материя,эвристика,индивидуальные/постепенные,уникален
50,Терапия через тишину и покой,Да,состояние,эвристика,индивидуальные/цикличные,универсален
51,Применение слизи растений (например алоэ),Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
52,Применение сокотерапии,Да,содержание,эвристика,индивидуальные/постепенные,уникален
53,Использование лечебного меда,Да,содержание,эвристика,индивидуальные/постепенные,универсален
54,Применение методов релаксации,Да,состояние,эвристика,индивидуальные/цикличные,универсален
55,Использование ароматов цветов,Да,состояние,эвристика,индивидуальные/дискретные,универсален
56,Применение реабилитации после болезней натуральными средствами,Да,функция,эвристика,индивидуальные/постепенные,уникален
57,Применение солнечных ванн,Да,тело/материя,закон,индивидуальные/цикличные,универсален
58,Регуляция сна с помощью трав,Да,состояние,эвристика,индивидуальные/постепенные,универсален
59,Применение бальнеотерапии,Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
60,Применение биоэнергетических практик,Да,состояние,эвристика,индивидуальные/цикличные,аналоги в энергетической медицине
61,Использование светотерапии,Да,состояние,эвристика,индивидуальные/цикличные,универсален
62,Применение дыхания на свежем воздухе,Да,функция,эвристика,индивидуальные/цикличные,аналоги в йоге
63,Регуляция психики через общение с животными,Да,состояние,эвристика,индивидуальные/дискретные,уникален
64,Применение криотерапии (холод),Да,тело/материя,закон,индивидуальные/цикличные,уникален
65,Использование лечебных грязевых масок,Да,тело/материя,эвристика,индивидуальные/дискретные,аналоги в SPA
66,Применение релаксационных прогулок,Да,поведение,эвристика,индивидуальные/цикличные,универсален
67,Использование природных антисептиков (прополис),Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
68,Регуляция питания по экологическим принципам,Да,содержание,эвристика,индивидуальные/цикличные,уникален
69,Применение солевых процедур,Да,тело/материя,эвристика,индивидуальные/дискретные,универсален
70,Использование лечебных обёртываний,Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
71,Применение профилактических диет,Да,содержание,эвристика,индивидуальные/цикличные,универсален
72,Использование натуральных сладостей (мёд, сухофрукты),Да,содержание,эвристика,индивидуальные/цикличные,уникален
73,Применение психотерапии в сочетании с природными методами,Да,состояние,эвристика,индивидуальные/институциональные,уникален
74,Использование кристаллотерапии,Да,символы,эвристика,индивидуальные/дискретные,аналоги в эзотерике
75,Регуляция сна через природные ритуалы,Да,время/ритм,эвристика,индивидуальные/цикличные,универсален
76,Применение лечебных настоев,Да,содержание,эвристика,индивидуальные/постепенные,универсален
77,Использование растительных сиропов,Да,содержание,эвристика,индивидуальные/постепенные,уникален
78,Применение методов саморегуляции (аутотренинг),Да,состояние,эвристика,индивидуальные/цикличные,аналоги в психологии
79,Использование лечебных мазей на основе трав,Да,тело/материя,эвристика,индивидуальные/дискретные,универсален
80,Регуляция питания с упором на сезонные витамины,Да,содержание,эвристика,индивидуальные/цикличные,универсален
81,Применение водолечения (ванночки, компрессы),Да,тело/материя,эвристика,индивидуальные/дискретные,аналоги в физиотерапии
82,Использование лесотерапии (лесные прогулки),Да,состояние,эвристика,индивидуальные/цикличные,уникален
83,Применение терапевтического плавания,Да,функция,эвристика,индивидуальные/цикличные,универсален
84,Регуляция эмоций через садоводство,Да,поведение,эвристика,индивидуальные/цикличные,уникален
85,Использование природных источников кальция,Да,тело/материя,эвристика,индивидуальные/постепенные,универсален
86,Применение закаливающих процедур с водой,Да,функция,закон,индивидуальные/цикличные,универсален
87,Использование фитованн,Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
88,Применение природных средств при стрессах,Да,состояние,эвристика,индивидуальные/постепенные,универсален
89,Регуляция питания при помощи проростков,Да,содержание,эвристика,индивидуальные/цикличные,уникален
90,Применение эфирных масел,Да,состояние,эвристика,индивидуальные/дискретные,универсален
91,Использование фитосборов для иммунитета,Да,функция,эвристика,индивидуальные/постепенные,универсален
92,Применение закаливания воздухом,Да,функция,закон,индивидуальные/цикличные,уникален
93,Использование дыхания для регуляции эмоций,Да,состояние,эвристика,индивидуальные/цикличные,аналоги в йоге
94,Применение натуральных антидепрессантов (зверобой),Да,состояние,эвристика,индивидуальные/постепенные,уникален
95,Регуляция сна через природные ритмы,Да,время/ритм,эвристика,индивидуальные/цикличные,универсален
96,Использование воды для выведения токсинов,Да,функция,закон,индивидуальные/постепенные,универсален
97,Применение практики «земляных ванн»,Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
98,Использование дыхательных практик на природе,Да,функция,эвристика,индивидуальные/цикличные,универсален
99,Применение психотерапии с фокусом на природу,Да,состояние,эвристика,индивидуальные/институциональные,уникален
100,Регуляция питания через отказ от химии,Да,содержание,закон,индивидуальные/цикличные,универсален
101,Использование солнечного света для витамина D,Да,функция,закон,индивидуальные/цикличные,универсален
102,Применение холодных обливания,Да,тело/материя,закон,индивидуальные/цикличные,универсален
103,Использование дыхания «полное йоговское»,Да,функция,эвристика,индивидуальные/цикличные,аналоги в йоге
104,Применение практики осознанного питания,Да,поведение,эвристика,индивидуальные/цикличные,универсален
105,Использование природных афродизиаков,Да,содержание,эвристика,индивидуальные/дискретные,универсален
106,Применение прогулок у воды,Да,состояние,эвристика,индивидуальные/цикличные,универсален
107,Использование натуральных успокоительных средств,Да,состояние,эвристика,индивидуальные/постепенные,универсален
108,Применение лечебного питания при болезнях,Да,содержание,закон,индивидуальные/цикличные,универсален
109,Регуляция веса через растительную диету,Да,состояние,эвристика,индивидуальные/постепенные,универсален
110,Применение гидропроцедур в профилактике,Да,функция,эвристика,индивидуальные/цикличные,универсален
111,Использование релаксации через дыхание,Да,состояние,эвристика,индивидуальные/цикличные,универсален
112,Применение цветочных настоев (баховские эссенции),Да,состояние,эвристика,индивидуальные/дискретные,уникален
113,Регуляция психики через музыку природы,Да,состояние,эвристика,индивидуальные/дискретные,универсален
114,Использование биологически активных продуктов (спирулина),Да,содержание,эвристика,индивидуальные/постепенные,уникален
115,Применение терренкуров (лечебные маршруты),Да,поведение,эвристика,индивидуальные/цикличные,уникален
116,Использование меда с травами,Да,содержание,эвристика,индивидуальные/постепенные,аналоги в аюрведе
117,Применение щелочных вод,Да,тело/материя,эвристика,индивидуальные/постепенные,уникален
118,Использование экопродуктов,Да,содержание,эвристика,индивидуальные/цикличные,уникален
119,Применение релаксации через тёплые ванны,Да,состояние,эвристика,индивидуальные/цикличные,универсален
120,Использование природных антибиотиков (чеснок, лук),Да,функция,эвристика,индивидуальные/постепенные,универсален
121,Применение природных средств для кожи (календулы),Да,тело/материя,эвристика,индивидуальные/постепенные,универсален
122,Использование продуктов пчеловодства (маточное молочко),Да,содержание,эвристика,индивидуальные/постепенные,уникален
123,Применение природных иммуностимуляторов (эхинацея),Да,функция,эвристика,индивидуальные/постепенные,универсален
124,Использование биодобавок из морских водорослей,Да,содержание,эвристика,индивидуальные/постепенные,уникален
125,Применение дыхания для снятия стресса,Да,состояние,эвристика,индивидуальные/цикличные,универсален
126,Использование ароматов для концентрации,Да,состояние,эвристика,индивидуальные/дискретные,универсален
127,Применение прогулок босиком (граундирование),Да,тело/материя,эвристика,индивидуальные/цикличные,уникален
128,Использование природных средств при головной боли,Да,состояние,эвристика,индивидуальные/дискретные,универсален
129,Применение ароматических палочек,Да,состояние,эвристика,индивидуальные/дискретные,универсален
130,Использование лечебных трав при простуде,Да,функция,эвристика,индивидуальные/постепенные,универсален
131,Регуляция веса с помощью травяных чаёв,Да,состояние,эвристика,индивидуальные/цикличные,универсален
132,Применение эфирных масел для сна,Да,состояние,эвристика,индивидуальные/дискретные,универсален
133,Использование музыки природы для релаксации,Да,состояние,эвристика,индивидуальные/цикличные,универсален
134,Применение дыхательных практик для сердца,Да,функция,эвристика,индивидуальные/цикличные,уникален
135,Использование термотерапии (грелки, компрессы),Да,тело/материя,эвристика,индивидуальные/дискретные,универсален
136,Применение натуральных средств при аллергии,Да,состояние,эвристика,индивидуальные/постепенные,уникален
137,Использование прогулок в горах,Да,состояние,эвристика,индивидуальные/цикличные,универсален
138,Применение лечебных чаёв при бессоннице,Да,состояние,эвристика,индивидуальные/постепенные,универсален
139,Использование природных средств при стрессах,Да,состояние,эвристика,индивидуальные/дискретные,универсален
140,Применение медитации с природными образами,Да,состояние,эвристика,индивидуальные/дискретные,универсален
141,Использование природных средств для печени (расторопша),Да,функция,эвристика,индивидуальные/постепенные,универсален
142,Применение органических масел для массажа,Да,тело/материя,эвристика,индивидуальные/дискретные,универсален
143,Использование натуральных средств при усталости,Да,состояние,эвристика,индивидуальные/дискретные,универсален
144,Применение природных средств для зрения (черника),Да,функция,эвристика,индивидуальные/постепенные,универсален
145,Использование дыхательных упражнений для сна,Да,состояние,эвристика,индивидуальные/цикличные,универсален
146,Применение трав для детоксикации,Да,функция,эвристика,индивидуальные/постепенные,универсален
147,Использование минеральных ванн,Да,тело/материя,эвристика,индивидуальные/дискретные,универсален
148,Применение йогуртов с пробиотиками,Да,функция,эвристика,индивидуальные/постепенные,универсален
149,Использование природных средств для кожи (лаванда),Да,тело/материя,эвристика,индивидуальные/дискретные,универсален
150,Применение закаливания солнцем,Да,функция,закон,индивидуальные/цикличные,уникален
151,Использование дыхательных практик для психики,Да,состояние,эвристика,индивидуальные/цикличные,универсален
152,Применение фитосборов для женского здоровья,Да,идентичность/границы,эвристика,индивидуальные/постепенные,универсален
153,Использование натуральных средств при простудах у детей,Да,идентичность/границы,эвристика,индивидуальные/дискретные,универсален
154,Применение методов ароматерапии в профилактике,Да,состояние,эвристика,индивидуальные/цикличные,универсален
155,Использование дыхания для снятия усталости,Да,состояние,эвристика,индивидуальные/цикличные,универсален
156,Применение природных средств при кашле (подорожник),Да,функция,эвристика,индивидуальные/постепенные,универсален
157,Использование природных средств для ЖКТ (мята),Да,функция,эвристика,индивидуальные/постепенные,универсален
158,Применение фитотерапии для сердца (боярышник),Да,функция,эвристика,индивидуальные/постепенные,универсален
159,Использование лечебных чаёв для иммунитета,Да,функция,эвристика,индивидуальные/постепенные,универсален
160,Применение природных средств при депрессии (мелисса),Да,состояние,эвристика,индивидуальные/постепенные,универсален
161,Использование дыхательных практик для энергии,Да,состояние,эвристика,индивидуальные/цикличные,универсален
162,Применение прогулок у моря,Да,состояние,эвристика,индивидуальные/цикличные,универсален
163,Использование натуральных средств для суставов (куркума),Да,функция,эвристика,индивидуальные/постепенные,универсален
164,Применение природных средств для почек (толокнянка),Да,функция,эвристика,индивидуальные/постепенные,универсален
165,Использование лечебных средств при воспалениях (ромашка),Да,функция,эвристика,индивидуальные/постепенные,универсален
166,Применение природных средств для кожи (алоэ вера),Да,тело/материя,эвристика,индивидуальные/постепенные,универсален
167,Использование средств для улучшения памяти (женьшень),Да,функция,эвристика,индивидуальные/постепенные,аналоги в ТКМ
168,Применение натуральных средств для ушей (чесночное масло),Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
169,Использование фитосборов для дыхательной системы,Да,функция,эвристика,индивидуальные/постепенные,универсален
170,Применение природных средств для профилактики инфекций,Да,функция,эвристика,индивидуальные/постепенные,универсален
