№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
26,Очищение организма через травы,Да,тело/материя,эвристика,индивидуальные/постепенные,универсален
27,Соблюдение сезонных режимов,Да,время/ритм,закон,индивидуальные/цикличные,уникален
28,Диагностика через запах тела,Да,идентичность/границы,эвристика,индивидуальные/дискретные,уникален
29,Терапия через массаж стоп (цзу цзюэ),Да,тело/материя,эвристика,индивидуальные/дискретные,аналоги в рефлексотерапии
30,Применение целебных грибов (линчжи),Да,содержание,эвристика,индивидуальные/постепенные,уникален
31,Использование женьшеня,Да,содержание,эвристика,индивидуальные/постепенные,уникален
32,Применение астрагала,Да,содержание,эвристика,индивидуальные/постепенные,уникален
33,Приём минералов (ши яо),Да,тело/материя,эвристика,индивидуальные/постепенные,уникален
34,Введение ароматерапии с травами,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в натуропатии
35,Соблюдение утренних гимнастик,Да,поведение,эвристика,индивидуальные/цикличные,универсален
36,Терапия через медитацию на дыхание,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в йоге
37,Использование акупрессуры,Да,тело/материя,эвристика,индивидуальные/дискретные,аналоги в массажных техниках
38,Регуляция веса через питание по инь-ян,Да,состояние,эвристика,индивидуальные/постепенные,уникален
39,Приём супов как лекарств,Да,содержание,эвристика,индивидуальные/постепенные,уникален
40,Терапия через дыхание с визуализацией,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в медитации
41,Соблюдение правил поста,Да,нормы,закон,индивидуальные/цикличные,универсален
42,Применение трав для женского здоровья,Да,функция,эвристика,индивидуальные/постепенные,универсален
43,Применение трав для мужского здоровья,Да,функция,эвристика,индивидуальные/постепенные,универсален
44,Соблюдение принципа «серединного пути»,Да,нормы,закон,индивидуальные/цикличные,уникален
45,Регуляция дыхания через цигун-школы,Да,функция,эвристика,индивидуальные/цикличные,уникален
46,Терапия через поющие чаши,Да,состояние,эвристика,индивидуальные/коллективные,аналоги в звукотерапии
47,Использование горячих камней,Да,тело/материя,эвристика,индивидуальные/дискретные,аналоги в SPA
48,Диагностика по глазам,Да,идентичность/границы,эвристика,индивидуальные/дискретные,аналоги в иридологии
49,Регуляция циркуляции крови через травы,Да,функция,эвристика,индивидуальные/постепенные,уникален
50,Применение ритуалов почитания предков,Нет,память/наследие,эвристика,коллективные/институциональные,аналоги в религии
51,Использование точек для снятия боли,Да,функция,закон,индивидуальные/дискретные,уникален
52,Терапия через горячие ванны с травами,Да,тело/материя,эвристика,индивидуальные/дискретные,универсален
53,Соблюдение правил гигиены в питании,Да,нормы,закон,индивидуальные/цикличные,универсален
54,Регуляция психики через мантры,Да,состояние,эвристика,индивидуальные/цикличные,аналоги в буддизме
55,Использование фэншуй для здоровья,Да,пространство,эвристика,индивидуальные/коллективные,уникален
56,Регуляция сна через травы,Да,функция,эвристика,индивидуальные/постепенные,универсален
57,Применение жевательных сборов,Да,содержание,эвристика,индивидуальные/постепенные,уникален
58,Терапия через ароматические палочки,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в ароматерапии
59,Регуляция психики через ритуалы,Да,состояние,эвристика,индивидуальные/цикличные,универсален
60,Применение медитации для гармонии органов,Да,состояние,эвристика,индивидуальные/дискретные,уникален
61,Использование трав для печени,Да,функция,эвристика,индивидуальные/постепенные,универсален
62,Регуляция психики через чайные церемонии,Да,состояние,эвристика,индивидуальные/коллективные,уникален
63,Применение женьшеня для энергии,Да,функция,эвристика,индивидуальные/постепенные,уникален
64,Терапия через массаж головы,Да,тело/материя,эвристика,индивидуальные/дискретные,универсален
65,Регуляция эмоций через медитацию на органы,Да,состояние,эвристика,индивидуальные/цикличные,уникален
66,Использование трав для сердца,Да,функция,эвристика,индивидуальные/постепенные,универсален
67,Терапия через упражнения тайцзи,Да,поведение,эвристика,индивидуальные/цикличные,уникален
68,Регуляция дыхания через «дыхание черепахи»,Да,функция,эвристика,индивидуальные/цикличные,уникален
69,Применение минералов для укрепления костей,Да,структура,эвристика,индивидуальные/постепенные,уникален
70,Соблюдение правил питания в зависимости от климата,Да,содержание,закон,индивидуальные/цикличные,уникален
71,Использование корня солодки,Да,содержание,эвристика,индивидуальные/постепенные,универсален
72,Терапия через паровые ингаляции с травами,Да,тело/материя,эвристика,индивидуальные/дискретные,аналоги в натуропатии
73,Регуляция сна через акупрессуру,Да,функция,эвристика,индивидуальные/дискретные,уникален
74,Использование акупунктуры для психики,Да,состояние,эвристика,индивидуальные/дискретные,уникален
75,Терапия через растительные ванны,Да,тело/материя,эвристика,индивидуальные/дискретные,универсален
76,Регуляция эмоций через пение,Да,поведение,эвристика,индивидуальные/коллективные,аналоги в арт-терапии
77,Применение трав для желудка,Да,функция,эвристика,индивидуальные/постепенные,универсален
78,Использование панциря черепахи,Да,тело/материя,эвристика,индивидуальные/постепенные,уникален
79,Регуляция ци через дыхание в положении лёжа,Да,функция,эвристика,индивидуальные/цикличные,уникален
80,Терапия через медитацию на дыхание и цвет,Да,состояние,эвристика,индивидуальные/дискретные,уникален
81,Применение трав для почек,Да,функция,эвристика,индивидуальные/постепенные,универсален
82,Соблюдение ритуалов очищения пространства,Да,пространство,эвристика,индивидуальные/коллективные,аналоги в фэншуй
83,Регуляция сна через травяные чаи,Да,функция,эвристика,индивидуальные/постепенные,универсален
84,Использование медитации для укрепления духа,Да,идентичность/границы,эвристика,индивидуальные/цикличные,уникален
85,Применение иглоукалывания для снятия боли,Да,функция,закон,индивидуальные/дискретные,уникален
86,Регуляция веса через баланс вкусов,Да,состояние,эвристика,индивидуальные/постепенные,уникален
87,Использование сухих сборов для заваривания,Да,содержание,эвристика,индивидуальные/постепенные,уникален
88,Терапия через массаж живота,Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
89,Регуляция дыхания через ритм шагов,Да,функция,эвристика,индивидуальные/цикличные,аналоги в дыхательных практиках
90,Применение корицы для согревания организма,Да,содержание,эвристика,индивидуальные/постепенные,универсален
91,Терапия через медитацию на звуки,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в звукотерапии
92,Использование корня астрагала,Да,содержание,эвристика,индивидуальные/постепенные,уникален
93,Регуляция эмоций через общение с природой,Да,состояние,эвристика,индивидуальные/дискретные,универсален
94,Применение иглоукалывания для сна,Да,функция,эвристика,индивидуальные/дискретные,уникален
95,Терапия через растирания,Да,тело/материя,эвристика,индивидуальные/дискретные,универсален
96,Использование грибов рейши,Да,содержание,эвристика,индивидуальные/постепенные,уникален
97,Регуляция ци через медленные движения,Да,функция,эвристика,индивидуальные/цикличные,аналоги в тайцзи
98,Терапия через дыхание и визуализацию меридианов,Да,структура,эвристика,индивидуальные/дискретные,уникален
99,Использование сушёных фруктов в лекарствах,Да,содержание,эвристика,индивидуальные/постепенные,уникален
100,Регуляция психики через чтение классических трактатов,Да,дискурс,эвристика,индивидуальные/цикличные,уникален
101,Применение акупунктуры для органов,Да,функция,закон,индивидуальные/дискретные,уникален
102,Терапия через горячие компрессы,Да,тело/материя,эвристика,индивидуальные/дискретные,универсален
103,Регуляция сна через позы тела,Да,функция,эвристика,индивидуальные/дискретные,уникален
104,Использование ароматических масел,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в ароматерапии
105,Терапия через коллективные упражнения цигун,Да,поведение,эвристика,коллективные/цикличные,уникален
106,Применение имбиря для согревания желудка,Да,содержание,эвристика,индивидуальные/постепенные,универсален
107,Регуляция дыхания через счет вдохов,Да,функция,эвристика,индивидуальные/дискретные,универсален
108,Использование иглоукалывания для снятия усталости,Да,состояние,эвристика,индивидуальные/дискретные,уникален
109,Терапия через водные процедуры с травами,Да,тело/материя,эвристика,индивидуальные/дискретные,аналоги в SPA
110,Регуляция эмоций через музыку,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в арт-терапии
111,Применение корня ангелики,Да,содержание,эвристика,индивидуальные/постепенные,уникален
112,Терапия через самонаблюдение дыхания,Да,состояние,эвристика,индивидуальные/дискретные,универсален
113,Регуляция веса через травяные чаи,Да,состояние,эвристика,индивидуальные/постепенные,универсален
114,Использование массажных палочек,Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
115,Терапия через прогулки по горам,Да,состояние,эвристика,индивидуальные/цикличные,универсален
116,Регуляция психики через дыхание и мантры,Да,состояние,эвристика,индивидуальные/цикличные,уникален
117,Применение корня ревеня,Да,содержание,эвристика,индивидуальные/постепенные,уникален
118,Терапия через сон в определённые часы,Да,время/ритм,закон,индивидуальные/цикличные,уникален
119,Регуляция эмоций через практику созерцания луны,Да,состояние,эвристика,индивидуальные/цикличные,уникален
120,Применение иглоукалывания для регулирования давления,Да,функция,закон,индивидуальные/дискретные,уникален
121,Терапия через упражнения «восемь кусков парчи»,Да,поведение,эвристика,индивидуальные/цикличные,уникален
122,Регуляция дыхания через метод «огонь и вода»,Да,функция,эвристика,индивидуальные/цикличные,уникален
123,Использование корня пионa,Да,содержание,эвристика,индивидуальные/постепенные,уникален
124,Терапия через массаж ушей,Да,тело/материя,эвристика,индивидуальные/дискретные,аналоги в рефлексотерапии
125,Регуляция эмоций через созерцание воды,Да,состояние,эвристика,индивидуальные/дискретные,уникален
126,Применение панциря черепахи в отварах,Да,тело/материя,эвристика,индивидуальные/постепенные,уникален
127,Терапия через иглоукалывание для иммунитета,Да,функция,закон,индивидуальные/дискретные,уникален
128,Регуляция веса через ограничение инь-продуктов,Да,состояние,эвристика,индивидуальные/постепенные,уникален
129,Применение грибов кордицепса,Да,содержание,эвристика,индивидуальные/постепенные,уникален
130,Терапия через визуализацию пяти элементов,Да,структура,эвристика,индивидуальные/цикличные,уникален
131,Регуляция дыхания через «дыхание дракона»,Да,функция,эвристика,индивидуальные/цикличные,уникален
132,Использование корня дягиля,Да,содержание,эвристика,индивидуальные/постепенные,универсален
133,Терапия через медитацию на внутренние органы,Да,состояние,эвристика,индивидуальные/дискретные,уникален
134,Регуляция сна через ритуалы заката,Да,время/ритм,эвристика,индивидуальные/цикличные,уникален
135,Применение трав для лёгких,Да,функция,эвристика,индивидуальные/постепенные,универсален
136,Терапия через массаж точек на руках,Да,тело/материя,эвристика,индивидуальные/дискретные,аналоги в акупрессуре
137,Регуляция психики через медитацию на огонь,Да,состояние,эвристика,индивидуальные/дискретные,универсален
138,Использование трав для суставов,Да,функция,эвристика,индивидуальные/постепенные,универсален
139,Терапия через «малый небесный круг» цигун,Да,структура,эвристика,индивидуальные/цикличные,уникален
140,Регуляция эмоций через стихию дерева,Да,состояние,эвристика,индивидуальные/цикличные,уникален
141,Применение корня женьшеня с мёдом,Да,содержание,эвристика,индивидуальные/постепенные,уникален
142,Терапия через упражнения тайцзи для сердца,Да,функция,эвристика,индивидуальные/цикличные,уникален
143,Регуляция дыхания через поэтапные вдохи,Да,функция,эвристика,индивидуальные/дискретные,универсален
144,Использование коры корицы,Да,содержание,эвристика,индивидуальные/постепенные,универсален
145,Терапия через наблюдение луны,Да,состояние,эвристика,индивидуальные/цикличные,уникален
146,Регуляция сна через точки меридианов,Да,функция,эвристика,индивидуальные/дискретные,уникален
147,Применение трав для кровообращения,Да,функция,эвристика,индивидуальные/постепенные,универсален
148,Терапия через дыхание и концентрацию на даньтяне,Да,структура,эвристика,индивидуальные/дискретные,уникален
149,Регуляция веса через сезонные диеты,Да,состояние,закон,индивидуальные/цикличные,уникален
150,Использование корня китайского ревеня,Да,содержание,эвристика,индивидуальные/постепенные,универсален
151,Терапия через медитацию на звук гуцина,Да,состояние,эвристика,индивидуальные/дискретные,уникален
152,Регуляция эмоций через цветовые ассоциации,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в арт-терапии
153,Применение трав для улучшения памяти,Да,функция,эвристика,индивидуальные/постепенные,универсален
154,Терапия через упражнения «железная рубашка»,Да,структура,эвристика,индивидуальные/цикличные,уникален
155,Регуляция дыхания через удлинённый выдох,Да,функция,эвристика,индивидуальные/дискретные,универсален
156,Использование трав для зрения,Да,функция,эвристика,индивидуальные/постепенные,универсален
157,Терапия через созерцание пейзажей,Да,состояние,эвристика,индивидуальные/дискретные,универсален
158,Регуляция психики через даосские практики,Да,идентичность/границы,эвристика,индивидуальные/цикличные,уникален
159,Применение трав для кожи,Да,функция,эвристика,индивидуальные/постепенные,универсален
160,Терапия через цигун для долголетия,Да,состояние,закон,индивидуальные/цикличные,уникален
161,Регуляция дыхания через «дыхание лотоса»,Да,функция,эвристика,индивидуальные/цикличные,уникален
162,Использование минералов для психики,Да,функция,эвристика,индивидуальные/постепенные,уникален
163,Терапия через даосскую алхимию,Нет,символы,закон,индивидуальные/цикличные,уникален
164,Регуляция эмоций через общение с наставником,Да,отношения,эвристика,индивидуальные/институциональные,универсален
165,Применение грибов майтаке,Да,содержание,эвристика,индивидуальные/постепенные,универсален
166,Терапия через дыхание и концентрацию на сердце,Да,состояние,эвристика,индивидуальные/дискретные,уникален
167,Регуляция веса через отказ от «сырой пищи зимой»,Да,содержание,закон,индивидуальные/цикличные,уникален
168,Использование корня солодки с травами,Да,содержание,эвристика,индивидуальные/постепенные,универсален
169,Терапия через ритуалы гармонизации инь-ян,Да,состояние,закон,индивидуальные/цикличные,уникален
170,Регуляция психики через созерцание гор,Да,состояние,эвристика,индивидуальные/цикличные,универсален
