№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
28,Терапия через звук (нада-йога),Да,состояние,эвристика,индивидуальные/коллективные,аналоги в звукотерапии
29,Аюрведическая астрология (джйотиша),Нет,символы,эвристика,индивидуальные/коллективные,уникален
30,Подбор камней и металлов для гармонизации,Условно,символы,эвристика,индивидуальные/неформальные,аналоги в эзотерике
31,Введение молочных продуктов как терапии,Да,содержание,эвристика,индивидуальные/постепенные,аналоги в диетологии
32,Регуляция питьевого режима,Да,содержание,закон,индивидуальные/постепенные,универсален
33,Соблюдение ахимсы (ненасилия в питании),Да,нормы,закон,индивидуальные/коллективные,аналоги в буддизме
34,Терапия через пение мантр (джапа),Да,дискурс,эвристика,индивидуальные/цикличные,аналоги в медитации
35,Аюрведический массаж марма-точек,Да,тело/материя,эвристика,индивидуальные/дискретные,аналоги в акупунктуре
36,Применение золотых препаратов (суварна),Условно,тело/материя,эвристика,индивидуальные/дискретные,уникален
37,Ограничение возбуждающих продуктов (кофе, чай),Да,содержание,закон,индивидуальные/постепенные,универсален
38,Терапия через паровые процедуры (сведана),Да,тело/материя,закон,индивидуальные/дискретные,аналоги в SPA
39,Соблюдение правил омовения,Да,нормы,закон,индивидуальные/цикличные,универсален
40,Использование меда как лекарства,Да,содержание,эвристика,индивидуальные/постепенные,аналоги в фитотерапии
41,Регуляция эмоций через питание,Условно,состояние,эвристика,индивидуальные/постепенные,уникален
42,Ограничение соли и специй,Да,содержание,закон,индивидуальные/постепенные,универсален
43,Употребление специй как медицины,Да,содержание,эвристика,индивидуальные/постепенные,уникален
44,Употребление священных растений (туласи),Да,символы,эвристика,индивидуальные/дискретные,аналоги в фитотерапии
45,Терапия через дыхательные практики,Да,функция,эвристика,индивидуальные/дискретные,аналоги в йоге
46,Соблюдение правил сна и бодрствования,Да,время/ритм,закон,индивидуальные/цикличные,универсален
47,Регуляция голода и сытости,Да,функция,эвристика,индивидуальные/постепенные,универсален
48,Терапия через чтение священных текстов,Да,дискурс,эвристика,индивидуальные/коллективные,аналоги в духовных практиках
49,Употребление ферментированных продуктов,Да,содержание,эвристика,индивидуальные/постепенные,аналоги в диетологии
50,Соблюдение тишины (мауна),Да,нормы,эвристика,индивидуальные/цикличные,аналоги в йоге
51,Установление ритуалов начала дня,Да,время/ритм,закон,индивидуальные/цикличные,универсален
52,Применение растительных масел внутрь,Да,содержание,эвристика,индивидуальные/постепенные,аналоги в натуропатии
53,Терапия через свет (сурьянамаскар как ритуал),Да,символы,эвристика,индивидуальные/цикличные,аналоги в йоге
54,Соблюдение ритуалов благодарности,Да,нормы,эвристика,индивидуальные/цикличные,универсален
55,Употребление золы (вибхути) как лекарства,Условно,тело/материя,эвристика,индивидуальные/дискретные,уникален
56,Поддержка чистоты тела и одежды,Да,нормы,закон,индивидуальные/цикличные,универсален
57,Регуляция работы органов через травы,Да,функция,эвристика,индивидуальные/постепенные,аналоги в фитотерапии
58,Поддержка памяти через диету,Да,функция,эвристика,индивидуальные/постепенные,аналоги в натуропатии
59,Соблюдение ритуалов почитания предков,Нет,память/наследие,эвристика,коллективные/институциональные,аналоги в религиях
60,Регуляция поведения через наставления ачарьи,Да,поведение,закон,индивидуальные/институциональные,универсален
61,Подбор благовоний для терапевтических целей,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в ароматерапии
62,Регуляция дыхания через мудры,Да,функция,эвристика,индивидуальные/дискретные,уникален
63,Соблюдение пранаямы в цикле дня,Да,время/ритм,закон,индивидуальные/цикличные,аналоги в йоге
64,Терапия через священные огненные ритуалы (хома),Нет,символы,закон,коллективные/институциональные,аналоги в индуизме
65,Использование металлов для баланса дош,Условно,символы,эвристика,индивидуальные/дискретные,уникален
66,Регуляция психики через садхана,Да,состояние,эвристика,индивидуальные/цикличные,аналоги в медитации
67,Применение травяных вин (аришта),Да,содержание,эвристика,индивидуальные/постепенные,уникален
68,Питьё отваров из специй,Да,содержание,эвристика,индивидуальные/постепенные,аналоги в фитотерапии
69,Введение лечебных каш (канджи),Да,содержание,эвристика,индивидуальные/постепенные,уникален
70,Терапия через ритуальное омовение в реках,Нет,символы,эвристика,коллективные/институциональные,аналоги в религиях
71,Регуляция речи (сатйям),Да,нормы,закон,индивидуальные/цикличные,аналоги в этике
72,Практика пратьяхары (отстранение чувств),Да,поведение,закон,индивидуальные/дискретные,аналоги в йоге
73,Соблюдение правил питания по сезонам,Да,содержание,закон,индивидуальные/цикличные,уникален
74,Приём молочных настоев с травами,Да,содержание,эвристика,индивидуальные/постепенные,уникален
75,Применение аюрведических паст (лепья),Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
76,Ограничение пищи вечером,Да,содержание,закон,индивидуальные/цикличные,универсален
77,Употребление горьких растений для чистки,Да,тело/материя,эвристика,индивидуальные/постепенные,аналоги в фитотерапии
78,Регуляция сознания через пение гимнов,Да,дискурс,эвристика,индивидуальные/коллективные,аналоги в духовных практиках
79,Применение трав для коррекции сна,Да,функция,эвристика,индивидуальные/постепенные,аналоги в фитотерапии
80,Ритуальные подношения богам для здоровья,Нет,символы,эвристика,коллективные/институциональные,аналоги в религиях
81,Использование пасты из сандала,Да,тело/материя,эвристика,индивидуальные/дискретные,аналоги в косметологии
82,Применение аюрведических таблеток (гуггулу),Да,содержание,эвристика,индивидуальные/постепенные,уникален
83,Соблюдение чистоты в приготовлении пищи,Да,нормы,закон,индивидуальные/институциональные,универсален
84,Регуляция тела через асаны,Да,поведение,эвристика,индивидуальные/дискретные,аналоги в йоге
85,Введение молочных сладостей как лекарства,Да,содержание,эвристика,индивидуальные/постепенные,уникален
86,Приём травяных порошков внутрь,Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
87,Регуляция психики через наставления гуру,Да,идентичность/границы,закон,индивидуальные/институциональные,универсален
88,Применение золота в виде тонких листов,Условно,тело/материя,эвристика,индивидуальные/дискретные,уникален
89,Терапия через слушание ведических гимнов,Да,дискурс,эвристика,индивидуальные/коллективные,аналоги в звукотерапии
90,Соблюдение принципа саттвической диеты,Да,нормы,закон,индивидуальные/цикличные,уникален
91,Регуляция веса через травы,Да,состояние,эвристика,индивидуальные/постепенные,универсален
92,Соблюдение аскезы (тапас),Условно,идентичность/границы,закон,индивидуальные/цикличные,аналоги в йоге
93,Употребление меда с молоком,Да,содержание,эвристика,индивидуальные/постепенные,уникален
94,Регуляция эмоций через дыхание,Да,состояние,эвристика,индивидуальные/дискретные,универсален
95,Применение трав для печени,Да,функция,эвристика,индивидуальные/постепенные,аналоги в фитотерапии
96,Ограничение пищи во время болезней,Да,содержание,закон,индивидуальные/цикличные,универсален
97,Употребление зерновых каш в лечении,Да,содержание,эвристика,индивидуальные/постепенные,уникален
98,Соблюдение ритуалов перед едой,Да,нормы,эвристика,индивидуальные/цикличные,универсален
99,Терапия через визуализацию богов,Условно,символы,эвристика,индивидуальные/коллективные,аналоги в йоге
100,Регуляция женского цикла через травы,Да,функция,эвристика,индивидуальные/постепенные,аналоги в фитотерапии
101,Использование кунжута в терапии,Да,содержание,эвристика,индивидуальные/постепенные,уникален
102,Соблюдение режима пробуждения до рассвета,Да,время/ритм,закон,индивидуальные/цикличные,уникален
103,Регуляция питания по возрасту,Да,содержание,закон,индивидуальные/постепенные,универсален
104,Терапия через коллективные пения,Да,дискурс,эвристика,коллективные/цикличные,аналоги в духовных практиках
105,Использование меда с травами,Да,содержание,эвристика,индивидуальные/постепенные,уникален
106,Введение медитации в лечение болезней,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в психотерапии
107,Соблюдение принципов дхармы,Да,нормы,закон,индивидуальные/коллективные,универсален
108,Регуляция работы сердца через диету,Да,функция,эвристика,индивидуальные/постепенные,универсален
109,Использование трав для очищения крови,Да,функция,эвристика,индивидуальные/постепенные,уникален
110,Соблюдение правил благодарности к пище,Да,нормы,эвристика,индивидуальные/цикличные,универсален
111,Применение трав для мозга,Да,функция,эвристика,индивидуальные/постепенные,уникален
112,Установление связей с учителем (гуру-шишья),Нет,отношения,закон,индивидуальные/институциональные,универсален
113,Терапия через соблюдение священных дней,Да,время/ритм,закон,индивидуальные/цикличные,аналоги в религиях
114,Регуляция речи через молитву,Да,поведение,эвристика,индивидуальные/цикличные,универсален
115,Применение трав для кожи,Да,функция,эвристика,индивидуальные/постепенные,аналоги в фитотерапии
116,Соблюдение постов по астрологии,Нет,символы,эвристика,индивидуальные/цикличные,уникален
117,Регуляция психики через священные обеты,Условно,идентичность/границы,закон,индивидуальные/цикличные,аналоги в религиях
118,Применение меда в очищающих практиках,Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
119,Соблюдение правил дарения пищи,Да,нормы,закон,индивидуальные/коллективные,универсален
120,Регуляция дыхания через чтение мантр,Да,функция,эвристика,индивидуальные/цикличные,уникален
121,Применение трав для дыхательной системы,Да,функция,эвристика,индивидуальные/постепенные,аналоги в фитотерапии
122,Соблюдение правил сидения во время еды,Да,нормы,эвристика,индивидуальные/цикличные,уникален
123,Регуляция эмоций через благовония,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в ароматерапии
124,Употребление свежих фруктов как терапии,Да,содержание,эвристика,индивидуальные/постепенные,универсален
125,Регуляция ума через чтение шастр,Да,дискурс,эвристика,индивидуальные/дискретные,аналоги в духовных практиках
126,Применение меда для заживления ран,Да,тело/материя,эвристика,индивидуальные/дискретные,аналоги в натуропатии
127,Соблюдение умеренности (митья),Да,нормы,закон,индивидуальные/цикличные,универсален
128,Регуляция эмоций через цветы,Да,символы,эвристика,индивидуальные/дискретные,аналоги в флоротерапии
129,Использование мёда с имбирём,Да,содержание,эвристика,индивидуальные/постепенные,уникален
130,Терапия через пение ведических гимнов,Да,дискурс,эвристика,коллективные/цикличные,аналоги в духовных практиках
131,Соблюдение порядка в доме для гармонии,Да,пространство,эвристика,индивидуальные/цикличные,универсален
132,Регуляция сна через звуки природы,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в саундтерапии
133,Применение специй для стимуляции агни,Да,функция,эвристика,индивидуальные/постепенные,уникален
134,Соблюдение режима омовений после сна,Да,нормы,закон,индивидуальные/цикличные,универсален
135,Терапия через ритуальные песни,Да,дискурс,эвристика,коллективные/цикличные,аналоги в культурных практиках
136,Регуляция эмоций через танец (ласья),Да,поведение,эвристика,индивидуальные/коллективные,аналоги в арт-терапии
137,Применение масел для волос,Да,тело/материя,эвристика,индивидуальные/постепенные,универсален
138,Регуляция дыхания через асаны,Да,функция,эвристика,индивидуальные/дискретные,аналоги в йоге
139,Соблюдение утренних ритуалов поклонения,Нет,символы,закон,индивидуальные/цикличные,универсален
140,Регуляция эмоций через повторение мантры,Да,состояние,эвристика,индивидуальные/цикличные,уникален
141,Применение куркумы для очищения крови,Да,функция,эвристика,индивидуальные/постепенные,универсален
142,Соблюдение правил благодарности к воде,Да,нормы,эвристика,индивидуальные/цикличные,универсален
143,Регуляция психики через созерцание огня,Да,состояние,эвристика,индивидуальные/дискретные,универсален
144,Применение масла кунжута внутрь,Да,содержание,эвристика,индивидуальные/постепенные,уникален
145,Терапия через звуки природы,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в саундтерапии
146,Регуляция веса через режим питания,Да,состояние,закон,индивидуальные/постепенные,универсален
147,Соблюдение правил молчания в пост,Да,нормы,эвристика,индивидуальные/цикличные,уникален
148,Использование травяных чаёв как медицины,Да,содержание,эвристика,индивидуальные/постепенные,аналоги в фитотерапии
149,Регуляция сна через ритуалы,Да,время/ритм,эвристика,индивидуальные/цикличные,универсален
150,Применение масел в бане,Да,тело/материя,эвристика,индивидуальные/дискретные,аналоги в SPA
151,Регуляция дыхания через позы тела,Да,функция,эвристика,индивидуальные/дискретные,уникален
152,Соблюдение принципа саттва в речи,Да,нормы,закон,индивидуальные/цикличные,уникален
153,Применение меда с лимоном,Да,содержание,эвристика,индивидуальные/постепенные,универсален
154,Регуляция эмоций через прикосновения,Да,поведение,эвристика,индивидуальные/дискретные,аналоги в психотерапии
155,Использование золота в порошке,Условно,тело/материя,эвристика,индивидуальные/дискретные,уникален
156,Соблюдение ритуалов перед сном,Да,нормы,эвристика,индивидуальные/цикличные,универсален
157,Регуляция ума через медитацию на звук,Да,состояние,эвристика,индивидуальные/дискретные,аналоги в йоге
158,Применение трав для улучшения памяти,Да,функция,эвристика,индивидуальные/постепенные,уникален
159,Соблюдение правил очищения языка,Да,нормы,закон,индивидуальные/цикличные,уникален
160,Регуляция психики через садхану йоги,Да,идентичность/границы,эвристика,индивидуальные/цикличные,уникален
161,Применение камфоры для дыхания,Да,функция,эвристика,индивидуальные/дискретные,аналоги в натуропатии
162,Соблюдение принципов йоги в питании,Да,нормы,закон,индивидуальные/цикличные,уникален
163,Регуляция ума через концентрацию на боге,Условно,символы,эвристика,индивидуальные/цикличные,аналоги в религиях
164,Применение трав для почек,Да,функция,эвристика,индивидуальные/постепенные,аналоги в фитотерапии
165,Соблюдение ритуалов поклонения солнцу,Нет,символы,закон,индивидуальные/цикличные,универсален
166,Регуляция эмоций через дыхание праны,Да,состояние,эвристика,индивидуальные/дискретные,уникален
167,Применение специй для снятия стресса,Да,состояние,эвристика,индивидуальные/постепенные,универсален
168,Соблюдение утренних гимнов,Да,дискурс,эвристика,индивидуальные/цикличные,аналоги в духовных практиках
169,Регуляция психики через йога-нидру,Да,состояние,эвристика,индивидуальные/дискретные,уникален
170,Применение меда как консерванта лекарств,Да,содержание,эвристика,индивидуальные/постепенные,уникален
