№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
68,переопределять категория неописывающее себя,Нет,функция,теория типов,постепенные,Аналоги в других парадоксах
69,переопределять категория парадоксальное,Условно,значения,семантическая неопределённость,дискретные,Типичный пример
70,переопределять категория автолингвистическое,Да,поведение,контекстуализм,континуальные,Уникальный
71,переопределять категория гетерологическое,Нет,структура,теория значений,индивидуальные,Аналоги в других парадоксах
72,переопределять категория внешнее,Условно,дискурс,метаязык-объектный язык,коллективные,Типичный пример
73,интерпретировать термин самоописывающее,Да,институты,принцип композиционности,эндогенные,Уникальный
74,интерпретировать термин неописывающее себя,Нет,пространство,теория типов,экзогенные,Аналоги в других парадоксах
75,интерпретировать термин парадоксальное,Условно,пространство,семантическая неопределённость,институциональные,Типичный пример
76,интерпретировать термин автолингвистическое,Да,тело/материя,контекстуализм,неформальные,Уникальный
77,интерпретировать термин гетерологическое,Нет,время/ритм,теория значений,цикличные,Аналоги в других парадоксах
78,интерпретировать термин внешнее,Условно,пространство,метаязык-объектный язык,каскадные,Типичный пример
79,интерпретировать понятие самоописывающее,Да,дискурс,принцип композиционности,явные,Уникальный
80,интерпретировать понятие неописывающее себя,Нет,функция,теория типов,латентные,Аналоги в других парадоксах
81,интерпретировать понятие парадоксальное,Условно,символы,семантическая неопределённость,необходимые,Типичный пример
82,интерпретировать понятие автолингвистическое,Да,память/наследие,контекстуализм,возможные,Уникальный
83,интерпретировать понятие гетерологическое,Нет,тело/материя,теория значений,мгновенные,Аналоги в других парадоксах
84,интерпретировать понятие внешнее,Условно,технология/инфраструктура,метаязык-объектный язык,постепенные,Типичный пример
85,интерпретировать предикат самоописывающее,Да,содержание,принцип композиционности,дискретные,Уникальный
86,интерпретировать предикат неописывающее себя,Нет,тело/материя,теория типов,континуальные,Аналоги в других парадоксах
87,интерпретировать предикат парадоксальное,Условно,значения,семантическая неопределённость,индивидуальные,Типичный пример
88,интерпретировать предикат автолингвистическое,Да,состояние,контекстуализм,коллективные,Уникальный
89,интерпретировать предикат гетерологическое,Нет,тело/материя,теория значений,эндогенные,Аналоги в других парадоксах
90,интерпретировать предикат внешнее,Условно,время/ритм,метаязык-объектный язык,экзогенные,Типичный пример
91,интерпретировать описание самоописывающее,Да,пространство,принцип композиционности,институциональные,Уникальный
92,интерпретировать описание неописывающее себя,Нет,технология/инфраструктура,теория типов,неформальные,Аналоги в других парадоксах
93,интерпретировать описание парадоксальное,Условно,память/наследие,семантическая неопределённость,цикличные,Типичный пример
94,интерпретировать описание автолингвистическое,Да,отношения,контекстуализм,каскадные,Уникальный
95,интерпретировать описание гетерологическое,Нет,нормы,теория значений,явные,Аналоги в других парадоксах
96,интерпретировать описание внешнее,Условно,экономика/обмен,метаязык-объектный язык,латентные,Типичный пример
97,интерпретировать имя самоописывающее,Да,институты,принцип композиционности,необходимые,Уникальный
98,интерпретировать имя неописывающее себя,Нет,время/ритм,теория типов,возможные,Аналоги в других парадоксах
99,интерпретировать имя парадоксальное,Условно,идентичность/границы,семантическая неопределённость,мгновенные,Типичный пример
100,интерпретировать имя автолингвистическое,Да,поведение,контекстуализм,постепенные,Уникальный
101,интерпретировать имя гетерологическое,Нет,символы,теория значений,дискретные,Аналоги в других парадоксах
102,интерпретировать имя внешнее,Условно,идентичность/границы,метаязык-объектный язык,континуальные,Типичный пример
103,интерпретировать категория самоописывающее,Да,нормы,принцип композиционности,индивидуальные,Уникальный
104,интерпретировать категория неописывающее себя,Нет,состояние,теория типов,коллективные,Аналоги в других парадоксах
105,интерпретировать категория парадоксальное,Условно,время/ритм,семантическая неопределённость,эндогенные,Типичный пример
106,интерпретировать категория автолингвистическое,Да,отношения,контекстуализм,экзогенные,Уникальный
107,интерпретировать категория гетерологическое,Нет,идентичность/границы,теория значений,институциональные,Аналоги в других парадоксах
108,интерпретировать категория внешнее,Условно,институты,метаязык-объектный язык,неформальные,Типичный пример
109,разъяснять термин самоописывающее,Да,нормы,принцип композиционности,цикличные,Уникальный
110,разъяснять термин неописывающее себя,Нет,нормы,теория типов,каскадные,Аналоги в других парадоксах
111,разъяснять термин парадоксальное,Условно,содержание,семантическая неопределённость,явные,Типичный пример
112,разъяснять термин автолингвистическое,Да,память/наследие,контекстуализм,латентные,Уникальный
113,разъяснять термин гетерологическое,Нет,пространство,теория значений,необходимые,Аналоги в других парадоксах
114,разъяснять термин внешнее,Условно,тело/материя,метаязык-объектный язык,возможные,Типичный пример
115,разъяснять понятие самоописывающее,Да,функция,принцип композиционности,мгновенные,Уникальный
116,разъяснять понятие неописывающее себя,Нет,содержание,теория типов,постепенные,Аналоги в других парадоксах
117,разъяснять понятие парадоксальное,Условно,время/ритм,семантическая неопределённость,дискретные,Типичный пример
118,разъяснять понятие автолингвистическое,Да,поведение,контекстуализм,континуальные,Уникальный
119,разъяснять понятие гетерологическое,Нет,тело/материя,теория значений,индивидуальные,Аналоги в других парадоксах
120,разъяснять понятие внешнее,Условно,идентичность/границы,метаязык-объектный язык,коллективные,Типичный пример
121,разъяснять предикат самоописывающее,Да,нормы,принцип композиционности,эндогенные,Уникальный
122,разъяснять предикат неописывающее себя,Нет,тело/материя,теория типов,экзогенные,Аналоги в других парадоксах
123,разъяснять предикат парадоксальное,Условно,технология/инфраструктура,семантическая неопределённость,институциональные,Типичный пример
124,разъяснять предикат автолингвистическое,Да,институты,контекстуализм,неформальные,Уникальный
125,разъяснять предикат гетерологическое,Нет,поведение,теория значений,цикличные,Аналоги в других парадоксах
126,разъяснять предикат внешнее,Условно,состояние,метаязык-объектный язык,каскадные,Типичный пример
127,разъяснять описание самоописывающее,Да,институты,принцип композиционности,явные,Уникальный
128,разъяснять описание неописывающее себя,Нет,память/наследие,теория типов,латентные,Аналоги в других парадоксах
129,разъяснять описание парадоксальное,Условно,дискурс,семантическая неопределённость,необходимые,Типичный пример
130,разъяснять описание автолингвистическое,Да,экономика/обмен,контекстуализм,возможные,Уникальный
131,разъяснять описание гетерологическое,Нет,технология/инфраструктура,теория значений,мгновенные,Аналоги в других парадоксах
132,разъяснять описание внешнее,Условно,дискурс,метаязык-объектный язык,постепенные,Типичный пример
133,разъяснять имя самоописывающее,Да,экономика/обмен,принцип композиционности,дискретные,Уникальный
134,разъяснять имя неописывающее себя,Нет,состояние,теория типов,континуальные,Аналоги в других парадоксах
135,разъяснять имя парадоксальное,Условно,институты,семантическая неопределённость,индивидуальные,Типичный пример
136,разъяснять имя автолингвистическое,Да,значения,контекстуализм,коллективные,Уникальный
137,разъяснять имя гетерологическое,Нет,пространство,теория значений,эндогенные,Аналоги в других парадоксах
138,разъяснять имя внешнее,Условно,отношения,метаязык-объектный язык,экзогенные,Типичный пример
139,разъяснять категория самоописывающее,Да,поведение,принцип композиционности,институциональные,Уникальный
140,разъяснять категория неописывающее себя,Нет,функция,теория типов,неформальные,Аналоги в других парадоксах
141,разъяснять категория парадоксальное,Условно,память/наследие,семантическая неопределённость,цикличные,Типичный пример
142,разъяснять категория автолингвистическое,Да,структура,контекстуализм,каскадные,Уникальный
143,разъяснять категория гетерологическое,Нет,дискурс,теория значений,явные,Аналоги в других парадоксах
144,разъяснять категория внешнее,Условно,значения,метаязык-объектный язык,латентные,Типичный пример
145,переосмысливать термин самоописывающее,Да,нормы,принцип композиционности,необходимые,Уникальный
146,переосмысливать термин неописывающее себя,Нет,институты,теория типов,возможные,Аналоги в других парадоксах
147,переосмысливать термин парадоксальное,Условно,тело/материя,семантическая неопределённость,мгновенные,Типичный пример
148,переосмысливать термин автолингвистическое,Да,значения,контекстуализм,постепенные,Уникальный
149,переосмысливать термин гетерологическое,Нет,поведение,теория значений,дискретные,Аналоги в других парадоксах
150,переосмысливать термин внешнее,Условно,память/наследие,метаязык-объектный язык,континуальные,Типичный пример
151,переосмысливать понятие самоописывающее,Да,экономика/обмен,принцип композиционности,индивидуальные,Уникальный
152,переосмысливать понятие неописывающее себя,Нет,пространство,теория типов,коллективные,Аналоги в других парадоксах
153,переосмысливать понятие парадоксальное,Условно,дискурс,семантическая неопределённость,эндогенные,Типичный пример
154,переосмысливать понятие автолингвистическое,Да,тело/материя,контекстуализм,экзогенные,Уникальный
155,переосмысливать понятие гетерологическое,Нет,символы,теория значений,институциональные,Аналоги в других парадоксах
156,переосмысливать понятие внешнее,Условно,поведение,метаязык-объектный язык,неформальные,Типичный пример
157,переосмысливать предикат самоописывающее,Да,экономика/обмен,принцип композиционности,цикличные,Уникальный
158,переосмысливать предикат неописывающее себя,Нет,нормы,теория типов,каскадные,Аналоги в других парадоксах
159,переосмысливать предикат парадоксальное,Условно,содержание,семантическая неопределённость,явные,Типичный пример
160,переосмысливать предикат автолингвистическое,Да,содержание,контекстуализм,латентные,Уникальный
161,переосмысливать предикат гетерологическое,Нет,экономика/обмен,теория значений,необходимые,Аналоги в других парадоксах
162,переосмысливать предикат внешнее,Условно,память/наследие,метаязык-объектный язык,возможные,Типичный пример
163,переосмысливать описание самоописывающее,Да,функция,принцип композиционности,мгновенные,Уникальный
164,переосмысливать описание неописывающее себя,Нет,состояние,теория типов,постепенные,Аналоги в других парадоксах
165,переосмысливать описание парадоксальное,Условно,поведение,семантическая неопределённость,дискретные,Типичный пример
166,переосмысливать описание автолингвистическое,Да,экономика/обмен,контекстуализм,континуальные,Уникальный
167,переосмысливать описание гетерологическое,Нет,состояние,теория значений,индивидуальные,Аналоги в других парадоксах
168,переосмысливать описание внешнее,Условно,поведение,метаязык-объектный язык,коллективные,Типичный пример
169,переосмысливать имя самоописывающее,Да,структура,принцип композиционности,эндогенные,Уникальный
170,переосмысливать имя неописывающее себя,Нет,время/ритм,теория типов,экзогенные,Аналоги в других парадоксах
171,переосмысливать имя парадоксальное,Условно,тело/материя,семантическая неопределённость,институциональные,Типичный пример
172,переосмысливать имя автолингвистическое,Да,пространство,контекстуализм,неформальные,Уникальный
173,переосмысливать имя гетерологическое,Нет,время/ритм,теория значений,цикличные,Аналоги в других парадоксах
174,переосмысливать имя внешнее,Условно,структура,метаязык-объектный язык,каскадные,Типичный пример
175,переосмысливать категория самоописывающее,Да,пространство,принцип композиционности,явные,Уникальный
176,переосмысливать категория неописывающее себя,Нет,содержание,теория типов,латентные,Аналоги в других парадоксах
177,переосмысливать категория парадоксальное,Условно,поведение,семантическая неопределённость,необходимые,Типичный пример
178,переосмысливать категория автолингвистическое,Да,символы,контекстуализм,возможные,Уникальный
179,переосмысливать категория гетерологическое,Нет,структура,теория значений,мгновенные,Аналоги в других парадоксах
180,переосмысливать категория внешнее,Условно,институты,метаязык-объектный язык,постепенные,Типичный пример
181,исключать термин самоописывающее,Да,институты,принцип композиционности,дискретные,Уникальный
182,исключать термин неописывающее себя,Нет,нормы,теория типов,континуальные,Аналоги в других парадоксах
183,исключать термин парадоксальное,Условно,время/ритм,семантическая неопределённость,индивидуальные,Типичный пример
184,исключать термин автолингвистическое,Да,состояние,контекстуализм,коллективные,Уникальный
185,исключать термин гетерологическое,Нет,функция,теория значений,эндогенные,Аналоги в других парадоксах
186,исключать термин внешнее,Условно,экономика/обмен,метаязык-объектный язык,экзогенные,Типичный пример
187,исключать понятие самоописывающее,Да,институты,принцип композиционности,институциональные,Уникальный
188,исключать понятие неописывающее себя,Нет,символы,теория типов,неформальные,Аналоги в других парадоксах
189,исключать понятие парадоксальное,Условно,пространство,семантическая неопределённость,цикличные,Типичный пример
190,исключать понятие автолингвистическое,Да,содержание,контекстуализм,каскадные,Уникальный
191,исключать понятие гетерологическое,Нет,символы,теория значений,явные,Аналоги в других парадоксах
192,исключать понятие внешнее,Условно,нормы,метаязык-объектный язык,латентные,Типичный пример
193,исключать предикат самоописывающее,Да,структура,принцип композиционности,необходимые,Уникальный
194,исключать предикат неописывающее себя,Нет,экономика/обмен,теория типов,возможные,Аналоги в других парадоксах
195,исключать предикат парадоксальное,Условно,состояние,семантическая неопределённость,мгновенные,Типичный пример
196,исключать предикат автолингвистическое,Да,институты,контекстуализм,постепенные,Уникальный
197,исключать предикат гетерологическое,Нет,время/ритм,теория значений,дискретные,Аналоги в других парадоксах
198,исключать предикат внешнее,Условно,содержание,метаязык-объектный язык,континуальные,Типичный пример
199,исключать описание самоописывающее,Да,структура,принцип композиционности,индивидуальные,Уникальный
200,исключать описание неописывающее себя,Нет,технология/инфраструктура,теория типов,коллективные,Аналоги в других парадоксах
201,исключать описание парадоксальное,Условно,функция,семантическая неопределённость,эндогенные,Типичный пример
202,исключать описание автолингвистическое,Да,значения,контекстуализм,экзогенные,Уникальный
203,исключать описание гетерологическое,Нет,отношения,теория значений,институциональные,Аналоги в других парадоксах
204,исключать описание внешнее,Условно,нормы,метаязык-объектный язык,неформальные,Типичный пример
205,исключать имя самоописывающее,Да,отношения,принцип композиционности,цикличные,Уникальный
206,исключать имя неописывающее себя,Нет,отношения,теория типов,каскадные,Аналоги в других парадоксах
207,исключать имя парадоксальное,Условно,значения,семантическая неопределённость,явные,Типичный пример
208,исключать имя автолингвистическое,Да,дискурс,контекстуализм,латентные,Уникальный
209,исключать имя гетерологическое,Нет,тело/материя,теория значений,необходимые,Аналоги в других парадоксах
210,исключать имя внешнее,Условно,отношения,метаязык-объектный язык,возможные,Типичный пример
211,исключать категория самоописывающее,Да,нормы,принцип композиционности,мгновенные,Уникальный
212,исключать категория неописывающее себя,Нет,тело/материя,теория типов,постепенные,Аналоги в других парадоксах
213,исключать категория парадоксальное,Условно,символы,семантическая неопределённость,дискретные,Типичный пример
214,исключать категория автолингвистическое,Да,пространство,контекстуализм,континуальные,Уникальный
215,исключать категория гетерологическое,Нет,функция,теория значений,индивидуальные,Аналоги в других парадоксах
216,исключать категория внешнее,Условно,дискурс,метаязык-объектный язык,коллективные,Типичный пример
217,синтаксически анализировать термин самоописывающее,Да,содержание,принцип композиционности,эндогенные,Уникальный
218,синтаксически анализировать термин неописывающее себя,Нет,тело/материя,теория типов,экзогенные,Аналоги в других парадоксах
219,синтаксически анализировать термин парадоксальное,Условно,нормы,семантическая неопределённость,институциональные,Типичный пример
220,синтаксически анализировать термин автолингвистическое,Да,дискурс,контекстуализм,неформальные,Уникальный
221,синтаксически анализировать термин гетерологическое,Нет,идентичность/границы,теория значений,цикличные,Аналоги в других парадоксах
222,синтаксически анализировать термин внешнее,Условно,память/наследие,метаязык-объектный язык,каскадные,Типичный пример
223,синтаксически анализировать понятие самоописывающее,Да,значения,принцип композиционности,явные,Уникальный
224,синтаксически анализировать понятие неописывающее себя,Нет,идентичность/границы,теория типов,латентные,Аналоги в других парадоксах
225,синтаксически анализировать понятие парадоксальное,Условно,экономика/обмен,семантическая неопределённость,необходимые,Типичный пример
226,синтаксически анализировать понятие автолингвистическое,Да,отношения,контекстуализм,возможные,Уникальный
227,синтаксически анализировать понятие гетерологическое,Нет,время/ритм,теория значений,мгновенные,Аналоги в других парадоксах
228,синтаксически анализировать понятие внешнее,Условно,состояние,метаязык-объектный язык,постепенные,Типичный пример
229,синтаксически анализировать предикат самоописывающее,Да,дискурс,принцип композиционности,дискретные,Уникальный
230,синтаксически анализировать предикат неописывающее себя,Нет,поведение,теория типов,континуальные,Аналоги в других парадоксах
231,синтаксически анализировать предикат парадоксальное,Условно,время/ритм,семантическая неопределённость,индивидуальные,Типичный пример
232,синтаксически анализировать предикат автолингвистическое,Да,экономика/обмен,контекстуализм,коллективные,Уникальный
233,синтаксически анализировать предикат гетерологическое,Нет,институты,теория значений,эндогенные,Аналоги в других парадоксах
234,синтаксически анализировать предикат внешнее,Условно,технология/инфраструктура,метаязык-объектный язык,экзогенные,Типичный пример
235,синтаксически анализировать описание самоописывающее,Да,структура,принцип композиционности,институциональные,Уникальный
236,синтаксически анализировать описание неописывающее себя,Нет,отношения,теория типов,неформальные,Аналоги в других парадоксах
237,синтаксически анализировать описание парадоксальное,Условно,структура,семантическая неопределённость,цикличные,Типичный пример
238,синтаксически анализировать описание автолингвистическое,Да,дискурс,контекстуализм,каскадные,Уникальный
239,синтаксически анализировать описание гетерологическое,Нет,время/ритм,теория значений,явные,Аналоги в других парадоксах
240,синтаксически анализировать описание внешнее,Условно,структура,метаязык-объектный язык,латентные,Типичный пример
241,синтаксически анализировать имя самоописывающее,Да,идентичность/границы,принцип композиционности,необходимые,Уникальный
242,синтаксически анализировать имя неописывающее себя,Нет,дискурс,теория типов,возможные,Аналоги в других парадоксах
243,синтаксически анализировать имя парадоксальное,Условно,отношения,семантическая неопределённость,мгновенные,Типичный пример
244,синтаксически анализировать имя автолингвистическое,Да,состояние,контекстуализм,постепенные,Уникальный
245,синтаксически анализировать имя гетерологическое,Нет,пространство,теория значений,дискретные,Аналоги в других парадоксах
246,синтаксически анализировать имя внешнее,Условно,технология/инфраструктура,метаязык-объектный язык,континуальные,Типичный пример
247,синтаксически анализировать категория самоописывающее,Да,символы,принцип композиционности,индивидуальные,Уникальный
248,синтаксически анализировать категория неописывающее себя,Нет,символы,теория типов,коллективные,Аналоги в других парадоксах
249,синтаксически анализировать категория парадоксальное,Условно,состояние,семантическая неопределённость,эндогенные,Типичный пример
250,синтаксически анализировать категория автолингвистическое,Да,память/наследие,контекстуализм,экзогенные,Уникальный
251,синтаксически анализировать категория гетерологическое,Нет,нормы,теория значений,институциональные,Аналоги в других парадоксах
252,синтаксически анализировать категория внешнее,Условно,технология/инфраструктура,метаязык-объектный язык,неформальные,Типичный пример
253,смыслово уточнять термин самоописывающее,Да,идентичность/границы,принцип композиционности,цикличные,Уникальный
254,смыслово уточнять термин неописывающее себя,Нет,символы,теория типов,каскадные,Аналоги в других парадоксах
255,смыслово уточнять термин парадоксальное,Условно,поведение,семантическая неопределённость,явные,Типичный пример
256,смыслово уточнять термин автолингвистическое,Да,время/ритм,контекстуализм,латентные,Уникальный
257,смыслово уточнять термин гетерологическое,Нет,нормы,теория значений,необходимые,Аналоги в других парадоксах
258,смыслово уточнять термин внешнее,Условно,содержание,метаязык-объектный язык,возможные,Типичный пример
259,смыслово уточнять понятие самоописывающее,Да,идентичность/границы,принцип композиционности,мгновенные,Уникальный
260,смыслово уточнять понятие неописывающее себя,Нет,технология/инфраструктура,теория типов,постепенные,Аналоги в других парадоксах
261,смыслово уточнять понятие парадоксальное,Условно,институты,семантическая неопределённость,дискретные,Типичный пример
262,смыслово уточнять понятие автолингвистическое,Да,состояние,контекстуализм,континуальные,Уникальный
263,смыслово уточнять понятие гетерологическое,Нет,идентичность/границы,теория значений,индивидуальные,Аналоги в других парадоксах
264,смыслово уточнять понятие внешнее,Условно,время/ритм,метаязык-объектный язык,коллективные,Типичный пример
265,смыслово уточнять предикат самоописывающее,Да,содержание,принцип композиционности,эндогенные,Уникальный
266,смыслово уточнять предикат неописывающее себя,Нет,значения,теория типов,экзогенные,Аналоги в других парадоксах
267,смыслово уточнять предикат парадоксальное,Условно,пространство,семантическая неопределённость,институциональные,Типичный пример
268,смыслово уточнять предикат автолингвистическое,Да,тело/материя,контекстуализм,неформальные,Уникальный
269,смыслово уточнять предикат гетерологическое,Нет,экономика/обмен,теория значений,цикличные,Аналоги в других парадоксах
270,смыслово уточнять предикат внешнее,Условно,значения,метаязык-объектный язык,каскадные,Типичный пример
271,смыслово уточнять описание самоописывающее,Да,символы,принцип композиционности,явные,Уникальный
272,смыслово уточнять описание неописывающее себя,Нет,экономика/обмен,теория типов,латентные,Аналоги в других парадоксах
273,смыслово уточнять описание парадоксальное,Условно,память/наследие,семантическая неопределённость,необходимые,Типичный пример
274,смыслово уточнять описание автолингвистическое,Да,символы,контекстуализм,возможные,Уникальный
275,смыслово уточнять описание гетерологическое,Нет,значения,теория значений,мгновенные,Аналоги в других парадоксах
276,смыслово уточнять описание внешнее,Условно,тело/материя,метаязык-объектный язык,постепенные,Типичный пример
277,смыслово уточнять имя самоописывающее,Да,структура,принцип композиционности,дискретные,Уникальный
278,смыслово уточнять имя неописывающее себя,Нет,состояние,теория типов,континуальные,Аналоги в других парадоксах
279,смыслово уточнять имя парадоксальное,Условно,экономика/обмен,семантическая неопределённость,индивидуальные,Типичный пример
280,смыслово уточнять имя автолингвистическое,Да,пространство,контекстуализм,коллективные,Уникальный
281,смыслово уточнять имя гетерологическое,Нет,время/ритм,теория значений,эндогенные,Аналоги в других парадоксах
282,смыслово уточнять имя внешнее,Условно,технология/инфраструктура,метаязык-объектный язык,экзогенные,Типичный пример
283,смыслово уточнять категория самоописывающее,Да,время/ритм,принцип композиционности,институциональные,Уникальный
284,смыслово уточнять категория неописывающее себя,Нет,символы,теория типов,неформальные,Аналоги в других парадоксах
285,смыслово уточнять категория парадоксальное,Условно,память/наследие,семантическая неопределённость,цикличные,Типичный пример
286,смыслово уточнять категория автолингвистическое,Да,память/наследие,контекстуализм,каскадные,Уникальный
287,смыслово уточнять категория гетерологическое,Нет,состояние,теория значений,явные,Аналоги в других парадоксах
288,смыслово уточнять категория внешнее,Условно,структура,метаязык-объектный язык,латентные,Типичный пример
289,семантически очищать термин самоописывающее,Да,тело/материя,принцип композиционности,необходимые,Уникальный
290,семантически очищать термин неописывающее себя,Нет,структура,теория типов,возможные,Аналоги в других парадоксах
291,семантически очищать термин парадоксальное,Условно,институты,семантическая неопределённость,мгновенные,Типичный пример
292,семантически очищать термин автолингвистическое,Да,пространство,контекстуализм,постепенные,Уникальный
293,семантически очищать термин гетерологическое,Нет,экономика/обмен,теория значений,дискретные,Аналоги в других парадоксах
294,семантически очищать термин внешнее,Условно,технология/инфраструктура,метаязык-объектный язык,континуальные,Типичный пример
295,семантически очищать понятие самоописывающее,Да,тело/материя,принцип композиционности,индивидуальные,Уникальный
296,семантически очищать понятие неописывающее себя,Нет,символы,теория типов,коллективные,Аналоги в других парадоксах
297,семантически очищать понятие парадоксальное,Условно,пространство,семантическая неопределённость,эндогенные,Типичный пример
