№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
98,интерпретировать группа групповая,Нет,тело/материя,парадокс Монти Холла,возможные,Аналоги в других парадоксах
99,интерпретировать группа агрегированная,Условно,пространство,байесовская инверсия,мгновенные,Типичный пример
100,интерпретировать группа раздельная,Да,структура,оптическое смещение,постепенные,Уникальный
101,интерпретировать группа смещённая,Нет,символы,принцип достаточности,дискретные,Аналоги в других парадоксах
102,интерпретировать группа неоднозначная,Условно,функция,центральная предельная теорема,континуальные,Типичный пример
103,интерпретировать выборка условная,Да,функция,парадокс Симпсона,индивидуальные,Уникальный
104,интерпретировать выборка групповая,Нет,значения,парадокс Монти Холла,коллективные,Аналоги в других парадоксах
105,интерпретировать выборка агрегированная,Условно,нормы,байесовская инверсия,эндогенные,Типичный пример
106,интерпретировать выборка раздельная,Да,отношения,оптическое смещение,экзогенные,Уникальный
107,интерпретировать выборка смещённая,Нет,тело/материя,принцип достаточности,институциональные,Аналоги в других парадоксах
108,интерпретировать выборка неоднозначная,Условно,содержание,центральная предельная теорема,неформальные,Типичный пример
109,интерпретировать результат условная,Да,время/ритм,парадокс Симпсона,цикличные,Уникальный
110,интерпретировать результат групповая,Нет,отношения,парадокс Монти Холла,каскадные,Аналоги в других парадоксах
111,интерпретировать результат агрегированная,Условно,нормы,байесовская инверсия,явные,Типичный пример
112,интерпретировать результат раздельная,Да,институты,оптическое смещение,латентные,Уникальный
113,интерпретировать результат смещённая,Нет,нормы,принцип достаточности,необходимые,Аналоги в других парадоксах
114,интерпретировать результат неоднозначная,Условно,поведение,центральная предельная теорема,возможные,Типичный пример
115,интерпретировать корреляция условная,Да,структура,парадокс Симпсона,мгновенные,Уникальный
116,интерпретировать корреляция групповая,Нет,поведение,парадокс Монти Холла,постепенные,Аналоги в других парадоксах
117,интерпретировать корреляция агрегированная,Условно,время/ритм,байесовская инверсия,дискретные,Типичный пример
118,интерпретировать корреляция раздельная,Да,тело/материя,оптическое смещение,континуальные,Уникальный
119,интерпретировать корреляция смещённая,Нет,структура,принцип достаточности,индивидуальные,Аналоги в других парадоксах
120,интерпретировать корреляция неоднозначная,Условно,идентичность/границы,центральная предельная теорема,коллективные,Типичный пример
121,сравнивать данные условная,Да,структура,парадокс Симпсона,эндогенные,Уникальный
122,сравнивать данные групповая,Нет,функция,парадокс Монти Холла,экзогенные,Аналоги в других парадоксах
123,сравнивать данные агрегированная,Условно,дискурс,байесовская инверсия,институциональные,Типичный пример
124,сравнивать данные раздельная,Да,экономика/обмен,оптическое смещение,неформальные,Уникальный
125,сравнивать данные смещённая,Нет,содержание,принцип достаточности,цикличные,Аналоги в других парадоксах
126,сравнивать данные неоднозначная,Условно,поведение,центральная предельная теорема,каскадные,Типичный пример
127,сравнивать группа условная,Да,память/наследие,парадокс Симпсона,явные,Уникальный
128,сравнивать группа групповая,Нет,содержание,парадокс Монти Холла,латентные,Аналоги в других парадоксах
129,сравнивать группа агрегированная,Условно,технология/инфраструктура,байесовская инверсия,необходимые,Типичный пример
130,сравнивать группа раздельная,Да,символы,оптическое смещение,возможные,Уникальный
131,сравнивать группа смещённая,Нет,структура,принцип достаточности,мгновенные,Аналоги в других парадоксах
132,сравнивать группа неоднозначная,Условно,институты,центральная предельная теорема,постепенные,Типичный пример
133,сравнивать выборка условная,Да,символы,парадокс Симпсона,дискретные,Уникальный
134,сравнивать выборка групповая,Нет,структура,парадокс Монти Холла,континуальные,Аналоги в других парадоксах
135,сравнивать выборка агрегированная,Условно,идентичность/границы,байесовская инверсия,индивидуальные,Типичный пример
136,сравнивать выборка раздельная,Да,институты,оптическое смещение,коллективные,Уникальный
137,сравнивать выборка смещённая,Нет,дискурс,принцип достаточности,эндогенные,Аналоги в других парадоксах
138,сравнивать выборка неоднозначная,Условно,структура,центральная предельная теорема,экзогенные,Типичный пример
139,сравнивать результат условная,Да,память/наследие,парадокс Симпсона,институциональные,Уникальный
140,сравнивать результат групповая,Нет,дискурс,парадокс Монти Холла,неформальные,Аналоги в других парадоксах
141,сравнивать результат агрегированная,Условно,тело/материя,байесовская инверсия,цикличные,Типичный пример
142,сравнивать результат раздельная,Да,тело/материя,оптическое смещение,каскадные,Уникальный
143,сравнивать результат смещённая,Нет,память/наследие,принцип достаточности,явные,Аналоги в других парадоксах
144,сравнивать результат неоднозначная,Условно,структура,центральная предельная теорема,латентные,Типичный пример
145,сравнивать корреляция условная,Да,функция,парадокс Симпсона,необходимые,Уникальный
146,сравнивать корреляция групповая,Нет,тело/материя,парадокс Монти Холла,возможные,Аналоги в других парадоксах
147,сравнивать корреляция агрегированная,Условно,символы,байесовская инверсия,мгновенные,Типичный пример
148,сравнивать корреляция раздельная,Да,значения,оптическое смещение,постепенные,Уникальный
149,сравнивать корреляция смещённая,Нет,символы,принцип достаточности,дискретные,Аналоги в других парадоксах
150,сравнивать корреляция неоднозначная,Условно,тело/материя,центральная предельная теорема,континуальные,Типичный пример
151,объединять данные условная,Да,идентичность/границы,парадокс Симпсона,индивидуальные,Уникальный
152,объединять данные групповая,Нет,тело/материя,парадокс Монти Холла,коллективные,Аналоги в других парадоксах
153,объединять данные агрегированная,Условно,значения,байесовская инверсия,эндогенные,Типичный пример
154,объединять данные раздельная,Да,институты,оптическое смещение,экзогенные,Уникальный
155,объединять данные смещённая,Нет,тело/материя,принцип достаточности,институциональные,Аналоги в других парадоксах
156,объединять данные неоднозначная,Условно,пространство,центральная предельная теорема,неформальные,Типичный пример
157,объединять группа условная,Да,экономика/обмен,парадокс Симпсона,цикличные,Уникальный
158,объединять группа групповая,Нет,отношения,парадокс Монти Холла,каскадные,Аналоги в других парадоксах
159,объединять группа агрегированная,Условно,символы,байесовская инверсия,явные,Типичный пример
160,объединять группа раздельная,Да,тело/материя,оптическое смещение,латентные,Уникальный
161,объединять группа смещённая,Нет,отношения,принцип достаточности,необходимые,Аналоги в других парадоксах
162,объединять группа неоднозначная,Условно,функция,центральная предельная теорема,возможные,Типичный пример
163,объединять выборка условная,Да,дискурс,парадокс Симпсона,мгновенные,Уникальный
164,объединять выборка групповая,Нет,функция,парадокс Монти Холла,постепенные,Аналоги в других парадоксах
165,объединять выборка агрегированная,Условно,технология/инфраструктура,байесовская инверсия,дискретные,Типичный пример
166,объединять выборка раздельная,Да,состояние,оптическое смещение,континуальные,Уникальный
167,объединять выборка смещённая,Нет,поведение,принцип достаточности,индивидуальные,Аналоги в других парадоксах
168,объединять выборка неоднозначная,Условно,структура,центральная предельная теорема,коллективные,Типичный пример
169,объединять результат условная,Да,институты,парадокс Симпсона,эндогенные,Уникальный
170,объединять результат групповая,Нет,состояние,парадокс Монти Холла,экзогенные,Аналоги в других парадоксах
171,объединять результат агрегированная,Условно,символы,байесовская инверсия,институциональные,Типичный пример
172,объединять результат раздельная,Да,дискурс,оптическое смещение,неформальные,Уникальный
173,объединять результат смещённая,Нет,технология/инфраструктура,принцип достаточности,цикличные,Аналоги в других парадоксах
174,объединять результат неоднозначная,Условно,содержание,центральная предельная теорема,каскадные,Типичный пример
175,объединять корреляция условная,Да,время/ритм,парадокс Симпсона,явные,Уникальный
176,объединять корреляция групповая,Нет,экономика/обмен,парадокс Монти Холла,латентные,Аналоги в других парадоксах
177,объединять корреляция агрегированная,Условно,нормы,байесовская инверсия,необходимые,Типичный пример
178,объединять корреляция раздельная,Да,память/наследие,оптическое смещение,возможные,Уникальный
179,объединять корреляция смещённая,Нет,функция,принцип достаточности,мгновенные,Аналоги в других парадоксах
180,объединять корреляция неоднозначная,Условно,пространство,центральная предельная теорема,постепенные,Типичный пример
181,нормализовать данные условная,Да,символы,парадокс Симпсона,дискретные,Уникальный
182,нормализовать данные групповая,Нет,значения,парадокс Монти Холла,континуальные,Аналоги в других парадоксах
183,нормализовать данные агрегированная,Условно,функция,байесовская инверсия,индивидуальные,Типичный пример
184,нормализовать данные раздельная,Да,дискурс,оптическое смещение,коллективные,Уникальный
185,нормализовать данные смещённая,Нет,функция,принцип достаточности,эндогенные,Аналоги в других парадоксах
186,нормализовать данные неоднозначная,Условно,время/ритм,центральная предельная теорема,экзогенные,Типичный пример
187,нормализовать группа условная,Да,поведение,парадокс Симпсона,институциональные,Уникальный
188,нормализовать группа групповая,Нет,отношения,парадокс Монти Холла,неформальные,Аналоги в других парадоксах
189,нормализовать группа агрегированная,Условно,пространство,байесовская инверсия,цикличные,Типичный пример
190,нормализовать группа раздельная,Да,структура,оптическое смещение,каскадные,Уникальный
191,нормализовать группа смещённая,Нет,институты,принцип достаточности,явные,Аналоги в других парадоксах
192,нормализовать группа неоднозначная,Условно,содержание,центральная предельная теорема,латентные,Типичный пример
193,нормализовать выборка условная,Да,состояние,парадокс Симпсона,необходимые,Уникальный
194,нормализовать выборка групповая,Нет,технология/инфраструктура,парадокс Монти Холла,возможные,Аналоги в других парадоксах
195,нормализовать выборка агрегированная,Условно,память/наследие,байесовская инверсия,мгновенные,Типичный пример
196,нормализовать выборка раздельная,Да,тело/материя,оптическое смещение,постепенные,Уникальный
197,нормализовать выборка смещённая,Нет,время/ритм,принцип достаточности,дискретные,Аналоги в других парадоксах
198,нормализовать выборка неоднозначная,Условно,время/ритм,центральная предельная теорема,континуальные,Типичный пример
199,нормализовать результат условная,Да,нормы,парадокс Симпсона,индивидуальные,Уникальный
200,нормализовать результат групповая,Нет,время/ритм,парадокс Монти Холла,коллективные,Аналоги в других парадоксах
201,нормализовать результат агрегированная,Условно,память/наследие,байесовская инверсия,эндогенные,Типичный пример
202,нормализовать результат раздельная,Да,функция,оптическое смещение,экзогенные,Уникальный
203,нормализовать результат смещённая,Нет,функция,принцип достаточности,институциональные,Аналоги в других парадоксах
204,нормализовать результат неоднозначная,Условно,символы,центральная предельная теорема,неформальные,Типичный пример
205,нормализовать корреляция условная,Да,отношения,парадокс Симпсона,цикличные,Уникальный
206,нормализовать корреляция групповая,Нет,структура,парадокс Монти Холла,каскадные,Аналоги в других парадоксах
207,нормализовать корреляция агрегированная,Условно,дискурс,байесовская инверсия,явные,Типичный пример
208,нормализовать корреляция раздельная,Да,экономика/обмен,оптическое смещение,латентные,Уникальный
209,нормализовать корреляция смещённая,Нет,память/наследие,принцип достаточности,необходимые,Аналоги в других парадоксах
210,нормализовать корреляция неоднозначная,Условно,символы,центральная предельная теорема,возможные,Типичный пример
211,коррелировать данные условная,Да,технология/инфраструктура,парадокс Симпсона,мгновенные,Уникальный
212,коррелировать данные групповая,Нет,идентичность/границы,парадокс Монти Холла,постепенные,Аналоги в других парадоксах
213,коррелировать данные агрегированная,Условно,поведение,байесовская инверсия,дискретные,Типичный пример
214,коррелировать данные раздельная,Да,символы,оптическое смещение,континуальные,Уникальный
215,коррелировать данные смещённая,Нет,идентичность/границы,принцип достаточности,индивидуальные,Аналоги в других парадоксах
216,коррелировать данные неоднозначная,Условно,дискурс,центральная предельная теорема,коллективные,Типичный пример
217,коррелировать группа условная,Да,функция,парадокс Симпсона,эндогенные,Уникальный
218,коррелировать группа групповая,Нет,отношения,парадокс Монти Холла,экзогенные,Аналоги в других парадоксах
219,коррелировать группа агрегированная,Условно,технология/инфраструктура,байесовская инверсия,институциональные,Типичный пример
220,коррелировать группа раздельная,Да,тело/материя,оптическое смещение,неформальные,Уникальный
221,коррелировать группа смещённая,Нет,экономика/обмен,принцип достаточности,цикличные,Аналоги в других парадоксах
222,коррелировать группа неоднозначная,Условно,экономика/обмен,центральная предельная теорема,каскадные,Типичный пример
223,коррелировать выборка условная,Да,нормы,парадокс Симпсона,явные,Уникальный
224,коррелировать выборка групповая,Нет,структура,парадокс Монти Холла,латентные,Аналоги в других парадоксах
225,коррелировать выборка агрегированная,Условно,структура,байесовская инверсия,необходимые,Типичный пример
226,коррелировать выборка раздельная,Да,время/ритм,оптическое смещение,возможные,Уникальный
227,коррелировать выборка смещённая,Нет,функция,принцип достаточности,мгновенные,Аналоги в других парадоксах
228,коррелировать выборка неоднозначная,Условно,экономика/обмен,центральная предельная теорема,постепенные,Типичный пример
229,коррелировать результат условная,Да,идентичность/границы,парадокс Симпсона,дискретные,Уникальный
230,коррелировать результат групповая,Нет,идентичность/границы,парадокс Монти Холла,континуальные,Аналоги в других парадоксах
231,коррелировать результат агрегированная,Условно,время/ритм,байесовская инверсия,индивидуальные,Типичный пример
232,коррелировать результат раздельная,Да,время/ритм,оптическое смещение,коллективные,Уникальный
233,коррелировать результат смещённая,Нет,поведение,принцип достаточности,эндогенные,Аналоги в других парадоксах
234,коррелировать результат неоднозначная,Условно,идентичность/границы,центральная предельная теорема,экзогенные,Типичный пример
235,коррелировать корреляция условная,Да,поведение,парадокс Симпсона,институциональные,Уникальный
236,коррелировать корреляция групповая,Нет,содержание,парадокс Монти Холла,неформальные,Аналоги в других парадоксах
237,коррелировать корреляция агрегированная,Условно,дискурс,байесовская инверсия,цикличные,Типичный пример
238,коррелировать корреляция раздельная,Да,состояние,оптическое смещение,каскадные,Уникальный
239,коррелировать корреляция смещённая,Нет,значения,принцип достаточности,явные,Аналоги в других парадоксах
240,коррелировать корреляция неоднозначная,Условно,поведение,центральная предельная теорема,латентные,Типичный пример
241,симулировать данные условная,Да,идентичность/границы,парадокс Симпсона,необходимые,Уникальный
242,симулировать данные групповая,Нет,отношения,парадокс Монти Холла,возможные,Аналоги в других парадоксах
243,симулировать данные агрегированная,Условно,институты,байесовская инверсия,мгновенные,Типичный пример
244,симулировать данные раздельная,Да,тело/материя,оптическое смещение,постепенные,Уникальный
245,симулировать данные смещённая,Нет,дискурс,принцип достаточности,дискретные,Аналоги в других парадоксах
246,симулировать данные неоднозначная,Условно,отношения,центральная предельная теорема,континуальные,Типичный пример
247,симулировать группа условная,Да,значения,парадокс Симпсона,индивидуальные,Уникальный
248,симулировать группа групповая,Нет,состояние,парадокс Монти Холла,коллективные,Аналоги в других парадоксах
249,симулировать группа агрегированная,Условно,нормы,байесовская инверсия,эндогенные,Типичный пример
250,симулировать группа раздельная,Да,поведение,оптическое смещение,экзогенные,Уникальный
251,симулировать группа смещённая,Нет,время/ритм,принцип достаточности,институциональные,Аналоги в других парадоксах
252,симулировать группа неоднозначная,Условно,идентичность/границы,центральная предельная теорема,неформальные,Типичный пример
253,симулировать выборка условная,Да,технология/инфраструктура,парадокс Симпсона,цикличные,Уникальный
254,симулировать выборка групповая,Нет,значения,парадокс Монти Холла,каскадные,Аналоги в других парадоксах
255,симулировать выборка агрегированная,Условно,технология/инфраструктура,байесовская инверсия,явные,Типичный пример
256,симулировать выборка раздельная,Да,поведение,оптическое смещение,латентные,Уникальный
257,симулировать выборка смещённая,Нет,институты,принцип достаточности,необходимые,Аналоги в других парадоксах
258,симулировать выборка неоднозначная,Условно,институты,центральная предельная теорема,возможные,Типичный пример
259,симулировать результат условная,Да,институты,парадокс Симпсона,мгновенные,Уникальный
260,симулировать результат групповая,Нет,время/ритм,парадокс Монти Холла,постепенные,Аналоги в других парадоксах
261,симулировать результат агрегированная,Условно,функция,байесовская инверсия,дискретные,Типичный пример
262,симулировать результат раздельная,Да,символы,оптическое смещение,континуальные,Уникальный
263,симулировать результат смещённая,Нет,состояние,принцип достаточности,индивидуальные,Аналоги в других парадоксах
264,симулировать результат неоднозначная,Условно,технология/инфраструктура,центральная предельная теорема,коллективные,Типичный пример
265,симулировать корреляция условная,Да,значения,парадокс Симпсона,эндогенные,Уникальный
266,симулировать корреляция групповая,Нет,технология/инфраструктура,парадокс Монти Холла,экзогенные,Аналоги в других парадоксах
267,симулировать корреляция агрегированная,Условно,тело/материя,байесовская инверсия,институциональные,Типичный пример
268,симулировать корреляция раздельная,Да,память/наследие,оптическое смещение,неформальные,Уникальный
269,симулировать корреляция смещённая,Нет,тело/материя,принцип достаточности,цикличные,Аналоги в других парадоксах
270,симулировать корреляция неоднозначная,Условно,структура,центральная предельная теорема,каскадные,Типичный пример
271,агрегировать данные условная,Да,дискурс,парадокс Симпсона,явные,Уникальный
272,агрегировать данные групповая,Нет,институты,парадокс Монти Холла,латентные,Аналоги в других парадоксах
273,агрегировать данные агрегированная,Условно,экономика/обмен,байесовская инверсия,необходимые,Типичный пример
274,агрегировать данные раздельная,Да,технология/инфраструктура,оптическое смещение,возможные,Уникальный
275,агрегировать данные смещённая,Нет,память/наследие,принцип достаточности,мгновенные,Аналоги в других парадоксах
276,агрегировать данные неоднозначная,Условно,содержание,центральная предельная теорема,постепенные,Типичный пример
277,агрегировать группа условная,Да,пространство,парадокс Симпсона,дискретные,Уникальный
278,агрегировать группа групповая,Нет,память/наследие,парадокс Монти Холла,континуальные,Аналоги в других парадоксах
279,агрегировать группа агрегированная,Условно,время/ритм,байесовская инверсия,индивидуальные,Типичный пример
280,агрегировать группа раздельная,Да,тело/материя,оптическое смещение,коллективные,Уникальный
281,агрегировать группа смещённая,Нет,дискурс,принцип достаточности,эндогенные,Аналоги в других парадоксах
282,агрегировать группа неоднозначная,Условно,структура,центральная предельная теорема,экзогенные,Типичный пример
283,агрегировать выборка условная,Да,тело/материя,парадокс Симпсона,институциональные,Уникальный
284,агрегировать выборка групповая,Нет,память/наследие,парадокс Монти Холла,неформальные,Аналоги в других парадоксах
285,агрегировать выборка агрегированная,Условно,дискурс,байесовская инверсия,цикличные,Типичный пример
286,агрегировать выборка раздельная,Да,идентичность/границы,оптическое смещение,каскадные,Уникальный
287,агрегировать выборка смещённая,Нет,пространство,принцип достаточности,явные,Аналоги в других парадоксах
288,агрегировать выборка неоднозначная,Условно,время/ритм,центральная предельная теорема,латентные,Типичный пример
289,агрегировать результат условная,Да,значения,парадокс Симпсона,необходимые,Уникальный
290,агрегировать результат групповая,Нет,институты,парадокс Монти Холла,возможные,Аналоги в других парадоксах
291,агрегировать результат агрегированная,Условно,дискурс,байесовская инверсия,мгновенные,Типичный пример
292,агрегировать результат раздельная,Да,тело/материя,оптическое смещение,постепенные,Уникальный
293,агрегировать результат смещённая,Нет,технология/инфраструктура,принцип достаточности,дискретные,Аналоги в других парадоксах
294,агрегировать результат неоднозначная,Условно,нормы,центральная предельная теорема,континуальные,Типичный пример
295,агрегировать корреляция условная,Да,нормы,парадокс Симпсона,индивидуальные,Уникальный
296,агрегировать корреляция групповая,Нет,значения,парадокс Монти Холла,коллективные,Аналоги в других парадоксах
297,агрегировать корреляция агрегированная,Условно,пространство,байесовская инверсия,эндогенные,Типичный пример
298,агрегировать корреляция раздельная,Да,экономика/обмен,оптическое смещение,экзогенные,Уникальный
299,агрегировать корреляция смещённая,Нет,технология/инфраструктура,принцип достаточности,институциональные,Аналоги в других парадоксах
300,агрегировать корреляция неоднозначная,Условно,тело/материя,центральная предельная теорема,неформальные,Типичный пример
301,разделять данные условная,Да,структура,парадокс Симпсона,цикличные,Уникальный
302,разделять данные групповая,Нет,память/наследие,парадокс Монти Холла,каскадные,Аналоги в других парадоксах
303,разделять данные агрегированная,Условно,отношения,байесовская инверсия,явные,Типичный пример
304,разделять данные раздельная,Да,институты,оптическое смещение,латентные,Уникальный
305,разделять данные смещённая,Нет,технология/инфраструктура,принцип достаточности,необходимые,Аналоги в других парадоксах
