№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
41,измерять частица классически-локальный,Нет,память/наследие,измерительный постулат,эндогенные,Аналоги в других парадоксах
42,измерять частица квантово-несовместимый,Условно,институты,квантовая декогеренция,экзогенные,Типичный пример
43,измерять квантовый бит в суперпозиции,Да,дискурс,принцип неопределённости,институциональные,Уникальный
44,измерять квантовый бит кубитовый,Нет,экономика/обмен,квантовая суперпозиция,неформальные,Аналоги в других парадоксах
45,измерять квантовый бит энтанглированный,Условно,состояние,принцип дополнения,цикличные,Типичный пример
46,измерять квантовый бит неопределённый,Да,структура,квантовая интерференция,каскадные,Уникальный
47,измерять квантовый бит классически-локальный,Нет,поведение,измерительный постулат,явные,Аналоги в других парадоксах
48,измерять квантовый бит квантово-несовместимый,Условно,нормы,квантовая декогеренция,латентные,Типичный пример
49,измерять квантовый объект в суперпозиции,Да,память/наследие,принцип неопределённости,необходимые,Уникальный
50,измерять квантовый объект кубитовый,Нет,дискурс,квантовая суперпозиция,возможные,Аналоги в других парадоксах
51,измерять квантовый объект энтанглированный,Условно,поведение,принцип дополнения,мгновенные,Типичный пример
52,измерять квантовый объект неопределённый,Да,экономика/обмен,квантовая интерференция,постепенные,Уникальный
53,измерять квантовый объект классически-локальный,Нет,память/наследие,измерительный постулат,дискретные,Аналоги в других парадоксах
54,измерять квантовый объект квантово-несовместимый,Условно,институты,квантовая декогеренция,континуальные,Типичный пример
55,измерять функция в суперпозиции,Да,содержание,принцип неопределённости,индивидуальные,Уникальный
56,измерять функция кубитовый,Нет,функция,квантовая суперпозиция,коллективные,Аналоги в других парадоксах
57,измерять функция энтанглированный,Условно,память/наследие,принцип дополнения,эндогенные,Типичный пример
58,измерять функция неопределённый,Да,состояние,квантовая интерференция,экзогенные,Уникальный
59,измерять функция классически-локальный,Нет,поведение,измерительный постулат,институциональные,Аналоги в других парадоксах
60,измерять функция квантово-несовместимый,Условно,время/ритм,квантовая декогеренция,неформальные,Типичный пример
61,коллапсировать система в суперпозиции,Да,технология/инфраструктура,принцип неопределённости,цикличные,Уникальный
62,коллапсировать система кубитовый,Нет,состояние,квантовая суперпозиция,каскадные,Аналоги в других парадоксах
63,коллапсировать система энтанглированный,Условно,поведение,принцип дополнения,явные,Типичный пример
64,коллапсировать система неопределённый,Да,состояние,квантовая интерференция,латентные,Уникальный
65,коллапсировать система классически-локальный,Нет,дискурс,измерительный постулат,необходимые,Аналоги в других парадоксах
66,коллапсировать система квантово-несовместимый,Условно,значения,квантовая декогеренция,возможные,Типичный пример
67,коллапсировать частица в суперпозиции,Да,память/наследие,принцип неопределённости,мгновенные,Уникальный
68,коллапсировать частица кубитовый,Нет,символы,квантовая суперпозиция,постепенные,Аналоги в других парадоксах
69,коллапсировать частица энтанглированный,Условно,значения,принцип дополнения,дискретные,Типичный пример
70,коллапсировать частица неопределённый,Да,структура,квантовая интерференция,континуальные,Уникальный
71,коллапсировать частица классически-локальный,Нет,время/ритм,измерительный постулат,индивидуальные,Аналоги в других парадоксах
72,коллапсировать частица квантово-несовместимый,Условно,время/ритм,квантовая декогеренция,коллективные,Типичный пример
73,коллапсировать квантовый бит в суперпозиции,Да,идентичность/границы,принцип неопределённости,эндогенные,Уникальный
74,коллапсировать квантовый бит кубитовый,Нет,дискурс,квантовая суперпозиция,экзогенные,Аналоги в других парадоксах
75,коллапсировать квантовый бит энтанглированный,Условно,отношения,принцип дополнения,институциональные,Типичный пример
76,коллапсировать квантовый бит неопределённый,Да,время/ритм,квантовая интерференция,неформальные,Уникальный
77,коллапсировать квантовый бит классически-локальный,Нет,дискурс,измерительный постулат,цикличные,Аналоги в других парадоксах
78,коллапсировать квантовый бит квантово-несовместимый,Условно,значения,квантовая декогеренция,каскадные,Типичный пример
79,коллапсировать квантовый объект в суперпозиции,Да,содержание,принцип неопределённости,явные,Уникальный
80,коллапсировать квантовый объект кубитовый,Нет,нормы,квантовая суперпозиция,латентные,Аналоги в других парадоксах
81,коллапсировать квантовый объект энтанглированный,Условно,отношения,принцип дополнения,необходимые,Типичный пример
82,коллапсировать квантовый объект неопределённый,Да,идентичность/границы,квантовая интерференция,возможные,Уникальный
83,коллапсировать квантовый объект классически-локальный,Нет,функция,измерительный постулат,мгновенные,Аналоги в других парадоксах
84,коллапсировать квантовый объект квантово-несовместимый,Условно,символы,квантовая декогеренция,постепенные,Типичный пример
85,коллапсировать функция в суперпозиции,Да,отношения,принцип неопределённости,дискретные,Уникальный
86,коллапсировать функция кубитовый,Нет,состояние,квантовая суперпозиция,континуальные,Аналоги в других парадоксах
87,коллапсировать функция энтанглированный,Условно,технология/инфраструктура,принцип дополнения,индивидуальные,Типичный пример
88,коллапсировать функция неопределённый,Да,значения,квантовая интерференция,коллективные,Уникальный
89,коллапсировать функция классически-локальный,Нет,технология/инфраструктура,измерительный постулат,эндогенные,Аналоги в других парадоксах
90,коллапсировать функция квантово-несовместимый,Условно,пространство,квантовая декогеренция,экзогенные,Типичный пример
91,запутывать система в суперпозиции,Да,дискурс,принцип неопределённости,институциональные,Уникальный
92,запутывать система кубитовый,Нет,экономика/обмен,квантовая суперпозиция,неформальные,Аналоги в других парадоксах
93,запутывать система энтанглированный,Условно,дискурс,принцип дополнения,цикличные,Типичный пример
94,запутывать система неопределённый,Да,состояние,квантовая интерференция,каскадные,Уникальный
95,запутывать система классически-локальный,Нет,структура,измерительный постулат,явные,Аналоги в других парадоксах
96,запутывать система квантово-несовместимый,Условно,поведение,квантовая декогеренция,латентные,Типичный пример
97,запутывать частица в суперпозиции,Да,структура,принцип неопределённости,необходимые,Уникальный
98,запутывать частица кубитовый,Нет,состояние,квантовая суперпозиция,возможные,Аналоги в других парадоксах
99,запутывать частица энтанглированный,Условно,дискурс,принцип дополнения,мгновенные,Типичный пример
100,запутывать частица неопределённый,Да,время/ритм,квантовая интерференция,постепенные,Уникальный
101,запутывать частица классически-локальный,Нет,экономика/обмен,измерительный постулат,дискретные,Аналоги в других парадоксах
102,запутывать частица квантово-несовместимый,Условно,экономика/обмен,квантовая декогеренция,континуальные,Типичный пример
103,запутывать квантовый бит в суперпозиции,Да,нормы,принцип неопределённости,индивидуальные,Уникальный
104,запутывать квантовый бит кубитовый,Нет,память/наследие,квантовая суперпозиция,коллективные,Аналоги в других парадоксах
105,запутывать квантовый бит энтанглированный,Условно,значения,принцип дополнения,эндогенные,Типичный пример
106,запутывать квантовый бит неопределённый,Да,институты,квантовая интерференция,экзогенные,Уникальный
107,запутывать квантовый бит классически-локальный,Нет,отношения,измерительный постулат,институциональные,Аналоги в других парадоксах
108,запутывать квантовый бит квантово-несовместимый,Условно,поведение,квантовая декогеренция,неформальные,Типичный пример
109,запутывать квантовый объект в суперпозиции,Да,поведение,принцип неопределённости,цикличные,Уникальный
110,запутывать квантовый объект кубитовый,Нет,память/наследие,квантовая суперпозиция,каскадные,Аналоги в других парадоксах
111,запутывать квантовый объект энтанглированный,Условно,нормы,принцип дополнения,явные,Типичный пример
112,запутывать квантовый объект неопределённый,Да,институты,квантовая интерференция,латентные,Уникальный
113,запутывать квантовый объект классически-локальный,Нет,память/наследие,измерительный постулат,необходимые,Аналоги в других парадоксах
114,запутывать квантовый объект квантово-несовместимый,Условно,функция,квантовая декогеренция,возможные,Типичный пример
115,запутывать функция в суперпозиции,Да,дискурс,принцип неопределённости,мгновенные,Уникальный
116,запутывать функция кубитовый,Нет,состояние,квантовая суперпозиция,постепенные,Аналоги в других парадоксах
117,запутывать функция энтанглированный,Условно,пространство,принцип дополнения,дискретные,Типичный пример
118,запутывать функция неопределённый,Да,нормы,квантовая интерференция,континуальные,Уникальный
119,запутывать функция классически-локальный,Нет,тело/материя,измерительный постулат,индивидуальные,Аналоги в других парадоксах
120,запутывать функция квантово-несовместимый,Условно,экономика/обмен,квантовая декогеренция,коллективные,Типичный пример
121,наблюдать система в суперпозиции,Да,структура,принцип неопределённости,эндогенные,Уникальный
122,наблюдать система кубитовый,Нет,пространство,квантовая суперпозиция,экзогенные,Аналоги в других парадоксах
123,наблюдать система энтанглированный,Условно,технология/инфраструктура,принцип дополнения,институциональные,Типичный пример
124,наблюдать система неопределённый,Да,экономика/обмен,квантовая интерференция,неформальные,Уникальный
125,наблюдать система классически-локальный,Нет,пространство,измерительный постулат,цикличные,Аналоги в других парадоксах
126,наблюдать система квантово-несовместимый,Условно,состояние,квантовая декогеренция,каскадные,Типичный пример
127,наблюдать частица в суперпозиции,Да,экономика/обмен,принцип неопределённости,явные,Уникальный
128,наблюдать частица кубитовый,Нет,значения,квантовая суперпозиция,латентные,Аналоги в других парадоксах
129,наблюдать частица энтанглированный,Условно,отношения,принцип дополнения,необходимые,Типичный пример
130,наблюдать частица неопределённый,Да,содержание,квантовая интерференция,возможные,Уникальный
131,наблюдать частица классически-локальный,Нет,отношения,измерительный постулат,мгновенные,Аналоги в других парадоксах
132,наблюдать частица квантово-несовместимый,Условно,экономика/обмен,квантовая декогеренция,постепенные,Типичный пример
133,наблюдать квантовый бит в суперпозиции,Да,отношения,принцип неопределённости,дискретные,Уникальный
134,наблюдать квантовый бит кубитовый,Нет,состояние,квантовая суперпозиция,континуальные,Аналоги в других парадоксах
135,наблюдать квантовый бит энтанглированный,Условно,структура,принцип дополнения,индивидуальные,Типичный пример
136,наблюдать квантовый бит неопределённый,Да,значения,квантовая интерференция,коллективные,Уникальный
137,наблюдать квантовый бит классически-локальный,Нет,экономика/обмен,измерительный постулат,эндогенные,Аналоги в других парадоксах
138,наблюдать квантовый бит квантово-несовместимый,Условно,технология/инфраструктура,квантовая декогеренция,экзогенные,Типичный пример
139,наблюдать квантовый объект в суперпозиции,Да,функция,принцип неопределённости,институциональные,Уникальный
140,наблюдать квантовый объект кубитовый,Нет,содержание,квантовая суперпозиция,неформальные,Аналоги в других парадоксах
141,наблюдать квантовый объект энтанглированный,Условно,время/ритм,принцип дополнения,цикличные,Типичный пример
142,наблюдать квантовый объект неопределённый,Да,поведение,квантовая интерференция,каскадные,Уникальный
143,наблюдать квантовый объект классически-локальный,Нет,тело/материя,измерительный постулат,явные,Аналоги в других парадоксах
144,наблюдать квантовый объект квантово-несовместимый,Условно,тело/материя,квантовая декогеренция,латентные,Типичный пример
145,наблюдать функция в суперпозиции,Да,значения,принцип неопределённости,необходимые,Уникальный
146,наблюдать функция кубитовый,Нет,поведение,квантовая суперпозиция,возможные,Аналоги в других парадоксах
147,наблюдать функция энтанглированный,Условно,структура,принцип дополнения,мгновенные,Типичный пример
148,наблюдать функция неопределённый,Да,дискурс,квантовая интерференция,постепенные,Уникальный
149,наблюдать функция классически-локальный,Нет,значения,измерительный постулат,дискретные,Аналоги в других парадоксах
150,наблюдать функция квантово-несовместимый,Условно,поведение,квантовая декогеренция,континуальные,Типичный пример
151,дефинцировать система в суперпозиции,Да,нормы,принцип неопределённости,индивидуальные,Уникальный
152,дефинцировать система кубитовый,Нет,память/наследие,квантовая суперпозиция,коллективные,Аналоги в других парадоксах
153,дефинцировать система энтанглированный,Условно,символы,принцип дополнения,эндогенные,Типичный пример
154,дефинцировать система неопределённый,Да,содержание,квантовая интерференция,экзогенные,Уникальный
155,дефинцировать система классически-локальный,Нет,символы,измерительный постулат,институциональные,Аналоги в других парадоксах
156,дефинцировать система квантово-несовместимый,Условно,структура,квантовая декогеренция,неформальные,Типичный пример
157,дефинцировать частица в суперпозиции,Да,институты,принцип неопределённости,цикличные,Уникальный
158,дефинцировать частица кубитовый,Нет,экономика/обмен,квантовая суперпозиция,каскадные,Аналоги в других парадоксах
159,дефинцировать частица энтанглированный,Условно,отношения,принцип дополнения,явные,Типичный пример
160,дефинцировать частица неопределённый,Да,символы,квантовая интерференция,латентные,Уникальный
161,дефинцировать частица классически-локальный,Нет,символы,измерительный постулат,необходимые,Аналоги в других парадоксах
162,дефинцировать частица квантово-несовместимый,Условно,тело/материя,квантовая декогеренция,возможные,Типичный пример
163,дефинцировать квантовый бит в суперпозиции,Да,значения,принцип неопределённости,мгновенные,Уникальный
164,дефинцировать квантовый бит кубитовый,Нет,структура,квантовая суперпозиция,постепенные,Аналоги в других парадоксах
165,дефинцировать квантовый бит энтанглированный,Условно,содержание,принцип дополнения,дискретные,Типичный пример
166,дефинцировать квантовый бит неопределённый,Да,идентичность/границы,квантовая интерференция,континуальные,Уникальный
167,дефинцировать квантовый бит классически-локальный,Нет,идентичность/границы,измерительный постулат,индивидуальные,Аналоги в других парадоксах
168,дефинцировать квантовый бит квантово-несовместимый,Условно,институты,квантовая декогеренция,коллективные,Типичный пример
169,дефинцировать квантовый объект в суперпозиции,Да,институты,принцип неопределённости,эндогенные,Уникальный
170,дефинцировать квантовый объект кубитовый,Нет,технология/инфраструктура,квантовая суперпозиция,экзогенные,Аналоги в других парадоксах
171,дефинцировать квантовый объект энтанглированный,Условно,технология/инфраструктура,принцип дополнения,институциональные,Типичный пример
172,дефинцировать квантовый объект неопределённый,Да,технология/инфраструктура,квантовая интерференция,неформальные,Уникальный
173,дефинцировать квантовый объект классически-локальный,Нет,функция,измерительный постулат,цикличные,Аналоги в других парадоксах
174,дефинцировать квантовый объект квантово-несовместимый,Условно,нормы,квантовая декогеренция,каскадные,Типичный пример
175,дефинцировать функция в суперпозиции,Да,отношения,принцип неопределённости,явные,Уникальный
176,дефинцировать функция кубитовый,Нет,экономика/обмен,квантовая суперпозиция,латентные,Аналоги в других парадоксах
177,дефинцировать функция энтанглированный,Условно,идентичность/границы,принцип дополнения,необходимые,Типичный пример
178,дефинцировать функция неопределённый,Да,дискурс,квантовая интерференция,возможные,Уникальный
179,дефинцировать функция классически-локальный,Нет,технология/инфраструктура,измерительный постулат,мгновенные,Аналоги в других парадоксах
180,дефинцировать функция квантово-несовместимый,Условно,экономика/обмен,квантовая декогеренция,постепенные,Типичный пример
181,манипулировать система в суперпозиции,Да,содержание,принцип неопределённости,дискретные,Уникальный
182,манипулировать система кубитовый,Нет,поведение,квантовая суперпозиция,континуальные,Аналоги в других парадоксах
183,манипулировать система энтанглированный,Условно,институты,принцип дополнения,индивидуальные,Типичный пример
184,манипулировать система неопределённый,Да,поведение,квантовая интерференция,коллективные,Уникальный
185,манипулировать система классически-локальный,Нет,институты,измерительный постулат,эндогенные,Аналоги в других парадоксах
186,манипулировать система квантово-несовместимый,Условно,время/ритм,квантовая декогеренция,экзогенные,Типичный пример
187,манипулировать частица в суперпозиции,Да,время/ритм,принцип неопределённости,институциональные,Уникальный
188,манипулировать частица кубитовый,Нет,поведение,квантовая суперпозиция,неформальные,Аналоги в других парадоксах
189,манипулировать частица энтанглированный,Условно,тело/материя,принцип дополнения,цикличные,Типичный пример
190,манипулировать частица неопределённый,Да,нормы,квантовая интерференция,каскадные,Уникальный
191,манипулировать частица классически-локальный,Нет,идентичность/границы,измерительный постулат,явные,Аналоги в других парадоксах
192,манипулировать частица квантово-несовместимый,Условно,технология/инфраструктура,квантовая декогеренция,латентные,Типичный пример
193,манипулировать квантовый бит в суперпозиции,Да,содержание,принцип неопределённости,необходимые,Уникальный
194,манипулировать квантовый бит кубитовый,Нет,структура,квантовая суперпозиция,возможные,Аналоги в других парадоксах
195,манипулировать квантовый бит энтанглированный,Условно,институты,принцип дополнения,мгновенные,Типичный пример
196,манипулировать квантовый бит неопределённый,Да,состояние,квантовая интерференция,постепенные,Уникальный
197,манипулировать квантовый бит классически-локальный,Нет,тело/материя,измерительный постулат,дискретные,Аналоги в других парадоксах
198,манипулировать квантовый бит квантово-несовместимый,Условно,память/наследие,квантовая декогеренция,континуальные,Типичный пример
199,манипулировать квантовый объект в суперпозиции,Да,значения,принцип неопределённости,индивидуальные,Уникальный
200,манипулировать квантовый объект кубитовый,Нет,пространство,квантовая суперпозиция,коллективные,Аналоги в других парадоксах
201,манипулировать квантовый объект энтанглированный,Условно,технология/инфраструктура,принцип дополнения,эндогенные,Типичный пример
202,манипулировать квантовый объект неопределённый,Да,структура,квантовая интерференция,экзогенные,Уникальный
203,манипулировать квантовый объект классически-локальный,Нет,память/наследие,измерительный постулат,институциональные,Аналоги в других парадоксах
204,манипулировать квантовый объект квантово-несовместимый,Условно,символы,квантовая декогеренция,неформальные,Типичный пример
205,манипулировать функция в суперпозиции,Да,структура,принцип неопределённости,цикличные,Уникальный
206,манипулировать функция кубитовый,Нет,технология/инфраструктура,квантовая суперпозиция,каскадные,Аналоги в других парадоксах
207,манипулировать функция энтанглированный,Условно,структура,принцип дополнения,явные,Типичный пример
208,манипулировать функция неопределённый,Да,отношения,квантовая интерференция,латентные,Уникальный
209,манипулировать функция классически-локальный,Нет,отношения,измерительный постулат,необходимые,Аналоги в других парадоксах
210,манипулировать функция квантово-несовместимый,Условно,экономика/обмен,квантовая декогеренция,возможные,Типичный пример
211,коммутировать система в суперпозиции,Да,экономика/обмен,принцип неопределённости,мгновенные,Уникальный
212,коммутировать система кубитовый,Нет,структура,квантовая суперпозиция,постепенные,Аналоги в других парадоксах
213,коммутировать система энтанглированный,Условно,символы,принцип дополнения,дискретные,Типичный пример
214,коммутировать система неопределённый,Да,отношения,квантовая интерференция,континуальные,Уникальный
215,коммутировать система классически-локальный,Нет,время/ритм,измерительный постулат,индивидуальные,Аналоги в других парадоксах
216,коммутировать система квантово-несовместимый,Условно,экономика/обмен,квантовая декогеренция,коллективные,Типичный пример
217,коммутировать частица в суперпозиции,Да,экономика/обмен,принцип неопределённости,эндогенные,Уникальный
218,коммутировать частица кубитовый,Нет,поведение,квантовая суперпозиция,экзогенные,Аналоги в других парадоксах
219,коммутировать частица энтанглированный,Условно,тело/материя,принцип дополнения,институциональные,Типичный пример
220,коммутировать частица неопределённый,Да,содержание,квантовая интерференция,неформальные,Уникальный
221,коммутировать частица классически-локальный,Нет,пространство,измерительный постулат,цикличные,Аналоги в других парадоксах
222,коммутировать частица квантово-несовместимый,Условно,отношения,квантовая декогеренция,каскадные,Типичный пример
223,коммутировать квантовый бит в суперпозиции,Да,институты,принцип неопределённости,явные,Уникальный
224,коммутировать квантовый бит кубитовый,Нет,содержание,квантовая суперпозиция,латентные,Аналоги в других парадоксах
225,коммутировать квантовый бит энтанглированный,Условно,содержание,принцип дополнения,необходимые,Типичный пример
226,коммутировать квантовый бит неопределённый,Да,институты,квантовая интерференция,возможные,Уникальный
227,коммутировать квантовый бит классически-локальный,Нет,состояние,измерительный постулат,мгновенные,Аналоги в других парадоксах
228,коммутировать квантовый бит квантово-несовместимый,Условно,функция,квантовая декогеренция,постепенные,Типичный пример
229,коммутировать квантовый объект в суперпозиции,Да,структура,принцип неопределённости,дискретные,Уникальный
230,коммутировать квантовый объект кубитовый,Нет,нормы,квантовая суперпозиция,континуальные,Аналоги в других парадоксах
231,коммутировать квантовый объект энтанглированный,Условно,дискурс,принцип дополнения,индивидуальные,Типичный пример
232,коммутировать квантовый объект неопределённый,Да,поведение,квантовая интерференция,коллективные,Уникальный
233,коммутировать квантовый объект классически-локальный,Нет,институты,измерительный постулат,эндогенные,Аналоги в других парадоксах
234,коммутировать квантовый объект квантово-несовместимый,Условно,содержание,квантовая декогеренция,экзогенные,Типичный пример
235,коммутировать функция в суперпозиции,Да,содержание,принцип неопределённости,институциональные,Уникальный
236,коммутировать функция кубитовый,Нет,пространство,квантовая суперпозиция,неформальные,Аналоги в других парадоксах
237,коммутировать функция энтанглированный,Условно,время/ритм,принцип дополнения,цикличные,Типичный пример
238,коммутировать функция неопределённый,Да,технология/инфраструктура,квантовая интерференция,каскадные,Уникальный
239,коммутировать функция классически-локальный,Нет,структура,измерительный постулат,явные,Аналоги в других парадоксах
240,коммутировать функция квантово-несовместимый,Условно,нормы,квантовая декогеренция,латентные,Типичный пример
241,суперпонировать система в суперпозиции,Да,идентичность/границы,принцип неопределённости,необходимые,Уникальный
242,суперпонировать система кубитовый,Нет,структура,квантовая суперпозиция,возможные,Аналоги в других парадоксах
243,суперпонировать система энтанглированный,Условно,содержание,принцип дополнения,мгновенные,Типичный пример
244,суперпонировать система неопределённый,Да,пространство,квантовая интерференция,постепенные,Уникальный
245,суперпонировать система классически-локальный,Нет,время/ритм,измерительный постулат,дискретные,Аналоги в других парадоксах
246,суперпонировать система квантово-несовместимый,Условно,идентичность/границы,квантовая декогеренция,континуальные,Типичный пример
247,суперпонировать частица в суперпозиции,Да,состояние,принцип неопределённости,индивидуальные,Уникальный
248,суперпонировать частица кубитовый,Нет,время/ритм,квантовая суперпозиция,коллективные,Аналоги в других парадоксах
249,суперпонировать частица энтанглированный,Условно,значения,принцип дополнения,эндогенные,Типичный пример
250,суперпонировать частица неопределённый,Да,символы,квантовая интерференция,экзогенные,Уникальный
251,суперпонировать частица классически-локальный,Нет,дискурс,измерительный постулат,институциональные,Аналоги в других парадоксах
252,суперпонировать частица квантово-несовместимый,Условно,нормы,квантовая декогеренция,неформальные,Типичный пример
253,суперпонировать квантовый бит в суперпозиции,Да,отношения,принцип неопределённости,цикличные,Уникальный
254,суперпонировать квантовый бит кубитовый,Нет,поведение,квантовая суперпозиция,каскадные,Аналоги в других парадоксах
255,суперпонировать квантовый бит энтанглированный,Условно,дискурс,принцип дополнения,явные,Типичный пример
256,суперпонировать квантовый бит неопределённый,Да,значения,квантовая интерференция,латентные,Уникальный
257,суперпонировать квантовый бит классически-локальный,Нет,отношения,измерительный постулат,необходимые,Аналоги в других парадоксах
258,суперпонировать квантовый бит квантово-несовместимый,Условно,тело/материя,квантовая декогеренция,возможные,Типичный пример
259,суперпонировать квантовый объект в суперпозиции,Да,содержание,принцип неопределённости,мгновенные,Уникальный
260,суперпонировать квантовый объект кубитовый,Нет,пространство,квантовая суперпозиция,постепенные,Аналоги в других парадоксах
261,суперпонировать квантовый объект энтанглированный,Условно,дискурс,принцип дополнения,дискретные,Типичный пример
262,суперпонировать квантовый объект неопределённый,Да,память/наследие,квантовая интерференция,континуальные,Уникальный
263,суперпонировать квантовый объект классически-локальный,Нет,структура,измерительный постулат,индивидуальные,Аналоги в других парадоксах
264,суперпонировать квантовый объект квантово-несовместимый,Условно,нормы,квантовая декогеренция,коллективные,Типичный пример
265,суперпонировать функция в суперпозиции,Да,технология/инфраструктура,принцип неопределённости,эндогенные,Уникальный
266,суперпонировать функция кубитовый,Нет,пространство,квантовая суперпозиция,экзогенные,Аналоги в других парадоксах
267,суперпонировать функция энтанглированный,Условно,технология/инфраструктура,принцип дополнения,институциональные,Типичный пример
268,суперпонировать функция неопределённый,Да,экономика/обмен,квантовая интерференция,неформальные,Уникальный
269,суперпонировать функция классически-локальный,Нет,время/ритм,измерительный постулат,цикличные,Аналоги в других парадоксах
270,суперпонировать функция квантово-несовместимый,Условно,функция,квантовая декогеренция,каскадные,Типичный пример
271,измерять система в суперпозиции,Да,память/наследие,принцип неопределённости,явные,Уникальный
272,измерять система кубитовый,Нет,нормы,квантовая суперпозиция,латентные,Аналоги в других парадоксах
273,измерять система энтанглированный,Условно,содержание,принцип дополнения,необходимые,Типичный пример
274,измерять система неопределённый,Да,символы,квантовая интерференция,возможные,Уникальный
275,измерять система классически-локальный,Нет,значения,измерительный постулат,мгновенные,Аналоги в других парадоксах
276,измерять система квантово-несовместимый,Условно,институты,квантовая декогеренция,постепенные,Типичный пример
277,измерять частица в суперпозиции,Да,тело/материя,принцип неопределённости,дискретные,Уникальный
278,измерять частица кубитовый,Нет,символы,квантовая суперпозиция,континуальные,Аналоги в других парадоксах
279,измерять частица энтанглированный,Условно,структура,принцип дополнения,индивидуальные,Типичный пример
280,измерять частица неопределённый,Да,экономика/обмен,квантовая интерференция,коллективные,Уникальный
281,измерять частица классически-локальный,Нет,технология/инфраструктура,измерительный постулат,эндогенные,Аналоги в других парадоксах
282,измерять частица квантово-несовместимый,Условно,функция,квантовая декогеренция,экзогенные,Типичный пример
283,измерять квантовый бит в суперпозиции,Да,идентичность/границы,принцип неопределённости,институциональные,Уникальный
