№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
38,переосмысливать форма двусмысленная,Нет,содержание,принцип многозначности,континуальные,Аналоги в других парадоксах
39,переосмысливать форма динамичная,Условно,структура,когнитивная двустабильность,индивидуальные,Типичный пример
40,переосмысливать форма многостабильная,Да,время/ритм,нейронная адаптация,коллективные,Уникальный
41,переосмысливать модель амбивалентная,Нет,структура,эффект первенства,эндогенные,Аналоги в других парадоксах
42,переосмысливать модель иллюзорная,Условно,содержание,закон восприятия формы,экзогенные,Типичный пример
43,переосмысливать модель двусмысленная,Да,память/наследие,гештальт-принцип,институциональные,Уникальный
44,переосмысливать модель динамичная,Нет,функция,принцип многозначности,неформальные,Аналоги в других парадоксах
45,переосмысливать модель многостабильная,Условно,функция,когнитивная двустабильность,цикличные,Типичный пример
46,переосмысливать иллюзия амбивалентная,Да,поведение,нейронная адаптация,каскадные,Уникальный
47,переосмысливать иллюзия иллюзорная,Нет,нормы,эффект первенства,явные,Аналоги в других парадоксах
48,переосмысливать иллюзия двусмысленная,Условно,время/ритм,закон восприятия формы,латентные,Типичный пример
49,переосмысливать иллюзия динамичная,Да,память/наследие,гештальт-принцип,необходимые,Уникальный
50,переосмысливать иллюзия многостабильная,Нет,технология/инфраструктура,принцип многозначности,возможные,Аналоги в других парадоксах
51,переключаться образ амбивалентная,Условно,содержание,когнитивная двустабильность,мгновенные,Типичный пример
52,переключаться образ иллюзорная,Да,поведение,нейронная адаптация,постепенные,Уникальный
53,переключаться образ двусмысленная,Нет,дискурс,эффект первенства,дискретные,Аналоги в других парадоксах
54,переключаться образ динамичная,Условно,структура,закон восприятия формы,континуальные,Типичный пример
55,переключаться образ многостабильная,Да,тело/материя,гештальт-принцип,индивидуальные,Уникальный
56,переключаться сигнал амбивалентная,Нет,идентичность/границы,принцип многозначности,коллективные,Аналоги в других парадоксах
57,переключаться сигнал иллюзорная,Условно,пространство,когнитивная двустабильность,эндогенные,Типичный пример
58,переключаться сигнал двусмысленная,Да,дискурс,нейронная адаптация,экзогенные,Уникальный
59,переключаться сигнал динамичная,Нет,содержание,эффект первенства,институциональные,Аналоги в других парадоксах
60,переключаться сигнал многостабильная,Условно,содержание,закон восприятия формы,неформальные,Типичный пример
61,переключаться форма амбивалентная,Да,тело/материя,гештальт-принцип,цикличные,Уникальный
62,переключаться форма иллюзорная,Нет,поведение,принцип многозначности,каскадные,Аналоги в других парадоксах
63,переключаться форма двусмысленная,Условно,функция,когнитивная двустабильность,явные,Типичный пример
64,переключаться форма динамичная,Да,память/наследие,нейронная адаптация,латентные,Уникальный
65,переключаться форма многостабильная,Нет,тело/материя,эффект первенства,необходимые,Аналоги в других парадоксах
66,переключаться модель амбивалентная,Условно,тело/материя,закон восприятия формы,возможные,Типичный пример
67,переключаться модель иллюзорная,Да,идентичность/границы,гештальт-принцип,мгновенные,Уникальный
68,переключаться модель двусмысленная,Нет,поведение,принцип многозначности,постепенные,Аналоги в других парадоксах
69,переключаться модель динамичная,Условно,институты,когнитивная двустабильность,дискретные,Типичный пример
70,переключаться модель многостабильная,Да,нормы,нейронная адаптация,континуальные,Уникальный
71,переключаться иллюзия амбивалентная,Нет,дискурс,эффект первенства,индивидуальные,Аналоги в других парадоксах
72,переключаться иллюзия иллюзорная,Условно,тело/материя,закон восприятия формы,коллективные,Типичный пример
73,переключаться иллюзия двусмысленная,Да,дискурс,гештальт-принцип,эндогенные,Уникальный
74,переключаться иллюзия динамичная,Нет,содержание,принцип многозначности,экзогенные,Аналоги в других парадоксах
75,переключаться иллюзия многостабильная,Условно,пространство,когнитивная двустабильность,институциональные,Типичный пример
76,проецировать образ амбивалентная,Да,структура,нейронная адаптация,неформальные,Уникальный
77,проецировать образ иллюзорная,Нет,дискурс,эффект первенства,цикличные,Аналоги в других парадоксах
78,проецировать образ двусмысленная,Условно,экономика/обмен,закон восприятия формы,каскадные,Типичный пример
79,проецировать образ динамичная,Да,нормы,гештальт-принцип,явные,Уникальный
80,проецировать образ многостабильная,Нет,функция,принцип многозначности,латентные,Аналоги в других парадоксах
81,проецировать сигнал амбивалентная,Условно,память/наследие,когнитивная двустабильность,необходимые,Типичный пример
82,проецировать сигнал иллюзорная,Да,время/ритм,нейронная адаптация,возможные,Уникальный
83,проецировать сигнал двусмысленная,Нет,состояние,эффект первенства,мгновенные,Аналоги в других парадоксах
84,проецировать сигнал динамичная,Условно,функция,закон восприятия формы,постепенные,Типичный пример
85,проецировать сигнал многостабильная,Да,состояние,гештальт-принцип,дискретные,Уникальный
86,проецировать форма амбивалентная,Нет,технология/инфраструктура,принцип многозначности,континуальные,Аналоги в других парадоксах
87,проецировать форма иллюзорная,Условно,пространство,когнитивная двустабильность,индивидуальные,Типичный пример
88,проецировать форма двусмысленная,Да,нормы,нейронная адаптация,коллективные,Уникальный
89,проецировать форма динамичная,Нет,функция,эффект первенства,эндогенные,Аналоги в других парадоксах
90,проецировать форма многостабильная,Условно,дискурс,закон восприятия формы,экзогенные,Типичный пример
91,проецировать модель амбивалентная,Да,структура,гештальт-принцип,институциональные,Уникальный
92,проецировать модель иллюзорная,Нет,содержание,принцип многозначности,неформальные,Аналоги в других парадоксах
93,проецировать модель двусмысленная,Условно,структура,когнитивная двустабильность,цикличные,Типичный пример
94,проецировать модель динамичная,Да,функция,нейронная адаптация,каскадные,Уникальный
95,проецировать модель многостабильная,Нет,символы,эффект первенства,явные,Аналоги в других парадоксах
96,проецировать иллюзия амбивалентная,Условно,тело/материя,закон восприятия формы,латентные,Типичный пример
97,проецировать иллюзия иллюзорная,Да,институты,гештальт-принцип,необходимые,Уникальный
98,проецировать иллюзия двусмысленная,Нет,пространство,принцип многозначности,возможные,Аналоги в других парадоксах
99,проецировать иллюзия динамичная,Условно,отношения,когнитивная двустабильность,мгновенные,Типичный пример
100,проецировать иллюзия многостабильная,Да,пространство,нейронная адаптация,постепенные,Уникальный
101,интерпретировать образ амбивалентная,Нет,поведение,эффект первенства,дискретные,Аналоги в других парадоксах
102,интерпретировать образ иллюзорная,Условно,нормы,закон восприятия формы,континуальные,Типичный пример
103,интерпретировать образ двусмысленная,Да,структура,гештальт-принцип,индивидуальные,Уникальный
104,интерпретировать образ динамичная,Нет,технология/инфраструктура,принцип многозначности,коллективные,Аналоги в других парадоксах
105,интерпретировать образ многостабильная,Условно,экономика/обмен,когнитивная двустабильность,эндогенные,Типичный пример
106,интерпретировать сигнал амбивалентная,Да,память/наследие,нейронная адаптация,экзогенные,Уникальный
107,интерпретировать сигнал иллюзорная,Нет,структура,эффект первенства,институциональные,Аналоги в других парадоксах
108,интерпретировать сигнал двусмысленная,Условно,экономика/обмен,закон восприятия формы,неформальные,Типичный пример
109,интерпретировать сигнал динамичная,Да,нормы,гештальт-принцип,цикличные,Уникальный
110,интерпретировать сигнал многостабильная,Нет,содержание,принцип многозначности,каскадные,Аналоги в других парадоксах
111,интерпретировать форма амбивалентная,Условно,отношения,когнитивная двустабильность,явные,Типичный пример
112,интерпретировать форма иллюзорная,Да,экономика/обмен,нейронная адаптация,латентные,Уникальный
113,интерпретировать форма двусмысленная,Нет,институты,эффект первенства,необходимые,Аналоги в других парадоксах
114,интерпретировать форма динамичная,Условно,структура,закон восприятия формы,возможные,Типичный пример
115,интерпретировать форма многостабильная,Да,содержание,гештальт-принцип,мгновенные,Уникальный
116,интерпретировать модель амбивалентная,Нет,технология/инфраструктура,принцип многозначности,постепенные,Аналоги в других парадоксах
117,интерпретировать модель иллюзорная,Условно,время/ритм,когнитивная двустабильность,дискретные,Типичный пример
118,интерпретировать модель двусмысленная,Да,содержание,нейронная адаптация,континуальные,Уникальный
119,интерпретировать модель динамичная,Нет,дискурс,эффект первенства,индивидуальные,Аналоги в других парадоксах
120,интерпретировать модель многостабильная,Условно,технология/инфраструктура,закон восприятия формы,коллективные,Типичный пример
121,интерпретировать иллюзия амбивалентная,Да,идентичность/границы,гештальт-принцип,эндогенные,Уникальный
122,интерпретировать иллюзия иллюзорная,Нет,содержание,принцип многозначности,экзогенные,Аналоги в других парадоксах
123,интерпретировать иллюзия двусмысленная,Условно,значения,когнитивная двустабильность,институциональные,Типичный пример
124,интерпретировать иллюзия динамичная,Да,состояние,нейронная адаптация,неформальные,Уникальный
125,интерпретировать иллюзия многостабильная,Нет,технология/инфраструктура,эффект первенства,цикличные,Аналоги в других парадоксах
126,обмануть образ амбивалентная,Условно,память/наследие,закон восприятия формы,каскадные,Типичный пример
127,обмануть образ иллюзорная,Да,технология/инфраструктура,гештальт-принцип,явные,Уникальный
128,обмануть образ двусмысленная,Нет,поведение,принцип многозначности,латентные,Аналоги в других парадоксах
129,обмануть образ динамичная,Условно,память/наследие,когнитивная двустабильность,необходимые,Типичный пример
130,обмануть образ многостабильная,Да,символы,нейронная адаптация,возможные,Уникальный
131,обмануть сигнал амбивалентная,Нет,институты,эффект первенства,мгновенные,Аналоги в других парадоксах
132,обмануть сигнал иллюзорная,Условно,отношения,закон восприятия формы,постепенные,Типичный пример
133,обмануть сигнал двусмысленная,Да,идентичность/границы,гештальт-принцип,дискретные,Уникальный
134,обмануть сигнал динамичная,Нет,символы,принцип многозначности,континуальные,Аналоги в других парадоксах
135,обмануть сигнал многостабильная,Условно,символы,когнитивная двустабильность,индивидуальные,Типичный пример
136,обмануть форма амбивалентная,Да,экономика/обмен,нейронная адаптация,коллективные,Уникальный
137,обмануть форма иллюзорная,Нет,нормы,эффект первенства,эндогенные,Аналоги в других парадоксах
138,обмануть форма двусмысленная,Условно,дискурс,закон восприятия формы,экзогенные,Типичный пример
139,обмануть форма динамичная,Да,дискурс,гештальт-принцип,институциональные,Уникальный
140,обмануть форма многостабильная,Нет,тело/материя,принцип многозначности,неформальные,Аналоги в других парадоксах
141,обмануть модель амбивалентная,Условно,функция,когнитивная двустабильность,цикличные,Типичный пример
142,обмануть модель иллюзорная,Да,идентичность/границы,нейронная адаптация,каскадные,Уникальный
143,обмануть модель двусмысленная,Нет,пространство,эффект первенства,явные,Аналоги в других парадоксах
144,обмануть модель динамичная,Условно,тело/материя,закон восприятия формы,латентные,Типичный пример
145,обмануть модель многостабильная,Да,состояние,гештальт-принцип,необходимые,Уникальный
146,обмануть иллюзия амбивалентная,Нет,пространство,принцип многозначности,возможные,Аналоги в других парадоксах
147,обмануть иллюзия иллюзорная,Условно,технология/инфраструктура,когнитивная двустабильность,мгновенные,Типичный пример
148,обмануть иллюзия двусмысленная,Да,память/наследие,нейронная адаптация,постепенные,Уникальный
149,обмануть иллюзия динамичная,Нет,структура,эффект первенства,дискретные,Аналоги в других парадоксах
150,обмануть иллюзия многостабильная,Условно,функция,закон восприятия формы,континуальные,Типичный пример
151,замечать образ амбивалентная,Да,идентичность/границы,гештальт-принцип,индивидуальные,Уникальный
152,замечать образ иллюзорная,Нет,состояние,принцип многозначности,коллективные,Аналоги в других парадоксах
153,замечать образ двусмысленная,Условно,функция,когнитивная двустабильность,эндогенные,Типичный пример
154,замечать образ динамичная,Да,память/наследие,нейронная адаптация,экзогенные,Уникальный
155,замечать образ многостабильная,Нет,функция,эффект первенства,институциональные,Аналоги в других парадоксах
156,замечать сигнал амбивалентная,Условно,функция,закон восприятия формы,неформальные,Типичный пример
157,замечать сигнал иллюзорная,Да,поведение,гештальт-принцип,цикличные,Уникальный
158,замечать сигнал двусмысленная,Нет,технология/инфраструктура,принцип многозначности,каскадные,Аналоги в других парадоксах
159,замечать сигнал динамичная,Условно,институты,когнитивная двустабильность,явные,Типичный пример
160,замечать сигнал многостабильная,Да,состояние,нейронная адаптация,латентные,Уникальный
161,замечать форма амбивалентная,Нет,содержание,эффект первенства,необходимые,Аналоги в других парадоксах
162,замечать форма иллюзорная,Условно,поведение,закон восприятия формы,возможные,Типичный пример
163,замечать форма двусмысленная,Да,отношения,гештальт-принцип,мгновенные,Уникальный
164,замечать форма динамичная,Нет,нормы,принцип многозначности,постепенные,Аналоги в других парадоксах
165,замечать форма многостабильная,Условно,поведение,когнитивная двустабильность,дискретные,Типичный пример
166,замечать модель амбивалентная,Да,состояние,нейронная адаптация,континуальные,Уникальный
167,замечать модель иллюзорная,Нет,дискурс,эффект первенства,индивидуальные,Аналоги в других парадоксах
168,замечать модель двусмысленная,Условно,состояние,закон восприятия формы,коллективные,Типичный пример
169,замечать модель динамичная,Да,значения,гештальт-принцип,эндогенные,Уникальный
170,замечать модель многостабильная,Нет,нормы,принцип многозначности,экзогенные,Аналоги в других парадоксах
171,замечать иллюзия амбивалентная,Условно,символы,когнитивная двустабильность,институциональные,Типичный пример
172,замечать иллюзия иллюзорная,Да,тело/материя,нейронная адаптация,неформальные,Уникальный
173,замечать иллюзия двусмысленная,Нет,символы,эффект первенства,цикличные,Аналоги в других парадоксах
174,замечать иллюзия динамичная,Условно,технология/инфраструктура,закон восприятия формы,каскадные,Типичный пример
175,замечать иллюзия многостабильная,Да,значения,гештальт-принцип,явные,Уникальный
176,фокусировать образ амбивалентная,Нет,пространство,принцип многозначности,латентные,Аналоги в других парадоксах
177,фокусировать образ иллюзорная,Условно,пространство,когнитивная двустабильность,необходимые,Типичный пример
178,фокусировать образ двусмысленная,Да,тело/материя,нейронная адаптация,возможные,Уникальный
179,фокусировать образ динамичная,Нет,экономика/обмен,эффект первенства,мгновенные,Аналоги в других парадоксах
180,фокусировать образ многостабильная,Условно,время/ритм,закон восприятия формы,постепенные,Типичный пример
181,фокусировать сигнал амбивалентная,Да,дискурс,гештальт-принцип,дискретные,Уникальный
182,фокусировать сигнал иллюзорная,Нет,функция,принцип многозначности,континуальные,Аналоги в других парадоксах
183,фокусировать сигнал двусмысленная,Условно,экономика/обмен,когнитивная двустабильность,индивидуальные,Типичный пример
184,фокусировать сигнал динамичная,Да,пространство,нейронная адаптация,коллективные,Уникальный
185,фокусировать сигнал многостабильная,Нет,состояние,эффект первенства,эндогенные,Аналоги в других парадоксах
186,фокусировать форма амбивалентная,Условно,институты,закон восприятия формы,экзогенные,Типичный пример
187,фокусировать форма иллюзорная,Да,символы,гештальт-принцип,институциональные,Уникальный
188,фокусировать форма двусмысленная,Нет,идентичность/границы,принцип многозначности,неформальные,Аналоги в других парадоксах
189,фокусировать форма динамичная,Условно,дискурс,когнитивная двустабильность,цикличные,Типичный пример
190,фокусировать форма многостабильная,Да,поведение,нейронная адаптация,каскадные,Уникальный
191,фокусировать модель амбивалентная,Нет,память/наследие,эффект первенства,явные,Аналоги в других парадоксах
192,фокусировать модель иллюзорная,Условно,время/ритм,закон восприятия формы,латентные,Типичный пример
193,фокусировать модель двусмысленная,Да,отношения,гештальт-принцип,необходимые,Уникальный
194,фокусировать модель динамичная,Нет,отношения,принцип многозначности,возможные,Аналоги в других парадоксах
195,фокусировать модель многостабильная,Условно,нормы,когнитивная двустабильность,мгновенные,Типичный пример
196,фокусировать иллюзия амбивалентная,Да,символы,нейронная адаптация,постепенные,Уникальный
197,фокусировать иллюзия иллюзорная,Нет,состояние,эффект первенства,дискретные,Аналоги в других парадоксах
198,фокусировать иллюзия двусмысленная,Условно,память/наследие,закон восприятия формы,континуальные,Типичный пример
199,фокусировать иллюзия динамичная,Да,состояние,гештальт-принцип,индивидуальные,Уникальный
200,фокусировать иллюзия многостабильная,Нет,содержание,принцип многозначности,коллективные,Аналоги в других парадоксах
201,конструировать образ амбивалентная,Условно,время/ритм,когнитивная двустабильность,эндогенные,Типичный пример
202,конструировать образ иллюзорная,Да,функция,нейронная адаптация,экзогенные,Уникальный
203,конструировать образ двусмысленная,Нет,функция,эффект первенства,институциональные,Аналоги в других парадоксах
204,конструировать образ динамичная,Условно,функция,закон восприятия формы,неформальные,Типичный пример
205,конструировать образ многостабильная,Да,нормы,гештальт-принцип,цикличные,Уникальный
206,конструировать сигнал амбивалентная,Нет,дискурс,принцип многозначности,каскадные,Аналоги в других парадоксах
207,конструировать сигнал иллюзорная,Условно,институты,когнитивная двустабильность,явные,Типичный пример
208,конструировать сигнал двусмысленная,Да,значения,нейронная адаптация,латентные,Уникальный
209,конструировать сигнал динамичная,Нет,отношения,эффект первенства,необходимые,Аналоги в других парадоксах
210,конструировать сигнал многостабильная,Условно,технология/инфраструктура,закон восприятия формы,возможные,Типичный пример
211,конструировать форма амбивалентная,Да,время/ритм,гештальт-принцип,мгновенные,Уникальный
212,конструировать форма иллюзорная,Нет,отношения,принцип многозначности,постепенные,Аналоги в других парадоксах
213,конструировать форма двусмысленная,Условно,структура,когнитивная двустабильность,дискретные,Типичный пример
214,конструировать форма динамичная,Да,нормы,нейронная адаптация,континуальные,Уникальный
215,конструировать форма многостабильная,Нет,идентичность/границы,эффект первенства,индивидуальные,Аналоги в других парадоксах
216,конструировать модель амбивалентная,Условно,поведение,закон восприятия формы,коллективные,Типичный пример
217,конструировать модель иллюзорная,Да,содержание,гештальт-принцип,эндогенные,Уникальный
218,конструировать модель двусмысленная,Нет,значения,принцип многозначности,экзогенные,Аналоги в других парадоксах
219,конструировать модель динамичная,Условно,поведение,когнитивная двустабильность,институциональные,Типичный пример
220,конструировать модель многостабильная,Да,идентичность/границы,нейронная адаптация,неформальные,Уникальный
221,конструировать иллюзия амбивалентная,Нет,время/ритм,эффект первенства,цикличные,Аналоги в других парадоксах
222,конструировать иллюзия иллюзорная,Условно,функция,закон восприятия формы,каскадные,Типичный пример
223,конструировать иллюзия двусмысленная,Да,экономика/обмен,гештальт-принцип,явные,Уникальный
224,конструировать иллюзия динамичная,Нет,содержание,принцип многозначности,латентные,Аналоги в других парадоксах
225,конструировать иллюзия многостабильная,Условно,структура,когнитивная двустабильность,необходимые,Типичный пример
226,воспринимать образ амбивалентная,Да,отношения,нейронная адаптация,возможные,Уникальный
227,воспринимать образ иллюзорная,Нет,поведение,эффект первенства,мгновенные,Аналоги в других парадоксах
228,воспринимать образ двусмысленная,Условно,содержание,закон восприятия формы,постепенные,Типичный пример
229,воспринимать образ динамичная,Да,символы,гештальт-принцип,дискретные,Уникальный
230,воспринимать образ многостабильная,Нет,идентичность/границы,принцип многозначности,континуальные,Аналоги в других парадоксах
231,воспринимать сигнал амбивалентная,Условно,состояние,когнитивная двустабильность,индивидуальные,Типичный пример
232,воспринимать сигнал иллюзорная,Да,функция,нейронная адаптация,коллективные,Уникальный
233,воспринимать сигнал двусмысленная,Нет,поведение,эффект первенства,эндогенные,Аналоги в других парадоксах
234,воспринимать сигнал динамичная,Условно,значения,закон восприятия формы,экзогенные,Типичный пример
235,воспринимать сигнал многостабильная,Да,экономика/обмен,гештальт-принцип,институциональные,Уникальный
236,воспринимать форма амбивалентная,Нет,время/ритм,принцип многозначности,неформальные,Аналоги в других парадоксах
237,воспринимать форма иллюзорная,Условно,структура,когнитивная двустабильность,цикличные,Типичный пример
238,воспринимать форма двусмысленная,Да,значения,нейронная адаптация,каскадные,Уникальный
239,воспринимать форма динамичная,Нет,идентичность/границы,эффект первенства,явные,Аналоги в других парадоксах
240,воспринимать форма многостабильная,Условно,идентичность/границы,закон восприятия формы,латентные,Типичный пример
241,воспринимать модель амбивалентная,Да,институты,гештальт-принцип,необходимые,Уникальный
242,воспринимать модель иллюзорная,Нет,экономика/обмен,принцип многозначности,возможные,Аналоги в других парадоксах
243,воспринимать модель двусмысленная,Условно,нормы,когнитивная двустабильность,мгновенные,Типичный пример
244,воспринимать модель динамичная,Да,дискурс,нейронная адаптация,постепенные,Уникальный
245,воспринимать модель многостабильная,Нет,нормы,эффект первенства,дискретные,Аналоги в других парадоксах
246,воспринимать иллюзия амбивалентная,Условно,тело/материя,закон восприятия формы,континуальные,Типичный пример
247,воспринимать иллюзия иллюзорная,Да,память/наследие,гештальт-принцип,индивидуальные,Уникальный
248,воспринимать иллюзия двусмысленная,Нет,идентичность/границы,принцип многозначности,коллективные,Аналоги в других парадоксах
249,воспринимать иллюзия динамичная,Условно,символы,когнитивная двустабильность,эндогенные,Типичный пример
250,воспринимать иллюзия многостабильная,Да,технология/инфраструктура,нейронная адаптация,экзогенные,Уникальный
251,переосмысливать образ амбивалентная,Нет,время/ритм,эффект первенства,институциональные,Аналоги в других парадоксах
252,переосмысливать образ иллюзорная,Условно,технология/инфраструктура,закон восприятия формы,неформальные,Типичный пример
253,переосмысливать образ двусмысленная,Да,отношения,гештальт-принцип,цикличные,Уникальный
254,переосмысливать образ динамичная,Нет,структура,принцип многозначности,каскадные,Аналоги в других парадоксах
255,переосмысливать образ многостабильная,Условно,время/ритм,когнитивная двустабильность,явные,Типичный пример
256,переосмысливать сигнал амбивалентная,Да,структура,нейронная адаптация,латентные,Уникальный
257,переосмысливать сигнал иллюзорная,Нет,отношения,эффект первенства,необходимые,Аналоги в других парадоксах
258,переосмысливать сигнал двусмысленная,Условно,технология/инфраструктура,закон восприятия формы,возможные,Типичный пример
259,переосмысливать сигнал динамичная,Да,символы,гештальт-принцип,мгновенные,Уникальный
260,переосмысливать сигнал многостабильная,Нет,институты,принцип многозначности,постепенные,Аналоги в других парадоксах
261,переосмысливать форма амбивалентная,Условно,идентичность/границы,когнитивная двустабильность,дискретные,Типичный пример
262,переосмысливать форма иллюзорная,Да,технология/инфраструктура,нейронная адаптация,континуальные,Уникальный
263,переосмысливать форма двусмысленная,Нет,идентичность/границы,эффект первенства,индивидуальные,Аналоги в других парадоксах
264,переосмысливать форма динамичная,Условно,технология/инфраструктура,закон восприятия формы,коллективные,Типичный пример
265,переосмысливать форма многостабильная,Да,функция,гештальт-принцип,эндогенные,Уникальный
266,переосмысливать модель амбивалентная,Нет,функция,принцип многозначности,экзогенные,Аналоги в других парадоксах
267,переосмысливать модель иллюзорная,Условно,пространство,когнитивная двустабильность,институциональные,Типичный пример
268,переосмысливать модель двусмысленная,Да,время/ритм,нейронная адаптация,неформальные,Уникальный
269,переосмысливать модель динамичная,Нет,функция,эффект первенства,цикличные,Аналоги в других парадоксах
270,переосмысливать модель многостабильная,Условно,идентичность/границы,закон восприятия формы,каскадные,Типичный пример
271,переосмысливать иллюзия амбивалентная,Да,функция,гештальт-принцип,явные,Уникальный
272,переосмысливать иллюзия иллюзорная,Нет,функция,принцип многозначности,латентные,Аналоги в других парадоксах
273,переосмысливать иллюзия двусмысленная,Условно,пространство,когнитивная двустабильность,необходимые,Типичный пример
274,переосмысливать иллюзия динамичная,Да,состояние,нейронная адаптация,возможные,Уникальный
275,переосмысливать иллюзия многостабильная,Нет,пространство,эффект первенства,мгновенные,Аналоги в других парадоксах
276,переключаться образ амбивалентная,Условно,дискурс,закон восприятия формы,постепенные,Типичный пример
277,переключаться образ иллюзорная,Да,отношения,гештальт-принцип,дискретные,Уникальный
278,переключаться образ двусмысленная,Нет,значения,принцип многозначности,континуальные,Аналоги в других парадоксах
279,переключаться образ динамичная,Условно,экономика/обмен,когнитивная двустабильность,индивидуальные,Типичный пример
280,переключаться образ многостабильная,Да,поведение,нейронная адаптация,коллективные,Уникальный
281,переключаться сигнал амбивалентная,Нет,поведение,эффект первенства,эндогенные,Аналоги в других парадоксах
282,переключаться сигнал иллюзорная,Условно,состояние,закон восприятия формы,экзогенные,Типичный пример
283,переключаться сигнал двусмысленная,Да,институты,гештальт-принцип,институциональные,Уникальный
284,переключаться сигнал динамичная,Нет,пространство,принцип многозначности,неформальные,Аналоги в других парадоксах
285,переключаться сигнал многостабильная,Условно,институты,когнитивная двустабильность,цикличные,Типичный пример
286,переключаться форма амбивалентная,Да,институты,нейронная адаптация,каскадные,Уникальный
287,переключаться форма иллюзорная,Нет,значения,эффект первенства,явные,Аналоги в других парадоксах
288,переключаться форма двусмысленная,Условно,отношения,закон восприятия формы,латентные,Типичный пример
289,переключаться форма динамичная,Да,экономика/обмен,гештальт-принцип,необходимые,Уникальный
290,переключаться форма многостабильная,Нет,символы,принцип многозначности,возможные,Аналоги в других парадоксах
291,переключаться модель амбивалентная,Условно,функция,когнитивная двустабильность,мгновенные,Типичный пример
292,переключаться модель иллюзорная,Да,дискурс,нейронная адаптация,постепенные,Уникальный
293,переключаться модель двусмысленная,Нет,память/наследие,эффект первенства,дискретные,Аналоги в других парадоксах
294,переключаться модель динамичная,Условно,экономика/обмен,закон восприятия формы,континуальные,Типичный пример
295,переключаться модель многостабильная,Да,состояние,гештальт-принцип,индивидуальные,Уникальный
