№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
129,ограничивать решение многочисленная,Условно,тело/материя,вероятностный расчёт,необходимые,Типичный пример
130,ограничивать решение случайная,Да,структура,эффект перегрузки выбором,возможные,Уникальный
131,ограничивать решение избыточная,Нет,экономика/обмен,игровая теория,мгновенные,Аналоги в других парадоксах
132,ограничивать решение оптимальная,Условно,структура,баесовский подход,постепенные,Типичный пример
133,ограничивать вариант неотличимая,Да,символы,парадокс ослика Буридана,дискретные,Уникальный
134,ограничивать вариант равноценная,Нет,отношения,принцип изобилия,континуальные,Аналоги в других парадоксах
135,ограничивать вариант многочисленная,Условно,нормы,вероятностный расчёт,индивидуальные,Типичный пример
136,ограничивать вариант случайная,Да,институты,эффект перегрузки выбором,коллективные,Уникальный
137,ограничивать вариант избыточная,Нет,идентичность/границы,игровая теория,эндогенные,Аналоги в других парадоксах
138,ограничивать вариант оптимальная,Условно,структура,баесовский подход,экзогенные,Типичный пример
139,ограничивать альтернатива неотличимая,Да,технология/инфраструктура,парадокс ослика Буридана,институциональные,Уникальный
140,ограничивать альтернатива равноценная,Нет,память/наследие,принцип изобилия,неформальные,Аналоги в других парадоксах
141,ограничивать альтернатива многочисленная,Условно,функция,вероятностный расчёт,цикличные,Типичный пример
142,ограничивать альтернатива случайная,Да,значения,эффект перегрузки выбором,каскадные,Уникальный
143,ограничивать альтернатива избыточная,Нет,время/ритм,игровая теория,явные,Аналоги в других парадоксах
144,ограничивать альтернатива оптимальная,Условно,технология/инфраструктура,баесовский подход,латентные,Типичный пример
145,ограничивать позиция неотличимая,Да,технология/инфраструктура,парадокс ослика Буридана,необходимые,Уникальный
146,ограничивать позиция равноценная,Нет,идентичность/границы,принцип изобилия,возможные,Аналоги в других парадоксах
147,ограничивать позиция многочисленная,Условно,структура,вероятностный расчёт,мгновенные,Типичный пример
148,ограничивать позиция случайная,Да,структура,эффект перегрузки выбором,постепенные,Уникальный
149,ограничивать позиция избыточная,Нет,время/ритм,игровая теория,дискретные,Аналоги в других парадоксах
150,ограничивать позиция оптимальная,Условно,значения,баесовский подход,континуальные,Типичный пример
151,расширять опция неотличимая,Да,технология/инфраструктура,парадокс ослика Буридана,индивидуальные,Уникальный
152,расширять опция равноценная,Нет,идентичность/границы,принцип изобилия,коллективные,Аналоги в других парадоксах
153,расширять опция многочисленная,Условно,институты,вероятностный расчёт,эндогенные,Типичный пример
154,расширять опция случайная,Да,пространство,эффект перегрузки выбором,экзогенные,Уникальный
155,расширять опция избыточная,Нет,память/наследие,игровая теория,институциональные,Аналоги в других парадоксах
156,расширять опция оптимальная,Условно,технология/инфраструктура,баесовский подход,неформальные,Типичный пример
157,расширять решение неотличимая,Да,тело/материя,парадокс ослика Буридана,цикличные,Уникальный
158,расширять решение равноценная,Нет,структура,принцип изобилия,каскадные,Аналоги в других парадоксах
159,расширять решение многочисленная,Условно,отношения,вероятностный расчёт,явные,Типичный пример
160,расширять решение случайная,Да,функция,эффект перегрузки выбором,латентные,Уникальный
161,расширять решение избыточная,Нет,нормы,игровая теория,необходимые,Аналоги в других парадоксах
162,расширять решение оптимальная,Условно,экономика/обмен,баесовский подход,возможные,Типичный пример
163,расширять вариант неотличимая,Да,дискурс,парадокс ослика Буридана,мгновенные,Уникальный
164,расширять вариант равноценная,Нет,нормы,принцип изобилия,постепенные,Аналоги в других парадоксах
165,расширять вариант многочисленная,Условно,поведение,вероятностный расчёт,дискретные,Типичный пример
166,расширять вариант случайная,Да,технология/инфраструктура,эффект перегрузки выбором,континуальные,Уникальный
167,расширять вариант избыточная,Нет,пространство,игровая теория,индивидуальные,Аналоги в других парадоксах
168,расширять вариант оптимальная,Условно,отношения,баесовский подход,коллективные,Типичный пример
169,расширять альтернатива неотличимая,Да,функция,парадокс ослика Буридана,эндогенные,Уникальный
170,расширять альтернатива равноценная,Нет,экономика/обмен,принцип изобилия,экзогенные,Аналоги в других парадоксах
171,расширять альтернатива многочисленная,Условно,технология/инфраструктура,вероятностный расчёт,институциональные,Типичный пример
172,расширять альтернатива случайная,Да,тело/материя,эффект перегрузки выбором,неформальные,Уникальный
173,расширять альтернатива избыточная,Нет,идентичность/границы,игровая теория,цикличные,Аналоги в других парадоксах
174,расширять альтернатива оптимальная,Условно,нормы,баесовский подход,каскадные,Типичный пример
175,расширять позиция неотличимая,Да,идентичность/границы,парадокс ослика Буридана,явные,Уникальный
176,расширять позиция равноценная,Нет,отношения,принцип изобилия,латентные,Аналоги в других парадоксах
177,расширять позиция многочисленная,Условно,пространство,вероятностный расчёт,необходимые,Типичный пример
178,расширять позиция случайная,Да,время/ритм,эффект перегрузки выбором,возможные,Уникальный
179,расширять позиция избыточная,Нет,значения,игровая теория,мгновенные,Аналоги в других парадоксах
180,расширять позиция оптимальная,Условно,структура,баесовский подход,постепенные,Типичный пример
181,откладывать опция неотличимая,Да,символы,парадокс ослика Буридана,дискретные,Уникальный
182,откладывать опция равноценная,Нет,идентичность/границы,принцип изобилия,континуальные,Аналоги в других парадоксах
183,откладывать опция многочисленная,Условно,идентичность/границы,вероятностный расчёт,индивидуальные,Типичный пример
184,откладывать опция случайная,Да,экономика/обмен,эффект перегрузки выбором,коллективные,Уникальный
185,откладывать опция избыточная,Нет,технология/инфраструктура,игровая теория,эндогенные,Аналоги в других парадоксах
186,откладывать опция оптимальная,Условно,дискурс,баесовский подход,экзогенные,Типичный пример
187,откладывать решение неотличимая,Да,экономика/обмен,парадокс ослика Буридана,институциональные,Уникальный
188,откладывать решение равноценная,Нет,значения,принцип изобилия,неформальные,Аналоги в других парадоксах
189,откладывать решение многочисленная,Условно,память/наследие,вероятностный расчёт,цикличные,Типичный пример
190,откладывать решение случайная,Да,структура,эффект перегрузки выбором,каскадные,Уникальный
191,откладывать решение избыточная,Нет,дискурс,игровая теория,явные,Аналоги в других парадоксах
192,откладывать решение оптимальная,Условно,значения,баесовский подход,латентные,Типичный пример
193,откладывать вариант неотличимая,Да,технология/инфраструктура,парадокс ослика Буридана,необходимые,Уникальный
194,откладывать вариант равноценная,Нет,отношения,принцип изобилия,возможные,Аналоги в других парадоксах
195,откладывать вариант многочисленная,Условно,время/ритм,вероятностный расчёт,мгновенные,Типичный пример
196,откладывать вариант случайная,Да,функция,эффект перегрузки выбором,постепенные,Уникальный
197,откладывать вариант избыточная,Нет,институты,игровая теория,дискретные,Аналоги в других парадоксах
198,откладывать вариант оптимальная,Условно,нормы,баесовский подход,континуальные,Типичный пример
199,откладывать альтернатива неотличимая,Да,тело/материя,парадокс ослика Буридана,индивидуальные,Уникальный
200,откладывать альтернатива равноценная,Нет,дискурс,принцип изобилия,коллективные,Аналоги в других парадоксах
201,откладывать альтернатива многочисленная,Условно,пространство,вероятностный расчёт,эндогенные,Типичный пример
202,откладывать альтернатива случайная,Да,пространство,эффект перегрузки выбором,экзогенные,Уникальный
203,откладывать альтернатива избыточная,Нет,символы,игровая теория,институциональные,Аналоги в других парадоксах
204,откладывать альтернатива оптимальная,Условно,идентичность/границы,баесовский подход,неформальные,Типичный пример
205,откладывать позиция неотличимая,Да,функция,парадокс ослика Буридана,цикличные,Уникальный
206,откладывать позиция равноценная,Нет,состояние,принцип изобилия,каскадные,Аналоги в других парадоксах
207,откладывать позиция многочисленная,Условно,пространство,вероятностный расчёт,явные,Типичный пример
208,откладывать позиция случайная,Да,структура,эффект перегрузки выбором,латентные,Уникальный
209,откладывать позиция избыточная,Нет,нормы,игровая теория,необходимые,Аналоги в других парадоксах
210,откладывать позиция оптимальная,Условно,состояние,баесовский подход,возможные,Типичный пример
211,оценивайте опция неотличимая,Да,экономика/обмен,парадокс ослика Буридана,мгновенные,Уникальный
212,оценивайте опция равноценная,Нет,экономика/обмен,принцип изобилия,постепенные,Аналоги в других парадоксах
213,оценивайте опция многочисленная,Условно,время/ритм,вероятностный расчёт,дискретные,Типичный пример
214,оценивайте опция случайная,Да,идентичность/границы,эффект перегрузки выбором,континуальные,Уникальный
215,оценивайте опция избыточная,Нет,значения,игровая теория,индивидуальные,Аналоги в других парадоксах
216,оценивайте опция оптимальная,Условно,пространство,баесовский подход,коллективные,Типичный пример
217,оценивайте решение неотличимая,Да,экономика/обмен,парадокс ослика Буридана,эндогенные,Уникальный
218,оценивайте решение равноценная,Нет,символы,принцип изобилия,экзогенные,Аналоги в других парадоксах
219,оценивайте решение многочисленная,Условно,функция,вероятностный расчёт,институциональные,Типичный пример
220,оценивайте решение случайная,Да,символы,эффект перегрузки выбором,неформальные,Уникальный
221,оценивайте решение избыточная,Нет,символы,игровая теория,цикличные,Аналоги в других парадоксах
222,оценивайте решение оптимальная,Условно,время/ритм,баесовский подход,каскадные,Типичный пример
223,оценивайте вариант неотличимая,Да,время/ритм,парадокс ослика Буридана,явные,Уникальный
224,оценивайте вариант равноценная,Нет,идентичность/границы,принцип изобилия,латентные,Аналоги в других парадоксах
225,оценивайте вариант многочисленная,Условно,дискурс,вероятностный расчёт,необходимые,Типичный пример
226,оценивайте вариант случайная,Да,память/наследие,эффект перегрузки выбором,возможные,Уникальный
227,оценивайте вариант избыточная,Нет,символы,игровая теория,мгновенные,Аналоги в других парадоксах
228,оценивайте вариант оптимальная,Условно,отношения,баесовский подход,постепенные,Типичный пример
229,оценивайте альтернатива неотличимая,Да,пространство,парадокс ослика Буридана,дискретные,Уникальный
230,оценивайте альтернатива равноценная,Нет,время/ритм,принцип изобилия,континуальные,Аналоги в других парадоксах
231,оценивайте альтернатива многочисленная,Условно,функция,вероятностный расчёт,индивидуальные,Типичный пример
232,оценивайте альтернатива случайная,Да,значения,эффект перегрузки выбором,коллективные,Уникальный
233,оценивайте альтернатива избыточная,Нет,состояние,игровая теория,эндогенные,Аналоги в других парадоксах
234,оценивайте альтернатива оптимальная,Условно,дискурс,баесовский подход,экзогенные,Типичный пример
235,оценивайте позиция неотличимая,Да,функция,парадокс ослика Буридана,институциональные,Уникальный
236,оценивайте позиция равноценная,Нет,содержание,принцип изобилия,неформальные,Аналоги в других парадоксах
237,оценивайте позиция многочисленная,Условно,идентичность/границы,вероятностный расчёт,цикличные,Типичный пример
238,оценивайте позиция случайная,Да,отношения,эффект перегрузки выбором,каскадные,Уникальный
239,оценивайте позиция избыточная,Нет,структура,игровая теория,явные,Аналоги в других парадоксах
240,оценивайте позиция оптимальная,Условно,значения,баесовский подход,латентные,Типичный пример
241,измерять опция неотличимая,Да,тело/материя,парадокс ослика Буридана,необходимые,Уникальный
242,измерять опция равноценная,Нет,поведение,принцип изобилия,возможные,Аналоги в других парадоксах
243,измерять опция многочисленная,Условно,состояние,вероятностный расчёт,мгновенные,Типичный пример
244,измерять опция случайная,Да,экономика/обмен,эффект перегрузки выбором,постепенные,Уникальный
245,измерять опция избыточная,Нет,дискурс,игровая теория,дискретные,Аналоги в других парадоксах
246,измерять опция оптимальная,Условно,нормы,баесовский подход,континуальные,Типичный пример
247,измерять решение неотличимая,Да,функция,парадокс ослика Буридана,индивидуальные,Уникальный
248,измерять решение равноценная,Нет,экономика/обмен,принцип изобилия,коллективные,Аналоги в других парадоксах
249,измерять решение многочисленная,Условно,состояние,вероятностный расчёт,эндогенные,Типичный пример
250,измерять решение случайная,Да,значения,эффект перегрузки выбором,экзогенные,Уникальный
251,измерять решение избыточная,Нет,экономика/обмен,игровая теория,институциональные,Аналоги в других парадоксах
252,измерять решение оптимальная,Условно,поведение,баесовский подход,неформальные,Типичный пример
253,измерять вариант неотличимая,Да,технология/инфраструктура,парадокс ослика Буридана,цикличные,Уникальный
254,измерять вариант равноценная,Нет,время/ритм,принцип изобилия,каскадные,Аналоги в других парадоксах
255,измерять вариант многочисленная,Условно,поведение,вероятностный расчёт,явные,Типичный пример
256,измерять вариант случайная,Да,функция,эффект перегрузки выбором,латентные,Уникальный
257,измерять вариант избыточная,Нет,институты,игровая теория,необходимые,Аналоги в других парадоксах
258,измерять вариант оптимальная,Условно,память/наследие,баесовский подход,возможные,Типичный пример
259,измерять альтернатива неотличимая,Да,значения,парадокс ослика Буридана,мгновенные,Уникальный
260,измерять альтернатива равноценная,Нет,технология/инфраструктура,принцип изобилия,постепенные,Аналоги в других парадоксах
261,измерять альтернатива многочисленная,Условно,отношения,вероятностный расчёт,дискретные,Типичный пример
262,измерять альтернатива случайная,Да,структура,эффект перегрузки выбором,континуальные,Уникальный
263,измерять альтернатива избыточная,Нет,институты,игровая теория,индивидуальные,Аналоги в других парадоксах
264,измерять альтернатива оптимальная,Условно,функция,баесовский подход,коллективные,Типичный пример
265,измерять позиция неотличимая,Да,институты,парадокс ослика Буридана,эндогенные,Уникальный
266,измерять позиция равноценная,Нет,пространство,принцип изобилия,экзогенные,Аналоги в других парадоксах
267,измерять позиция многочисленная,Условно,тело/материя,вероятностный расчёт,институциональные,Типичный пример
268,измерять позиция случайная,Да,экономика/обмен,эффект перегрузки выбором,неформальные,Уникальный
269,измерять позиция избыточная,Нет,символы,игровая теория,цикличные,Аналоги в других парадоксах
270,измерять позиция оптимальная,Условно,технология/инфраструктура,баесовский подход,каскадные,Типичный пример
271,выбирать опция неотличимая,Да,институты,парадокс ослика Буридана,явные,Уникальный
272,выбирать опция равноценная,Нет,технология/инфраструктура,принцип изобилия,латентные,Аналоги в других парадоксах
273,выбирать опция многочисленная,Условно,время/ритм,вероятностный расчёт,необходимые,Типичный пример
274,выбирать опция случайная,Да,память/наследие,эффект перегрузки выбором,возможные,Уникальный
275,выбирать опция избыточная,Нет,дискурс,игровая теория,мгновенные,Аналоги в других парадоксах
276,выбирать опция оптимальная,Условно,значения,баесовский подход,постепенные,Типичный пример
277,выбирать решение неотличимая,Да,отношения,парадокс ослика Буридана,дискретные,Уникальный
278,выбирать решение равноценная,Нет,идентичность/границы,принцип изобилия,континуальные,Аналоги в других парадоксах
279,выбирать решение многочисленная,Условно,функция,вероятностный расчёт,индивидуальные,Типичный пример
280,выбирать решение случайная,Да,время/ритм,эффект перегрузки выбором,коллективные,Уникальный
281,выбирать решение избыточная,Нет,дискурс,игровая теория,эндогенные,Аналоги в других парадоксах
282,выбирать решение оптимальная,Условно,состояние,баесовский подход,экзогенные,Типичный пример
283,выбирать вариант неотличимая,Да,технология/инфраструктура,парадокс ослика Буридана,институциональные,Уникальный
284,выбирать вариант равноценная,Нет,структура,принцип изобилия,неформальные,Аналоги в других парадоксах
285,выбирать вариант многочисленная,Условно,структура,вероятностный расчёт,цикличные,Типичный пример
286,выбирать вариант случайная,Да,нормы,эффект перегрузки выбором,каскадные,Уникальный
287,выбирать вариант избыточная,Нет,символы,игровая теория,явные,Аналоги в других парадоксах
288,выбирать вариант оптимальная,Условно,функция,баесовский подход,латентные,Типичный пример
289,выбирать альтернатива неотличимая,Да,технология/инфраструктура,парадокс ослика Буридана,необходимые,Уникальный
290,выбирать альтернатива равноценная,Нет,экономика/обмен,принцип изобилия,возможные,Аналоги в других парадоксах
291,выбирать альтернатива многочисленная,Условно,дискурс,вероятностный расчёт,мгновенные,Типичный пример
292,выбирать альтернатива случайная,Да,тело/материя,эффект перегрузки выбором,постепенные,Уникальный
293,выбирать альтернатива избыточная,Нет,функция,игровая теория,дискретные,Аналоги в других парадоксах
294,выбирать альтернатива оптимальная,Условно,экономика/обмен,баесовский подход,континуальные,Типичный пример
295,выбирать позиция неотличимая,Да,тело/материя,парадокс ослика Буридана,индивидуальные,Уникальный
296,выбирать позиция равноценная,Нет,время/ритм,принцип изобилия,коллективные,Аналоги в других парадоксах
297,выбирать позиция многочисленная,Условно,нормы,вероятностный расчёт,эндогенные,Типичный пример
298,выбирать позиция случайная,Да,состояние,эффект перегрузки выбором,экзогенные,Уникальный
299,выбирать позиция избыточная,Нет,отношения,игровая теория,институциональные,Аналоги в других парадоксах
300,выбирать позиция оптимальная,Условно,значения,баесовский подход,неформальные,Типичный пример
