№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
55,дефектировать поведение взаимное,Да,символы,парадокс терпимости,индивидуальные,Уникальный
56,дефектировать поведение эгоистическое,Нет,институты,дилемма заключённого,коллективные,Аналоги в других парадоксах
57,дефектировать поведение альтруистическое,Условно,время/ритм,социальный контракт,эндогенные,Типичный пример
58,дефектировать поведение толерантное,Да,память/наследие,игровое равновесие,экзогенные,Уникальный
59,дефектировать поведение интуитивное,Нет,содержание,правило взаимности,институциональные,Аналоги в других парадоксах
60,дефектировать поведение политическое,Условно,отношения,коллективное благо,неформальные,Типичный пример
61,толерировать игра взаимное,Да,экономика/обмен,парадокс терпимости,цикличные,Уникальный
62,толерировать игра эгоистическое,Нет,содержание,дилемма заключённого,каскадные,Аналоги в других парадоксах
63,толерировать игра альтруистическое,Условно,институты,социальный контракт,явные,Типичный пример
64,толерировать игра толерантное,Да,символы,игровое равновесие,латентные,Уникальный
65,толерировать игра интуитивное,Нет,технология/инфраструктура,правило взаимности,необходимые,Аналоги в других парадоксах
66,толерировать игра политическое,Условно,время/ритм,коллективное благо,возможные,Типичный пример
67,толерировать норма взаимное,Да,содержание,парадокс терпимости,мгновенные,Уникальный
68,толерировать норма эгоистическое,Нет,время/ритм,дилемма заключённого,постепенные,Аналоги в других парадоксах
69,толерировать норма альтруистическое,Условно,пространство,социальный контракт,дискретные,Типичный пример
70,толерировать норма толерантное,Да,институты,игровое равновесие,континуальные,Уникальный
71,толерировать норма интуитивное,Нет,технология/инфраструктура,правило взаимности,индивидуальные,Аналоги в других парадоксах
72,толерировать норма политическое,Условно,состояние,коллективное благо,коллективные,Типичный пример
73,толерировать стратегия взаимное,Да,структура,парадокс терпимости,эндогенные,Уникальный
74,толерировать стратегия эгоистическое,Нет,символы,дилемма заключённого,экзогенные,Аналоги в других парадоксах
75,толерировать стратегия альтруистическое,Условно,институты,социальный контракт,институциональные,Типичный пример
76,толерировать стратегия толерантное,Да,символы,игровое равновесие,неформальные,Уникальный
77,толерировать стратегия интуитивное,Нет,технология/инфраструктура,правило взаимности,цикличные,Аналоги в других парадоксах
78,толерировать стратегия политическое,Условно,поведение,коллективное благо,каскадные,Типичный пример
79,толерировать прагматика взаимное,Да,тело/материя,парадокс терпимости,явные,Уникальный
80,толерировать прагматика эгоистическое,Нет,идентичность/границы,дилемма заключённого,латентные,Аналоги в других парадоксах
81,толерировать прагматика альтруистическое,Условно,значения,социальный контракт,необходимые,Типичный пример
82,толерировать прагматика толерантное,Да,тело/материя,игровое равновесие,возможные,Уникальный
83,толерировать прагматика интуитивное,Нет,память/наследие,правило взаимности,мгновенные,Аналоги в других парадоксах
84,толерировать прагматика политическое,Условно,память/наследие,коллективное благо,постепенные,Типичный пример
85,толерировать поведение взаимное,Да,технология/инфраструктура,парадокс терпимости,дискретные,Уникальный
86,толерировать поведение эгоистическое,Нет,институты,дилемма заключённого,континуальные,Аналоги в других парадоксах
87,толерировать поведение альтруистическое,Условно,значения,социальный контракт,индивидуальные,Типичный пример
88,толерировать поведение толерантное,Да,технология/инфраструктура,игровое равновесие,коллективные,Уникальный
89,толерировать поведение интуитивное,Нет,пространство,правило взаимности,эндогенные,Аналоги в других парадоксах
90,толерировать поведение политическое,Условно,содержание,коллективное благо,экзогенные,Типичный пример
91,регулировать игра взаимное,Да,нормы,парадокс терпимости,институциональные,Уникальный
92,регулировать игра эгоистическое,Нет,функция,дилемма заключённого,неформальные,Аналоги в других парадоксах
93,регулировать игра альтруистическое,Условно,время/ритм,социальный контракт,цикличные,Типичный пример
94,регулировать игра толерантное,Да,функция,игровое равновесие,каскадные,Уникальный
95,регулировать игра интуитивное,Нет,содержание,правило взаимности,явные,Аналоги в других парадоксах
96,регулировать игра политическое,Условно,дискурс,коллективное благо,латентные,Типичный пример
97,регулировать норма взаимное,Да,экономика/обмен,парадокс терпимости,необходимые,Уникальный
98,регулировать норма эгоистическое,Нет,нормы,дилемма заключённого,возможные,Аналоги в других парадоксах
99,регулировать норма альтруистическое,Условно,символы,социальный контракт,мгновенные,Типичный пример
100,регулировать норма толерантное,Да,тело/материя,игровое равновесие,постепенные,Уникальный
101,регулировать норма интуитивное,Нет,пространство,правило взаимности,дискретные,Аналоги в других парадоксах
102,регулировать норма политическое,Условно,состояние,коллективное благо,континуальные,Типичный пример
103,регулировать стратегия взаимное,Да,структура,парадокс терпимости,индивидуальные,Уникальный
104,регулировать стратегия эгоистическое,Нет,пространство,дилемма заключённого,коллективные,Аналоги в других парадоксах
105,регулировать стратегия альтруистическое,Условно,нормы,социальный контракт,эндогенные,Типичный пример
106,регулировать стратегия толерантное,Да,дискурс,игровое равновесие,экзогенные,Уникальный
107,регулировать стратегия интуитивное,Нет,институты,правило взаимности,институциональные,Аналоги в других парадоксах
108,регулировать стратегия политическое,Условно,пространство,коллективное благо,неформальные,Типичный пример
109,регулировать прагматика взаимное,Да,экономика/обмен,парадокс терпимости,цикличные,Уникальный
110,регулировать прагматика эгоистическое,Нет,структура,дилемма заключённого,каскадные,Аналоги в других парадоксах
111,регулировать прагматика альтруистическое,Условно,институты,социальный контракт,явные,Типичный пример
112,регулировать прагматика толерантное,Да,время/ритм,игровое равновесие,латентные,Уникальный
113,регулировать прагматика интуитивное,Нет,пространство,правило взаимности,необходимые,Аналоги в других парадоксах
114,регулировать прагматика политическое,Условно,институты,коллективное благо,возможные,Типичный пример
115,регулировать поведение взаимное,Да,технология/инфраструктура,парадокс терпимости,мгновенные,Уникальный
116,регулировать поведение эгоистическое,Нет,функция,дилемма заключённого,постепенные,Аналоги в других парадоксах
117,регулировать поведение альтруистическое,Условно,поведение,социальный контракт,дискретные,Типичный пример
118,регулировать поведение толерантное,Да,пространство,игровое равновесие,континуальные,Уникальный
119,регулировать поведение интуитивное,Нет,технология/инфраструктура,правило взаимности,индивидуальные,Аналоги в других парадоксах
120,регулировать поведение политическое,Условно,тело/материя,коллективное благо,коллективные,Типичный пример
121,соревноваться игра взаимное,Да,экономика/обмен,парадокс терпимости,эндогенные,Уникальный
122,соревноваться игра эгоистическое,Нет,структура,дилемма заключённого,экзогенные,Аналоги в других парадоксах
123,соревноваться игра альтруистическое,Условно,состояние,социальный контракт,институциональные,Типичный пример
124,соревноваться игра толерантное,Да,функция,игровое равновесие,неформальные,Уникальный
125,соревноваться игра интуитивное,Нет,институты,правило взаимности,цикличные,Аналоги в других парадоксах
126,соревноваться игра политическое,Условно,поведение,коллективное благо,каскадные,Типичный пример
127,соревноваться норма взаимное,Да,структура,парадокс терпимости,явные,Уникальный
128,соревноваться норма эгоистическое,Нет,институты,дилемма заключённого,латентные,Аналоги в других парадоксах
129,соревноваться норма альтруистическое,Условно,значения,социальный контракт,необходимые,Типичный пример
130,соревноваться норма толерантное,Да,технология/инфраструктура,игровое равновесие,возможные,Уникальный
131,соревноваться норма интуитивное,Нет,символы,правило взаимности,мгновенные,Аналоги в других парадоксах
132,соревноваться норма политическое,Условно,поведение,коллективное благо,постепенные,Типичный пример
133,соревноваться стратегия взаимное,Да,символы,парадокс терпимости,дискретные,Уникальный
134,соревноваться стратегия эгоистическое,Нет,символы,дилемма заключённого,континуальные,Аналоги в других парадоксах
135,соревноваться стратегия альтруистическое,Условно,состояние,социальный контракт,индивидуальные,Типичный пример
136,соревноваться стратегия толерантное,Да,время/ритм,игровое равновесие,коллективные,Уникальный
137,соревноваться стратегия интуитивное,Нет,содержание,правило взаимности,эндогенные,Аналоги в других парадоксах
138,соревноваться стратегия политическое,Условно,отношения,коллективное благо,экзогенные,Типичный пример
139,соревноваться прагматика взаимное,Да,отношения,парадокс терпимости,институциональные,Уникальный
140,соревноваться прагматика эгоистическое,Нет,дискурс,дилемма заключённого,неформальные,Аналоги в других парадоксах
141,соревноваться прагматика альтруистическое,Условно,память/наследие,социальный контракт,цикличные,Типичный пример
142,соревноваться прагматика толерантное,Да,технология/инфраструктура,игровое равновесие,каскадные,Уникальный
143,соревноваться прагматика интуитивное,Нет,идентичность/границы,правило взаимности,явные,Аналоги в других парадоксах
144,соревноваться прагматика политическое,Условно,структура,коллективное благо,латентные,Типичный пример
145,соревноваться поведение взаимное,Да,институты,парадокс терпимости,необходимые,Уникальный
146,соревноваться поведение эгоистическое,Нет,дискурс,дилемма заключённого,возможные,Аналоги в других парадоксах
147,соревноваться поведение альтруистическое,Условно,значения,социальный контракт,мгновенные,Типичный пример
148,соревноваться поведение толерантное,Да,идентичность/границы,игровое равновесие,постепенные,Уникальный
149,соревноваться поведение интуитивное,Нет,память/наследие,правило взаимности,дискретные,Аналоги в других парадоксах
150,соревноваться поведение политическое,Условно,нормы,коллективное благо,континуальные,Типичный пример
151,применять санкции игра взаимное,Да,структура,парадокс терпимости,индивидуальные,Уникальный
152,применять санкции игра эгоистическое,Нет,содержание,дилемма заключённого,коллективные,Аналоги в других парадоксах
153,применять санкции игра альтруистическое,Условно,пространство,социальный контракт,эндогенные,Типичный пример
154,применять санкции игра толерантное,Да,пространство,игровое равновесие,экзогенные,Уникальный
155,применять санкции игра интуитивное,Нет,дискурс,правило взаимности,институциональные,Аналоги в других парадоксах
156,применять санкции игра политическое,Условно,состояние,коллективное благо,неформальные,Типичный пример
157,применять санкции норма взаимное,Да,содержание,парадокс терпимости,цикличные,Уникальный
158,применять санкции норма эгоистическое,Нет,дискурс,дилемма заключённого,каскадные,Аналоги в других парадоксах
159,применять санкции норма альтруистическое,Условно,время/ритм,социальный контракт,явные,Типичный пример
160,применять санкции норма толерантное,Да,технология/инфраструктура,игровое равновесие,латентные,Уникальный
161,применять санкции норма интуитивное,Нет,экономика/обмен,правило взаимности,необходимые,Аналоги в других парадоксах
162,применять санкции норма политическое,Условно,пространство,коллективное благо,возможные,Типичный пример
163,применять санкции стратегия взаимное,Да,значения,парадокс терпимости,мгновенные,Уникальный
164,применять санкции стратегия эгоистическое,Нет,тело/материя,дилемма заключённого,постепенные,Аналоги в других парадоксах
165,применять санкции стратегия альтруистическое,Условно,отношения,социальный контракт,дискретные,Типичный пример
166,применять санкции стратегия толерантное,Да,значения,игровое равновесие,континуальные,Уникальный
167,применять санкции стратегия интуитивное,Нет,поведение,правило взаимности,индивидуальные,Аналоги в других парадоксах
168,применять санкции стратегия политическое,Условно,время/ритм,коллективное благо,коллективные,Типичный пример
169,применять санкции прагматика взаимное,Да,время/ритм,парадокс терпимости,эндогенные,Уникальный
170,применять санкции прагматика эгоистическое,Нет,идентичность/границы,дилемма заключённого,экзогенные,Аналоги в других парадоксах
171,применять санкции прагматика альтруистическое,Условно,нормы,социальный контракт,институциональные,Типичный пример
172,применять санкции прагматика толерантное,Да,содержание,игровое равновесие,неформальные,Уникальный
173,применять санкции прагматика интуитивное,Нет,структура,правило взаимности,цикличные,Аналоги в других парадоксах
174,применять санкции прагматика политическое,Условно,символы,коллективное благо,каскадные,Типичный пример
175,применять санкции поведение взаимное,Да,экономика/обмен,парадокс терпимости,явные,Уникальный
176,применять санкции поведение эгоистическое,Нет,отношения,дилемма заключённого,латентные,Аналоги в других парадоксах
177,применять санкции поведение альтруистическое,Условно,отношения,социальный контракт,необходимые,Типичный пример
178,применять санкции поведение толерантное,Да,время/ритм,игровое равновесие,возможные,Уникальный
179,применять санкции поведение интуитивное,Нет,отношения,правило взаимности,мгновенные,Аналоги в других парадоксах
180,применять санкции поведение политическое,Условно,тело/материя,коллективное благо,постепенные,Типичный пример
181,коллективизировать игра взаимное,Да,содержание,парадокс терпимости,дискретные,Уникальный
182,коллективизировать игра эгоистическое,Нет,идентичность/границы,дилемма заключённого,континуальные,Аналоги в других парадоксах
183,коллективизировать игра альтруистическое,Условно,состояние,социальный контракт,индивидуальные,Типичный пример
184,коллективизировать игра толерантное,Да,идентичность/границы,игровое равновесие,коллективные,Уникальный
185,коллективизировать игра интуитивное,Нет,содержание,правило взаимности,эндогенные,Аналоги в других парадоксах
186,коллективизировать игра политическое,Условно,институты,коллективное благо,экзогенные,Типичный пример
187,коллективизировать норма взаимное,Да,память/наследие,парадокс терпимости,институциональные,Уникальный
188,коллективизировать норма эгоистическое,Нет,идентичность/границы,дилемма заключённого,неформальные,Аналоги в других парадоксах
189,коллективизировать норма альтруистическое,Условно,поведение,социальный контракт,цикличные,Типичный пример
190,коллективизировать норма толерантное,Да,значения,игровое равновесие,каскадные,Уникальный
191,коллективизировать норма интуитивное,Нет,поведение,правило взаимности,явные,Аналоги в других парадоксах
192,коллективизировать норма политическое,Условно,институты,коллективное благо,латентные,Типичный пример
193,коллективизировать стратегия взаимное,Да,память/наследие,парадокс терпимости,необходимые,Уникальный
194,коллективизировать стратегия эгоистическое,Нет,отношения,дилемма заключённого,возможные,Аналоги в других парадоксах
195,коллективизировать стратегия альтруистическое,Условно,дискурс,социальный контракт,мгновенные,Типичный пример
196,коллективизировать стратегия толерантное,Да,технология/инфраструктура,игровое равновесие,постепенные,Уникальный
197,коллективизировать стратегия интуитивное,Нет,память/наследие,правило взаимности,дискретные,Аналоги в других парадоксах
198,коллективизировать стратегия политическое,Условно,функция,коллективное благо,континуальные,Типичный пример
199,коллективизировать прагматика взаимное,Да,технология/инфраструктура,парадокс терпимости,индивидуальные,Уникальный
200,коллективизировать прагматика эгоистическое,Нет,институты,дилемма заключённого,коллективные,Аналоги в других парадоксах
201,коллективизировать прагматика альтруистическое,Условно,поведение,социальный контракт,эндогенные,Типичный пример
202,коллективизировать прагматика толерантное,Да,время/ритм,игровое равновесие,экзогенные,Уникальный
203,коллективизировать прагматика интуитивное,Нет,отношения,правило взаимности,институциональные,Аналоги в других парадоксах
204,коллективизировать прагматика политическое,Условно,отношения,коллективное благо,неформальные,Типичный пример
205,коллективизировать поведение взаимное,Да,структура,парадокс терпимости,цикличные,Уникальный
206,коллективизировать поведение эгоистическое,Нет,экономика/обмен,дилемма заключённого,каскадные,Аналоги в других парадоксах
207,коллективизировать поведение альтруистическое,Условно,отношения,социальный контракт,явные,Типичный пример
208,коллективизировать поведение толерантное,Да,экономика/обмен,игровое равновесие,латентные,Уникальный
209,коллективизировать поведение интуитивное,Нет,символы,правило взаимности,необходимые,Аналоги в других парадоксах
210,коллективизировать поведение политическое,Условно,поведение,коллективное благо,возможные,Типичный пример
211,конфликтовать игра взаимное,Да,структура,парадокс терпимости,мгновенные,Уникальный
212,конфликтовать игра эгоистическое,Нет,пространство,дилемма заключённого,постепенные,Аналоги в других парадоксах
213,конфликтовать игра альтруистическое,Условно,экономика/обмен,социальный контракт,дискретные,Типичный пример
214,конфликтовать игра толерантное,Да,время/ритм,игровое равновесие,континуальные,Уникальный
215,конфликтовать игра интуитивное,Нет,отношения,правило взаимности,индивидуальные,Аналоги в других парадоксах
216,конфликтовать игра политическое,Условно,идентичность/границы,коллективное благо,коллективные,Типичный пример
217,конфликтовать норма взаимное,Да,символы,парадокс терпимости,эндогенные,Уникальный
218,конфликтовать норма эгоистическое,Нет,экономика/обмен,дилемма заключённого,экзогенные,Аналоги в других парадоксах
219,конфликтовать норма альтруистическое,Условно,нормы,социальный контракт,институциональные,Типичный пример
220,конфликтовать норма толерантное,Да,структура,игровое равновесие,неформальные,Уникальный
221,конфликтовать норма интуитивное,Нет,идентичность/границы,правило взаимности,цикличные,Аналоги в других парадоксах
222,конфликтовать норма политическое,Условно,институты,коллективное благо,каскадные,Типичный пример
223,конфликтовать стратегия взаимное,Да,нормы,парадокс терпимости,явные,Уникальный
224,конфликтовать стратегия эгоистическое,Нет,отношения,дилемма заключённого,латентные,Аналоги в других парадоксах
225,конфликтовать стратегия альтруистическое,Условно,состояние,социальный контракт,необходимые,Типичный пример
226,конфликтовать стратегия толерантное,Да,память/наследие,игровое равновесие,возможные,Уникальный
227,конфликтовать стратегия интуитивное,Нет,экономика/обмен,правило взаимности,мгновенные,Аналоги в других парадоксах
228,конфликтовать стратегия политическое,Условно,идентичность/границы,коллективное благо,постепенные,Типичный пример
229,конфликтовать прагматика взаимное,Да,память/наследие,парадокс терпимости,дискретные,Уникальный
230,конфликтовать прагматика эгоистическое,Нет,символы,дилемма заключённого,континуальные,Аналоги в других парадоксах
231,конфликтовать прагматика альтруистическое,Условно,дискурс,социальный контракт,индивидуальные,Типичный пример
232,конфликтовать прагматика толерантное,Да,память/наследие,игровое равновесие,коллективные,Уникальный
233,конфликтовать прагматика интуитивное,Нет,технология/инфраструктура,правило взаимности,эндогенные,Аналоги в других парадоксах
234,конфликтовать прагматика политическое,Условно,тело/материя,коллективное благо,экзогенные,Типичный пример
235,конфликтовать поведение взаимное,Да,время/ритм,парадокс терпимости,институциональные,Уникальный
236,конфликтовать поведение эгоистическое,Нет,состояние,дилемма заключённого,неформальные,Аналоги в других парадоксах
237,конфликтовать поведение альтруистическое,Условно,значения,социальный контракт,цикличные,Типичный пример
238,конфликтовать поведение толерантное,Да,идентичность/границы,игровое равновесие,каскадные,Уникальный
239,конфликтовать поведение интуитивное,Нет,дискурс,правило взаимности,явные,Аналоги в других парадоксах
240,конфликтовать поведение политическое,Условно,институты,коллективное благо,латентные,Типичный пример
241,подавлять игра взаимное,Да,пространство,парадокс терпимости,необходимые,Уникальный
242,подавлять игра эгоистическое,Нет,память/наследие,дилемма заключённого,возможные,Аналоги в других парадоксах
243,подавлять игра альтруистическое,Условно,состояние,социальный контракт,мгновенные,Типичный пример
244,подавлять игра толерантное,Да,технология/инфраструктура,игровое равновесие,постепенные,Уникальный
245,подавлять игра интуитивное,Нет,экономика/обмен,правило взаимности,дискретные,Аналоги в других парадоксах
246,подавлять игра политическое,Условно,технология/инфраструктура,коллективное благо,континуальные,Типичный пример
247,подавлять норма взаимное,Да,значения,парадокс терпимости,индивидуальные,Уникальный
248,подавлять норма эгоистическое,Нет,тело/материя,дилемма заключённого,коллективные,Аналоги в других парадоксах
249,подавлять норма альтруистическое,Условно,время/ритм,социальный контракт,эндогенные,Типичный пример
250,подавлять норма толерантное,Да,пространство,игровое равновесие,экзогенные,Уникальный
251,подавлять норма интуитивное,Нет,содержание,правило взаимности,институциональные,Аналоги в других парадоксах
252,подавлять норма политическое,Условно,институты,коллективное благо,неформальные,Типичный пример
253,подавлять стратегия взаимное,Да,значения,парадокс терпимости,цикличные,Уникальный
254,подавлять стратегия эгоистическое,Нет,отношения,дилемма заключённого,каскадные,Аналоги в других парадоксах
255,подавлять стратегия альтруистическое,Условно,дискурс,социальный контракт,явные,Типичный пример
256,подавлять стратегия толерантное,Да,экономика/обмен,игровое равновесие,латентные,Уникальный
257,подавлять стратегия интуитивное,Нет,отношения,правило взаимности,необходимые,Аналоги в других парадоксах
258,подавлять стратегия политическое,Условно,пространство,коллективное благо,возможные,Типичный пример
259,подавлять прагматика взаимное,Да,дискурс,парадокс терпимости,мгновенные,Уникальный
260,подавлять прагматика эгоистическое,Нет,символы,дилемма заключённого,постепенные,Аналоги в других парадоксах
261,подавлять прагматика альтруистическое,Условно,тело/материя,социальный контракт,дискретные,Типичный пример
262,подавлять прагматика толерантное,Да,нормы,игровое равновесие,континуальные,Уникальный
263,подавлять прагматика интуитивное,Нет,экономика/обмен,правило взаимности,индивидуальные,Аналоги в других парадоксах
264,подавлять прагматика политическое,Условно,символы,коллективное благо,коллективные,Типичный пример
265,подавлять поведение взаимное,Да,символы,парадокс терпимости,эндогенные,Уникальный
266,подавлять поведение эгоистическое,Нет,поведение,дилемма заключённого,экзогенные,Аналоги в других парадоксах
267,подавлять поведение альтруистическое,Условно,дискурс,социальный контракт,институциональные,Типичный пример
268,подавлять поведение толерантное,Да,время/ритм,игровое равновесие,неформальные,Уникальный
269,подавлять поведение интуитивное,Нет,функция,правило взаимности,цикличные,Аналоги в других парадоксах
270,подавлять поведение политическое,Условно,идентичность/границы,коллективное благо,каскадные,Типичный пример
271,поощрять игра взаимное,Да,состояние,парадокс терпимости,явные,Уникальный
272,поощрять игра эгоистическое,Нет,институты,дилемма заключённого,латентные,Аналоги в других парадоксах
273,поощрять игра альтруистическое,Условно,нормы,социальный контракт,необходимые,Типичный пример
274,поощрять игра толерантное,Да,структура,игровое равновесие,возможные,Уникальный
275,поощрять игра интуитивное,Нет,значения,правило взаимности,мгновенные,Аналоги в других парадоксах
276,поощрять игра политическое,Условно,поведение,коллективное благо,постепенные,Типичный пример
277,поощрять норма взаимное,Да,дискурс,парадокс терпимости,дискретные,Уникальный
278,поощрять норма эгоистическое,Нет,технология/инфраструктура,дилемма заключённого,континуальные,Аналоги в других парадоксах
279,поощрять норма альтруистическое,Условно,идентичность/границы,социальный контракт,индивидуальные,Типичный пример
280,поощрять норма толерантное,Да,состояние,игровое равновесие,коллективные,Уникальный
281,поощрять норма интуитивное,Нет,идентичность/границы,правило взаимности,эндогенные,Аналоги в других парадоксах
282,поощрять норма политическое,Условно,тело/материя,коллективное благо,экзогенные,Типичный пример
283,поощрять стратегия взаимное,Да,пространство,парадокс терпимости,институциональные,Уникальный
284,поощрять стратегия эгоистическое,Нет,символы,дилемма заключённого,неформальные,Аналоги в других парадоксах
285,поощрять стратегия альтруистическое,Условно,идентичность/границы,социальный контракт,цикличные,Типичный пример
286,поощрять стратегия толерантное,Да,функция,игровое равновесие,каскадные,Уникальный
287,поощрять стратегия интуитивное,Нет,состояние,правило взаимности,явные,Аналоги в других парадоксах
288,поощрять стратегия политическое,Условно,содержание,коллективное благо,латентные,Типичный пример
289,поощрять прагматика взаимное,Да,пространство,парадокс терпимости,необходимые,Уникальный
290,поощрять прагматика эгоистическое,Нет,содержание,дилемма заключённого,возможные,Аналоги в других парадоксах
291,поощрять прагматика альтруистическое,Условно,тело/материя,социальный контракт,мгновенные,Типичный пример
292,поощрять прагматика толерантное,Да,поведение,игровое равновесие,постепенные,Уникальный
293,поощрять прагматика интуитивное,Нет,экономика/обмен,правило взаимности,дискретные,Аналоги в других парадоксах
294,поощрять прагматика политическое,Условно,идентичность/границы,коллективное благо,континуальные,Типичный пример
295,поощрять поведение взаимное,Да,поведение,парадокс терпимости,индивидуальные,Уникальный
296,поощрять поведение эгоистическое,Нет,значения,дилемма заключённого,коллективные,Аналоги в других парадоксах
297,поощрять поведение альтруистическое,Условно,символы,социальный контракт,эндогенные,Типичный пример
298,поощрять поведение толерантное,Да,память/наследие,игровое равновесие,экзогенные,Уникальный
299,поощрять поведение интуитивное,Нет,нормы,правило взаимности,институциональные,Аналоги в других парадоксах
300,поощрять поведение политическое,Условно,время/ритм,коллективное благо,неформальные,Типичный пример
301,кооперировать игра взаимное,Да,пространство,парадокс терпимости,цикличные,Уникальный
302,кооперировать игра эгоистическое,Нет,экономика/обмен,дилемма заключённого,каскадные,Аналоги в других парадоксах
303,кооперировать игра альтруистическое,Условно,значения,социальный контракт,явные,Типичный пример
304,кооперировать игра толерантное,Да,экономика/обмен,игровое равновесие,латентные,Уникальный
