№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
56,Фастфудизация питания,Нет,"структура; институты","массовый фастфуд меняет привычки","необходимые; постепенно; коллективные","урбанистика"
57,Крафтовизация еды,Да,"структура; институты","малые производства ↔ идентичность","возможные; постепенно; коллективные","современная культура"
58,Миграция кулинарных техник,Нет,"структура; институты","распространение технологий готовки","необходимые; постепенно; коллективные","антропология"
59,Социализация через еду,Да,"отношения; идентичность","пищевые практики как обучение нормам","возможные; постепенно; коллективные","социология"
60,Интернализация гастрономии,Да,"идентичность; символы","еда становится частью самости","возможные; постепенно; индивидуальные","психоантропология"
61,Экстернализация гастрономии,Да,"идентичность; символы","через еду демонстрируется внешнее «я»","возможные; постепенно; коллективные","социология культуры"
62,Медицина питания народная,Нет,"память; институты","традиционные рецепты как лечебные","необходимые; постепенно; коллективные","этномедицина"
63,Коллективная память через еду,Условно,"память; идентичность","традиции закрепляются в рецептах","возможные; постепенно; коллективные","антропология памяти"
64,Ритуализация голода,Нет,"нормы; символы","отказ от еды как сакральный акт","необходимые; цикличные; коллективные","религиоведение"
65,Пищевой тотемизм,Нет,"символы; идентичность","животное/растение как священный знак","необходимые; институциональные; коллективные","этнография"
66,Кулинарная экзотизация,Да,"идентичность; символы","экзотические блюда для демонстрации иного","возможные; постепенно; коллективные","туризм; постколониальные исследования"
67,Пищевые табели времени,Нет,"время; нормы","расписание приёмов пищи формирует культуру","необходимые; цикличные; коллективные","социология"
68,Интернационализация гастрономии,Нет,"структура; институты","фьюжн как глобальный тренд","необходимые; постепенно; коллективные","современная кухня"
69,Глокализация еды,Да,"структура; идентичность","глобальное ↔ локальное соединяются","возможные; постепенно; коллективные","социология глобализации"
70,Символизация дефицита,Нет,"память; идентичность","еда-заменитель как культурная травма","необходимые; постепенно; коллективные","антропология"
71,Символизация изобилия,Условно,"символы; отношения","обильный стол как демонстрация власти","возможные; цикличные; коллективные","социология"
72,Фольклоризация еды,Да,"память; наследие","еда как объект фольклорных нарративов","возможные; постепенно; коллективные","фольклористика"
73,Мифологизация продуктов,Нет,"символы; наследие","легенды о чудесных свойствах пищи","необходимые; постепенно; коллективные","мифология"
74,Коммодификация праздников через еду,Нет,"институты; экономика","еда превращает праздник в рынок","необходимые; постепенно; коллективные","социология потребления"
75,Глобальные бренды еды,Нет,"институты; экономика","бренд как символ культуры","необходимые; постепенно; коллективные","маркетинг"
76,Кулинарные движения протеста,Да,"нормы; идентичность","бойкоты и флешмобы еды","возможные; мгновенные; коллективные","социология движения"
77,Эко-гастрономия,Нет,"нормы; институты","устойчивое питание как ценность","необходимые; постепенно; коллективные","экология"
78,Этнопищевые границы,Нет,"идентичность; институты","«своя» и «чужая» еда","необходимые; институциональные; коллективные","этнология"
79,Культурная апроприация рецептов,Нет,"идентичность; институты","присвоение чужой кухни","необходимые; постепенно; коллективные","постколониальные исследования"
80,Гастродипломатия,Условно,"институты; идентичность","международные фестивали кухни","возможные; постепенно; коллективные","политология"
81,Социальный контроль через еду,Нет,"нормы; институты","пища как инструмент дисциплины","необходимые; институциональные; коллективные","социология"
82,Биополитика питания,Нет,"институты; тело","регулирование здоровья через рацион","необходимые; институциональные; коллективные","философия; политика"
83,Тело как пищевой объект,Нет,"тело; символы","диеты и питание формируют образ тела","необходимые; постепенно; индивидуальные","антропология тела"
84,Эстетика избыточности,Условно,"символы; отношения","обжорство как социальный ритуал","возможные; цикличные; коллективные","социология"
85,Эстетика минимализма в пище,Условно,"символы; отношения","аскетичные блюда как стиль","возможные; постепенно; коллективные","современная культура"
86,Фуд-шеринговые практики,Да,"отношения; экономика","разделение еды через платформы","возможные; мгновенные; коллективные","цифровая антропология"
87,Фуд-активизм,Нет,"идентичность; институты","защита животных, веганство","необходимые; постепенно; коллективные","социология"
88,Транснациональные кухни,Нет,"структура; институты","блюда без национальной привязки","необходимые; постепенно; коллективные","глобализация"
89,Пищевые метафоры в политике,Да,"дискурс; символы","«кухонная политика», «вариться в соку»","возможные; мгновенные; коллективные","лингвистика"
90,Кулинарные мемы,Да,"дискурс; символы","вирусные образы еды в сети","возможные; мгновенные; коллективные","цифровая культура"
91,Трансформация голода в культуре,Нет,"символы; институты","голод как социальная категория","необходимые; постепенно; коллективные","антропология"
92,Институционализация диет,Нет,"нормы; институты","официальные системы диет","необходимые; институциональные; коллективные","медицина"
93,Кулинарные утопии,Да,"символы; наследие","мечты о совершенной пище","возможные; постепенно; коллективные","утопические исследования"
94,Футуризация еды,Нет,"символы; технологии","еда будущего как идея","необходимые; постепенно; коллективные","будущееедение"
95,Ритуалы дегустации,Условно,"нормы; символы","дегустация как сакрализованный процесс","возможные; цикличные; коллективные","гастрономия"
96,Пищевые идентичности поколений,Нет,"идентичность; нормы","молодёжные и старшие пищевые практики","необходимые; постепенно; коллективные","социология"
97,Трансформация сельского питания,Нет,"структура; институты","от аграрного к индустриальному","необходимые; постепенно; коллективные","антропология"
98,Трансформация городского питания,Нет,"структура; институты","от домашнего к уличному","необходимые; постепенно; коллективные","урбанистика"
99,Фетишизация продуктов,Нет,"символы; институты","деликатес как культовый объект","необходимые; постепенно; коллективные","социология потребления"
100,Медиа-кулинарные конкурсы,Нет,"институты; дискурс","шоу-форматы изменяют престиж профессии","необходимые; постепенно; коллективные","медиастудии"
101,Кулинарные идентичности региона,Нет,"идентичность; институты","гастрономические бренды регионов","необходимые; постепенно; коллективные","кросс-культура"
102,Межклассовые застолья,Да,"отношения; идентичность","временное снятие барьеров","возможные; цикличные; коллективные","антропология"
103,Институционализация шеф-поваров,Нет,"институты; идентичность","шефы как носители власти","необходимые; институциональные; коллективные","социология профессий"
104,Культурный капитал кухни,Нет,"идентичность; институты","знание кухни как символ статуса","необходимые; постепенно; коллективные","П. Бурдье"
105,Феминизация ресторанов,Условно,"идентичность; институты","женские пространства питания","возможные; постепенно; коллективные","гендерные исследования"
106,Маскулинизация ресторанов,Условно,"идентичность; институты","мужские клубы питания","возможные; постепенно; коллективные","социология"
107,Пищевые суеверия,Нет,"символы; наследие","«упадёт хлеб — к беде»","необходимые; цикличные; коллективные","фольклор"
108,Гастрономическая память семейная,Условно,"память; идентичность","рецепты в семьях как код","возможные; постепенно; коллективные","антропология семьи"
109,Гастрономические палимпсесты,Нет,"память; символы","слоистое наследие кухонь","необходимые; постепенно; коллективные","культурология"
110,Пищевые утраты,Нет,"память; идентичность","исчезновение продуктов и рецептов","необходимые; постепенно; коллективные","антропология"
111,Ритуализация десертов,Условно,"нормы; символы","сладкое ↔ праздник","возможные; цикличные; коллективные","антропология"
112,Ритуализация алкоголя,Нет,"нормы; символы","пьянство как социальный акт","необходимые; цикличные; коллективные","социология"
113,Этика потребления мяса,Нет,"нормы; институты","дискуссии об убийстве животных","необходимые; постепенно; коллективные","этика"
114,Этика веганства,Да,"нормы; институты","отказ от мяса как моральная позиция","возможные; постепенно; коллективные","этика"
115,Ритуализация рыбы,Нет,"нормы; символы","рыба как сакральный символ","необходимые; цикличные; коллективные","религиоведение"
116,Кулинарная мемориализация,Условно,"память; наследие","рестораны и блюда в честь событий","возможные; постепенно; коллективные","антропология памяти"
117,Пищевые утопии цифровые,Да,"символы; институты","мечты о виртуальной еде","возможные; постепенно; коллективные","цифровая культура"
118,Фуд-капитализм,Нет,"институты; экономика","глобальные корпорации ↔ культура еды","необходимые; институциональные; коллективные","политэкономия"
119,Альтернативные экономики еды,Да,"экономика; институты","кооперативы, локаворство","возможные; постепенно; коллективные","альтернативная экономика"
120,Символизация хлеба,Нет,"символы; идентичность","хлеб как базовый знак культуры","необходимые; цикличные; коллективные","религиоведение"
121,Символизация вина,Нет,"символы; идентичность","вино как сакральный/культурный объект","необходимые; цикличные; коллективные","религиоведение; социология"
122,Символизация молока,Нет,"символы; идентичность","молоко как знак чистоты/материнства","необходимые; постепенно; коллективные","антропология"
123,Символизация мяса,Нет,"символы; идентичность","мясо как признак богатства/силы","необходимые; постепенно; коллективные","социология"
124,Символизация рыбы,Нет,"символы; идентичность","рыба как христианский/этнический символ","необходимые; цикличные; коллективные","религиоведение"
125,Символизация соли,Нет,"символы; идентичность","соль как знак дружбы/соглашения","необходимые; цикличные; коллективные","антропология"
126,Символизация сахара,Нет,"символы; идентичность","сладость ↔ праздник и достаток","необходимые; цикличные; коллективные","антропология"
127,Символизация специй,Нет,"символы; институты","специи как символ роскоши и власти","необходимые; постепенно; коллективные","история торговли"
128,Символизация воды,Нет,"символы; идентичность","вода как жизнь и очищение","необходимые; цикличные; коллективные","религиоведение"
129,Символизация огня,Нет,"символы; идентичность","огонь приготовления ↔ цивилизация","необходимые; цикличные; коллективные","антропология"
130,Символизация зерна,Нет,"символы; идентичность","зерно как основа общества","необходимые; цикличные; коллективные","антропология"
131,Кулинарные утопии техно,Да,"символы; институты","искусственное мясо, 3D-печать еды","возможные; постепенно; коллективные","будущееедение"
132,Кулинарные антиутопии техно,Да,"символы; институты","страхи перед синтетической едой","возможные; постепенно; коллективные","будущееедение"
133,Пищевые катастрофы,Нет,"институты; память","голодоморы, кризисы продовольствия","необходимые; постепенно; коллективные","история"
134,Пищевые эпидемии,Нет,"институты; тело","заражения через продукты","необходимые; постепенно; коллективные","эпидемиология"
135,Пищевые паники,Да,"дискурс; идентичность","страхи вокруг продуктов (ГМО, «Е»-добавки)","возможные; мгновенные; коллективные","социология"
136,Фуд-транснационализм,Нет,"структура; институты","сеть ресторанов и брендов без нац. идентичности","необходимые; постепенно; коллективные","глобализация"
137,Кулинарный постколониализм,Нет,"идентичность; институты","рецепты как поле власти","необходимые; постепенно; коллективные","постколониальные исследования"
138,Кулинарные резистенции,Да,"нормы; идентичность","сопротивление глобализации через еду","возможные; постепенно; коллективные","социология"
139,Этика насилия через еду,Нет,"нормы; институты","еда как символ угнетения/эксплуатации","необходимые; постепенно; коллективные","этика"
140,Этика заботы через еду,Да,"нормы; идентичность","готовка ↔ забота","возможные; мгновенные; коллективные","социология семьи"
141,Фуд-арт,Да,"символы; значения","еда как художественный материал","возможные; мгновенные; коллективные","искусствоведение"
142,Фуд-перформанс,Да,"символы; значения","акты еды как художественный процесс","возможные; мгновенные; коллективные","современное искусство"
143,Фуд-инсталляции,Да,"символы; значения","пространственные композиции из еды","возможные; мгновенные; коллективные","современное искусство"
144,Фуд-дизайн,Да,"структура; символы","эстетика и функции еды в объекте","возможные; постепенно; коллективные","дизайн"
145,Фуд-игры,Да,"символы; институты","игровое использование еды (битвы едой)","возможные; мгновенные; коллективные","социология игр"
146,Фуд-медиа,Нет,"дискурс; институты","кулинарные блоги, YouTube, TikTok","необходимые; постепенно; коллективные","медиаисследования"
147,Фуд-симулякры,Нет,"символы; дискурс","реклама как замещение реальной еды","необходимые; мгновенные; коллективные","Ж. Бодрийяр; медиатеория"
148,Фуд-политика идентичности,Нет,"институты; идентичность","кухня как символ нации/группы","необходимые; постепенно; коллективные","политология"
149,Фуд-капитал идентичности,Да,"идентичность; символы","кто и как готовит ↔ культурный капитал","возможные; постепенно; коллективные","Бурдье"
150,Фуд-ностальгия,Да,"память; идентичность","еда как воспоминание о прошлом","возможные; постепенно; коллективные","социология памяти"
151,Фуд-футуризм,Да,"символы; институты","идея еды как части будущего общества","возможные; постепенно; коллективные","будущееедение"
152,Фуд-минимализм,Да,"символы; нормы","аскетичное питание как тренд","возможные; постепенно; коллективные","современная культура"
153,Фуд-максимализм,Да,"символы; нормы","обилие еды как тренд","возможные; постепенно; коллективные","современная культура"
154,Фуд-гибридизация,Да,"структура; идентичность","смешение кухонь в одно","возможные; постепенно; коллективные","современная кухня"
155,Фуд-локализм,Да,"структура; идентичность","локальные продукты ↔ идентичность","возможные; постепенно; коллективные","современная кухня"
156,Фуд-глобализм,Нет,"структура; институты","глобальные цепочки еды","необходимые; постепенно; коллективные","глобализация"
157,Фуд-метафоры науки,Да,"символы; дискурс","«кухня идей», «рецепт теории»","возможные; мгновенные; коллективные","науковедение"
158,Фуд-метафоры искусства,Да,"символы; дискурс","«вкус картины», «насыщенные краски»","возможные; мгновенные; коллективные","эстетика"
159,Фуд-метафоры политики,Да,"символы; дискурс","«вариться в собственном соку»","возможные; мгновенные; коллективные","политология"
160,Фуд-метафоры технологий,Да,"символы; дискурс","«айтишники на супе», «стартап-жвачка»","возможные; мгновенные; коллективные","медиастудии"
