№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
43,периовуляторный всплеск гормонов— регуляция,Нет,технология/инфраструктура,правило специфичности,постепенные; цикличные; коллективные; эндогенные,Аналоги в других системах
44,обратная связь гипоталамо-гипофизарной оси,Нет,технология/инфраструктура,законы электрофизиологии,латентные; эндогенные; мгновенные,Схожие процессы существуют
45,секреция эндорфинов— модуляция,Нет,технология/инфраструктура,принцип пластичности,институциональные; необходимые,Схожие процессы существуют
46,секреция тестостерона— регуляция,Нет,символы,правило специфичности,постепенные; институциональные; мгновенные,Уникальный процесс
47,секреция адреналина— модуляция,Условно,память/наследие,принцип минимальной энергии,эндогенные; явные; постепенные; дискретные,Уникальный процесс
48,секреция глюкагона— модуляция,Условно,содержание,законы электрофизиологии,каскадные; мгновенные,Уникальный процесс
49,секреция эстрогенов— модуляция,Да,пространство,законы электрофизиологии,неформальные; необходимые; индивидуальные,Уникальный процесс
50,секреция эритропоэтина— ингибиция,Нет,пространство,эвристика прогнозирования,цикличные; каскадные,Уникальный процесс
51,секреция прогестерона,Нет,институты,принцип минимальной энергии,институциональные; экзогенные; цикличные,Схожие процессы существуют
52,регуляция циркадных ритмов— ингибиция,Условно,институты,закон сохранения энергии,мгновенные; необходимые,Уникальный процесс
53,высвобождение АКТГ— активация,Да,идентичность/границы,закон сохранения энергии,неформальные; возможные; эндогенные; экзогенные,Уникальный процесс
54,секреция эстрогенов— нарушение,Нет,символы,правило специфичности,континуальные; институциональные,Аналоги в других системах
55,выброс вазопрессина,Да,состояние,законы электрофизиологии,каскадные; возможные,Уникальный процесс
56,секреция хорионического гонадотропина— нарушение,Да,пространство,правило специфичности,континуальные; необходимые,Аналоги в других системах
57,секреция гормонов гипоталамуса— нарушение,Условно,институты,законы электрофизиологии,неформальные; мгновенные; возможные,Схожие процессы существуют
58,секреция ТТГ,Да,экономика/обмен,эвристика прогнозирования,институциональные; неформальные,Схожие процессы существуют
59,обратная связь гипоталамо-гипофизарной оси— модуляция,Да,структура,закон сохранения энергии,континуальные; институциональные; явные,Уникальный процесс
60,секреция гонадотропин-рилизинг гормона,Да,дискурс,эвристика стохастического резонанса,эндогенные; латентные; дискретные; необходимые,Уникальный процесс
61,секреция вазоактивного пептида— ингибиция,Да,экономика/обмен,законы электрофизиологии,явные; необходимые,Схожие процессы существуют
62,секреция глюкагона— регуляция,Да,состояние,правило специфичности,неформальные; континуальные; институциональные; экзогенные,Уникальный процесс
63,секреция адреналина— активация,Да,пространство,эвристика стохастического резонанса,индивидуальные; экзогенные; эндогенные,Схожие процессы существуют
64,секреция глюкокортикоидов— регуляция,Да,функция,правило специфичности,явные; эндогенные; возможные,Схожие процессы существуют
65,секреция лептина— ингибиция,Условно,символы,принцип минимальной энергии,институциональные; коллективные,Аналоги в других системах
66,секреция кортизола— нарушение,Да,содержание,правило специфичности,индивидуальные; континуальные; институциональные,Схожие процессы существуют
67,секреция хорионического гонадотропина— модуляция,Нет,функция,принцип минимальной энергии,дискретные; эндогенные; индивидуальные; неформальные,Уникальный процесс
68,секреция ТТГ— нарушение,Условно,тело/материя,эвристика стохастического резонанса,необходимые; эндогенные,Аналоги в других системах
69,секреция эндорфинов— регуляция,Да,пространство,гомеостаз,индивидуальные; явные; необходимые; экзогенные,Уникальный процесс
70,выброс ЛГ и ФСГ— модуляция,Условно,нормы,эвристика стохастического резонанса,эндогенные; явные,Аналоги в других системах
71,выброс окситоцина— ингибиция,Условно,структура,законы электрофизиологии,каскадные; континуальные,Схожие процессы существуют
72,секреция грелина— ингибиция,Нет,содержание,принцип пластичности,возможные; континуальные,Аналоги в других системах
73,реакция на стресс,Условно,пространство,закон химической кинетики,необходимые; индивидуальные; неформальные; коллективные,Уникальный процесс
74,лактационный ответ— активация,Нет,поведение,эвристика стохастического резонанса,постепенные; возможные; явные; индивидуальные,Уникальный процесс
75,секреция андрогенов— модуляция,Условно,тело/материя,принцип приспособления,постепенные; возможные,Аналоги в других системах
76,мелатониновый цикл,Условно,состояние,принцип Хебба,континуальные; институциональные; коллективные; неформальные,Аналоги в других системах
77,секреция ТТГ— регуляция,Условно,значения,законы электрофизиологии,возможные; дискретные; неформальные; каскадные,Схожие процессы существуют
78,гормональный контроль аппетита— ингибиция,Да,институты,законы диффузии,дискретные; необходимые,Уникальный процесс
79,выброс окситоцина— модуляция,Условно,время/ритм,законы электрофизиологии,коллективные; дискретные,Схожие процессы существуют
80,корковый ответ на стресс— регуляция,Условно,тело/материя,эвристика прогнозирования,явные; неформальные; мгновенные; дискретные,Аналоги в других системах
81,периовуляторный всплеск гормонов,Условно,время/ритм,принцип пластичности,необходимые; неформальные; институциональные; постепенные,Аналоги в других системах
82,мелатониновый цикл— модуляция,Условно,символы,законы электрофизиологии,явные; коллективные; дискретные; каскадные,Уникальный процесс
83,секреция кортизола— модуляция,Да,символы,закон сохранения энергии,неформальные; латентные; индивидуальные,Схожие процессы существуют
84,реакция на стресс— ингибиция,Да,отношения,эвристика стохастического резонанса,постепенные; неформальные; латентные; эндогенные,Схожие процессы существуют
85,секреция инсулина,Да,технология/инфраструктура,закон химической кинетики,коллективные; каскадные,Аналоги в других системах
86,секреция вазоактивного пептида,Да,память/наследие,эвристика обратной связи,неформальные; необходимые; возможные,Аналоги в других системах
87,секреция вазоактивного пептида— нарушение,Нет,значения,принцип конкурентного ингибирования,цикличные; необходимые; постепенные,Уникальный процесс
88,секреция ТТГ— активация,Условно,значения,эвристика обратной связи,неформальные; экзогенные,Уникальный процесс
89,секреция кортизола— ингибиция,Нет,символы,эвристика обратной связи,неформальные; индивидуальные; экзогенные; постепенные,Уникальный процесс
90,секреция инсулина— ингибиция,Да,символы,правило специфичности,институциональные; экзогенные; необходимые; индивидуальные,Аналоги в других системах
91,выброс окситоцина,Нет,структура,законы диффузии,постепенные; цикличные; явные; необходимые,Уникальный процесс
92,секреция адреналина— регуляция,Условно,институты,доктрина нейрона,каскадные; дискретные; возможные; необходимые,Аналоги в других системах
93,секреция кальцитонина— регуляция,Да,поведение,эвристика прогнозирования,латентные; индивидуальные; неформальные; институциональные,Схожие процессы существуют
94,секреция кальцитонина— модуляция,Нет,дискурс,правило специфичности,постепенные; институциональные; континуальные; возможные,Аналоги в других системах
95,секреция тиреотропин-рилизинг гормона,Да,нормы,эвристика прогнозирования,институциональные; необходимые; цикличные; эндогенные,Схожие процессы существуют
96,секреция лептина,Да,тело/материя,закон химической кинетики,институциональные; постепенные; неформальные,Уникальный процесс
97,обратная связь гипоталамо-гипофизарной оси— регуляция,Условно,дискурс,эвристика прогнозирования,институциональные; явные; возможные,Аналоги в других системах
98,лактационный ответ— регуляция,Условно,технология/инфраструктура,доктрина нейрона,индивидуальные; необходимые,Схожие процессы существуют
99,секреция гормона роста— ингибиция,Да,институты,эвристика обратной связи,институциональные; индивидуальные; экзогенные; возможные,Уникальный процесс
100,корковый ответ на стресс,Да,экономика/обмен,эвристика стохастического резонанса,дискретные; континуальные; латентные,Схожие процессы существуют
101,секреция эритропоэтина,Да,тело/материя,законы электрофизиологии,неформальные; экзогенные; коллективные; необходимые,Уникальный процесс
102,секреция эстрогенов,Условно,память/наследие,принцип пластичности,латентные; мгновенные; эндогенные,Аналоги в других системах
103,регуляция циркадных ритмов— модуляция,Условно,идентичность/границы,принцип пластичности,коллективные; индивидуальные; эндогенные,Схожие процессы существуют
104,лактационный ответ— нарушение,Условно,значения,гомеостаз,экзогенные; явные,Схожие процессы существуют
105,секреция минералокортикоидов— регуляция,Нет,символы,закон сохранения энергии,возможные; постепенные; каскадные; институциональные,Уникальный процесс
106,секреция адреналина— нарушение,Условно,поведение,закон сохранения энергии,цикличные; каскадные; возможные; дискретные,Схожие процессы существуют
107,гормональный всплеск пубертата— нарушение,Да,память/наследие,принцип минимальной энергии,мгновенные; постепенные; неформальные,Аналоги в других системах
108,секреция гонадотропин-рилизинг гормона— регуляция,Да,тело/материя,принцип Хебба,латентные; неформальные; институциональные,Схожие процессы существуют
109,секреция глюкагона,Условно,нормы,принцип минимальной энергии,необходимые; явные; экзогенные; неформальные,Аналоги в других системах
110,секреция минералокортикоидов— ингибиция,Нет,институты,законы диффузии,дискретные; латентные,Уникальный процесс
111,секреция глюкокортикоидов— активация,Да,символы,эвристика прогнозирования,возможные; необходимые; континуальные; неформальные,Уникальный процесс
112,антидиуретический ответ— ингибиция,Да,состояние,закон сохранения энергии,континуальные; необходимые; постепенные,Схожие процессы существуют
113,конверсия Т4 в Т3— нарушение,Условно,дискурс,эвристика прогнозирования,коллективные; необходимые; латентные,Схожие процессы существуют
114,секреция вазоактивного пептида— регуляция,Условно,дискурс,принцип Хебба,континуальные; постепенные; институциональные; каскадные,Уникальный процесс
115,обратная связь гипоталамо-гипофизарной оси— ингибиция,Да,идентичность/границы,принцип конкурентного ингибирования,явные; необходимые; неформальные,Схожие процессы существуют
116,секреция лептина— активация,Нет,технология/инфраструктура,законы диффузии,неформальные; возможные,Схожие процессы существуют
117,гормональный всплеск пубертата— модуляция,Да,символы,закон химической кинетики,континуальные; необходимые,Схожие процессы существуют
118,конверсия Т4 в Т3— активация,Условно,отношения,эвристика обратной связи,институциональные; явные; каскадные,Уникальный процесс
119,регуляция циркадных ритмов,Нет,состояние,эвристика прогнозирования,латентные; индивидуальные; возможные,Уникальный процесс
120,выброс вазопрессина— модуляция,Да,функция,принцип минимальной энергии,неформальные; необходимые; институциональные,Уникальный процесс
121,секреция грелина— активация,Нет,состояние,законы диффузии,латентные; континуальные; цикличные,Уникальный процесс
122,секреция норадреналина— нарушение,Да,память/наследие,эвристика стохастического резонанса,постепенные; континуальные; латентные; цикличные,Уникальный процесс
123,секреция тестостерона,Условно,поведение,доктрина нейрона,явные; латентные,Аналоги в других системах
124,секреция грелина,Нет,структура,принцип пластичности,дискретные; постепенные,Уникальный процесс
125,секреция глюкокортикоидов— модуляция,Нет,технология/инфраструктура,гомеостаз,мгновенные; необходимые; цикличные,Аналоги в других системах
126,корковый ответ на стресс— ингибиция,Да,экономика/обмен,эвристика обратной связи,дискретные; неформальные; индивидуальные; цикличные,Уникальный процесс
127,секреция инсулина— регуляция,Условно,дискурс,доктрина нейрона,коллективные; явные,Аналоги в других системах
128,секреция тиреотропин-рилизинг гормона— активация,Условно,содержание,принцип Хебба,постепенные; континуальные; индивидуальные,Аналоги в других системах
129,гормональный контроль аппетита— регуляция,Условно,отношения,принцип минимальной энергии,дискретные; постепенные; цикличные,Схожие процессы существуют
130,регуляция циркадных ритмов— активация,Условно,структура,правило специфичности,возможные; дискретные,Уникальный процесс
131,регуляция циркадных ритмов— регуляция,Да,время/ритм,принцип конкурентного ингибирования,континуальные; постепенные,Уникальный процесс
132,секреция гормонов гипоталамуса— регуляция,Да,структура,эвристика прогнозирования,необходимые; мгновенные,Уникальный процесс
133,секреция эритропоэтина— активация,Условно,содержание,эвристика прогнозирования,постепенные; необходимые; дискретные; экзогенные,Уникальный процесс
134,секреция глюкокортикоидов— нарушение,Нет,функция,эвристика стохастического резонанса,неформальные; явные; возможные; необходимые,Уникальный процесс
135,секреция гормона роста— нарушение,Нет,идентичность/границы,принцип пластичности,континуальные; институциональные; цикличные,Схожие процессы существуют
136,регуляция осмотического давления— модуляция,Да,дискурс,законы диффузии,институциональные; неформальные; постепенные,Аналоги в других системах
137,корковый ответ на стресс— модуляция,Нет,технология/инфраструктура,эвристика стохастического резонанса,необходимые; неформальные,Уникальный процесс
138,секреция эндорфинов,Да,содержание,законы диффузии,институциональные; экзогенные; коллективные,Аналоги в других системах
139,секреция меланоцит-стимулирующего гормона,Да,дискурс,принцип Хебба,неформальные; каскадные; индивидуальные; латентные,Схожие процессы существуют
140,секреция гормонов гипоталамуса,Нет,состояние,принцип минимальной энергии,цикличные; дискретные; постепенные,Уникальный процесс
141,секреция гормонов надпочечников— нарушение,Условно,экономика/обмен,эвристика прогнозирования,континуальные; цикличные; каскадные,Аналоги в других системах
142,секреция эритропоэтина— нарушение,Условно,тело/материя,доктрина нейрона,мгновенные; континуальные,Аналоги в других системах
143,мелатониновый цикл— ингибиция,Да,значения,правило специфичности,коллективные; мгновенные; возможные; цикличные,Уникальный процесс
144,высвобождение АКТГ— нарушение,Условно,значения,принцип Хебба,экзогенные; коллективные,Схожие процессы существуют
145,регуляция осмотического давления,Да,дискурс,гомеостаз,индивидуальные; институциональные; необходимые,Аналоги в других системах
146,гормональный контроль аппетита— активация,Нет,идентичность/границы,законы диффузии,цикличные; индивидуальные; мгновенные; коллективные,Схожие процессы существуют
147,лактационный ответ— модуляция,Условно,структура,правило специфичности,постепенные; континуальные; эндогенные; неформальные,Схожие процессы существуют
148,секреция паратиреоидного гормона— ингибиция,Условно,институты,правило специфичности,коллективные; континуальные,Уникальный процесс
149,регуляция осмотического давления— ингибиция,Да,значения,законы электрофизиологии,континуальные; институциональные,Аналоги в других системах
150,гормональный всплеск пубертата,Да,пространство,правило специфичности,экзогенные; неформальные; возможные; континуальные,Аналоги в других системах
151,секреция эндорфинов— активация,Условно,поведение,принцип Хебба,дискретные; эндогенные,Аналоги в других системах
152,лактационный ответ— ингибиция,Нет,символы,закон химической кинетики,цикличные; эндогенные; континуальные; коллективные,Аналоги в других системах
153,секреция вазоактивного пептида— активация,Да,идентичность/границы,закон химической кинетики,коллективные; цикличные; явные; индивидуальные,Аналоги в других системах
154,гормональный контроль аппетита— нарушение,Да,экономика/обмен,принцип конкурентного ингибирования,индивидуальные; возможные; коллективные; дискретные,Уникальный процесс
155,секреция гормонов гипоталамуса— модуляция,Нет,идентичность/границы,принцип пластичности,экзогенные; коллективные,Уникальный процесс
156,секреция гонадотропин-рилизинг гормона— активация,Да,время/ритм,принцип пластичности,эндогенные; каскадные; континуальные,Аналоги в других системах
157,секреция инсулина— нарушение,Нет,состояние,эвристика стохастического резонанса,экзогенные; необходимые,Уникальный процесс
158,секреция кальцитонина— нарушение,Условно,состояние,закон сохранения энергии,институциональные; эндогенные; коллективные,Аналоги в других системах
159,секреция кальцитонина— активация,Да,экономика/обмен,принцип Хебба,неформальные; каскадные; постепенные; явные,Аналоги в других системах
160,секреция минералокортикоидов,Условно,символы,принцип Хебба,экзогенные; неформальные; каскадные; явные,Схожие процессы существуют
161,секреция паратиреоидного гормона,Да,структура,эвристика обратной связи,возможные; экзогенные; индивидуальные,Уникальный процесс
162,секреция эритропоэтина— регуляция,Условно,нормы,доктрина нейрона,латентные; необходимые; цикличные,Аналоги в других системах
163,секреция ТТГ— ингибиция,Нет,память/наследие,законы электрофизиологии,континуальные; дискретные,Схожие процессы существуют
164,секреция меланоцит-стимулирующего гормона— модуляция,Условно,символы,принцип Хебба,эндогенные; постепенные; дискретные,Уникальный процесс
165,секреция паратиреоидного гормона— модуляция,Нет,время/ритм,закон химической кинетики,цикличные; континуальные; институциональные,Схожие процессы существуют
166,выброс вазопрессина— нарушение,Да,идентичность/границы,закон сохранения энергии,неформальные; институциональные; дискретные; возможные,Схожие процессы существуют
167,секреция андрогенов,Условно,содержание,доктрина нейрона,институциональные; латентные,Схожие процессы существуют
168,конверсия Т4 в Т3,Да,нормы,эвристика обратной связи,латентные; индивидуальные; необходимые,Схожие процессы существуют
169,секреция гормонов надпочечников— модуляция,Да,институты,закон химической кинетики,институциональные; неформальные,Аналоги в других системах
170,секреция меланоцит-стимулирующего гормона— ингибиция,Да,структура,принцип Хебба,неформальные; индивидуальные; явные,Аналоги в других системах
171,секреция хорионического гонадотропина,Нет,состояние,доктрина нейрона,коллективные; возможные,Аналоги в других системах
172,секреция гормонов надпочечников,Условно,содержание,эвристика прогнозирования,коллективные; явные; континуальные,Аналоги в других системах
173,секреция прогестерона— регуляция,Нет,символы,закон химической кинетики,дискретные; явные; эндогенные,Аналоги в других системах
174,секреция гормона роста— активация,Нет,значения,доктрина нейрона,латентные; дискретные; возможные,Схожие процессы существуют
175,секреция норадреналина— ингибиция,Нет,идентичность/границы,принцип пластичности,возможные; неформальные; каскадные; дискретные,Аналоги в других системах
176,мелатониновый цикл— нарушение,Да,институты,законы диффузии,институциональные; континуальные; мгновенные; латентные,Аналоги в других системах
177,лактационный ответ,Нет,технология/инфраструктура,эвристика стохастического резонанса,мгновенные; латентные; континуальные,Аналоги в других системах
178,секреция глюкагона— нарушение,Условно,память/наследие,закон химической кинетики,возможные; постепенные; неформальные,Схожие процессы существуют
179,секреция паратиреоидного гормона— активация,Да,пространство,закон сохранения энергии,возможные; эндогенные,Схожие процессы существуют
180,выброс окситоцина— активация,Нет,память/наследие,правило специфичности,явные; дискретные; каскадные,Схожие процессы существуют
181,выброс кортикотропин-рилизинг гормона— активация,Да,отношения,правило специфичности,постепенные; латентные; дискретные,Аналоги в других системах
182,корковый ответ на стресс— активация,Условно,институты,эвристика стохастического резонанса,экзогенные; цикличные; необходимые,Схожие процессы существуют
183,секреция гонадотропин-рилизинг гормона— нарушение,Нет,нормы,эвристика прогнозирования,дискретные; мгновенные; явные,Схожие процессы существуют
184,секреция норадреналина— регуляция,Да,символы,закон химической кинетики,индивидуальные; цикличные,Схожие процессы существуют
185,секреция норадреналина,Да,отношения,законы диффузии,цикличные; континуальные,Аналоги в других системах
186,антидиуретический ответ— регуляция,Условно,поведение,принцип минимальной энергии,мгновенные; эндогенные; необходимые; континуальные,Уникальный процесс
187,выброс ЛГ и ФСГ— активация,Да,экономика/обмен,правило специфичности,неформальные; эндогенные; цикличные; коллективные,Уникальный процесс
188,секреция тиреотропин-рилизинг гормона— ингибиция,Условно,отношения,закон химической кинетики,континуальные; явные,Аналоги в других системах
189,секреция эстрогенов— ингибиция,Нет,значения,принцип пластичности,институциональные; дискретные; экзогенные,Аналоги в других системах
190,высвобождение АКТГ— ингибиция,Да,технология/инфраструктура,правило специфичности,дискретные; цикличные; коллективные,Уникальный процесс
191,выброс ЛГ и ФСГ,Да,дискурс,принцип минимальной энергии,мгновенные; возможные,Уникальный процесс
192,секреция эритропоэтина— модуляция,Нет,пространство,законы электрофизиологии,мгновенные; неформальные; континуальные; эндогенные,Уникальный процесс
193,секреция гормонов гипоталамуса— ингибиция,Нет,тело/материя,закон сохранения энергии,континуальные; индивидуальные,Аналоги в других системах
194,секреция гормона роста— регуляция,Условно,время/ритм,правило специфичности,эндогенные; латентные,Уникальный процесс
195,секреция гормонов гипоталамуса— активация,Нет,технология/инфраструктура,принцип минимальной энергии,каскадные; мгновенные,Уникальный процесс
196,секреция тиреотропин-рилизинг гормона— модуляция,Нет,символы,гомеостаз,индивидуальные; явные; эндогенные,Схожие процессы существуют
197,выброс ЛГ и ФСГ— регуляция,Да,время/ритм,принцип приспособления,неформальные; эндогенные; континуальные; каскадные,Уникальный процесс
198,секреция адреналина— ингибиция,Да,функция,гомеостаз,коллективные; постепенные,Уникальный процесс
199,секреция хорионического гонадотропина— регуляция,Нет,поведение,доктрина нейрона,континуальные; экзогенные,Уникальный процесс
200,секреция минералокортикоидов— активация,Условно,дискурс,правило специфичности,латентные; индивидуальные,Уникальный процесс
