№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
55,обучение спайк-трендов— модуляция,Да,время/ритм,закон сохранения энергии,цикличные; латентные,Уникальный процесс
56,марковское моделирование— активация,Нет,технология/инфраструктура,гомеостаз,дискретные; постепенные; институциональные,Аналоги в других системах
57,расчет корреляций— ингибиция,Да,время/ритм,принцип пластичности,постепенные; необходимые,Схожие процессы существуют
58,регуляризация дропаутом— нарушение,Нет,отношения,принцип конкурентного ингибирования,институциональные; постепенные; континуальные,Уникальный процесс
59,обучение с учителем— ингибиция,Условно,память/наследие,эвристика прогнозирования,постепенные; индивидуальные; неформальные,Уникальный процесс
60,аппроксимация функции,Условно,время/ритм,принцип конкурентного ингибирования,латентные; дискретные; континуальные,Схожие процессы существуют
61,вычисление потенциала мембраны— регуляция,Нет,технология/инфраструктура,доктрина нейрона,дискретные; каскадные; коллективные; явные,Уникальный процесс
62,обучение с учителем— регуляция,Да,тело/материя,принцип пластичности,необходимые; мгновенные; постепенные; коллективные,Аналоги в других системах
63,обучение с учителем— активация,Условно,пространство,принцип пластичности,каскадные; необходимые; коллективные; латентные,Аналоги в других системах
64,моделирование рабочей памяти— активация,Условно,нормы,правило специфичности,необходимые; эндогенные; мгновенные; индивидуальные,Аналоги в других системах
65,обучение без учителя— ингибиция,Нет,дискурс,принцип приспособления,континуальные; институциональные; неформальные,Схожие процессы существуют
66,байесовский вывод— нарушение,Условно,время/ритм,принцип пластичности,латентные; постепенные,Уникальный процесс
67,вычисление частотных характеристик— ингибиция,Да,технология/инфраструктура,принцип Хебба,цикличные; эндогенные,Схожие процессы существуют
68,моделирование нейроглиальных взаимодействий— модуляция,Да,структура,закон сохранения энергии,постепенные; латентные,Уникальный процесс
69,вычисление собственных значений— регуляция,Нет,технология/инфраструктура,правило специфичности,дискретные; цикличные; континуальные,Схожие процессы существуют
70,анализ всплесков спайков— нарушение,Нет,пространство,закон сохранения энергии,континуальные; возможные,Уникальный процесс
71,алгоритмы кластеризации,Условно,память/наследие,принцип пластичности,цикличные; постепенные,Аналоги в других системах
72,обратное распространение ошибки,Да,институты,правило специфичности,неформальные; цикличные; континуальные,Аналоги в других системах
73,регуляризация— нарушение,Условно,тело/материя,правило специфичности,коллективные; каскадные; эндогенные; мгновенные,Уникальный процесс
74,подгонка параметров— модуляция,Да,содержание,принцип минимальной энергии,возможные; латентные; цикличные,Схожие процессы существуют
75,стохастическое кодирование— модуляция,Условно,символы,гомеостаз,коллективные; каскадные; возможные; экзогенные,Уникальный процесс
76,анализ устойчивости,Условно,содержание,принцип пластичности,мгновенные; каскадные,Уникальный процесс
77,марковское моделирование— модуляция,Нет,память/наследие,принцип конкурентного ингибирования,институциональные; возможные,Уникальный процесс
78,регуляризация— ингибиция,Условно,отношения,эвристика обратной связи,институциональные; постепенные; дискретные,Аналоги в других системах
79,симуляция синаптической пластичности— ингибиция,Нет,функция,принцип приспособления,неформальные; возможные; каскадные,Схожие процессы существуют
80,редукция размерности— регуляция,Да,экономика/обмен,эвристика обратной связи,институциональные; необходимые; коллективные; дискретные,Аналоги в других системах
81,вычисление латентных переменных— регуляция,Условно,отношения,эвристика прогнозирования,явные; возможные,Уникальный процесс
82,генетические алгоритмы— регуляция,Нет,содержание,гомеостаз,эндогенные; индивидуальные,Уникальный процесс
83,обратное распространение ошибки— регуляция,Нет,идентичность/границы,закон сохранения энергии,индивидуальные; мгновенные,Уникальный процесс
84,симуляция бифуркаций— ингибиция,Нет,значения,эвристика прогнозирования,необходимые; индивидуальные; континуальные,Схожие процессы существуют
85,вычисление потенциала мембраны— нарушение,Условно,экономика/обмен,принцип минимальной энергии,каскадные; неформальные; коллективные,Схожие процессы существуют
86,вычисление частотных характеристик,Условно,тело/материя,принцип Хебба,индивидуальные; возможные,Уникальный процесс
87,моделирование сетевого шума— нарушение,Да,пространство,принцип Хебба,необходимые; возможные; явные; институциональные,Схожие процессы существуют
88,генетические алгоритмы— активация,Условно,экономика/обмен,эвристика обратной связи,латентные; явные,Уникальный процесс
89,моделирование нейронов— модуляция,Условно,состояние,законы электрофизиологии,индивидуальные; коллективные,Схожие процессы существуют
90,стохастическое кодирование— ингибиция,Нет,институты,принцип пластичности,эндогенные; цикличные,Уникальный процесс
91,симуляция нейронных сетей— модуляция,Да,поведение,закон химической кинетики,эндогенные; континуальные; индивидуальные; возможные,Уникальный процесс
92,стохастическое кодирование,Условно,дискурс,законы электрофизиологии,дискретные; каскадные; институциональные; экзогенные,Уникальный процесс
93,фильтрация сигнала— ингибиция,Нет,значения,эвристика прогнозирования,неформальные; институциональные; дискретные; цикличные,Аналоги в других системах
94,кодирование информации— модуляция,Условно,функция,принцип минимальной энергии,цикличные; институциональные,Схожие процессы существуют
95,статистический анализ данных— активация,Условно,память/наследие,гомеостаз,институциональные; каскадные; явные,Аналоги в других системах
96,вычисление собственных значений— активация,Нет,технология/инфраструктура,эвристика стохастического резонанса,экзогенные; континуальные,Уникальный процесс
97,кросс-валидация— активация,Нет,поведение,законы диффузии,институциональные; континуальные,Схожие процессы существуют
98,обучение рекуррентных сетей— ингибиция,Нет,экономика/обмен,принцип минимальной энергии,эндогенные; дискретные,Схожие процессы существуют
99,анализ устойчивости— регуляция,Нет,технология/инфраструктура,принцип минимальной энергии,неформальные; эндогенные; экзогенные,Аналоги в других системах
100,вычисление потенциала мембраны— ингибиция,Условно,отношения,правило специфичности,возможные; экзогенные,Уникальный процесс
101,кросс-валидация— регуляция,Да,символы,гомеостаз,коллективные; возможные; континуальные; цикличные,Схожие процессы существуют
102,кросс-валидация— ингибиция,Нет,институты,законы электрофизиологии,неформальные; эндогенные; постепенные; мгновенные,Аналоги в других системах
103,вычисление латентных переменных— ингибиция,Да,отношения,законы диффузии,каскадные; латентные; экзогенные; коллективные,Аналоги в других системах
104,градиентная нормализация— ингибиция,Условно,институты,принцип приспособления,возможные; цикличные; латентные,Аналоги в других системах
105,варьирование гиперпараметров— активация,Нет,время/ритм,доктрина нейрона,эндогенные; неформальные; каскадные,Уникальный процесс
106,обучение сверточных сетей— модуляция,Нет,институты,правило специфичности,неформальные; эндогенные,Уникальный процесс
107,обучение рекуррентных сетей— регуляция,Условно,функция,принцип конкурентного ингибирования,явные; каскадные; дискретные; латентные,Аналоги в других системах
108,вычисление собственных значений— модуляция,Да,структура,эвристика обратной связи,необходимые; постепенные; каскадные; эндогенные,Аналоги в других системах
109,обратное распространение ошибки— активация,Да,дискурс,принцип пластичности,дискретные; каскадные; мгновенные,Уникальный процесс
110,моделирование рабочей памяти— регуляция,Условно,пространство,принцип Хебба,континуальные; экзогенные; неформальные,Аналоги в других системах
111,обучение глубинных сетей,Нет,время/ритм,закон сохранения энергии,каскадные; явные; цикличные; эндогенные,Уникальный процесс
112,градиентный спуск,Нет,функция,эвристика прогнозирования,институциональные; возможные,Уникальный процесс
113,подгонка параметров— ингибиция,Нет,функция,закон сохранения энергии,континуальные; коллективные,Схожие процессы существуют
114,обучение с подкреплением— ингибиция,Условно,содержание,эвристика стохастического резонанса,необходимые; институциональные,Аналоги в других системах
115,редукция размерности— ингибиция,Условно,поведение,принцип Хебба,латентные; необходимые,Уникальный процесс
116,регуляризация дропаутом,Условно,экономика/обмен,принцип минимальной энергии,институциональные; возможные,Схожие процессы существуют
117,симуляция бифуркаций,Нет,содержание,законы электрофизиологии,необходимые; неформальные,Аналоги в других системах
118,кодирование Байеса— модуляция,Да,технология/инфраструктура,принцип конкурентного ингибирования,индивидуальные; постепенные; эндогенные; континуальные,Аналоги в других системах
119,обратное распространение ошибки— модуляция,Условно,экономика/обмен,эвристика прогнозирования,постепенные; коллективные,Уникальный процесс
120,регуляризация— регуляция,Нет,символы,правило специфичности,латентные; эндогенные; экзогенные,Уникальный процесс
121,симуляция синаптической пластичности— регуляция,Нет,символы,закон сохранения энергии,явные; коллективные; необходимые,Уникальный процесс
122,обучение рекуррентных сетей— нарушение,Условно,структура,законы электрофизиологии,латентные; дискретные; явные; каскадные,Аналоги в других системах
123,симуляция синаптической пластичности,Условно,экономика/обмен,принцип конкурентного ингибирования,континуальные; явные,Схожие процессы существуют
124,фильтрация сигнала— нарушение,Нет,функция,принцип минимальной энергии,индивидуальные; коллективные,Схожие процессы существуют
125,генетические алгоритмы— нарушение,Да,поведение,эвристика стохастического резонанса,мгновенные; индивидуальные; латентные; дискретные,Схожие процессы существуют
126,регуляризация дропаутом— регуляция,Нет,значения,принцип конкурентного ингибирования,неформальные; дискретные; эндогенные,Аналоги в других системах
127,обучение без учителя,Нет,содержание,закон химической кинетики,эндогенные; возможные,Аналоги в других системах
128,обучение сверточных сетей— нарушение,Да,поведение,принцип пластичности,индивидуальные; континуальные; неформальные,Уникальный процесс
129,обучение с подкреплением— активация,Да,структура,принцип конкурентного ингибирования,эндогенные; неформальные; необходимые; институциональные,Схожие процессы существуют
130,вычисление потенциала мембраны— модуляция,Условно,дискурс,эвристика обратной связи,индивидуальные; латентные; экзогенные; мгновенные,Схожие процессы существуют
131,обучение глубинных сетей— нарушение,Нет,дискурс,эвристика обратной связи,континуальные; дискретные; необходимые,Уникальный процесс
132,расчет корреляций— активация,Да,значения,принцип пластичности,неформальные; явные; цикличные; латентные,Аналоги в других системах
133,урезание весов— регуляция,Нет,тело/материя,закон сохранения энергии,экзогенные; необходимые; континуальные; индивидуальные,Схожие процессы существуют
134,генетические алгоритмы— ингибиция,Да,значения,законы диффузии,явные; коллективные; мгновенные,Аналоги в других системах
135,симуляция бифуркаций— активация,Условно,состояние,эвристика стохастического резонанса,латентные; институциональные,Уникальный процесс
136,моделирование сетевого шума— активация,Нет,значения,правило специфичности,постепенные; явные,Аналоги в других системах
137,моделирование нейронов— регуляция,Да,экономика/обмен,эвристика стохастического резонанса,экзогенные; каскадные,Аналоги в других системах
138,кодирование информации,Условно,пространство,правило специфичности,дискретные; постепенные; каскадные; явные,Уникальный процесс
139,симуляция нейронных сетей— активация,Условно,тело/материя,принцип пластичности,цикличные; латентные; мгновенные,Схожие процессы существуют
140,дерево решений— модуляция,Условно,функция,закон химической кинетики,коллективные; постепенные; необходимые; явные,Схожие процессы существуют
141,байесовский вывод— ингибиция,Условно,идентичность/границы,закон химической кинетики,возможные; цикличные,Уникальный процесс
142,симуляция бифуркаций— регуляция,Нет,символы,принцип приспособления,индивидуальные; явные; континуальные; каскадные,Схожие процессы существуют
143,вычисление частотных характеристик— нарушение,Условно,значения,правило специфичности,постепенные; латентные,Схожие процессы существуют
144,автокорреляционный анализ— модуляция,Условно,функция,гомеостаз,неформальные; каскадные; дискретные,Схожие процессы существуют
145,моделирование нейроглиальных взаимодействий— регуляция,Да,тело/материя,закон химической кинетики,экзогенные; возможные; неформальные; мгновенные,Аналоги в других системах
146,машинное обучение— модуляция,Условно,символы,доктрина нейрона,континуальные; индивидуальные,Уникальный процесс
147,оптимизация функции потерь— регуляция,Условно,идентичность/границы,доктрина нейрона,дискретные; необходимые; институциональные; постепенные,Аналоги в других системах
148,моделирование нейронов,Нет,структура,законы электрофизиологии,дискретные; экзогенные; каскадные,Аналоги в других системах
149,марковское моделирование,Условно,состояние,гомеостаз,дискретные; индивидуальные; латентные; экзогенные,Аналоги в других системах
150,регуляризация— активация,Нет,состояние,закон химической кинетики,континуальные; эндогенные,Уникальный процесс
151,оптимизация связей— нарушение,Нет,технология/инфраструктура,доктрина нейрона,мгновенные; индивидуальные; континуальные; экзогенные,Аналоги в других системах
152,обучение сверточных сетей— активация,Условно,структура,принцип минимальной энергии,дискретные; институциональные,Уникальный процесс
153,обучение сверточных сетей,Нет,отношения,эвристика обратной связи,возможные; дискретные; явные,Уникальный процесс
154,симуляция бифуркаций— модуляция,Да,отношения,эвристика стохастического резонанса,неформальные; континуальные,Уникальный процесс
155,регуляризация,Условно,институты,принцип конкурентного ингибирования,явные; необходимые; возможные,Схожие процессы существуют
156,обучение рекуррентных сетей— активация,Нет,тело/материя,принцип Хебба,индивидуальные; возможные; явные; континуальные,Схожие процессы существуют
157,вычисление частотных характеристик— активация,Да,поведение,принцип пластичности,континуальные; возможные; необходимые; коллективные,Аналоги в других системах
158,вычисление латентных переменных— нарушение,Условно,тело/материя,законы электрофизиологии,континуальные; возможные; каскадные,Аналоги в других системах
159,обучение глубинных сетей— активация,Нет,значения,эвристика стохастического резонанса,индивидуальные; экзогенные; континуальные; каскадные,Схожие процессы существуют
160,расчет корреляций— модуляция,Условно,институты,эвристика прогнозирования,институциональные; континуальные; латентные; неформальные,Аналоги в других системах
161,машинное обучение,Условно,структура,доктрина нейрона,каскадные; институциональные,Схожие процессы существуют
162,оптимизация связей— регуляция,Условно,пространство,принцип минимальной энергии,явные; континуальные,Схожие процессы существуют
163,оптимизация функции потерь— нарушение,Условно,дискурс,гомеостаз,индивидуальные; коллективные; возможные,Схожие процессы существуют
164,подгонка параметров— регуляция,Нет,технология/инфраструктура,принцип пластичности,цикличные; возможные; континуальные; мгновенные,Схожие процессы существуют
165,моделирование рабочей памяти,Нет,дискурс,закон химической кинетики,латентные; континуальные,Аналоги в других системах
166,регуляризация дропаутом— модуляция,Условно,символы,принцип приспособления,неформальные; постепенные,Аналоги в других системах
167,анализ динамических систем— активация,Да,экономика/обмен,принцип минимальной энергии,эндогенные; цикличные; индивидуальные,Уникальный процесс
168,градиентная нормализация— модуляция,Нет,значения,закон сохранения энергии,каскадные; дискретные,Уникальный процесс
169,градиентный спуск— активация,Нет,пространство,принцип Хебба,возможные; континуальные; необходимые; дискретные,Аналоги в других системах
170,редукция размерности,Условно,состояние,доктрина нейрона,постепенные; неформальные; эндогенные; мгновенные,Уникальный процесс
171,анализ всплесков спайков,Нет,состояние,эвристика стохастического резонанса,институциональные; каскадные; индивидуальные,Аналоги в других системах
172,статистический анализ данных,Да,тело/материя,эвристика стохастического резонанса,экзогенные; каскадные; постепенные; латентные,Аналоги в других системах
173,кодирование Байеса— активация,Условно,нормы,гомеостаз,постепенные; мгновенные; неформальные,Схожие процессы существуют
174,дерево решений— регуляция,Нет,тело/материя,закон химической кинетики,неформальные; дискретные; необходимые; явные,Схожие процессы существуют
175,обучение спайк-трендов— ингибиция,Да,технология/инфраструктура,принцип пластичности,дискретные; возможные; латентные; мгновенные,Схожие процессы существуют
176,вычисление частотных характеристик— модуляция,Да,экономика/обмен,закон химической кинетики,индивидуальные; мгновенные; цикличные; явные,Уникальный процесс
177,стохастическое кодирование— регуляция,Да,институты,принцип пластичности,эндогенные; каскадные; необходимые; возможные,Уникальный процесс
178,варьирование гиперпараметров— регуляция,Да,функция,доктрина нейрона,мгновенные; цикличные; необходимые,Схожие процессы существуют
179,обучение с учителем— нарушение,Нет,тело/материя,принцип пластичности,индивидуальные; каскадные,Уникальный процесс
180,анализ динамических систем— ингибиция,Условно,функция,принцип приспособления,явные; дискретные; латентные,Уникальный процесс
181,обучение с подкреплением— регуляция,Нет,экономика/обмен,правило специфичности,явные; неформальные; постепенные; институциональные,Уникальный процесс
182,статистический анализ данных— регуляция,Нет,состояние,гомеостаз,экзогенные; континуальные; постепенные,Уникальный процесс
183,регуляризация— модуляция,Нет,память/наследие,гомеостаз,эндогенные; латентные; цикличные,Аналоги в других системах
184,стохастическое кодирование— нарушение,Нет,значения,эвристика прогнозирования,экзогенные; эндогенные; континуальные,Схожие процессы существуют
185,вычисление собственных значений— ингибиция,Да,символы,доктрина нейрона,коллективные; возможные; латентные,Уникальный процесс
186,кодирование Байеса— регуляция,Да,время/ритм,принцип конкурентного ингибирования,цикличные; институциональные; постепенные,Уникальный процесс
187,симуляция больших сетей— модуляция,Нет,функция,доктрина нейрона,экзогенные; мгновенные; институциональные,Уникальный процесс
188,автокорреляционный анализ— ингибиция,Нет,дискурс,принцип пластичности,необходимые; институциональные; каскадные; мгновенные,Уникальный процесс
189,анализ всплесков спайков— модуляция,Да,функция,гомеостаз,каскадные; цикличные,Уникальный процесс
190,стохастическое кодирование— активация,Нет,время/ритм,принцип пластичности,неформальные; индивидуальные; эндогенные,Аналоги в других системах
191,байесовский вывод— регуляция,Условно,идентичность/границы,закон сохранения энергии,дискретные; институциональные; необходимые; латентные,Уникальный процесс
192,алгоритмы кластеризации— регуляция,Да,нормы,принцип пластичности,явные; дискретные; латентные; коллективные,Уникальный процесс
193,обучение спайк-трендов— нарушение,Да,функция,гомеостаз,латентные; каскадные; постепенные,Схожие процессы существуют
194,оптимизация связей,Условно,пространство,законы диффузии,континуальные; постепенные; необходимые; эндогенные,Схожие процессы существуют
195,расчет корреляций— регуляция,Условно,отношения,законы электрофизиологии,неформальные; экзогенные; необходимые; эндогенные,Уникальный процесс
196,моделирование нейроглиальных взаимодействий— активация,Да,символы,эвристика обратной связи,цикличные; латентные; экзогенные; постепенные,Аналоги в других системах
197,варьирование гиперпараметров— ингибиция,Да,дискурс,гомеостаз,эндогенные; институциональные; цикличные,Схожие процессы существуют
198,варьирование гиперпараметров— нарушение,Нет,пространство,эвристика прогнозирования,явные; необходимые,Схожие процессы существуют
199,автокорреляционный анализ— активация,Условно,отношения,эвристика обратной связи,цикличные; институциональные; латентные; мгновенные,Уникальный процесс
200,фильтрация сигнала— регуляция,Да,идентичность/границы,гомеостаз,цикличные; коллективные,Аналоги в других системах
