№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
27,хроническое воспаление— активация,Условно,функция,правило специфичности,каскадные; коллективные,Аналоги в других системах
28,секреция иммуноглобулинов— активация,Нет,символы,закон химической кинетики,эндогенные; континуальные; постепенные,Аналоги в других системах
29,выработка цитокинов— ингибиция,Да,дискурс,закон химической кинетики,цикличные; неформальные; континуальные; явные,Схожие процессы существуют
30,активация микроглии— активация,Нет,нормы,законы электрофизиологии,постепенные; латентные,Уникальный процесс
31,секреция защитных факторов— модуляция,Да,поведение,законы диффузии,латентные; экзогенные; каскадные,Схожие процессы существуют
32,барьерные функции крови-мозга— регуляция,Нет,функция,гомеостаз,каскадные; возможные,Аналоги в других системах
33,миграция лимфоцитов— регуляция,Да,тело/материя,гомеостаз,континуальные; цикличные; необходимые; дискретные,Уникальный процесс
34,нейровоспалительная реакция— модуляция,Нет,тело/материя,правило специфичности,мгновенные; возможные,Аналоги в других системах
35,аутоиммунные реакции— модуляция,Нет,время/ритм,принцип приспособления,экзогенные; латентные; необходимые,Аналоги в других системах
36,гематопоэз в мозге— активация,Да,идентичность/границы,закон химической кинетики,возможные; мгновенные,Уникальный процесс
37,активация астроцитов— регуляция,Условно,состояние,принцип приспособления,континуальные; мгновенные; постепенные; институциональные,Схожие процессы существуют
38,регуляция Т-клеточного ответа— регуляция,Условно,значения,законы электрофизиологии,неформальные; эндогенные; экзогенные; каскадные,Аналоги в других системах
39,барьерные функции крови-мозга— модуляция,Условно,структура,законы диффузии,эндогенные; индивидуальные,Схожие процессы существуют
40,медиаторы воспаления— регуляция,Условно,структура,законы диффузии,коллективные; каскадные; неформальные; постепенные,Аналоги в других системах
41,активация микроглии— ингибиция,Да,значения,гомеостаз,коллективные; возможные,Уникальный процесс
42,регуляция Т-клеточного ответа— ингибиция,Да,символы,принцип конкурентного ингибирования,явные; возможные; эндогенные,Уникальный процесс
43,распознавание антигенов— модуляция,Да,символы,закон сохранения энергии,дискретные; коллективные; явные; латентные,Схожие процессы существуют
44,апоптоз инфицированных клеток,Нет,поведение,доктрина нейрона,институциональные; каскадные; индивидуальные,Схожие процессы существуют
45,депозиция комплексов антиген-антитело,Условно,состояние,доктрина нейрона,индивидуальные; экзогенные,Уникальный процесс
46,активация комплемента— нарушение,Условно,институты,принцип пластичности,цикличные; необходимые; мгновенные; индивидуальные,Уникальный процесс
47,секреция интерлейкинов— регуляция,Нет,символы,закон химической кинетики,экзогенные; мгновенные; латентные; неформальные,Уникальный процесс
48,депозиция комплексов антиген-антитело— нарушение,Нет,тело/материя,законы диффузии,коллективные; континуальные,Аналоги в других системах
49,переключение В-клеточного класса— ингибиция,Да,экономика/обмен,закон химической кинетики,постепенные; дискретные,Схожие процессы существуют
50,гомеостаз микроокружения,Условно,значения,закон химической кинетики,эндогенные; экзогенные,Уникальный процесс
51,хроническое воспаление— регуляция,Да,институты,эвристика обратной связи,возможные; институциональные; эндогенные,Аналоги в других системах
52,выработка хемокинов,Нет,пространство,эвристика стохастического резонанса,индивидуальные; континуальные; возможные; дискретные,Схожие процессы существуют
53,секреция фактор некроза опухоли— ингибиция,Нет,структура,законы диффузии,мгновенные; возможные; явные; латентные,Уникальный процесс
54,аутоиммунные реакции— ингибиция,Нет,структура,гомеостаз,необходимые; постепенные; индивидуальные; неформальные,Схожие процессы существуют
55,выработка хемокинов— нарушение,Условно,содержание,эвристика стохастического резонанса,дискретные; континуальные; необходимые; постепенные,Уникальный процесс
56,ингибирование воспаления— ингибиция,Нет,память/наследие,эвристика прогнозирования,дискретные; латентные; индивидуальные,Схожие процессы существуют
57,глиальное ремоделирование— нарушение,Да,содержание,закон химической кинетики,институциональные; постепенные; коллективные,Аналоги в других системах
58,инфильтрация иммунных клеток,Нет,пространство,принцип Хебба,экзогенные; дискретные,Аналоги в других системах
59,гематопоэз в мозге,Да,пространство,законы диффузии,постепенные; цикличные; каскадные; необходимые,Уникальный процесс
60,синаптоклазия— ингибиция,Нет,пространство,принцип минимальной энергии,явные; неформальные; латентные,Аналоги в других системах
61,ингибирование воспаления— модуляция,Условно,тело/материя,закон химической кинетики,явные; латентные; коллективные; дискретные,Уникальный процесс
62,медиаторы воспаления— нарушение,Да,тело/материя,эвристика стохастического резонанса,мгновенные; явные; коллективные,Аналоги в других системах
63,опсонализация,Нет,технология/инфраструктура,принцип Хебба,эндогенные; коллективные; каскадные,Аналоги в других системах
64,секреция фактор некроза опухоли— нарушение,Да,память/наследие,принцип Хебба,возможные; экзогенные; эндогенные,Аналоги в других системах
65,распознавание антигенов— регуляция,Нет,время/ритм,гомеостаз,мгновенные; континуальные,Уникальный процесс
66,переключение В-клеточного класса,Условно,состояние,доктрина нейрона,континуальные; возможные; каскадные,Аналоги в других системах
67,регуляция микрососудистой проницаемости— ингибиция,Да,экономика/обмен,принцип приспособления,неформальные; постепенные; экзогенные; эндогенные,Схожие процессы существуют
68,глиальное ремоделирование— модуляция,Нет,экономика/обмен,закон химической кинетики,институциональные; необходимые; мгновенные; явные,Уникальный процесс
69,регуляция Т-клеточного ответа— модуляция,Нет,структура,принцип конкурентного ингибирования,возможные; неформальные; континуальные; экзогенные,Аналоги в других системах
70,перекрестная коммуникация иммунной и нервной систем— модуляция,Да,поведение,эвристика прогнозирования,неформальные; цикличные; явные; дискретные,Уникальный процесс
71,нейрон-глиальный иммунный синтез— модуляция,Нет,память/наследие,гомеостаз,эндогенные; экзогенные; континуальные; явные,Уникальный процесс
72,активация микроглии— модуляция,Да,идентичность/границы,принцип пластичности,необходимые; мгновенные,Аналоги в других системах
73,гомеостаз микроокружения— регуляция,Нет,нормы,законы электрофизиологии,возможные; институциональные; каскадные; неформальные,Уникальный процесс
74,регуляция микрососудистой проницаемости,Нет,состояние,доктрина нейрона,эндогенные; каскадные; континуальные; постепенные,Уникальный процесс
75,секреция фактор некроза опухоли,Условно,значения,законы электрофизиологии,индивидуальные; каскадные; постепенные; необходимые,Схожие процессы существуют
76,апоптоз инфицированных клеток— модуляция,Нет,состояние,принцип приспособления,мгновенные; возможные; коллективные; необходимые,Аналоги в других системах
77,синаптоклазия— нарушение,Условно,пространство,эвристика стохастического резонанса,возможные; мгновенные; явные; континуальные,Аналоги в других системах
78,секреция интерферонов— модуляция,Условно,структура,эвристика обратной связи,эндогенные; экзогенные; возможные; мгновенные,Аналоги в других системах
79,активация астроцитов— нарушение,Условно,экономика/обмен,принцип минимальной энергии,возможные; латентные; постепенные,Схожие процессы существуют
80,депозиция комплексов антиген-антитело— активация,Условно,поведение,законы электрофизиологии,коллективные; возможные,Уникальный процесс
81,секреция фактор некроза опухоли— модуляция,Да,тело/материя,доктрина нейрона,латентные; постепенные,Схожие процессы существуют
82,гематопоэз в мозге— ингибиция,Условно,содержание,эвристика стохастического резонанса,явные; экзогенные; каскадные; цикличные,Уникальный процесс
83,секреция защитных факторов— ингибиция,Да,значения,гомеостаз,явные; коллективные; неформальные; мгновенные,Аналоги в других системах
84,активация комплемента,Условно,время/ритм,правило специфичности,цикличные; возможные,Аналоги в других системах
85,детоксикация патологических белков— активация,Да,структура,принцип конкурентного ингибирования,экзогенные; явные; континуальные; латентные,Аналоги в других системах
86,регуляция микрососудистой проницаемости— модуляция,Да,поведение,эвристика стохастического резонанса,континуальные; латентные; коллективные,Схожие процессы существуют
87,опсонализация— нарушение,Да,структура,законы диффузии,индивидуальные; возможные,Аналоги в других системах
88,активация комплемента— модуляция,Да,структура,законы электрофизиологии,латентные; мгновенные; институциональные; индивидуальные,Уникальный процесс
89,регуляция микрососудистой проницаемости— активация,Нет,институты,правило специфичности,необходимые; каскадные; цикличные; экзогенные,Уникальный процесс
90,пролиферация иммунных клеток— регуляция,Да,память/наследие,закон сохранения энергии,эндогенные; континуальные; мгновенные,Схожие процессы существуют
91,миграция лимфоцитов— модуляция,Условно,институты,принцип конкурентного ингибирования,необходимые; каскадные; цикличные,Схожие процессы существуют
92,детоксикация патологических белков— регуляция,Да,институты,правило специфичности,индивидуальные; коллективные; неформальные,Уникальный процесс
93,пролиферация иммунных клеток— нарушение,Да,значения,принцип конкурентного ингибирования,явные; мгновенные; необходимые,Схожие процессы существуют
94,регуляция Т-клеточного ответа,Нет,институты,эвристика стохастического резонанса,возможные; эндогенные,Уникальный процесс
95,медиаторы воспаления— активация,Нет,значения,эвристика прогнозирования,каскадные; латентные; необходимые,Уникальный процесс
96,распознавание антигенов— активация,Условно,время/ритм,эвристика прогнозирования,институциональные; возможные; постепенные; каскадные,Схожие процессы существуют
97,нейровоспалительная реакция— активация,Нет,функция,закон сохранения энергии,постепенные; цикличные; латентные,Уникальный процесс
98,секреция интерлейкинов— ингибиция,Условно,нормы,эвристика стохастического резонанса,дискретные; континуальные; коллективные; необходимые,Аналоги в других системах
99,секреция интерлейкинов— модуляция,Да,тело/материя,гомеостаз,мгновенные; возможные; каскадные,Схожие процессы существуют
100,детоксикация патологических белков— ингибиция,Нет,пространство,эвристика обратной связи,явные; коллективные; дискретные,Схожие процессы существуют
101,гомеостаз микроокружения— ингибиция,Да,время/ритм,принцип приспособления,латентные; экзогенные; неформальные,Уникальный процесс
102,активация комплемента— регуляция,Условно,нормы,принцип приспособления,дискретные; коллективные; явные,Уникальный процесс
103,моноцитарная инвазия— активация,Условно,время/ритм,принцип минимальной энергии,институциональные; дискретные; каскадные,Схожие процессы существуют
104,активация комплемента— активация,Условно,структура,правило специфичности,институциональные; постепенные; коллективные; континуальные,Уникальный процесс
105,регуляция иммунного ответа— регуляция,Условно,экономика/обмен,правило специфичности,цикличные; континуальные; постепенные; каскадные,Схожие процессы существуют
106,хроническое воспаление— нарушение,Нет,тело/материя,законы диффузии,экзогенные; каскадные,Схожие процессы существуют
107,нейроантигенная толерантность— ингибиция,Условно,нормы,принцип Хебба,эндогенные; континуальные,Схожие процессы существуют
108,презентация антигенов— активация,Условно,идентичность/границы,принцип пластичности,коллективные; эндогенные; институциональные; экзогенные,Аналоги в других системах
109,секреция иммуноглобулинов— ингибиция,Да,идентичность/границы,закон химической кинетики,неформальные; институциональные; цикличные; латентные,Аналоги в других системах
110,инфильтрация иммунных клеток— нарушение,Условно,структура,принцип конкурентного ингибирования,явные; индивидуальные; постепенные,Аналоги в других системах
111,медиаторы воспаления— ингибиция,Условно,институты,закон химической кинетики,неформальные; цикличные; латентные; каскадные,Схожие процессы существуют
112,регуляция микрососудистой проницаемости— регуляция,Условно,пространство,правило специфичности,латентные; возможные; индивидуальные,Уникальный процесс
113,секреция защитных факторов— нарушение,Условно,пространство,закон химической кинетики,эндогенные; континуальные,Уникальный процесс
114,секреция иммуноглобулинов,Условно,память/наследие,принцип минимальной энергии,дискретные; эндогенные,Уникальный процесс
115,выработка хемокинов— регуляция,Условно,функция,принцип минимальной энергии,континуальные; дискретные,Уникальный процесс
116,регуляция микрососудистой проницаемости— нарушение,Нет,значения,принцип конкурентного ингибирования,каскадные; неформальные; экзогенные,Уникальный процесс
117,опсонализация— модуляция,Да,значения,принцип пластичности,каскадные; экзогенные; возможные; неформальные,Схожие процессы существуют
118,инфильтрация иммунных клеток— модуляция,Да,поведение,эвристика стохастического резонанса,эндогенные; континуальные; цикличные,Уникальный процесс
119,регуляция иммунного ответа— модуляция,Да,экономика/обмен,принцип пластичности,индивидуальные; экзогенные,Уникальный процесс
120,аутоиммунные реакции— нарушение,Да,технология/инфраструктура,принцип минимальной энергии,неформальные; континуальные; каскадные; постепенные,Аналоги в других системах
121,детоксикация патологических белков— нарушение,Нет,технология/инфраструктура,эвристика стохастического резонанса,каскадные; постепенные; эндогенные; неформальные,Уникальный процесс
122,моноцитарная инвазия— ингибиция,Да,содержание,гомеостаз,каскадные; дискретные; континуальные; институциональные,Уникальный процесс
123,выработка цитокинов— активация,Нет,идентичность/границы,эвристика прогнозирования,коллективные; институциональные; эндогенные; континуальные,Аналоги в других системах
124,презентация антигенов— нарушение,Да,пространство,правило специфичности,мгновенные; эндогенные,Уникальный процесс
125,миграция лимфоцитов,Условно,структура,законы электрофизиологии,мгновенные; необходимые,Аналоги в других системах
126,секреция интерлейкинов— нарушение,Нет,состояние,правило специфичности,каскадные; мгновенные; коллективные,Уникальный процесс
127,презентация антигенов— ингибиция,Да,память/наследие,принцип Хебба,каскадные; латентные,Схожие процессы существуют
128,медиаторы воспаления— модуляция,Условно,символы,эвристика стохастического резонанса,неформальные; континуальные; постепенные,Схожие процессы существуют
129,нейрон-глиальный иммунный синтез— регуляция,Нет,экономика/обмен,законы диффузии,континуальные; необходимые; цикличные; индивидуальные,Аналоги в других системах
130,нейровоспалительная реакция— нарушение,Нет,экономика/обмен,закон сохранения энергии,коллективные; явные,Схожие процессы существуют
131,отложение амилоида— активация,Условно,идентичность/границы,принцип приспособления,коллективные; индивидуальные,Схожие процессы существуют
132,переработка клеточных обломков— нарушение,Да,символы,принцип Хебба,индивидуальные; экзогенные; континуальные,Аналоги в других системах
133,пролиферация иммунных клеток— ингибиция,Условно,состояние,закон химической кинетики,постепенные; каскадные; явные,Уникальный процесс
134,активация астроцитов— ингибиция,Нет,нормы,закон сохранения энергии,институциональные; латентные; цикличные,Уникальный процесс
135,переработка клеточных обломков,Нет,институты,закон сохранения энергии,явные; дискретные; неформальные,Уникальный процесс
136,миграция лимфоцитов— активация,Нет,институты,законы диффузии,индивидуальные; явные,Аналоги в других системах
137,секреция интерферонов— регуляция,Условно,институты,законы диффузии,институциональные; каскадные; латентные,Аналоги в других системах
138,регуляция иммунного ответа,Условно,отношения,эвристика прогнозирования,институциональные; возможные,Схожие процессы существуют
139,опсонализация— ингибиция,Условно,технология/инфраструктура,доктрина нейрона,возможные; мгновенные; каскадные; континуальные,Схожие процессы существуют
140,гематопоэз в мозге— нарушение,Да,символы,эвристика прогнозирования,институциональные; цикличные,Схожие процессы существуют
141,презентация антигенов,Нет,институты,принцип минимальной энергии,возможные; постепенные,Уникальный процесс
142,нейрон-глиальный иммунный синтез— нарушение,Условно,содержание,принцип конкурентного ингибирования,латентные; цикличные; неформальные,Аналоги в других системах
143,секреция защитных факторов— активация,Условно,нормы,принцип конкурентного ингибирования,каскадные; дискретные; неформальные; институциональные,Аналоги в других системах
144,нейроантигенная толерантность— модуляция,Да,поведение,законы диффузии,институциональные; постепенные; экзогенные,Аналоги в других системах
145,инфильтрация иммунных клеток— ингибиция,Да,значения,доктрина нейрона,институциональные; каскадные,Аналоги в других системах
146,секреция фактор некроза опухоли— регуляция,Условно,нормы,принцип Хебба,коллективные; каскадные; неформальные,Уникальный процесс
147,регуляция иммунного ответа— ингибиция,Условно,дискурс,эвристика стохастического резонанса,континуальные; институциональные,Аналоги в других системах
148,перекрестная коммуникация иммунной и нервной систем— нарушение,Да,функция,законы электрофизиологии,неформальные; эндогенные; необходимые; возможные,Уникальный процесс
149,гомеостаз микроокружения— активация,Нет,поведение,закон химической кинетики,цикличные; континуальные; неформальные; постепенные,Уникальный процесс
150,ингибирование воспаления,Да,состояние,гомеостаз,постепенные; коллективные; латентные,Уникальный процесс
151,барьерные функции крови-мозга— ингибиция,Нет,время/ритм,закон химической кинетики,мгновенные; институциональные; цикличные,Аналоги в других системах
152,перекрестная коммуникация иммунной и нервной систем— регуляция,Нет,содержание,принцип Хебба,континуальные; институциональные,Уникальный процесс
153,опсонализация— активация,Да,функция,принцип приспособления,явные; необходимые; постепенные,Аналоги в других системах
154,аутоиммунные реакции— регуляция,Да,содержание,принцип приспособления,коллективные; латентные; экзогенные; мгновенные,Аналоги в других системах
155,моноцитарная инвазия— модуляция,Нет,значения,принцип пластичности,цикличные; коллективные; возможные; мгновенные,Аналоги в других системах
156,синаптоклазия,Условно,содержание,принцип приспособления,институциональные; индивидуальные; коллективные; континуальные,Уникальный процесс
157,миграция лимфоцитов— ингибиция,Условно,пространство,доктрина нейрона,экзогенные; каскадные,Аналоги в других системах
158,перекрестная коммуникация иммунной и нервной систем— ингибиция,Нет,технология/инфраструктура,принцип минимальной энергии,институциональные; эндогенные; цикличные,Схожие процессы существуют
159,глиальное ремоделирование— ингибиция,Условно,значения,принцип приспособления,институциональные; мгновенные; каскадные; явные,Схожие процессы существуют
160,отложение амилоида— нарушение,Условно,поведение,правило специфичности,явные; индивидуальные,Схожие процессы существуют
161,перекрестная коммуникация иммунной и нервной систем— активация,Условно,функция,принцип конкурентного ингибирования,коллективные; экзогенные,Уникальный процесс
162,барьерные функции крови-мозга,Условно,поведение,гомеостаз,институциональные; постепенные; континуальные,Уникальный процесс
163,переработка клеточных обломков— ингибиция,Условно,институты,правило специфичности,возможные; эндогенные; цикличные; институциональные,Аналоги в других системах
164,регуляция Т-клеточного ответа— активация,Условно,отношения,эвристика стохастического резонанса,цикличные; постепенные; неформальные; мгновенные,Уникальный процесс
165,нейрон-глиальный иммунный синтез,Да,технология/инфраструктура,принцип приспособления,институциональные; цикличные,Схожие процессы существуют
166,нейроантигенная толерантность,Условно,отношения,принцип Хебба,необходимые; возможные; континуальные,Уникальный процесс
167,переключение В-клеточного класса— регуляция,Да,нормы,принцип Хебба,экзогенные; дискретные; латентные; мгновенные,Уникальный процесс
168,детоксикация патологических белков— модуляция,Да,поведение,принцип пластичности,каскадные; эндогенные,Уникальный процесс
169,гематопоэз в мозге— регуляция,Условно,структура,законы диффузии,коллективные; институциональные,Схожие процессы существуют
170,апоптоз инфицированных клеток— ингибиция,Нет,содержание,правило специфичности,коллективные; дискретные; возможные; каскадные,Аналоги в других системах
171,гомеостаз микроокружения— нарушение,Да,структура,принцип Хебба,возможные; континуальные; неформальные,Схожие процессы существуют
172,распознавание антигенов— ингибиция,Условно,содержание,принцип пластичности,возможные; каскадные; континуальные; экзогенные,Аналоги в других системах
173,фагоцитоз,Условно,институты,законы диффузии,индивидуальные; мгновенные,Схожие процессы существуют
174,гематопоэз в мозге— модуляция,Да,содержание,доктрина нейрона,латентные; явные,Схожие процессы существуют
175,секреция иммуноглобулинов— модуляция,Да,нормы,гомеостаз,континуальные; индивидуальные,Аналоги в других системах
176,инфильтрация иммунных клеток— активация,Да,дискурс,принцип минимальной энергии,возможные; постепенные; мгновенные,Схожие процессы существуют
177,секреция иммуноглобулинов— нарушение,Да,тело/материя,принцип приспособления,мгновенные; дискретные; возможные,Уникальный процесс
178,пролиферация иммунных клеток,Условно,пространство,правило специфичности,эндогенные; необходимые; возможные,Аналоги в других системах
179,нейровоспалительная реакция— регуляция,Условно,технология/инфраструктура,эвристика обратной связи,цикличные; неформальные; явные; каскадные,Уникальный процесс
180,отложение амилоида— регуляция,Условно,институты,доктрина нейрона,постепенные; экзогенные; коллективные; цикличные,Уникальный процесс
181,инфильтрация иммунных клеток— регуляция,Нет,институты,закон химической кинетики,необходимые; возможные,Уникальный процесс
182,выработка цитокинов— модуляция,Нет,функция,законы электрофизиологии,явные; возможные; латентные; дискретные,Уникальный процесс
183,глиальное ремоделирование,Условно,функция,принцип минимальной энергии,явные; латентные,Уникальный процесс
184,активация комплемента— ингибиция,Условно,символы,принцип конкурентного ингибирования,экзогенные; коллективные; необходимые,Аналоги в других системах
185,нейровоспалительная реакция— ингибиция,Условно,технология/инфраструктура,гомеостаз,возможные; дискретные; необходимые; цикличные,Аналоги в других системах
186,переключение В-клеточного класса— активация,Нет,технология/инфраструктура,закон сохранения энергии,необходимые; дискретные; экзогенные; каскадные,Схожие процессы существуют
187,гомеостаз микроокружения— модуляция,Условно,символы,закон химической кинетики,экзогенные; индивидуальные,Схожие процессы существуют
188,переработка клеточных обломков— активация,Да,память/наследие,доктрина нейрона,коллективные; дискретные; латентные,Схожие процессы существуют
189,секреция защитных факторов,Да,нормы,правило специфичности,дискретные; необходимые; постепенные,Аналоги в других системах
190,синаптоклазия— активация,Нет,состояние,доктрина нейрона,дискретные; постепенные; мгновенные,Схожие процессы существуют
191,переключение В-клеточного класса— нарушение,Нет,состояние,эвристика стохастического резонанса,континуальные; институциональные,Аналоги в других системах
192,глиальное ремоделирование— регуляция,Да,память/наследие,эвристика прогнозирования,неформальные; институциональные; цикличные; необходимые,Схожие процессы существуют
193,аутоиммунные реакции,Да,символы,правило специфичности,постепенные; возможные; дискретные,Схожие процессы существуют
194,активация астроцитов— модуляция,Нет,нормы,эвристика обратной связи,латентные; возможные,Аналоги в других системах
195,выработка хемокинов— ингибиция,Условно,дискурс,принцип Хебба,явные; цикличные,Уникальный процесс
196,активация микроглии— нарушение,Нет,институты,закон сохранения энергии,дискретные; возможные; мгновенные; экзогенные,Уникальный процесс
197,фагоцитоз— нарушение,Да,символы,закон химической кинетики,континуальные; необходимые,Уникальный процесс
198,фагоцитоз— модуляция,Да,идентичность/границы,принцип Хебба,возможные; институциональные; постепенные,Аналоги в других системах
199,распознавание антигенов— нарушение,Да,память/наследие,принцип Хебба,необходимые; постепенные; экзогенные; коллективные,Аналоги в других системах
200,отложение амилоида,Да,институты,принцип Хебба,явные; индивидуальные; постепенные,Аналоги в других системах
