№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
21,демиелинизация— регуляция,Да,нормы,эвристика стохастического резонанса,каскадные; эндогенные; возможные; индивидуальные,Схожие процессы существуют
22,стресс-индуцированная пластичность— ингибиция,Да,поведение,правило специфичности,эндогенные; институциональные; континуальные,Аналоги в других системах
23,метапластичность— модуляция,Условно,тело/материя,принцип Хебба,неформальные; эндогенные,Схожие процессы существуют
24,эпигенетическая пластичность— модуляция,Нет,память/наследие,принцип конкурентного ингибирования,коллективные; континуальные,Аналоги в других системах
25,реабилитационная пластичность— модуляция,Нет,структура,принцип пластичности,цикличные; институциональные; постепенные; возможные,Схожие процессы существуют
26,мускариновая пластичность,Условно,структура,закон химической кинетики,явные; цикличные,Уникальный процесс
27,демиелинизация,Да,память/наследие,принцип минимальной энергии,постепенные; индивидуальные; институциональные,Схожие процессы существуют
28,рост новых нейронов (нейрогенез)— активация,Нет,структура,принцип конкурентного ингибирования,цикличные; мгновенные; постепенные,Схожие процессы существуют
29,рост аксонов— нарушение,Условно,технология/инфраструктура,принцип конкурентного ингибирования,институциональные; континуальные,Аналоги в других системах
30,таламокортикальная пластичность— модуляция,Да,память/наследие,законы электрофизиологии,дискретные; экзогенные; неформальные,Аналоги в других системах
31,миелиновая пластичность— регуляция,Нет,дискурс,законы диффузии,индивидуальные; каскадные; возможные; коллективные,Схожие процессы существуют
32,разрушение синапсов,Нет,экономика/обмен,эвристика прогнозирования,каскадные; необходимые,Уникальный процесс
33,миелиновая пластичность— модуляция,Да,значения,доктрина нейрона,необходимые; институциональные; возможные,Аналоги в других системах
34,стресс-индуцированная пластичность— нарушение,Да,время/ритм,законы электрофизиологии,институциональные; явные; мгновенные,Уникальный процесс
35,глия-опосредованная пластичность— активация,Да,нормы,законы электрофизиологии,институциональные; возможные; неформальные,Аналоги в других системах
36,миелиновая пластичность,Нет,дискурс,принцип приспособления,возможные; цикличные,Схожие процессы существуют
37,аксональное прорыв— ингибиция,Условно,экономика/обмен,принцип пластичности,цикличные; институциональные; дискретные; возможные,Схожие процессы существуют
38,кортикостриатная пластичность— модуляция,Условно,структура,эвристика прогнозирования,континуальные; экзогенные; мгновенные,Аналоги в других системах
39,уплотнение синаптической плотности,Условно,технология/инфраструктура,законы электрофизиологии,континуальные; дискретные; явные; эндогенные,Уникальный процесс
40,формирование новых синапсов— нарушение,Да,идентичность/границы,принцип минимальной энергии,дискретные; континуальные,Уникальный процесс
41,стресс-индуцированная пластичность— модуляция,Нет,экономика/обмен,закон химической кинетики,возможные; каскадные; постепенные; явные,Аналоги в других системах
42,восстановление после травмы— модуляция,Да,институты,законы диффузии,латентные; эндогенные; мгновенные; явные,Уникальный процесс
43,габА-ергическая пластичность— модуляция,Нет,символы,принцип приспособления,явные; неформальные; возможные,Уникальный процесс
44,стресс-индуцированная пластичность,Да,структура,законы диффузии,латентные; цикличные; экзогенные,Аналоги в других системах
45,таламокортикальная пластичность— активация,Да,память/наследие,принцип конкурентного ингибирования,необходимые; цикличные,Уникальный процесс
46,глутаматергическая пластичность,Условно,память/наследие,доктрина нейрона,индивидуальные; экзогенные; постепенные; каскадные,Схожие процессы существуют
47,аксональное прорыв— модуляция,Условно,структура,принцип приспособления,возможные; коллективные; мгновенные; явные,Уникальный процесс
48,коллатеральное прорастание аксонов— ингибиция,Нет,тело/материя,законы электрофизиологии,экзогенные; эндогенные,Уникальный процесс
49,хеббовская пластичность— активация,Нет,дискурс,принцип пластичности,мгновенные; институциональные; коллективные; экзогенные,Уникальный процесс
50,увеличение длины дендритов— активация,Условно,идентичность/границы,принцип Хебба,индивидуальные; каскадные; возможные,Аналоги в других системах
51,метапластичность,Условно,пространство,закон химической кинетики,неформальные; институциональные,Аналоги в других системах
52,глия-опосредованная пластичность— модуляция,Да,символы,эвристика стохастического резонанса,коллективные; экзогенные; мгновенные,Схожие процессы существуют
53,синаптическая перестройка— нарушение,Условно,функция,гомеостаз,институциональные; возможные; эндогенные; латентные,Аналоги в других системах
54,миелиновая пластичность— активация,Нет,время/ритм,принцип Хебба,институциональные; латентные,Уникальный процесс
55,обучение-индуцированная пластичность— ингибиция,Нет,структура,законы электрофизиологии,коллективные; латентные; постепенные; дискретные,Аналоги в других системах
56,восстановление памяти— активация,Нет,состояние,эвристика стохастического резонанса,дискретные; континуальные; неформальные; явные,Уникальный процесс
57,мускариновая пластичность— регуляция,Нет,память/наследие,принцип конкурентного ингибирования,неформальные; постепенные; институциональные; латентные,Уникальный процесс
58,фенотипическая пластичность— регуляция,Условно,идентичность/границы,принцип Хебба,институциональные; неформальные; эндогенные,Уникальный процесс
59,фенотипическая пластичность,Нет,символы,эвристика стохастического резонанса,коллективные; возможные; неформальные,Схожие процессы существуют
60,реабилитационная пластичность— активация,Условно,идентичность/границы,принцип минимальной энергии,каскадные; мгновенные,Уникальный процесс
61,опыт-зависимая пластичность— ингибиция,Нет,значения,принцип приспособления,институциональные; мгновенные; цикличные; необходимые,Аналоги в других системах
62,реорганизация кортикальной карты— модуляция,Да,память/наследие,закон сохранения энергии,необходимые; экзогенные; институциональные,Уникальный процесс
63,долговременная потенциация— модуляция,Да,институты,закон химической кинетики,явные; индивидуальные; постепенные; дискретные,Уникальный процесс
64,эпигенетическая пластичность— регуляция,Нет,время/ритм,доктрина нейрона,каскадные; явные,Уникальный процесс
65,исчезновение следов памяти— модуляция,Нет,время/ритм,эвристика стохастического резонанса,необходимые; явные; неформальные,Уникальный процесс
66,перестройка зрительной коры— нарушение,Условно,институты,принцип приспособления,экзогенные; институциональные; явные; постепенные,Схожие процессы существуют
67,стресс-индуцированная пластичность— регуляция,Нет,тело/материя,принцип пластичности,экзогенные; возможные; континуальные,Схожие процессы существуют
68,хеббовская пластичность— модуляция,Да,память/наследие,эвристика обратной связи,постепенные; латентные,Аналоги в других системах
69,регуляция рецепторной чувствительности— активация,Нет,функция,принцип минимальной энергии,континуальные; латентные; институциональные,Схожие процессы существуют
70,реорганизация кортикальной карты— активация,Условно,отношения,принцип Хебба,дискретные; коллективные; явные; институциональные,Уникальный процесс
71,медленная пластичность— нарушение,Нет,структура,принцип приспособления,цикличные; дискретные; возможные,Схожие процессы существуют
72,протеосинтетическая пластичность— активация,Да,состояние,принцип конкурентного ингибирования,эндогенные; дискретные; явные; индивидуальные,Схожие процессы существуют
73,восстановление памяти— нарушение,Нет,технология/инфраструктура,принцип Хебба,постепенные; латентные; цикличные; мгновенные,Уникальный процесс
74,миелиновая пластичность— нарушение,Условно,значения,закон химической кинетики,эндогенные; мгновенные; постепенные; каскадные,Аналоги в других системах
75,коллатеральное прорастание аксонов,Условно,функция,принцип конкурентного ингибирования,мгновенные; коллективные; цикличные,Схожие процессы существуют
76,апоптоз ненужных нейронов— активация,Условно,состояние,гомеостаз,каскадные; постепенные,Аналоги в других системах
77,опыт-зависимая пластичность,Условно,технология/инфраструктура,законы диффузии,институциональные; каскадные; неформальные; латентные,Уникальный процесс
78,формирование новых синапсов— ингибиция,Нет,функция,эвристика стохастического резонанса,возможные; неформальные,Аналоги в других системах
79,быстрая пластичность,Нет,институты,правило специфичности,явные; экзогенные; возможные,Аналоги в других системах
80,рост новых нейронов (нейрогенез)— ингибиция,Да,память/наследие,принцип приспособления,континуальные; дискретные; индивидуальные,Аналоги в других системах
81,синаптическая конкуренция— модуляция,Нет,память/наследие,правило специфичности,цикличные; явные; институциональные; эндогенные,Уникальный процесс
82,миелиновая пластичность— ингибиция,Нет,пространство,эвристика прогнозирования,дискретные; мгновенные; необходимые; возможные,Уникальный процесс
83,антхеббовская пластичность— активация,Условно,поведение,принцип приспособления,возможные; явные; мгновенные; континуальные,Схожие процессы существуют
84,гомеостатическая пластичность— ингибиция,Да,поведение,гомеостаз,экзогенные; континуальные,Уникальный процесс
85,рост дендритных шипиков— регуляция,Нет,отношения,гомеостаз,континуальные; институциональные; возможные; неформальные,Аналоги в других системах
86,гомеостатическая пластичность— модуляция,Условно,нормы,доктрина нейрона,институциональные; неформальные; явные; коллективные,Уникальный процесс
87,синаптическая перестройка,Условно,структура,принцип приспособления,экзогенные; явные; институциональные; необходимые,Уникальный процесс
88,контекст-зависимая пластичность— активация,Да,идентичность/границы,эвристика обратной связи,латентные; эндогенные; коллективные; явные,Уникальный процесс
89,опыт-зависимая пластичность— модуляция,Условно,отношения,закон химической кинетики,экзогенные; цикличные; каскадные,Аналоги в других системах
90,протеосинтетическая пластичность— ингибиция,Да,функция,принцип Хебба,неформальные; экзогенные; латентные; коллективные,Аналоги в других системах
91,апоптоз ненужных нейронов— модуляция,Условно,состояние,принцип конкурентного ингибирования,дискретные; цикличные; индивидуальные,Уникальный процесс
92,рост дендритных шипиков— ингибиция,Нет,структура,гомеостаз,дискретные; институциональные; цикличные; каскадные,Аналоги в других системах
93,аксональное прорыв— активация,Условно,поведение,принцип приспособления,мгновенные; институциональные; коллективные; латентные,Аналоги в других системах
94,протеосинтетическая пластичность— нарушение,Условно,время/ритм,гомеостаз,мгновенные; институциональные; экзогенные,Уникальный процесс
95,рост новых нейронов (нейрогенез),Да,институты,принцип Хебба,явные; дискретные; возможные; экзогенные,Схожие процессы существуют
96,стресс-индуцированная пластичность— активация,Нет,институты,принцип конкурентного ингибирования,неформальные; экзогенные,Аналоги в других системах
97,кортикостриатная пластичность— нарушение,Нет,нормы,доктрина нейрона,дискретные; необходимые; каскадные,Схожие процессы существуют
98,хеббовская пластичность— ингибиция,Да,технология/инфраструктура,принцип приспособления,постепенные; дискретные; необходимые; экзогенные,Схожие процессы существуют
99,рост новых нейронов (нейрогенез)— модуляция,Условно,состояние,эвристика стохастического резонанса,мгновенные; коллективные,Аналоги в других системах
100,регуляция рецепторной чувствительности— модуляция,Нет,время/ритм,принцип пластичности,континуальные; латентные; индивидуальные,Аналоги в других системах
101,протеосинтетическая пластичность,Условно,поведение,закон сохранения энергии,возможные; эндогенные; континуальные; латентные,Уникальный процесс
102,регуляция рецепторной чувствительности— регуляция,Условно,структура,правило специфичности,каскадные; неформальные; необходимые,Аналоги в других системах
103,долговременная депрессия— регуляция,Да,нормы,эвристика обратной связи,каскадные; дискретные; мгновенные,Аналоги в других системах
104,быстрая пластичность— ингибиция,Нет,содержание,эвристика стохастического резонанса,индивидуальные; экзогенные,Уникальный процесс
105,регуляция рецепторной чувствительности— ингибиция,Нет,память/наследие,принцип Хебба,цикличные; коллективные; возможные; экзогенные,Уникальный процесс
106,глутаматергическая пластичность— ингибиция,Нет,экономика/обмен,эвристика стохастического резонанса,континуальные; дискретные,Аналоги в других системах
107,рост новых нейронов (нейрогенез)— регуляция,Да,пространство,правило специфичности,неформальные; дискретные; индивидуальные; возможные,Уникальный процесс
108,протеосинтетическая пластичность— модуляция,Условно,пространство,гомеостаз,каскадные; дискретные; эндогенные,Схожие процессы существуют
109,гомеостатическая пластичность— нарушение,Нет,отношения,законы электрофизиологии,коллективные; мгновенные; цикличные; дискретные,Аналоги в других системах
110,перепрограммирование нейронов— ингибиция,Нет,функция,принцип Хебба,коллективные; эндогенные,Схожие процессы существуют
111,рост аксонов— активация,Нет,функция,принцип минимальной энергии,эндогенные; каскадные,Схожие процессы существуют
112,долговременная потенциация,Условно,пространство,законы электрофизиологии,необходимые; индивидуальные,Аналоги в других системах
113,эпигенетическая пластичность— нарушение,Да,экономика/обмен,принцип минимальной энергии,мгновенные; каскадные; неформальные; институциональные,Аналоги в других системах
114,регуляция рецепторной чувствительности— нарушение,Условно,время/ритм,принцип конкурентного ингибирования,необходимые; каскадные; дискретные; мгновенные,Схожие процессы существуют
115,синаптическая конкуренция— ингибиция,Нет,отношения,принцип конкурентного ингибирования,дискретные; явные,Уникальный процесс
116,габА-ергическая пластичность— нарушение,Нет,значения,эвристика прогнозирования,континуальные; каскадные; цикличные,Аналоги в других системах
117,быстрая пластичность— нарушение,Условно,время/ритм,правило специфичности,каскадные; явные,Аналоги в других системах
118,реорганизация кортикальной карты— ингибиция,Условно,пространство,принцип пластичности,постепенные; индивидуальные; неформальные; возможные,Схожие процессы существуют
119,глутаматергическая пластичность— активация,Условно,функция,принцип приспособления,латентные; необходимые; индивидуальные,Аналоги в других системах
120,коллатеральное прорастание аксонов— нарушение,Нет,экономика/обмен,принцип Хебба,латентные; дискретные; неформальные; возможные,Схожие процессы существуют
121,демиелинизация— активация,Да,дискурс,правило специфичности,постепенные; индивидуальные; эндогенные,Уникальный процесс
122,гомеостатическая пластичность,Нет,нормы,принцип минимальной энергии,латентные; постепенные,Схожие процессы существуют
123,перестройка зрительной коры,Да,память/наследие,правило специфичности,каскадные; эндогенные; континуальные,Уникальный процесс
124,разрушение синапсов— ингибиция,Да,содержание,принцип конкурентного ингибирования,дискретные; эндогенные; возможные,Уникальный процесс
125,демиелинизация— нарушение,Да,структура,принцип пластичности,неформальные; коллективные,Уникальный процесс
126,медленная пластичность— регуляция,Да,символы,принцип конкурентного ингибирования,цикличные; коллективные,Уникальный процесс
127,рост дендритных шипиков,Нет,структура,принцип Хебба,возможные; цикличные; необходимые,Схожие процессы существуют
128,габА-ергическая пластичность— активация,Нет,дискурс,принцип Хебба,дискретные; цикличные; индивидуальные,Аналоги в других системах
129,формирование новых синапсов— активация,Да,дискурс,гомеостаз,коллективные; эндогенные; индивидуальные; экзогенные,Схожие процессы существуют
130,фенотипическая пластичность— активация,Условно,функция,принцип конкурентного ингибирования,эндогенные; постепенные,Схожие процессы существуют
131,долговременная депрессия— ингибиция,Условно,дискурс,принцип пластичности,постепенные; необходимые; эндогенные; дискретные,Схожие процессы существуют
132,антхеббовская пластичность— регуляция,Да,институты,закон химической кинетики,коллективные; цикличные; возможные,Уникальный процесс
133,увеличение длины дендритов— нарушение,Нет,структура,закон сохранения энергии,эндогенные; постепенные; возможные,Аналоги в других системах
134,хеббовская пластичность— регуляция,Да,дискурс,законы электрофизиологии,дискретные; каскадные; необходимые; явные,Схожие процессы существуют
135,коллатеральное прорастание аксонов— модуляция,Да,технология/инфраструктура,принцип Хебба,индивидуальные; континуальные; цикличные,Аналоги в других системах
136,реорганизация кортикальной карты— нарушение,Нет,память/наследие,принцип минимальной энергии,институциональные; цикличные; постепенные; индивидуальные,Схожие процессы существуют
137,мускариновая пластичность— ингибиция,Нет,структура,гомеостаз,континуальные; эндогенные,Аналоги в других системах
138,коллатеральное прорастание аксонов— активация,Да,поведение,эвристика стохастического резонанса,каскадные; экзогенные; неформальные; эндогенные,Схожие процессы существуют
139,перепрограммирование нейронов,Нет,технология/инфраструктура,эвристика прогнозирования,эндогенные; коллективные; дискретные; латентные,Схожие процессы существуют
140,контекст-зависимая пластичность— ингибиция,Условно,содержание,эвристика обратной связи,цикличные; индивидуальные; постепенные; институциональные,Схожие процессы существуют
141,реабилитационная пластичность,Нет,память/наследие,принцип пластичности,цикличные; неформальные,Уникальный процесс
142,антхеббовская пластичность— нарушение,Нет,поведение,принцип приспособления,дискретные; эндогенные; постепенные; коллективные,Уникальный процесс
143,медленная пластичность— ингибиция,Нет,значения,законы электрофизиологии,мгновенные; эндогенные; возможные; явные,Уникальный процесс
144,реорганизация кортикальной карты,Да,поведение,принцип минимальной энергии,цикличные; постепенные; экзогенные; индивидуальные,Аналоги в других системах
145,рост дендритных шипиков— модуляция,Условно,значения,принцип Хебба,каскадные; индивидуальные; дискретные; постепенные,Аналоги в других системах
146,антхеббовская пластичность— модуляция,Да,отношения,эвристика стохастического резонанса,возможные; цикличные,Схожие процессы существуют
147,метапластичность— нарушение,Условно,структура,гомеостаз,континуальные; экзогенные,Аналоги в других системах
148,разрушение синапсов— регуляция,Да,память/наследие,принцип пластичности,индивидуальные; институциональные; возможные,Схожие процессы существуют
149,хеббовская пластичность,Условно,дискурс,принцип Хебба,экзогенные; эндогенные; мгновенные; каскадные,Аналоги в других системах
150,гомеостатическая пластичность— активация,Условно,технология/инфраструктура,принцип конкурентного ингибирования,необходимые; цикличные; явные,Схожие процессы существуют
151,исчезновение следов памяти— ингибиция,Условно,поведение,принцип минимальной энергии,латентные; дискретные; мгновенные,Аналоги в других системах
152,мускариновая пластичность— активация,Да,нормы,принцип минимальной энергии,постепенные; явные,Схожие процессы существуют
153,разрушение синапсов— модуляция,Нет,пространство,принцип минимальной энергии,индивидуальные; латентные; мгновенные; возможные,Схожие процессы существуют
154,метапластичность— активация,Условно,пространство,принцип конкурентного ингибирования,латентные; коллективные; явные,Схожие процессы существуют
155,прореживание синапсов— активация,Условно,поведение,законы электрофизиологии,необходимые; индивидуальные,Аналоги в других системах
156,восстановление после травмы,Нет,отношения,принцип Хебба,постепенные; неформальные; институциональные; мгновенные,Уникальный процесс
157,аксональное прорыв— нарушение,Нет,пространство,эвристика обратной связи,экзогенные; явные; латентные; дискретные,Уникальный процесс
158,эпигенетическая пластичность— активация,Нет,институты,принцип приспособления,неформальные; индивидуальные; возможные; мгновенные,Схожие процессы существуют
159,контекст-зависимая пластичность— нарушение,Да,память/наследие,эвристика стохастического резонанса,континуальные; латентные,Уникальный процесс
160,исчезновение следов памяти— нарушение,Нет,время/ритм,эвристика стохастического резонанса,континуальные; явные; коллективные; возможные,Схожие процессы существуют
161,увеличение длины дендритов— ингибиция,Условно,технология/инфраструктура,принцип конкурентного ингибирования,экзогенные; институциональные; цикличные; неформальные,Уникальный процесс
162,таламокортикальная пластичность— регуляция,Условно,отношения,законы диффузии,дискретные; коллективные; мгновенные; индивидуальные,Аналоги в других системах
163,фенотипическая пластичность— модуляция,Да,пространство,принцип приспособления,дискретные; возможные,Аналоги в других системах
164,глия-опосредованная пластичность— ингибиция,Условно,время/ритм,принцип минимальной энергии,неформальные; необходимые,Аналоги в других системах
165,восстановление памяти— ингибиция,Нет,поведение,закон сохранения энергии,континуальные; постепенные; экзогенные,Уникальный процесс
166,габА-ергическая пластичность— регуляция,Нет,пространство,принцип приспособления,эндогенные; коллективные; цикличные,Схожие процессы существуют
167,кортикостриатная пластичность— активация,Условно,институты,гомеостаз,институциональные; латентные,Аналоги в других системах
168,опыт-зависимая пластичность— регуляция,Да,поведение,эвристика стохастического резонанса,каскадные; индивидуальные; неформальные; экзогенные,Аналоги в других системах
169,апоптоз ненужных нейронов— ингибиция,Условно,пространство,эвристика стохастического резонанса,экзогенные; явные; дискретные; коллективные,Аналоги в других системах
170,восстановление после травмы— нарушение,Условно,значения,эвристика прогнозирования,дискретные; цикличные,Уникальный процесс
171,увеличение длины дендритов— модуляция,Условно,структура,принцип пластичности,явные; континуальные; возможные; институциональные,Схожие процессы существуют
172,быстрая пластичность— модуляция,Условно,время/ритм,принцип минимальной энергии,постепенные; неформальные; экзогенные; институциональные,Аналоги в других системах
173,антхеббовская пластичность— ингибиция,Нет,поведение,правило специфичности,институциональные; индивидуальные; дискретные,Аналоги в других системах
174,прореживание синапсов— ингибиция,Да,идентичность/границы,эвристика обратной связи,коллективные; возможные; явные; постепенные,Уникальный процесс
175,метапластичность— регуляция,Нет,поведение,эвристика прогнозирования,дискретные; экзогенные,Уникальный процесс
176,аксональное прорыв— регуляция,Условно,структура,принцип Хебба,экзогенные; коллективные; дискретные; постепенные,Аналоги в других системах
177,синаптическая перестройка— модуляция,Условно,память/наследие,доктрина нейрона,необходимые; явные,Уникальный процесс
178,таламокортикальная пластичность— ингибиция,Условно,тело/материя,эвристика обратной связи,коллективные; необходимые; экзогенные,Схожие процессы существуют
179,ремиелинизация— ингибиция,Условно,состояние,эвристика стохастического резонанса,цикличные; мгновенные,Уникальный процесс
180,исчезновение следов памяти,Да,содержание,принцип минимальной энергии,мгновенные; явные; эндогенные,Аналоги в других системах
181,формирование новых синапсов— регуляция,Да,поведение,закон химической кинетики,эндогенные; неформальные,Схожие процессы существуют
182,разрушение синапсов— активация,Условно,институты,законы электрофизиологии,латентные; коллективные; явные; постепенные,Аналоги в других системах
183,глия-опосредованная пластичность— регуляция,Условно,состояние,эвристика обратной связи,экзогенные; латентные,Схожие процессы существуют
184,контекст-зависимая пластичность— регуляция,Условно,пространство,эвристика прогнозирования,мгновенные; необходимые; неформальные,Уникальный процесс
185,рост аксонов— ингибиция,Условно,дискурс,принцип пластичности,латентные; цикличные; каскадные; континуальные,Схожие процессы существуют
186,ремиелинизация— нарушение,Нет,функция,принцип конкурентного ингибирования,мгновенные; возможные; явные; коллективные,Схожие процессы существуют
187,ремиелинизация— регуляция,Да,память/наследие,принцип минимальной энергии,мгновенные; неформальные,Аналоги в других системах
188,долговременная потенциация— нарушение,Условно,состояние,принцип пластичности,возможные; постепенные; экзогенные,Уникальный процесс
189,прореживание синапсов— нарушение,Да,дискурс,принцип пластичности,постепенные; мгновенные; явные,Уникальный процесс
190,формирование новых синапсов— модуляция,Да,значения,закон химической кинетики,неформальные; постепенные; коллективные; экзогенные,Схожие процессы существуют
191,обучение-индуцированная пластичность— модуляция,Да,тело/материя,доктрина нейрона,цикличные; постепенные; необходимые; неформальные,Уникальный процесс
192,глия-опосредованная пластичность— нарушение,Да,экономика/обмен,закон химической кинетики,постепенные; неформальные; мгновенные; каскадные,Схожие процессы существуют
193,долговременная депрессия— модуляция,Условно,память/наследие,принцип Хебба,дискретные; каскадные; эндогенные,Аналоги в других системах
194,рост дендритных шипиков— нарушение,Условно,тело/материя,закон химической кинетики,индивидуальные; цикличные,Схожие процессы существуют
195,эпигенетическая пластичность,Нет,время/ритм,доктрина нейрона,возможные; явные; мгновенные,Аналоги в других системах
196,восстановление после травмы— ингибиция,Условно,память/наследие,принцип Хебба,экзогенные; возможные; институциональные; латентные,Аналоги в других системах
197,апоптоз ненужных нейронов,Условно,институты,принцип конкурентного ингибирования,явные; индивидуальные; мгновенные,Схожие процессы существуют
198,перепрограммирование нейронов— модуляция,Да,отношения,принцип пластичности,постепенные; дискретные,Аналоги в других системах
199,фенотипическая пластичность— нарушение,Условно,отношения,закон химической кинетики,институциональные; латентные; явные; коллективные,Уникальный процесс
200,ремиелинизация,Да,значения,эвристика стохастического резонанса,институциональные; мгновенные; каскадные; континуальные,Аналоги в других системах
