№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
59,подавление импульсов— регуляция,Нет,символы,принцип конкурентного ингибирования,эндогенные; неформальные; возможные,Аналоги в других системах
60,консолидация памяти— ингибиция,Условно,пространство,принцип приспособления,неформальные; цикличные,Схожие процессы существуют
61,предсказание последствий— модуляция,Условно,структура,закон сохранения энергии,латентные; возможные; коллективные,Уникальный процесс
62,подавление импульсов,Нет,структура,принцип минимальной энергии,каскадные; эндогенные,Уникальный процесс
63,поддержание цели— регуляция,Условно,структура,гомеостаз,неформальные; постепенные; коллективные,Аналоги в других системах
64,классификация объектов— модуляция,Условно,идентичность/границы,доктрина нейрона,эндогенные; дискретные; континуальные; возможные,Аналоги в других системах
65,переключение внимания— нарушение,Да,состояние,принцип Хебба,возможные; эндогенные; каскадные; институциональные,Аналоги в других системах
66,концептуальное обобщение,Условно,содержание,закон химической кинетики,экзогенные; эндогенные; латентные,Схожие процессы существуют
67,обновление ожиданий— ингибиция,Да,нормы,закон сохранения энергии,экзогенные; институциональные; индивидуальные; возможные,Схожие процессы существуют
68,классификация объектов— ингибиция,Нет,символы,принцип минимальной энергии,цикличные; необходимые,Схожие процессы существуют
69,распознавание лиц— модуляция,Условно,память/наследие,доктрина нейрона,возможные; цикличные,Схожие процессы существуют
70,формирование рабочей памяти,Да,идентичность/границы,законы диффузии,континуальные; мгновенные; эндогенные,Аналоги в других системах
71,обучение подкреплением— активация,Нет,институты,эвристика обратной связи,неформальные; эндогенные; континуальные; явные,Аналоги в других системах
72,обновление ожиданий— активация,Да,значения,закон химической кинетики,мгновенные; явные; индивидуальные,Уникальный процесс
73,обратное подавление памяти,Да,пространство,принцип Хебба,каскадные; латентные; континуальные; индивидуальные,Аналоги в других системах
74,распознавание лиц— регуляция,Да,содержание,принцип Хебба,каскадные; индивидуальные,Схожие процессы существуют
75,когнитивная гибкость— нарушение,Да,тело/материя,гомеостаз,индивидуальные; цикличные; континуальные; экзогенные,Схожие процессы существуют
76,самосознание,Нет,отношения,правило специфичности,каскадные; коллективные,Уникальный процесс
77,предсказание последствий— ингибиция,Да,технология/инфраструктура,правило специфичности,необходимые; эндогенные; дискретные,Уникальный процесс
78,подавление импульсов— нарушение,Условно,значения,эвристика стохастического резонанса,латентные; явные; континуальные; коллективные,Аналоги в других системах
79,оценка рисков— активация,Условно,идентичность/границы,принцип Хебба,каскадные; необходимые; дискретные; институциональные,Уникальный процесс
80,одометриа у животных— нарушение,Да,пространство,правило специфичности,постепенные; экзогенные; коллективные,Аналоги в других системах
81,математическое мышление,Да,технология/инфраструктура,эвристика прогнозирования,каскадные; дискретные,Схожие процессы существуют
82,эмоциональная регуляция— нарушение,Да,экономика/обмен,принцип минимальной энергии,цикличные; институциональные; коллективные; дискретные,Аналоги в других системах
83,моделирование будущего— ингибиция,Нет,институты,законы диффузии,дискретные; индивидуальные; континуальные; эндогенные,Схожие процессы существуют
84,консолидация памяти— регуляция,Нет,память/наследие,принцип конкурентного ингибирования,каскадные; индивидуальные,Аналоги в других системах
85,самосознание— нарушение,Да,состояние,принцип минимальной энергии,возможные; дискретные; индивидуальные; мгновенные,Аналоги в других системах
86,обработка обмана— регуляция,Условно,поведение,законы диффузии,каскадные; постепенные; дискретные,Схожие процессы существуют
87,формирование убеждений— нарушение,Нет,поведение,законы диффузии,эндогенные; неформальные,Уникальный процесс
88,социальное познание— нарушение,Нет,значения,закон химической кинетики,индивидуальные; экзогенные,Аналоги в других системах
89,регуляция ожиданий— активация,Условно,идентичность/границы,эвристика стохастического резонанса,континуальные; дискретные; мгновенные,Уникальный процесс
90,математическое мышление— модуляция,Нет,память/наследие,принцип минимальной энергии,цикличные; каскадные; индивидуальные; постепенные,Уникальный процесс
91,интуитивное суждение,Нет,технология/инфраструктура,эвристика прогнозирования,каскадные; неформальные,Схожие процессы существуют
92,моделирование будущего,Да,память/наследие,принцип конкурентного ингибирования,коллективные; индивидуальные; эндогенные; мгновенные,Схожие процессы существуют
93,обучение подкреплением— нарушение,Нет,отношения,принцип конкурентного ингибирования,явные; коллективные; постепенные; латентные,Уникальный процесс
94,музыкальное восприятие— активация,Условно,дискурс,закон сохранения энергии,коллективные; явные; цикличные; латентные,Схожие процессы существуют
95,генерация внутренних моделей— модуляция,Да,функция,принцип пластичности,эндогенные; мгновенные,Схожие процессы существуют
96,решение задач— нарушение,Да,символы,закон химической кинетики,коллективные; цикличные; необходимые,Схожие процессы существуют
97,оценка рисков— ингибиция,Да,технология/инфраструктура,гомеостаз,индивидуальные; возможные,Схожие процессы существуют
98,эмоциональная регуляция— модуляция,Да,технология/инфраструктура,эвристика стохастического резонанса,постепенные; явные; индивидуальные,Аналоги в других системах
99,обучение подкреплением,Условно,идентичность/границы,принцип минимальной энергии,возможные; каскадные; мгновенные,Аналоги в других системах
100,оценка рисков— модуляция,Да,институты,доктрина нейрона,экзогенные; неформальные; коллективные; эндогенные,Уникальный процесс
101,подавление импульсов— активация,Нет,нормы,принцип конкурентного ингибирования,индивидуальные; необходимые; латентные,Аналоги в других системах
102,гипнотическая суггестия— модуляция,Нет,пространство,принцип минимальной энергии,экзогенные; латентные; индивидуальные,Аналоги в других системах
103,эмпатия,Нет,институты,принцип конкурентного ингибирования,институциональные; экзогенные; неформальные; эндогенные,Схожие процессы существуют
104,построение схем— регуляция,Условно,состояние,принцип минимальной энергии,эндогенные; экзогенные; необходимые; континуальные,Схожие процессы существуют
105,концептуальное обобщение— нарушение,Да,тело/материя,доктрина нейрона,каскадные; неформальные,Уникальный процесс
106,эмоциональная регуляция— активация,Нет,поведение,доктрина нейрона,мгновенные; необходимые; индивидуальные; латентные,Аналоги в других системах
107,обучение языку— регуляция,Да,пространство,законы диффузии,эндогенные; цикличные,Уникальный процесс
108,принятие решения— активация,Условно,экономика/обмен,законы электрофизиологии,эндогенные; латентные,Аналоги в других системах
109,одометриа у животных— активация,Да,содержание,принцип пластичности,необходимые; явные; неформальные; эндогенные,Аналоги в других системах
110,кодирование последовательностей— модуляция,Да,нормы,гомеостаз,неформальные; дискретные,Аналоги в других системах
111,обучение языку— ингибиция,Да,функция,законы диффузии,институциональные; неформальные,Аналоги в других системах
112,подавление импульсов— ингибиция,Да,время/ритм,принцип приспособления,необходимые; индивидуальные; эндогенные,Уникальный процесс
113,распознавание лиц— активация,Да,нормы,закон химической кинетики,неформальные; явные; каскадные,Уникальный процесс
114,построение схем,Условно,экономика/обмен,принцип конкурентного ингибирования,институциональные; латентные; эндогенные; коллективные,Уникальный процесс
115,одометриа у животных,Условно,институты,принцип приспособления,индивидуальные; латентные,Схожие процессы существуют
116,метапознание— модуляция,Нет,отношения,принцип минимальной энергии,цикличные; дискретные; возможные; эндогенные,Схожие процессы существуют
117,семантическое кодирование— нарушение,Да,нормы,эвристика обратной связи,институциональные; континуальные; эндогенные; коллективные,Уникальный процесс
118,обучение языку— нарушение,Да,память/наследие,законы диффузии,дискретные; индивидуальные; коллективные; явные,Уникальный процесс
119,формирование намерения— активация,Нет,символы,принцип конкурентного ингибирования,постепенные; цикличные,Аналоги в других системах
120,классификация объектов,Нет,идентичность/границы,законы электрофизиологии,каскадные; континуальные,Схожие процессы существуют
121,извлечение памяти— ингибиция,Да,функция,эвристика стохастического резонанса,латентные; индивидуальные,Схожие процессы существуют
122,эмпатия— нарушение,Нет,содержание,законы диффузии,коллективные; дискретные; возможные; индивидуальные,Аналоги в других системах
123,математическое мышление— нарушение,Условно,институты,доктрина нейрона,явные; латентные; мгновенные; коллективные,Аналоги в других системах
124,эмоциональная регуляция,Нет,пространство,принцип конкурентного ингибирования,явные; неформальные; необходимые,Уникальный процесс
125,селекция внимания— нарушение,Условно,символы,принцип конкурентного ингибирования,постепенные; коллективные,Аналоги в других системах
126,обучение языку,Нет,память/наследие,доктрина нейрона,явные; институциональные,Аналоги в других системах
127,нарративная интеграция— активация,Да,состояние,эвристика стохастического резонанса,постепенные; цикличные,Аналоги в других системах
128,интерпретация сенсорного шума— модуляция,Да,время/ритм,доктрина нейрона,институциональные; каскадные; континуальные,Уникальный процесс
129,распознавание лиц— ингибиция,Условно,структура,доктрина нейрона,цикличные; индивидуальные,Схожие процессы существуют
130,обратное подавление памяти— ингибиция,Да,память/наследие,эвристика прогнозирования,необходимые; неформальные; индивидуальные,Аналоги в других системах
131,категоризация— ингибиция,Условно,поведение,принцип приспособления,экзогенные; континуальные; мгновенные,Схожие процессы существуют
132,оценка рисков— регуляция,Нет,структура,принцип приспособления,эндогенные; возможные; латентные,Схожие процессы существуют
133,решение задач,Условно,дискурс,эвристика прогнозирования,цикличные; возможные; континуальные; экзогенные,Аналоги в других системах
134,принятие решения,Нет,дискурс,закон химической кинетики,латентные; постепенные; явные; дискретные,Аналоги в других системах
135,концептуальное обобщение— ингибиция,Условно,память/наследие,принцип минимальной энергии,постепенные; эндогенные; каскадные,Уникальный процесс
136,формирование убеждений— ингибиция,Нет,содержание,принцип пластичности,явные; латентные; континуальные; эндогенные,Аналоги в других системах
137,разрешение конфликта— регуляция,Условно,поведение,принцип пластичности,необходимые; цикличные; постепенные; каскадные,Аналоги в других системах
138,нарративная интеграция— модуляция,Нет,тело/материя,принцип конкурентного ингибирования,цикличные; экзогенные; индивидуальные; дискретные,Уникальный процесс
139,принятие решения— модуляция,Условно,содержание,принцип пластичности,латентные; дискретные; экзогенные,Схожие процессы существуют
140,интуитивное суждение— активация,Нет,состояние,законы электрофизиологии,латентные; эндогенные; институциональные; континуальные,Схожие процессы существуют
141,формирование намерения— нарушение,Да,время/ритм,принцип Хебба,экзогенные; неформальные; явные,Схожие процессы существуют
142,кодирование последовательностей— ингибиция,Условно,содержание,эвристика обратной связи,каскадные; экзогенные,Схожие процессы существуют
143,ошибочная обработка,Условно,технология/инфраструктура,эвристика прогнозирования,постепенные; латентные; институциональные; каскадные,Схожие процессы существуют
144,языковая обработка— ингибиция,Нет,значения,принцип пластичности,коллективные; мгновенные,Уникальный процесс
145,обратное подавление памяти— активация,Условно,тело/материя,законы диффузии,индивидуальные; мгновенные; коллективные,Уникальный процесс
146,когнитивная гибкость— модуляция,Да,дискурс,принцип пластичности,возможные; коллективные; латентные,Аналоги в других системах
147,кодирование последовательностей— активация,Да,институты,закон сохранения энергии,экзогенные; институциональные,Уникальный процесс
148,консолидация памяти— нарушение,Нет,нормы,эвристика прогнозирования,дискретные; экзогенные; цикличные,Схожие процессы существуют
149,формирование убеждений— модуляция,Да,структура,эвристика стохастического резонанса,необходимые; институциональные; неформальные,Аналоги в других системах
150,принятие решения— ингибиция,Условно,содержание,доктрина нейрона,экзогенные; институциональные; мгновенные; латентные,Аналоги в других системах
151,категоризация,Нет,отношения,принцип пластичности,коллективные; каскадные; эндогенные,Схожие процессы существуют
152,ошибочная обработка— регуляция,Да,институты,правило специфичности,дискретные; возможные; цикличные; коллективные,Аналоги в других системах
153,принятие решения— нарушение,Да,функция,эвристика стохастического резонанса,институциональные; постепенные,Уникальный процесс
154,переключение внимания— ингибиция,Нет,поведение,эвристика обратной связи,латентные; институциональные; экзогенные,Уникальный процесс
155,классификация объектов— регуляция,Нет,память/наследие,принцип минимальной энергии,явные; коллективные; дискретные; необходимые,Уникальный процесс
156,генерация внутренних моделей— ингибиция,Да,время/ритм,принцип минимальной энергии,постепенные; цикличные,Уникальный процесс
157,разрешение конфликта— модуляция,Да,содержание,закон сохранения энергии,явные; необходимые; возможные; постепенные,Схожие процессы существуют
158,ошибочная обработка— модуляция,Да,структура,правило специфичности,континуальные; латентные,Уникальный процесс
159,социальное познание,Да,тело/материя,доктрина нейрона,неформальные; коллективные,Уникальный процесс
160,обработка обмана— нарушение,Да,значения,доктрина нейрона,экзогенные; постепенные; институциональные; необходимые,Аналоги в других системах
161,интерпретация сенсорного шума— ингибиция,Нет,тело/материя,гомеостаз,институциональные; возможные; каскадные; эндогенные,Схожие процессы существуют
162,теория разума,Да,функция,законы диффузии,неформальные; дискретные,Уникальный процесс
163,предсказание последствий,Условно,значения,закон химической кинетики,институциональные; мгновенные; постепенные,Схожие процессы существуют
164,социальное познание— активация,Нет,символы,принцип пластичности,неформальные; мгновенные; континуальные; институциональные,Схожие процессы существуют
165,интерпретация сенсорного шума— активация,Нет,состояние,принцип конкурентного ингибирования,индивидуальные; эндогенные; возможные,Схожие процессы существуют
166,формирование рабочей памяти— модуляция,Нет,идентичность/границы,законы диффузии,эндогенные; экзогенные; континуальные,Уникальный процесс
167,обновление ожиданий— модуляция,Нет,поведение,эвристика стохастического резонанса,цикличные; явные,Аналоги в других системах
168,регуляция ожиданий— нарушение,Нет,дискурс,законы диффузии,мгновенные; неформальные,Уникальный процесс
169,интероцепция— ингибиция,Нет,тело/материя,правило специфичности,необходимые; мгновенные,Аналоги в других системах
170,селекция внимания— активация,Да,технология/инфраструктура,закон сохранения энергии,возможные; эндогенные; неформальные; латентные,Уникальный процесс
171,ошибочная обработка— нарушение,Нет,значения,принцип пластичности,экзогенные; латентные; мгновенные,Аналоги в других системах
172,классификация объектов— активация,Да,символы,принцип пластичности,континуальные; коллективные; постепенные,Схожие процессы существуют
173,разрешение конфликта,Условно,дискурс,эвристика прогнозирования,экзогенные; институциональные; дискретные; необходимые,Аналоги в других системах
174,моделирование будущего— модуляция,Нет,память/наследие,закон сохранения энергии,индивидуальные; каскадные; континуальные; необходимые,Схожие процессы существуют
175,переключение внимания— модуляция,Нет,пространство,закон химической кинетики,континуальные; дискретные,Аналоги в других системах
176,формирование убеждений— регуляция,Да,структура,принцип приспособления,необходимые; каскадные; эндогенные; дискретные,Схожие процессы существуют
177,формирование рабочей памяти— ингибиция,Да,дискурс,принцип пластичности,континуальные; мгновенные,Аналоги в других системах
178,языковая обработка— модуляция,Да,время/ритм,принцип минимальной энергии,каскадные; континуальные; мгновенные; индивидуальные,Аналоги в других системах
179,решение задач— активация,Условно,структура,принцип приспособления,индивидуальные; возможные; институциональные; эндогенные,Аналоги в других системах
180,ментальная навигация,Да,содержание,доктрина нейрона,мгновенные; дискретные,Уникальный процесс
181,метапознание— ингибиция,Нет,состояние,эвристика стохастического резонанса,коллективные; мгновенные; постепенные,Схожие процессы существуют
182,построение схем— нарушение,Да,значения,закон сохранения энергии,эндогенные; дискретные; каскадные; необходимые,Схожие процессы существуют
183,моделирование будущего— активация,Да,институты,эвристика прогнозирования,континуальные; возможные; эндогенные,Аналоги в других системах
184,гипнотическая суггестия— ингибиция,Да,память/наследие,законы электрофизиологии,дискретные; неформальные,Схожие процессы существуют
185,ментальная навигация— ингибиция,Да,технология/инфраструктура,правило специфичности,коллективные; неформальные; эндогенные,Аналоги в других системах
186,одометриа у животных— ингибиция,Да,тело/материя,доктрина нейрона,дискретные; индивидуальные; возможные; институциональные,Уникальный процесс
187,обновление ожиданий— нарушение,Условно,отношения,закон сохранения энергии,неформальные; каскадные; мгновенные; институциональные,Схожие процессы существуют
188,обучение языку— модуляция,Условно,символы,законы электрофизиологии,институциональные; цикличные,Уникальный процесс
189,семантическое кодирование— ингибиция,Условно,институты,закон сохранения энергии,экзогенные; континуальные; латентные; неформальные,Схожие процессы существуют
190,поддержание цели— активация,Нет,технология/инфраструктура,гомеостаз,явные; экзогенные; цикличные,Схожие процессы существуют
191,нарративная интеграция— ингибиция,Нет,память/наследие,правило специфичности,возможные; эндогенные,Уникальный процесс
192,формирование рабочей памяти— нарушение,Нет,тело/материя,эвристика прогнозирования,континуальные; коллективные; латентные; неформальные,Уникальный процесс
193,обучение подкреплением— регуляция,Да,содержание,закон химической кинетики,цикличные; континуальные; латентные; эндогенные,Схожие процессы существуют
194,реконструкция опыта,Нет,тело/материя,эвристика прогнозирования,индивидуальные; необходимые; континуальные,Уникальный процесс
195,генерация внутренних моделей— активация,Условно,экономика/обмен,принцип конкурентного ингибирования,коллективные; континуальные; цикличные,Схожие процессы существуют
196,когнитивная гибкость— регуляция,Условно,функция,принцип приспособления,каскадные; эндогенные,Аналоги в других системах
197,реконструкция опыта— модуляция,Условно,структура,эвристика обратной связи,необходимые; цикличные; институциональные,Схожие процессы существуют
198,нарративная интеграция— регуляция,Да,структура,принцип Хебба,континуальные; необходимые,Схожие процессы существуют
199,разрешение конфликта— ингибиция,Условно,тело/материя,принцип пластичности,явные; экзогенные,Схожие процессы существуют
200,интуитивное суждение— регуляция,Условно,институты,закон сохранения энергии,континуальные; дискретные; латентные; экзогенные,Уникальный процесс
