№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
21,ретроградный аксональный транспорт,Нет,состояние,доктрина нейрона,возможные; каскадные,Уникальный процесс
22,аутофагия— ингибиция,Нет,институты,принцип Хебба,экзогенные; индивидуальные; дискретные,Уникальный процесс
23,связывание рецепторов— активация,Условно,отношения,принцип пластичности,институциональные; постепенные,Схожие процессы существуют
24,гликолиз— нарушение,Условно,тело/материя,закон сохранения энергии,возможные; явные; каскадные,Схожие процессы существуют
25,внутриклеточные сигнальные каскады— ингибиция,Нет,содержание,принцип Хебба,эндогенные; возможные; коллективные,Аналоги в других системах
26,цикл Кребса,Нет,тело/материя,законы электрофизиологии,возможные; институциональные; индивидуальные; каскадные,Схожие процессы существуют
27,ретроградный аксональный транспорт— нарушение,Да,отношения,принцип Хебба,эндогенные; постепенные; явные,Уникальный процесс
28,закрытие ионных каналов— регуляция,Да,состояние,гомеостаз,коллективные; неформальные; постепенные,Уникальный процесс
29,аутофагия— модуляция,Да,функция,принцип конкурентного ингибирования,возможные; каскадные; мгновенные,Аналоги в других системах
30,сборка синаптических пузырьков,Условно,время/ритм,доктрина нейрона,латентные; дискретные,Аналоги в других системах
31,внутриклеточные сигнальные каскады— активация,Нет,значения,принцип конкурентного ингибирования,индивидуальные; коллективные; возможные,Аналоги в других системах
32,гиперполяризация мембраны— регуляция,Нет,структура,принцип конкурентного ингибирования,экзогенные; цикличные; дискретные; коллективные,Аналоги в других системах
33,движение моторных белков— нарушение,Да,время/ритм,принцип приспособления,коллективные; возможные; индивидуальные; каскадные,Схожие процессы существуют
34,агрегация белков,Условно,символы,принцип пластичности,коллективные; мгновенные; индивидуальные,Аналоги в других системах
35,протеасомная деградация— нарушение,Условно,технология/инфраструктура,эвристика стохастического резонанса,мгновенные; институциональные; возможные,Схожие процессы существуют
36,гликолиз— регуляция,Да,время/ритм,эвристика обратной связи,мгновенные; институциональные; явные; необходимые,Схожие процессы существуют
37,дефосфорилирование белков— регуляция,Нет,содержание,закон сохранения энергии,латентные; постепенные; мгновенные; необходимые,Аналоги в других системах
38,эндоцитоз пузырьков— активация,Нет,тело/материя,эвристика обратной связи,индивидуальные; континуальные,Уникальный процесс
39,биосинтез липидов— нарушение,Да,память/наследие,принцип пластичности,континуальные; мгновенные; неформальные,Схожие процессы существуют
40,пасcивный транспорт ионов— нарушение,Да,состояние,закон химической кинетики,цикличные; постепенные; неформальные,Уникальный процесс
41,антеградный аксональный транспорт— активация,Условно,технология/инфраструктура,принцип приспособления,неформальные; мгновенные; коллективные,Аналоги в других системах
42,убиквитинирование белков— регуляция,Условно,символы,эвристика прогнозирования,экзогенные; необходимые,Аналоги в других системах
43,формирование липидных рафтов— нарушение,Нет,дискурс,эвристика прогнозирования,постепенные; институциональные; латентные,Схожие процессы существуют
44,биосинтез липидов,Да,пространство,эвристика прогнозирования,эндогенные; явные; мгновенные,Уникальный процесс
45,транспорт митохондрий,Условно,институты,доктрина нейрона,возможные; мгновенные; явные,Схожие процессы существуют
46,цикл Кребса— ингибиция,Условно,технология/инфраструктура,законы диффузии,латентные; экзогенные,Схожие процессы существуют
47,внутриклеточные сигнальные каскады— модуляция,Нет,символы,правило специфичности,неформальные; институциональные; постепенные; континуальные,Уникальный процесс
48,активация нейротрофинов— регуляция,Условно,отношения,законы диффузии,явные; постепенные,Схожие процессы существуют
49,реаптейк медиаторов— модуляция,Условно,дискурс,правило специфичности,постепенные; каскадные; явные; возможные,Схожие процессы существуют
50,работа ионных каналов— нарушение,Да,нормы,принцип конкурентного ингибирования,неформальные; возможные; эндогенные; индивидуальные,Уникальный процесс
51,транскрипция генов,Условно,значения,доктрина нейрона,каскадные; необходимые,Уникальный процесс
52,ацетилирование гистонов,Нет,экономика/обмен,доктрина нейрона,необходимые; институциональные,Уникальный процесс
53,детоксикация свободных радикалов— ингибиция,Нет,структура,принцип приспособления,индивидуальные; явные,Схожие процессы существуют
54,аутофагия— активация,Условно,структура,эвристика стохастического резонанса,неформальные; институциональные,Схожие процессы существуют
55,слияние пузырьков с мембраной,Да,время/ритм,эвристика прогнозирования,экзогенные; индивидуальные; латентные,Уникальный процесс
56,движение моторных белков— регуляция,Нет,функция,эвристика прогнозирования,латентные; явные; эндогенные; экзогенные,Аналоги в других системах
57,синтез вторичных мессенджеров— активация,Нет,символы,законы электрофизиологии,неформальные; эндогенные,Аналоги в других системах
58,транспорт митохондрий— ингибиция,Нет,содержание,эвристика прогнозирования,возможные; мгновенные; цикличные,Уникальный процесс
59,транспорт митохондрий— регуляция,Нет,идентичность/границы,гомеостаз,цикличные; явные,Уникальный процесс
60,докинг синаптических пузырьков— регуляция,Нет,дискурс,доктрина нейрона,латентные; явные; институциональные; эндогенные,Уникальный процесс
61,пасcивный транспорт ионов— активация,Условно,нормы,эвристика прогнозирования,мгновенные; континуальные; индивидуальные; явные,Аналоги в других системах
62,реаптейк медиаторов— ингибиция,Нет,нормы,доктрина нейрона,явные; индивидуальные; постепенные,Аналоги в других системах
63,дефосфорилирование белков— модуляция,Нет,нормы,закон сохранения энергии,явные; эндогенные; континуальные,Схожие процессы существуют
64,метилирование ДНК— активация,Да,идентичность/границы,эвристика стохастического резонанса,экзогенные; явные; коллективные; необходимые,Схожие процессы существуют
65,активация каскадов апоптоза,Да,институты,принцип Хебба,индивидуальные; необходимые; неформальные; латентные,Аналоги в других системах
66,антеградный аксональный транспорт— модуляция,Условно,дискурс,эвристика стохастического резонанса,неформальные; континуальные; экзогенные,Аналоги в других системах
67,внутриклеточный кальциевый обмен— модуляция,Да,технология/инфраструктура,принцип конкурентного ингибирования,коллективные; необходимые; экзогенные,Уникальный процесс
68,формирование вторичной структуры белка— модуляция,Да,пространство,доктрина нейрона,постепенные; необходимые,Уникальный процесс
69,протеасомная деградация— активация,Условно,идентичность/границы,принцип минимальной энергии,экзогенные; мгновенные; коллективные; латентные,Схожие процессы существуют
70,синтез нейромедиаторов— активация,Нет,институты,принцип приспособления,мгновенные; индивидуальные; постепенные,Аналоги в других системах
71,окислительное фосфорилирование,Нет,функция,законы диффузии,постепенные; индивидуальные; континуальные; необходимые,Уникальный процесс
72,докинг синаптических пузырьков— активация,Условно,технология/инфраструктура,закон химической кинетики,институциональные; экзогенные,Аналоги в других системах
73,транспорт холестерина— активация,Нет,символы,принцип конкурентного ингибирования,индивидуальные; дискретные; постепенные; явные,Схожие процессы существуют
74,деполяризация мембраны,Да,функция,закон сохранения энергии,явные; дискретные; институциональные; индивидуальные,Аналоги в других системах
75,синтез нейромедиаторов— нарушение,Условно,нормы,принцип пластичности,возможные; континуальные,Схожие процессы существуют
76,транскрипция генов— нарушение,Условно,экономика/обмен,закон химической кинетики,экзогенные; эндогенные; институциональные; цикличные,Аналоги в других системах
77,экспрессия микрорНК,Нет,экономика/обмен,принцип Хебба,необходимые; эндогенные; континуальные; явные,Уникальный процесс
78,регуляция транскрипционных факторов,Да,институты,эвристика стохастического резонанса,континуальные; явные,Схожие процессы существуют
79,синтез нейромедиаторов— регуляция,Да,память/наследие,законы электрофизиологии,экзогенные; институциональные; постепенные; цикличные,Аналоги в других системах
80,протеасомная деградация— регуляция,Да,память/наследие,принцип приспособления,коллективные; постепенные; каскадные; явные,Схожие процессы существуют
81,генерация свободных радикалов— ингибиция,Нет,институты,законы электрофизиологии,мгновенные; латентные; индивидуальные; институциональные,Схожие процессы существуют
82,слияние пузырьков с мембраной— нарушение,Условно,функция,принцип пластичности,явные; возможные; мгновенные; дискретные,Схожие процессы существуют
83,формирование липидных рафтов— модуляция,Условно,состояние,принцип Хебба,возможные; каскадные,Уникальный процесс
84,докинг синаптических пузырьков— модуляция,Условно,поведение,правило специфичности,мгновенные; континуальные,Аналоги в других системах
85,репарация ДНК,Да,институты,закон химической кинетики,цикличные; неформальные; экзогенные,Уникальный процесс
86,убиквитинирование белков— модуляция,Условно,нормы,принцип приспособления,континуальные; латентные; дискретные,Схожие процессы существуют
87,активация каскадов апоптоза— ингибиция,Нет,экономика/обмен,эвристика обратной связи,каскадные; эндогенные,Схожие процессы существуют
88,высвобождение нейромедиаторов— модуляция,Нет,тело/материя,принцип пластичности,континуальные; неформальные,Схожие процессы существуют
89,работа ионных каналов— модуляция,Нет,пространство,законы диффузии,постепенные; мгновенные; эндогенные; коллективные,Схожие процессы существуют
90,метилирование ДНК— ингибиция,Да,время/ритм,принцип пластичности,экзогенные; эндогенные,Аналоги в других системах
91,передача сигнала через G-белки— модуляция,Да,институты,закон сохранения энергии,каскадные; постепенные,Схожие процессы существуют
92,ацетилирование гистонов— нарушение,Нет,пространство,принцип Хебба,мгновенные; дискретные; эндогенные; явные,Аналоги в других системах
93,протеасомная деградация— модуляция,Условно,структура,правило специфичности,дискретные; мгновенные; возможные,Схожие процессы существуют
94,работа ионных каналов— активация,Условно,технология/инфраструктура,эвристика стохастического резонанса,постепенные; явные; латентные,Схожие процессы существуют
95,биосинтез липидов— модуляция,Да,функция,принцип минимальной энергии,дискретные; неформальные; латентные,Схожие процессы существуют
96,агрегация белков— нарушение,Да,нормы,принцип конкурентного ингибирования,явные; латентные; дискретные; индивидуальные,Уникальный процесс
97,связывание рецепторов,Нет,нормы,эвристика обратной связи,возможные; экзогенные; мгновенные,Схожие процессы существуют
98,детоксикация свободных радикалов— регуляция,Нет,дискурс,правило специфичности,коллективные; индивидуальные; необходимые,Уникальный процесс
99,генерация свободных радикалов— нарушение,Да,пространство,эвристика прогнозирования,необходимые; индивидуальные; неформальные,Аналоги в других системах
100,аутофагия— регуляция,Нет,дискурс,гомеостаз,цикличные; дискретные; неформальные,Уникальный процесс
101,движение моторных белков— ингибиция,Да,символы,законы диффузии,латентные; постепенные; экзогенные,Аналоги в других системах
102,активация нейротрофинов,Нет,время/ритм,принцип Хебба,континуальные; явные,Уникальный процесс
103,передача сигнала через G-белки— ингибиция,Условно,отношения,принцип минимальной энергии,неформальные; латентные; институциональные,Аналоги в других системах
104,транспорт холестерина— нарушение,Условно,символы,закон сохранения энергии,мгновенные; явные; латентные,Уникальный процесс
105,регуляция транскрипционных факторов— нарушение,Да,экономика/обмен,закон химической кинетики,латентные; явные; необходимые; возможные,Аналоги в других системах
106,активный транспорт ионов— активация,Условно,пространство,эвристика обратной связи,дискретные; индивидуальные; цикличные; постепенные,Схожие процессы существуют
107,движение моторных белков— модуляция,Условно,идентичность/границы,закон химической кинетики,постепенные; неформальные; цикличные; латентные,Аналоги в других системах
108,ретроградный аксональный транспорт— регуляция,Условно,нормы,эвристика обратной связи,институциональные; мгновенные,Аналоги в других системах
109,эндоцитоз пузырьков— ингибиция,Да,поведение,принцип приспособления,латентные; дискретные; явные,Уникальный процесс
110,агрегация белков— регуляция,Условно,символы,принцип минимальной энергии,институциональные; континуальные,Аналоги в других системах
111,метилирование ДНК— модуляция,Да,время/ритм,закон сохранения энергии,цикличные; каскадные; мгновенные,Схожие процессы существуют
112,синтез нейромедиаторов— ингибиция,Да,экономика/обмен,принцип минимальной энергии,коллективные; мгновенные; латентные,Аналоги в других системах
113,закрытие ионных каналов— модуляция,Да,институты,принцип пластичности,мгновенные; экзогенные; необходимые; постепенные,Уникальный процесс
114,высвобождение нейромедиаторов— ингибиция,Нет,отношения,гомеостаз,цикличные; континуальные; возможные; коллективные,Аналоги в других системах
115,транскрипция генов— модуляция,Да,дискурс,законы электрофизиологии,мгновенные; дискретные,Схожие процессы существуют
116,транспорт нейротрофинов— нарушение,Нет,состояние,принцип минимальной энергии,дискретные; континуальные,Схожие процессы существуют
117,эндоцитоз пузырьков— нарушение,Нет,структура,принцип Хебба,коллективные; необходимые; явные,Уникальный процесс
118,высвобождение нейромедиаторов— регуляция,Условно,идентичность/границы,эвристика обратной связи,мгновенные; дискретные,Схожие процессы существуют
119,синтез вторичных мессенджеров— нарушение,Нет,технология/инфраструктура,принцип Хебба,неформальные; коллективные; необходимые; эндогенные,Уникальный процесс
120,активация нейротрофинов— нарушение,Нет,память/наследие,гомеостаз,латентные; цикличные; возможные,Аналоги в других системах
121,слияние пузырьков с мембраной— ингибиция,Условно,тело/материя,доктрина нейрона,континуальные; каскадные; мгновенные; индивидуальные,Схожие процессы существуют
122,открытие ионных каналов— активация,Нет,символы,закон химической кинетики,постепенные; индивидуальные; континуальные; каскадные,Уникальный процесс
123,внутриклеточный кальциевый обмен— регуляция,Условно,значения,закон химической кинетики,возможные; континуальные,Аналоги в других системах
124,транспорт холестерина— модуляция,Да,отношения,закон сохранения энергии,неформальные; цикличные,Схожие процессы существуют
125,протеасомная деградация— ингибиция,Нет,время/ритм,закон сохранения энергии,континуальные; необходимые,Аналоги в других системах
126,транспорт митохондрий— модуляция,Условно,символы,принцип конкурентного ингибирования,континуальные; явные,Аналоги в других системах
127,биосинтез липидов— активация,Условно,институты,принцип конкурентного ингибирования,континуальные; мгновенные; эндогенные,Схожие процессы существуют
128,докинг синаптических пузырьков— ингибиция,Условно,время/ритм,правило специфичности,континуальные; явные,Уникальный процесс
129,внутриклеточный кальциевый обмен— нарушение,Да,символы,эвристика обратной связи,неформальные; экзогенные,Схожие процессы существуют
130,пасcивный транспорт ионов— ингибиция,Условно,экономика/обмен,доктрина нейрона,индивидуальные; континуальные,Уникальный процесс
131,синтез вторичных мессенджеров— регуляция,Да,институты,закон химической кинетики,необходимые; каскадные,Уникальный процесс
132,закрытие ионных каналов— ингибиция,Условно,структура,эвристика обратной связи,постепенные; индивидуальные; экзогенные; возможные,Аналоги в других системах
133,дефосфорилирование белков,Да,отношения,эвристика стохастического резонанса,неформальные; явные; необходимые; коллективные,Уникальный процесс
134,открытие ионных каналов— регуляция,Нет,символы,законы электрофизиологии,индивидуальные; институциональные; коллективные,Аналоги в других системах
135,формирование вторичной структуры белка— нарушение,Нет,отношения,закон химической кинетики,явные; коллективные; латентные; дискретные,Аналоги в других системах
136,цикл Кребса— регуляция,Условно,память/наследие,принцип Хебба,необходимые; экзогенные; институциональные; эндогенные,Схожие процессы существуют
137,сборка синаптических пузырьков— нарушение,Да,состояние,принцип Хебба,каскадные; индивидуальные; неформальные,Схожие процессы существуют
138,аутофагия— нарушение,Условно,технология/инфраструктура,принцип пластичности,цикличные; мгновенные; явные,Аналоги в других системах
139,гиперполяризация мембраны,Да,идентичность/границы,эвристика прогнозирования,необходимые; индивидуальные,Аналоги в других системах
140,высвобождение нейромедиаторов,Нет,время/ритм,закон химической кинетики,цикличные; экзогенные; континуальные,Аналоги в других системах
141,окислительное фосфорилирование— регуляция,Нет,структура,правило специфичности,экзогенные; континуальные; цикличные,Аналоги в других системах
142,реаптейк медиаторов— регуляция,Условно,поведение,правило специфичности,цикличные; латентные; неформальные; дискретные,Схожие процессы существуют
143,экспрессия микрорНК— активация,Условно,структура,принцип минимальной энергии,цикличные; неформальные,Схожие процессы существуют
144,репарация ДНК— модуляция,Условно,идентичность/границы,эвристика обратной связи,цикличные; неформальные; эндогенные; экзогенные,Аналоги в других системах
145,экспрессия микрорНК— ингибиция,Нет,идентичность/границы,эвристика прогнозирования,явные; мгновенные; институциональные; постепенные,Аналоги в других системах
146,гликолиз— ингибиция,Нет,институты,принцип приспособления,необходимые; неформальные; каскадные; индивидуальные,Аналоги в других системах
147,генерация свободных радикалов— активация,Да,идентичность/границы,законы электрофизиологии,индивидуальные; возможные,Аналоги в других системах
148,фосфорилирование белков— модуляция,Нет,время/ритм,законы диффузии,неформальные; экзогенные,Уникальный процесс
149,закрытие ионных каналов— нарушение,Нет,дискурс,законы диффузии,континуальные; неформальные; индивидуальные,Схожие процессы существуют
150,репарация ДНК— нарушение,Условно,функция,закон химической кинетики,возможные; необходимые,Схожие процессы существуют
151,экзоцитоз— ингибиция,Условно,дискурс,эвристика обратной связи,дискретные; необходимые,Уникальный процесс
152,связывание рецепторов— регуляция,Нет,функция,закон химической кинетики,мгновенные; континуальные,Схожие процессы существуют
153,детоксикация свободных радикалов— нарушение,Да,поведение,закон химической кинетики,неформальные; явные; каскадные,Схожие процессы существуют
154,гликолиз— активация,Условно,идентичность/границы,принцип Хебба,континуальные; цикличные,Аналоги в других системах
155,детоксикация свободных радикалов— активация,Да,дискурс,эвристика стохастического резонанса,индивидуальные; коллективные,Аналоги в других системах
156,деполяризация мембраны— нарушение,Условно,нормы,закон химической кинетики,дискретные; каскадные,Уникальный процесс
157,дефосфорилирование белков— нарушение,Условно,идентичность/границы,эвристика обратной связи,эндогенные; мгновенные,Аналоги в других системах
158,гиперполяризация мембраны— нарушение,Да,экономика/обмен,правило специфичности,дискретные; мгновенные,Аналоги в других системах
159,гиперполяризация мембраны— ингибиция,Нет,пространство,закон химической кинетики,экзогенные; континуальные,Уникальный процесс
160,ретроградный аксональный транспорт— ингибиция,Да,функция,гомеостаз,необходимые; каскадные; экзогенные,Схожие процессы существуют
161,генерация свободных радикалов— модуляция,Условно,память/наследие,принцип конкурентного ингибирования,цикличные; дискретные; мгновенные; неформальные,Аналоги в других системах
162,транспорт нейротрофинов— модуляция,Да,значения,принцип Хебба,явные; каскадные; экзогенные,Схожие процессы существуют
163,биосинтез липидов— регуляция,Да,экономика/обмен,закон сохранения энергии,латентные; институциональные; цикличные; индивидуальные,Схожие процессы существуют
164,пасcивный транспорт ионов— модуляция,Условно,поведение,законы диффузии,явные; цикличные; мгновенные; континуальные,Аналоги в других системах
165,реаптейк медиаторов— активация,Да,отношения,гомеостаз,возможные; неформальные,Уникальный процесс
166,экзоцитоз— регуляция,Нет,технология/инфраструктура,доктрина нейрона,неформальные; дискретные,Схожие процессы существуют
167,сплайсинг мРНК— регуляция,Условно,время/ритм,принцип конкурентного ингибирования,необходимые; возможные; экзогенные; неформальные,Аналоги в других системах
168,экзоцитоз— модуляция,Нет,состояние,принцип приспособления,эндогенные; необходимые; индивидуальные,Аналоги в других системах
169,гликолиз— модуляция,Да,институты,гомеостаз,возможные; экзогенные; мгновенные; коллективные,Аналоги в других системах
170,регуляция транскрипционных факторов— ингибиция,Нет,дискурс,законы электрофизиологии,необходимые; явные; институциональные,Аналоги в других системах
171,трансляция белков,Нет,содержание,принцип конкурентного ингибирования,эндогенные; каскадные,Аналоги в других системах
172,активация каскадов апоптоза— нарушение,Условно,отношения,принцип пластичности,латентные; возможные,Уникальный процесс
173,антеградный аксональный транспорт,Да,дискурс,законы электрофизиологии,дискретные; необходимые,Уникальный процесс
174,высвобождение нейромедиаторов— нарушение,Условно,идентичность/границы,закон сохранения энергии,необходимые; возможные,Уникальный процесс
175,движение моторных белков,Условно,дискурс,гомеостаз,неформальные; возможные; латентные,Уникальный процесс
176,формирование липидных рафтов— активация,Условно,институты,принцип Хебба,явные; коллективные,Уникальный процесс
177,активный транспорт ионов— ингибиция,Условно,символы,законы электрофизиологии,необходимые; институциональные; коллективные; возможные,Уникальный процесс
178,внутриклеточный кальциевый обмен— активация,Нет,пространство,закон сохранения энергии,латентные; континуальные; мгновенные; явные,Уникальный процесс
179,работа ионных каналов,Да,дискурс,принцип пластичности,постепенные; дискретные; цикличные,Уникальный процесс
180,ацетилирование гистонов— модуляция,Да,институты,принцип конкурентного ингибирования,цикличные; эндогенные; явные; дискретные,Схожие процессы существуют
181,синтез вторичных мессенджеров— ингибиция,Условно,институты,закон химической кинетики,явные; постепенные,Схожие процессы существуют
182,агрегация белков— ингибиция,Нет,структура,принцип минимальной энергии,необходимые; дискретные,Аналоги в других системах
183,закрытие ионных каналов— активация,Условно,технология/инфраструктура,правило специфичности,цикличные; неформальные; возможные; каскадные,Уникальный процесс
184,регуляция транскрипционных факторов— активация,Да,отношения,эвристика обратной связи,неформальные; институциональные; цикличные; эндогенные,Аналоги в других системах
185,передача сигнала через G-белки— активация,Нет,идентичность/границы,принцип конкурентного ингибирования,латентные; цикличные; неформальные; возможные,Уникальный процесс
186,передача сигнала через G-белки— регуляция,Да,содержание,закон сохранения энергии,дискретные; неформальные; мгновенные; континуальные,Схожие процессы существуют
187,детоксикация свободных радикалов,Условно,пространство,эвристика стохастического резонанса,возможные; эндогенные; каскадные,Уникальный процесс
188,фосфорилирование белков— ингибиция,Условно,экономика/обмен,эвристика обратной связи,цикличные; возможные; неформальные,Аналоги в других системах
189,внутриклеточный кальциевый обмен— ингибиция,Нет,память/наследие,эвристика прогнозирования,экзогенные; институциональные; цикличные,Аналоги в других системах
190,деполяризация мембраны— регуляция,Нет,тело/материя,принцип пластичности,эндогенные; континуальные; необходимые; явные,Аналоги в других системах
191,активный транспорт ионов— модуляция,Да,время/ритм,принцип пластичности,каскадные; цикличные; явные; эндогенные,Аналоги в других системах
192,трансляция белков— активация,Нет,поведение,принцип приспособления,необходимые; постепенные; индивидуальные; каскадные,Аналоги в других системах
193,открытие ионных каналов— ингибиция,Да,память/наследие,принцип приспособления,необходимые; экзогенные,Схожие процессы существуют
194,синтез нейромедиаторов,Нет,поведение,законы электрофизиологии,явные; индивидуальные; неформальные; мгновенные,Уникальный процесс
195,внутриклеточный кальциевый обмен,Да,время/ритм,доктрина нейрона,явные; экзогенные; континуальные,Схожие процессы существуют
196,деполяризация мембраны— активация,Да,дискурс,принцип минимальной энергии,мгновенные; цикличные; институциональные,Уникальный процесс
197,транскрипция генов— активация,Да,отношения,законы электрофизиологии,эндогенные; необходимые,Схожие процессы существуют
198,работа ионных каналов— ингибиция,Условно,функция,эвристика обратной связи,экзогенные; континуальные; неформальные; латентные,Аналоги в других системах
199,транспорт митохондрий— активация,Нет,функция,принцип приспособления,континуальные; неформальные; институциональные; постепенные,Уникальный процесс
200,формирование липидных рафтов— регуляция,Нет,институты,принцип минимальной энергии,каскадные; коллективные; цикличные,Схожие процессы существуют
