№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
14,подчинение,Условно,отношения/роли/статусы,интеракция/баланс/иерархия,постепенные; межличностные; долговременные,Аналоги: социология—соц. динамика; психология—межличностные отношения; менеджмент—роли
15,кооперация,Условно,отношения/роли/статусы,интеракция/баланс/иерархия,постепенные; межличностные; долговременные,Аналоги: социология—соц. динамика; психология—межличностные отношения; менеджмент—роли
16,соперничество,Условно,отношения/роли/статусы,интеракция/баланс/иерархия,постепенные; межличностные; долговременные,Аналоги: социология—соц. динамика; психология—межличностные отношения; менеджмент—роли
17,смена ролей,Условно,отношения/роли/статусы,интеракция/баланс/иерархия,постепенные; межличностные; долговременные,Аналоги: социология—соц. динамика; психология—межличностные отношения; менеджмент—роли
18,перераспределение власти,Условно,отношения/роли/статусы,интеракция/баланс/иерархия,постепенные; межличностные; долговременные,Аналоги: социология—соц. динамика; психология—межличностные отношения; менеджмент—роли
19,рестратификация отношений,Условно,отношения/роли/статусы,интеракция/баланс/иерархия,постепенные; межличностные; долговременные,Аналоги: социология—соц. динамика; психология—межличностные отношения; менеджмент—роли
20,разрыв отношений,Условно,отношения/роли/статусы,интеракция/баланс/иерархия,постепенные; межличностные; долговременные,Аналоги: социология—соц. динамика; психология—межличностные отношения; менеджмент—роли
21,вербализация эмоций,Условно,эмоции/аффекты/чувства,выражение/регуляция/согласование,мгновенные; телесные/вербальные,Аналоги: психология—эмоции; этология—сигналы; театр—выражение
22,невербальная экспрессия,Условно,эмоции/аффекты/чувства,выражение/регуляция/согласование,мгновенные; телесные/вербальные,Аналоги: психология—эмоции; этология—сигналы; театр—выражение
23,регуляция эмоций,Условно,эмоции/аффекты/чувства,выражение/регуляция/согласование,мгновенные; телесные/вербальные,Аналоги: психология—эмоции; этология—сигналы; театр—выражение
24,эмоциональное заражение,Условно,эмоции/аффекты/чувства,выражение/регуляция/согласование,мгновенные; телесные/вербальные,Аналоги: психология—эмоции; этология—сигналы; театр—выражение
25,эмпатия,Условно,эмоции/аффекты/чувства,выражение/регуляция/согласование,мгновенные; телесные/вербальные,Аналоги: психология—эмоции; этология—сигналы; театр—выражение
26,иронизация эмоций,Условно,эмоции/аффекты/чувства,выражение/регуляция/согласование,мгновенные; телесные/вербальные,Аналоги: психология—эмоции; этология—сигналы; театр—выражение
27,сарказм,Условно,эмоции/аффекты/чувства,выражение/регуляция/согласование,мгновенные; телесные/вербальные,Аналоги: психология—эмоции; этология—сигналы; театр—выражение
28,подавление эмоций,Условно,эмоции/аффекты/чувства,выражение/регуляция/согласование,мгновенные; телесные/вербальные,Аналоги: психология—эмоции; этология—сигналы; театр—выражение
29,экстернализация эмоций,Условно,эмоции/аффекты/чувства,выражение/регуляция/согласование,мгновенные; телесные/вербальные,Аналоги: психология—эмоции; этология—сигналы; театр—выражение
30,аффективная поляризация,Условно,эмоции/аффекты/чувства,выражение/регуляция/согласование,мгновенные; телесные/вербальные,Аналоги: психология—эмоции; этология—сигналы; театр—выражение
31,избегание,Условно,разногласия/конфликты/напряжения,регуляция/примирение/интеграция,мгновенные/постепенные; диалоговые/медиационные,Аналоги: политология—переговоры; психология—разрешение конфликтов; право—арбитраж
32,соперничество,Условно,разногласия/конфликты/напряжения,регуляция/примирение/интеграция,мгновенные/постепенные; диалоговые/медиационные,Аналоги: политология—переговоры; психология—разрешение конфликтов; право—арбитраж
33,сотрудничество,Условно,разногласия/конфликты/напряжения,регуляция/примирение/интеграция,мгновенные/постепенные; диалоговые/медиационные,Аналоги: политология—переговоры; психология—разрешение конфликтов; право—арбитраж
34,компромисс,Условно,разногласия/конфликты/напряжения,регуляция/примирение/интеграция,мгновенные/постепенные; диалоговые/медиационные,Аналоги: политология—переговоры; психология—разрешение конфликтов; право—арбитраж
35,приспособление,Условно,разногласия/конфликты/напряжения,регуляция/примирение/интеграция,мгновенные/постепенные; диалоговые/медиационные,Аналоги: политология—переговоры; психология—разрешение конфликтов; право—арбитраж
36,переговоры,Условно,разногласия/конфликты/напряжения,регуляция/примирение/интеграция,мгновенные/постепенные; диалоговые/медиационные,Аналоги: политология—переговоры; психология—разрешение конфликтов; право—арбитраж
37,медиация,Условно,разногласия/конфликты/напряжения,регуляция/примирение/интеграция,мгновенные/постепенные; диалоговые/медиационные,Аналоги: политология—переговоры; психология—разрешение конфликтов; право—арбитраж
38,арбитраж,Условно,разногласия/конфликты/напряжения,регуляция/примирение/интеграция,мгновенные/постепенные; диалоговые/медиационные,Аналоги: политология—переговоры; психология—разрешение конфликтов; право—арбитраж
39,агрессия,Условно,разногласия/конфликты/напряжения,регуляция/примирение/интеграция,мгновенные/постепенные; диалоговые/медиационные,Аналоги: политология—переговоры; психология—разрешение конфликтов; право—арбитраж
40,примирение,Условно,разногласия/конфликты/напряжения,регуляция/примирение/интеграция,мгновенные/постепенные; диалоговые/медиационные,Аналоги: политология—переговоры; психология—разрешение конфликтов; право—арбитраж
41,имиджизация,Условно,образ/идентичность/репутация,самопрезентация/имидж/символизм,мгновенные; стратегические; ситуативные,Аналоги: психология—имидж; маркетинг—брендинг; социология—социальные роли
42,ребрендинг личности,Условно,образ/идентичность/репутация,самопрезентация/имидж/символизм,мгновенные; стратегические; ситуативные,Аналоги: психология—имидж; маркетинг—брендинг; социология—социальные роли
43,самоирония,Условно,образ/идентичность/репутация,самопрезентация/имидж/символизм,мгновенные; стратегические; ситуативные,Аналоги: психология—имидж; маркетинг—брендинг; социология—социальные роли
44,скрытие информации,Условно,образ/идентичность/репутация,самопрезентация/имидж/символизм,мгновенные; стратегические; ситуативные,Аналоги: психология—имидж; маркетинг—брендинг; социология—социальные роли
45,подчёркивание достоинств,Условно,образ/идентичность/репутация,самопрезентация/имидж/символизм,мгновенные; стратегические; ситуативные,Аналоги: психология—имидж; маркетинг—брендинг; социология—социальные роли
46,манипуляция образом,Условно,образ/идентичность/репутация,самопрезентация/имидж/символизм,мгновенные; стратегические; ситуативные,Аналоги: психология—имидж; маркетинг—брендинг; социология—социальные роли
47,маскирование,Условно,образ/идентичность/репутация,самопрезентация/имидж/символизм,мгновенные; стратегические; ситуативные,Аналоги: психология—имидж; маркетинг—брендинг; социология—социальные роли
48,раскрытие уязвимости,Условно,образ/идентичность/репутация,самопрезентация/имидж/символизм,мгновенные; стратегические; ситуативные,Аналоги: психология—имидж; маркетинг—брендинг; социология—социальные роли
49,символическая идентификация,Условно,образ/идентичность/репутация,самопрезентация/имидж/символизм,мгновенные; стратегические; ситуативные,Аналоги: психология—имидж; маркетинг—брендинг; социология—социальные роли
50,публичная демонстрация,Условно,образ/идентичность/репутация,самопрезентация/имидж/символизм,мгновенные; стратегические; ситуативные,Аналоги: психология—имидж; маркетинг—брендинг; социология—социальные роли
51,активное слушание,Условно,восприятие/понимание/интерпретация,активное слушание/когнитивная обработка,мгновенные; двусторонние; ситуативные,Аналоги: психология—восприятие; информатика—парсинг; философия—герменевтика
52,пассивное слушание,Условно,восприятие/понимание/интерпретация,активное слушание/когнитивная обработка,мгновенные; двусторонние; ситуативные,Аналоги: психология—восприятие; информатика—парсинг; философия—герменевтика
53,уточняющие вопросы,Условно,восприятие/понимание/интерпретация,активное слушание/когнитивная обработка,мгновенные; двусторонние; ситуативные,Аналоги: психология—восприятие; информатика—парсинг; философия—герменевтика
54,перефразирование,Условно,восприятие/понимание/интерпретация,активное слушание/когнитивная обработка,мгновенные; двусторонние; ситуативные,Аналоги: психология—восприятие; информатика—парсинг; философия—герменевтика
55,обобщение,Условно,восприятие/понимание/интерпретация,активное слушание/когнитивная обработка,мгновенные; двусторонние; ситуативные,Аналоги: психология—восприятие; информатика—парсинг; философия—герменевтика
56,рефлексивное слушание,Условно,восприятие/понимание/интерпретация,активное слушание/когнитивная обработка,мгновенные; двусторонние; ситуативные,Аналоги: психология—восприятие; информатика—парсинг; философия—герменевтика
57,селективное слушание,Условно,восприятие/понимание/интерпретация,активное слушание/когнитивная обработка,мгновенные; двусторонние; ситуативные,Аналоги: психология—восприятие; информатика—парсинг; философия—герменевтика
58,игнорирование,Условно,восприятие/понимание/интерпретация,активное слушание/когнитивная обработка,мгновенные; двусторонние; ситуативные,Аналоги: психология—восприятие; информатика—парсинг; философия—герменевтика
59,эмпатическое слушание,Условно,восприятие/понимание/интерпретация,активное слушание/когнитивная обработка,мгновенные; двусторонние; ситуативные,Аналоги: психология—восприятие; информатика—парсинг; философия—герменевтика
60,критическое слушание,Условно,восприятие/понимание/интерпретация,активное слушание/когнитивная обработка,мгновенные; двусторонние; ситуативные,Аналоги: психология—восприятие; информатика—парсинг; философия—герменевтика
61,раскрытие себя,Условно,доверие/близость/уязвимость,взаимность/поддержка/открытость,постепенные; длительные; межличностные,Аналоги: психология—доверие; социология—социальный капитал; философия—этика заботы
62,уязвимость,Условно,доверие/близость/уязвимость,взаимность/поддержка/открытость,постепенные; длительные; межличностные,Аналоги: психология—доверие; социология—социальный капитал; философия—этика заботы
63,поддержка,Условно,доверие/близость/уязвимость,взаимность/поддержка/открытость,постепенные; длительные; межличностные,Аналоги: психология—доверие; социология—социальный капитал; философия—этика заботы
64,доверительное слушание,Условно,доверие/близость/уязвимость,взаимность/поддержка/открытость,постепенные; длительные; межличностные,Аналоги: психология—доверие; социология—социальный капитал; философия—этика заботы
65,эмоциональная близость,Условно,доверие/близость/уязвимость,взаимность/поддержка/открытость,постепенные; длительные; межличностные,Аналоги: психология—доверие; социология—социальный капитал; философия—этика заботы
66,разделение секретов,Условно,доверие/близость/уязвимость,взаимность/поддержка/открытость,постепенные; длительные; межличностные,Аналоги: психология—доверие; социология—социальный капитал; философия—этика заботы
67,формирование привязанности,Условно,доверие/близость/уязвимость,взаимность/поддержка/открытость,постепенные; длительные; межличностные,Аналоги: психология—доверие; социология—социальный капитал; философия—этика заботы
68,разрыв доверия,Условно,доверие/близость/уязвимость,взаимность/поддержка/открытость,постепенные; длительные; межличностные,Аналоги: психология—доверие; социология—социальный капитал; философия—этика заботы
69,восстановление доверия,Условно,доверие/близость/уязвимость,взаимность/поддержка/открытость,постепенные; длительные; межличностные,Аналоги: психология—доверие; социология—социальный капитал; философия—этика заботы
70,укрепление отношений,Условно,доверие/близость/уязвимость,взаимность/поддержка/открытость,постепенные; длительные; межличностные,Аналоги: психология—доверие; социология—социальный капитал; философия—этика заботы
71,аргументация,Условно,убеждения/поведение/решения,убеждение/манипуляция/влияние,мгновенные/постепенные; стратегические,Аналоги: маркетинг—реклама; политика—пропаганда; психология—влияние
72,повторение,Условно,убеждения/поведение/решения,убеждение/манипуляция/влияние,мгновенные/постепенные; стратегические,Аналоги: маркетинг—реклама; политика—пропаганда; психология—влияние
73,фреймирование,Условно,убеждения/поведение/решения,убеждение/манипуляция/влияние,мгновенные/постепенные; стратегические,Аналоги: маркетинг—реклама; политика—пропаганда; психология—влияние
74,апелляция к эмоциям,Условно,убеждения/поведение/решения,убеждение/манипуляция/влияние,мгновенные/постепенные; стратегические,Аналоги: маркетинг—реклама; политика—пропаганда; психология—влияние
75,апелляция к авторитету,Условно,убеждения/поведение/решения,убеждение/манипуляция/влияние,мгновенные/постепенные; стратегические,Аналоги: маркетинг—реклама; политика—пропаганда; психология—влияние
76,манипуляция,Условно,убеждения/поведение/решения,убеждение/манипуляция/влияние,мгновенные/постепенные; стратегические,Аналоги: маркетинг—реклама; политика—пропаганда; психология—влияние
77,суггестия,Условно,убеждения/поведение/решения,убеждение/манипуляция/влияние,мгновенные/постепенные; стратегические,Аналоги: маркетинг—реклама; политика—пропаганда; психология—влияние
78,обольщение,Условно,убеждения/поведение/решения,убеждение/манипуляция/влияние,мгновенные/постепенные; стратегические,Аналоги: маркетинг—реклама; политика—пропаганда; психология—влияние
79,угроза,Условно,убеждения/поведение/решения,убеждение/манипуляция/влияние,мгновенные/постепенные; стратегические,Аналоги: маркетинг—реклама; политика—пропаганда; психология—влияние
80,мотивация,Условно,убеждения/поведение/решения,убеждение/манипуляция/влияние,мгновенные/постепенные; стратегические,Аналоги: маркетинг—реклама; политика—пропаганда; психология—влияние
