№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
66,Визуализация потоков данных,Да,содержание,принцип репрезентации,индивидуальные,аналог в аналитике
67,Использование Big Data как материала,Да,содержание,принцип агрегирования,индивидуальные,аналог в статистике
68,Создание чат-инсталляций,Да,дискурс,принцип взаимодействия,коллективные,аналог в литературе
69,Генерация синтетических голосов,Да,содержание,принцип симуляции,индивидуальные,аналог в музыке
70,Использование дипфейков как художественного акта,Да,идентичность/границы,принцип симуляции,индивидуальные,аналог в кино
71,Создание цифровых мифов,Да,символы,принцип нарратива,индивидуальные,аналог в антропологии
72,Создание процедурных миров,Да,структура,принцип генеративности,индивидуальные,аналог в геймдизайне
73,Генерация интерактивных комиксов,Да,дискурс,принцип мультимодальности,индивидуальные,аналог в печати
74,Мультисенсорные цифровые среды,Да,состояние,принцип погружения,индивидуальные,аналог в инсталляции
75,Использование GPS для арт-маршрутов,Да,пространство,принцип геолокации,индивидуальные,аналог в картографии
76,Создание цифровых перформансов в реальном времени,Да,поведение,принцип трансляции,коллективные,аналог в медиа
77,Введение элементов геймификации,Да,нормы,принцип вовлечения,индивидуальные,аналог в образовании
78,Создание искусственных биомов в VR,Да,пространство,принцип симуляции,индивидуальные,аналог в биологии
79,Генерация цифровых картин на основе EEG,Да,идентичность/границы,принцип биосигнала,индивидуальные,аналог в нейротехе
80,Использование блокчейна для аутентификации,Да,идентичность/границы,принцип уникальности,индивидуальные,аналог в экономике
81,Создание цифровых тотемов племён в сети,Да,символы,принцип сакрализации,коллективные,аналог в антропологии
82,Визуализация генетических данных,Да,тело/материя,принцип репрезентации,индивидуальные,аналог в биологии
83,Создание цифровых портретов с AI,Да,идентичность/границы,принцип ко-авторства,индивидуальные,аналог в живописи
84,Использование цифрового коллажа,Да,структура,принцип смешения,индивидуальные,аналог в коллаже
85,Создание симуляции городов,Да,пространство,принцип моделирования,индивидуальные,аналог в урбанистике
86,Использование дополненной реальности в городских пространствах,Да,пространство,принцип наложения,индивидуальные,аналог в архитектуре
87,Создание цифровых лабиринтов,Да,структура,принцип дезориентации,индивидуальные,аналог в архитектуре
88,Генерация цифровых картин по тексту,Да,дискурс,принцип трансформации,индивидуальные,аналог в литературе
89,Виртуальные выставки,Да,пространство,принцип медиации,коллективные,аналог в музеологии
90,Использование цифровых двойников городов,Да,пространство,принцип цифровой репрезентации,индивидуальные,аналог в инженерии
91,Создание цифровых фрактальных ландшафтов,Да,пространство,закон самоподобия,индивидуальные,аналог в математике
92,Интерактивные инсталляции с биосенсорами,Да,идентичность/границы,принцип телесной сонастройки,индивидуальные,аналог в психологии
93,Создание цифровых археологических симуляций,Да,память/наследие,принцип реконструкции,индивидуальные,аналог в археологии
94,Визуализация потоков трафика в реальном времени,Да,пространство,принцип синхронизации,индивидуальные,аналог в урбанистике
95,Использование криптовалют как арта,Да,экономика/обмен,принцип символической ценности,индивидуальные,аналог в экономике
96,Создание цифровых мифологических существ,Да,символы,принцип гибридности,индивидуальные,аналог в фольклоре
97,Генерация цифровых ландшафтов по данным климата,Да,пространство,принцип репрезентации,индивидуальные,аналог в экологии
98,Создание виртуальных музеев,Да,пространство,принцип тотальной среды,коллективные,аналог в музеологии
99,Использование цифровых граффити,Да,структура,принцип наложения,индивидуальные,аналог в уличном искусстве
100,Создание метаверс-театра,Да,пространство,принцип драматургии,коллективные,аналог в театре
101,Генерация цифровых аватаров по ДНК,Да,идентичность/границы,принцип биосигнала,индивидуальные,аналог в биоарте
102,Создание цифровых фейков как комментария,Да,дискурс,принцип иронии,индивидуальные,аналог в постмодерне
103,Использование AR в рекламных кампаниях,Да,дискурс,принцип вовлечения,индивидуальные,аналог в маркетинге
104,Создание цифровых икон,Да,символы,принцип сакрализации,индивидуальные,аналог в религии
105,Генерация цифровых карт по истории,Да,память/наследие,принцип реконструкции,индивидуальные,аналог в картографии
106,Создание цифровых фантомов (тени),Да,пространство,принцип отражения,индивидуальные,аналог в театре
107,Использование дополненной реальности для реконструкции,Да,память/наследие,принцип восстановления,индивидуальные,аналог в истории
108,Создание цифровых ритуалов,Да,нормы,принцип сакрализации,коллективные,аналог в антропологии
109,Генерация цифровых объектов по случайности,Да,структура,принцип энтропии,индивидуальные,аналог в дада
110,Использование открытых API для создания арта,Да,структура,принцип открытости,индивидуальные,аналог в инженерии
111,Создание цифровых биомов в метавселенной,Да,пространство,принцип моделирования,индивидуальные,аналог в биологии
112,Генерация цифровых текстов с визуализацией,Да,дискурс,принцип трансформации,индивидуальные,аналог в литературе
113,Создание цифровых архивов памяти,Да,память/наследие,принцип сохранения,индивидуальные,аналог в истории
114,Виртуальные лаборатории искусства,Да,пространство,принцип моделирования,индивидуальные,аналог в науке
115,Генерация цифровых объектов с физикой,Да,структура,закон симуляции,индивидуальные,аналог в инженерии
116,Создание цифровых тотальных театров,Да,пространство,принцип иммерсивности,коллективные,аналог в театре
117,Использование данных о здоровье как материала,Да,идентичность/границы,принцип телесной репрезентации,индивидуальные,аналог в медицине
118,Создание цифровых генеалогий,Да,память/наследие,принцип фиксации,индивидуальные,аналог в антропологии
119,Генерация цифровых ландшафтов по музыке,Да,пространство,принцип мультимодальности,индивидуальные,аналог в музыке
120,Использование AR для создания совместных объектов,Да,структура,принцип коллективного моделирования,коллективные,аналог в архитектуре
121,Создание цифровых симуляций эмоций,Да,состояние,принцип репрезентации,индивидуальные,аналог в психологии
122,Использование виртуальных питомцев как арта,Да,идентичность/границы,принцип симуляции,индивидуальные,аналог в играх
123,Генерация цифровых картин на основе эмоций зрителей,Да,идентичность/границы,принцип биосигнала,индивидуальные,аналог в нейротехе
124,Создание цифровых облаков слов,Да,дискурс,принцип визуализации,индивидуальные,аналог в лингвистике
125,Использование цифровых шрифтов как искусства,Да,символы,принцип формы,индивидуальные,аналог в каллиграфии
126,Создание цифровых манускриптов,Да,память/наследие,принцип фиксации,индивидуальные,аналог в истории
127,Генерация цифровых паттернов,Да,структура,принцип повторения,индивидуальные,аналог в орнаменте
128,Создание цифровых головоломок,Да,структура,принцип игровой динамики,индивидуальные,аналог в геймдизайне
129,Использование цифровых аватаров для протеста,Да,нормы,принцип репрезентации,коллективные,аналог в политике
130,Создание цифровых самопортретов,Да,идентичность/границы,принцип авто-репрезентации,индивидуальные,аналог в живописи
131,Генерация цифровых мифологий,Да,символы,принцип нарратива,индивидуальные,аналог в антропологии
132,Использование цифровых шумов (noise art),Да,содержание,принцип энтропии,индивидуальные,аналог в музыке
133,Создание цифровых ритуалов памяти,Да,память/наследие,принцип сакрализации,коллективные,аналог в антропологии
134,Генерация цифровых 3D-картин,Да,структура,принцип объёмности,индивидуальные,аналог в скульптуре
135,Создание цифровых эффектов реального времени,Да,структура,принцип синхронизации,индивидуальные,аналог в кино
136,Использование цифровых игр как арта,Да,пространство,принцип симуляции,индивидуальные,аналог в геймдизайне
137,Создание цифровых архивов тел,Да,идентичность/границы,принцип документализма,индивидуальные,аналог в антропологии
138,Генерация цифровых архитектур,Да,структура,принцип моделирования,индивидуальные,аналог в архитектуре
139,Использование дополненной реальности для протеста,Да,нормы,принцип вовлечения,коллективные,аналог в политике
140,Создание цифровых пространств сна,Да,состояние,принцип симуляции,индивидуальные,аналог в психологии
141,Генерация цифровых метафор,Да,дискурс,принцип семиозиса,индивидуальные,аналог в литературе
142,Создание цифровых картин с ошибками (glitch),Да,структура,принцип деструкции,индивидуальные,аналог в постмодерне
143,Использование биометрических данных как арта,Да,идентичность/границы,принцип телесности,индивидуальные,аналог в медицине
144,Создание цифровых карт мира с искажением,Да,пространство,принцип деконструкции,индивидуальные,аналог в картографии
145,Генерация цифровых игр-симулякров,Да,нормы,принцип репрезентации,индивидуальные,аналог в философии
146,Создание цифровых иллюзий,Да,содержание,принцип восприятия,индивидуальные,аналог в оп-арте
147,Использование цифрового монтажа,Да,структура,принцип коллажа,индивидуальные,аналог в кино
148,Создание цифровых звуковых пейзажей,Да,содержание,принцип акустики,индивидуальные,аналог в музыке
149,Генерация цифровых фильмов,Да,структура,принцип нарратива,индивидуальные,аналог в кино
150,Создание цифровых библиотек образов,Да,память/наследие,принцип архивирования,индивидуальные,аналог в музеологии
151,Использование цифровых масок протеста,Да,идентичность/границы,принцип сокрытия,коллективные,аналог в политике
152,Создание цифровых симуляций тел,Да,идентичность/границы,принцип моделирования,индивидуальные,аналог в биологии
153,Генерация цифровых паттернов по музыке,Да,структура,принцип мультимодальности,индивидуальные,аналог в музыке
154,Создание цифровых сценариев,Да,дискурс,принцип нарратива,индивидуальные,аналог в литературе
155,Использование цифровых фракталов,Да,структура,принцип самоподобия,индивидуальные,аналог в математике
156,Создание цифровых симуляторов эмоций,Да,состояние,принцип моделирования,индивидуальные,аналог в психологии
157,Генерация цифровых гибридов человека и машины,Да,идентичность/границы,принцип киборгизации,индивидуальные,аналог в философии
158,Создание цифровых картин на основе погоды,Да,пространство,принцип синхронизации,индивидуальные,аналог в экологии
159,Использование цифровых фильтров (Instagram-арт),Да,структура,принцип трансформации,индивидуальные,аналог в фотографии
160,Создание цифровых хроник,Да,память/наследие,принцип фиксации,индивидуальные,аналог в истории
