№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
129,Скульптура из лазерных лучей,Да,пространство,закон когерентности,индивидуальные,аналог в оптике
130,Скульптура из тумана и света,Нет,состояние,закон диффузии,индивидуальные,аналог в перформансе
131,Форма, управляемая температурой,Да,состояние,закон термочувствительности,индивидуальные,аналог в науке
132,Скульптура из снега с окраской,Нет,тело/материя,принцип эфемерности,индивидуальные,аналог в праздниках
133,Скульптура из соли и огня,Нет,состояние,принцип контраста,индивидуальные,аналог в ритуале
134,Скульптура из воды в замкнутом контуре,Да,содержание,закон циркуляции,цикличные,аналог в инженерии
135,Создание живой скульптуры (актёр в роли),Да,идентичность/границы,принцип перформативности,индивидуальные,аналог в театре
136,Скульптура с дыханием зрителя,Да,поведение,принцип интерактивности,индивидуальные,аналог в перформансе
137,Использование роботизированных модулей,Да,структура,принцип автоматики,индивидуальные,аналог в робототехнике
138,Скульптура, изменяющаяся от звука,Да,содержание,закон резонанса,индивидуальные,аналог в акустике
139,Форма, управляемая Wi-Fi сигналом,Да,структура,принцип кибернетики,индивидуальные,аналог в цифровом искусстве
140,Скульптура из пикселей (3D-дисплей),Да,структура,принцип дискретизации,индивидуальные,аналог в медиа-арте
141,Гибридная скульптура-инсталляция,Да,структура,принцип смешения форм,индивидуальные,аналог в инсталляции
142,Скульптура из данных (data sculpture),Да,содержание,принцип визуализации,индивидуальные,аналог в инфографике
143,Использование дополненной реальности,Да,технология/инфраструктура,принцип иммерсивности,индивидуальные,аналог в VR
144,Скульптура из дронов в воздухе,Да,поведение,принцип роевой динамики,коллективные,аналог в инженерии
145,Форма из звуковых волн (акустическая левитация),Да,пространство,закон стоячей волны,индивидуальные,аналог в физике
146,Скульптура из запахов (ароматная форма),Нет,содержание,принцип мультисенсорности,индивидуальные,аналог в перформансе
147,Скульптура из бактерий,Нет,тело/материя,закон роста,постепенные; эндогенные,аналог в биоарте
148,Использование светодиодов внутри формы,Да,структура,принцип внутреннего сияния,индивидуальные,аналог в медиа-арте
149,Скульптура из голографических текстов,Да,дискурс,принцип интертекстуальности,индивидуальные,аналог в литературе
150,Скульптура в невесомости,Да,пространство,принцип адаптации среды,индивидуальные,аналог в космосе
151,Форма, управляемая нейроинтерфейсом,Да,идентичность/границы,принцип биосигнала,индивидуальные,аналог в нейротехе
152,Скульптура из наночастиц,Нет,структура,закон нанофизики,индивидуальные,аналог в материаловедении
153,Скульптура с квантовыми эффектами,Нет,состояние,закон суперпозиции,концептуальные,аналог в науке
154,Скульптура из виртуальных аватаров,Да,идентичность/границы,принцип цифровой множественности,индивидуальные,аналог в метавселенной
155,Форма, реагирующая на присутствие зрителя,Да,поведение,принцип интерактивности,коллективные,аналог в медиа-арте
156,Скульптура-иллюзия (оптический обман),Да,содержание,принцип восприятия,индивидуальные,аналог в оп-арте
157,Скульптура-трансформер (изменяющаяся форма),Да,структура,принцип модульности,индивидуальные,аналог в инженерии
158,Скульптура из молний (плазма),Нет,состояние,закон электричества,мгновенные,аналог в физике
159,Использование жидкого металла (ртуть, галлий),Нет,состояние,закон текучести,индивидуальные,аналог в химии
160,Скульптура как живой организм (биотехнология),Нет,тело/материя,принцип автоэволюции,постепенные; эндогенные,аналог в биоарте
