№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
34,Инсталляции с биолюминесцентными водорослями,Нет,структура,принцип света,индивидуальные,аналог в медиа-арте
35,Работа с синтетическими генами,Нет,структура,принцип конструирования,индивидуальные,аналог в инженерии
36,Создание живых орнаментов,Нет,структура,принцип композиции,индивидуальные,аналог в декоративных практиках
37,Использование дрожжей в инсталляциях,Нет,структура,принцип ферментации,индивидуальные,аналог в гастрономии
38,Создание объектов из хитина,Нет,структура,принцип органической материи,индивидуальные,аналог в биологии
39,Формирование био-роботов,Нет,структура,принцип киборгизации,индивидуальные,аналог в робототехнике
40,Инсталляции с муравейниками,Нет,структура,принцип самоорганизации,индивидуальные,аналог в этологии
41,Использование пыльцы растений,Нет,структура,принцип органической материи,индивидуальные,аналог в ботанике
42,Создание биоархитектуры,Нет,структура,принцип симбиоза,индивидуальные,аналог в архитектуре
43,Работа с клонированием клеток,Нет,структура,принцип воспроизводства,индивидуальные,аналог в медицине
44,Создание инсталляций из живых насекомых,Нет,структура,принцип среды,индивидуальные,аналог в этологии
45,Использование плазмид как материала,Нет,структура,принцип кодирования,индивидуальные,аналог в генетике
46,Формирование биолюминесцентных паттернов,Нет,структура,принцип света,индивидуальные,аналог в декоративных практиках
47,Создание тканей с живыми клетками,Нет,структура,принцип гибридизации,индивидуальные,аналог в биотехнологии
48,Инсталляции с живыми микробиомами,Нет,структура,принцип среды,индивидуальные,аналог в экологии
49,Работа с эпигенетическими эффектами,Нет,структура,принцип модификации,индивидуальные,аналог в науке
50,Создание портретов на основе ДНК,Да,идентичность/границы,принцип уникальности,индивидуальные,аналог в генетике
51,Использование кожи как материала,Нет,структура,принцип органической материи,индивидуальные,аналог в медицине
52,Создание био-голограмм,Да,структура,принцип биофотоники,индивидуальные,аналог в медиа-арте
53,Работа с живыми тканями,Нет,структура,принцип органической материи,индивидуальные,аналог в медицине
54,Создание искусственных симбиозов,Нет,структура,принцип кооперации,индивидуальные,аналог в экологии
55,Инсталляции с биолюминесцентными животными,Нет,структура,принцип света,индивидуальные,аналог в генетике
56,Использование слюны как материала,Нет,структура,принцип органической материи,индивидуальные,аналог в антропологии
57,Создание генетических кодов как арта,Да,символы,принцип кодирования,индивидуальные,аналог в информатике
58,Работа с искусственными органами,Нет,структура,принцип гибридизации,индивидуальные,аналог в медицине
59,Создание объектов из живых растений,Нет,структура,принцип композиции,индивидуальные,аналог в ленд-арте
60,Инсталляции с микробиомами человека,Нет,структура,принцип среды,индивидуальные,аналог в медицине
61,Формирование тканей с использованием стволовых клеток,Нет,структура,принцип регенерации,индивидуальные,аналог в медицине
62,Создание живых узоров из бактерий,Нет,структура,принцип композиции,индивидуальные,аналог в микробиологии
63,Использование ДНК как краски,Нет,содержание,принцип кодирования,индивидуальные,аналог в генетике
64,Формирование биоакустических инсталляций,Да,содержание,принцип звуковой репрезентации,индивидуальные,аналог в музыке
65,Создание биолюминесцентных тканей,Нет,структура,принцип гибридизации,индивидуальные,аналог в текстильной инженерии
66,Работа с процессами гниения,Нет,состояние,принцип энтропии,индивидуальные,аналог в экологии
67,Создание объектов из ДНК-нитей,Нет,структура,принцип кодирования,индивидуальные,аналог в молекулярной биологии
68,Инсталляции с микроорганизмами в аквариумах,Нет,структура,принцип среды,индивидуальные,аналог в экологии
69,Использование биочернил,Нет,структура,принцип органической материи,индивидуальные,аналог в биопечати
70,Создание живых архитектурных форм,Нет,структура,принцип симбиоза,индивидуальные,аналог в архитектуре
71,Работа с микробными колониями,Нет,структура,принцип самоорганизации,индивидуальные,аналог в биологии
72,Создание объектов из костного мозга,Нет,структура,принцип органической материи,индивидуальные,аналог в медицине
73,Использование дыхания как материала,Нет,состояние,принцип эфемерности,индивидуальные,аналог в перформансе
74,Создание портретов из мха,Нет,структура,принцип роста,индивидуальные,аналог в ленд-арте
75,Формирование живых надписей из растений,Нет,символы,принцип номинации,индивидуальные,аналог в каллиграфии
76,Инсталляции с биолюминесцентными грибами,Нет,структура,принцип света,индивидуальные,аналог в медиа-арте
77,Работа с клонированием животных,Нет,структура,принцип воспроизводства,индивидуальные,аналог в генетике
78,Создание объектов из крови и плазмы,Нет,структура,принцип органической материи,индивидуальные,аналог в медицине
79,Использование генетических маркеров,Нет,структура,принцип кодирования,индивидуальные,аналог в биотехнологии
80,Формирование объектов из кожи животных,Нет,структура,принцип органической материи,индивидуальные,аналог в этнографии
81,Создание био-гибридных тканей,Нет,структура,принцип смешивания,индивидуальные,аналог в инженерии
82,Инсталляции с бактериями и светом,Нет,структура,принцип фотосинтеза,индивидуальные,аналог в экологии
83,Работа с процессами ферментации,Нет,состояние,принцип трансформации,индивидуальные,аналог в гастрономии
84,Создание объектов из волос,Нет,структура,принцип органической материи,индивидуальные,аналог в антропологии
85,Использование слёз как материала,Нет,структура,принцип органической материи,индивидуальные,аналог в антропологии
86,Формирование тканей с искусственными белками,Нет,структура,принцип синтеза,индивидуальные,аналог в биотехнологии
87,Создание инсталляций с живыми колониями пчёл,Нет,структура,принцип среды,индивидуальные,аналог в этологии
88,Интеграция микробиома в объекты,Нет,структура,принцип среды,индивидуальные,аналог в медицине
89,Создание объектов из слюны и белков,Нет,структура,принцип органической материи,индивидуальные,аналог в антропологии
90,Использование генной терапии как искусства,Нет,структура,принцип модификации,индивидуальные,аналог в медицине
91,Формирование биоэкранов из бактерий,Нет,структура,принцип органической материи,индивидуальные,аналог в биотехнологии
92,Создание портретов из микроорганизмов,Нет,структура,принцип композиции,индивидуальные,аналог в живописи
93,Работа с трансгенными растениями,Нет,структура,принцип модификации,индивидуальные,аналог в агротехнике
94,Создание инсталляций с живыми клетками,Нет,структура,принцип среды,индивидуальные,аналог в медицине
95,Использование геномного кода как текста,Да,символы,принцип кодирования,индивидуальные,аналог в информатике
96,Формирование объектов из костей животных,Нет,структура,принцип органической материи,индивидуальные,аналог в этнографии
97,Создание живых световых панно,Нет,структура,принцип биолюминесценции,индивидуальные,аналог в медиа-арте
98,Инсталляции с биолюминесцентными бактериями,Нет,структура,принцип света,индивидуальные,аналог в экологии
99,Работа с органической памятью клеток,Нет,структура,принцип наследственности,индивидуальные,аналог в генетике
100,Создание объектов из крови животных,Нет,структура,принцип органической материи,индивидуальные,аналог в антропологии
101,Формирование биополимеров в искусстве,Нет,структура,принцип синтеза,индивидуальные,аналог в инженерии
102,Создание био-голографических изображений,Да,структура,принцип фотоники,индивидуальные,аналог в медиа-арте
103,Инсталляции с микробными колониями,Нет,структура,принцип среды,индивидуальные,аналог в микробиологии
104,Использование живых тканей как холста,Нет,структура,принцип репрезентации,индивидуальные,аналог в живописи
105,Создание объектов из ДНК-цепочек,Нет,структура,принцип кодирования,индивидуальные,аналог в молекулярной биологии
106,Работа с биолюминесцентными протеинами,Нет,структура,принцип света,индивидуальные,аналог в биотехнологии
107,Создание живых картин из растений,Нет,структура,принцип роста,индивидуальные,аналог в декоративных практиках
108,Инсталляции с симбиотическими организмами,Нет,структура,принцип кооперации,индивидуальные,аналог в экологии
109,Использование ДНК-редактирования CRISPR,Нет,структура,принцип модификации,индивидуальные,аналог в науке
110,Создание объектов из органических жидкостей,Нет,структура,принцип органической материи,индивидуальные,аналог в антропологии
111,Формирование био-текстов на клеточном уровне,Нет,символы,принцип кодирования,индивидуальные,аналог в информатике
112,Создание инсталляций с живыми тканями,Нет,структура,принцип среды,индивидуальные,аналог в медицине
113,Работа с процессами метаболизма,Нет,состояние,принцип трансформации,индивидуальные,аналог в биохимии
114,Создание био-кибернетических объектов,Нет,структура,принцип гибридизации,индивидуальные,аналог в робототехнике
115,Инсталляции с ДНК-кодами,Да,символы,принцип кодирования,индивидуальные,аналог в информатике
116,Использование слюны животных как материала,Нет,структура,принцип органической материи,индивидуальные,аналог в этнографии
117,Создание объектов из микроорганизмов и металлов,Нет,структура,принцип гибридизации,индивидуальные,аналог в инженерии
118,Формирование живых узоров из грибов,Нет,структура,принцип роста,индивидуальные,аналог в биоарте
119,Инсталляции с трансгенными животными,Нет,структура,принцип модификации,индивидуальные,аналог в генетике
120,Создание портретов из крови и клеток,Нет,структура,принцип органической материи,индивидуальные,аналог в живописи
121,Формирование объектов из органических полимеров,Нет,структура,принцип синтеза,индивидуальные,аналог в биотехнологии
122,Создание живых лабиринтов из растений,Нет,структура,принцип роста,индивидуальные,аналог в садовом дизайне
123,Использование биоимплантов как искусства,Нет,структура,принцип гибридизации,индивидуальные,аналог в медицине
124,Создание тканей с микроорганизмами,Нет,структура,принцип среды,индивидуальные,аналог в биопечати
125,Инсталляции с процессами гниения,Нет,состояние,принцип энтропии,индивидуальные,аналог в экологии
126,Работа с биолюминесцентными генами,Нет,структура,принцип света,индивидуальные,аналог в генетике
127,Создание био-архивов (ДНК как память),Да,память/наследие,принцип кодирования,индивидуальные,аналог в информатике
128,Формирование живых объектов из насекомых,Нет,структура,принцип среды,индивидуальные,аналог в этологии
129,Использование крови животных для орнаментов,Нет,структура,принцип органической материи,индивидуальные,аналог в этнографии
130,Создание объектов из тканей животных,Нет,структура,принцип органической материи,индивидуальные,аналог в антропологии
131,Инсталляции с симбиотическими бактериями,Нет,структура,принцип кооперации,индивидуальные,аналог в экологии
132,Работа с искусственными геномами,Нет,структура,принцип конструирования,индивидуальные,аналог в инженерии
133,Создание живых портретов из мха и растений,Нет,структура,принцип композиции,индивидуальные,аналог в декоративных практиках
134,Использование дыхательных процессов в объектах,Нет,состояние,принцип эфемерности,индивидуальные,аналог в перформансе
135,Формирование тканей с органическими белками,Нет,структура,принцип синтеза,индивидуальные,аналог в биохимии
136,Создание био-гибридных машин,Нет,структура,принцип киборгизации,индивидуальные,аналог в робототехнике
137,Инсталляции с ДНК-цепями,Да,символы,принцип кодирования,индивидуальные,аналог в информатике
138,Работа с микробными сообществами,Нет,структура,принцип самоорганизации,индивидуальные,аналог в экологии
139,Создание объектов из костей и тканей,Нет,структура,принцип органической материи,индивидуальные,аналог в этнографии
140,Формирование биосенсорных панелей,Да,технология/инфраструктура,принцип сенсорики,индивидуальные,аналог в инженерии
141,Использование биолюминесцентных протеинов,Нет,структура,принцип света,индивидуальные,аналог в биотехнологии
142,Создание живых ковров из трав и мха,Нет,структура,принцип роста,индивидуальные,аналог в ландшафтном искусстве
143,Инсталляции с биолюминесцентными экосистемами,Нет,структура,принцип света,индивидуальные,аналог в медиа-арте
144,Работа с эпигенетической памятью,Нет,структура,принцип наследственности,индивидуальные,аналог в науке
145,Создание объектов из органических остатков,Нет,структура,принцип остатка,индивидуальные,аналог в экологии
146,Формирование био-метафор (живые символы),Нет,символы,принцип репрезентации,индивидуальные,аналог в философии
147,Использование процессов гниения в перформансе,Нет,состояние,принцип энтропии,индивидуальные,аналог в театре
148,Создание тканей с использованием бактерий,Нет,структура,принцип среды,индивидуальные,аналог в биопечати
149,Инсталляции с генетически модифицированными растениями,Нет,структура,принцип модификации,индивидуальные,аналог в агротехнике
150,Работа с синтетической биологией,Нет,структура,принцип конструирования,индивидуальные,аналог в инженерии
151,Создание объектов из живых клеточных культур,Нет,структура,принцип воспроизводства,индивидуальные,аналог в медицине
152,Формирование био-сетей (связь организмов),Нет,отношения,принцип симбиоза,индивидуальные,аналог в системной экологии
153,Использование органических жидкостей в живописи,Нет,структура,принцип органической материи,индивидуальные,аналог в искусстве
154,Создание живых карт из растений,Нет,структура,принцип композиции,индивидуальные,аналог в географии
155,Инсталляции с микроэкосистемами,Нет,структура,принцип среды,индивидуальные,аналог в экологии
156,Работа с редактированием генома,Нет,структура,принцип модификации,индивидуальные,аналог в генетике
157,Создание объектов из живых симбиозов,Нет,структура,принцип кооперации,индивидуальные,аналог в биоарте
158,Формирование био-скульптур из растений и грибов,Нет,структура,принцип гибридизации,индивидуальные,аналог в ленд-арте
159,Использование биоферментации для объектов,Нет,структура,принцип трансформации,индивидуальные,аналог в гастрономии
160,Создание портретов из ДНК и тканей,Нет,структура,принцип кодирования,индивидуальные,аналог в медицине
