№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
24,Композиционное центрирование,Да,структура,эвристика баланса,постепенные; индивидуальные,аналог в архитектуре
25,Нарушение симметрии,Да,структура,принцип динамики,дискретные; индивидуальные,аналог в дизайне
26,Использование золотого сечения,Да,структура,математический закон,постепенные; индивидуальные,аналог в архитектуре
27,Фрагментация образа,Да,содержание,эвристика кубизма,дискретные; индивидуальные,уникален
28,Монтаж коллажа,Да,структура,принцип соединения,дискретные; индивидуальные,аналог в литературе
29,Стирание части изображения,Да,содержание,эвристика редукции,дискретные; индивидуальные,аналог в скульптуре
30,Использование негативного пространства,Да,пространство,принцип пустоты,постепенные; индивидуальные,аналог в дзен-практиках
31,Повторение мотива,Да,содержание,принцип ритма,цикличные; индивидуальные,аналог в музыке
32,Введение орнамента,Да,символы,принцип повторяемости,цикличные; индивидуальные,аналог в архитектуре
33,Искажение пропорций,Да,структура,эвристика экспрессии,дискретные; индивидуальные,аналог в карикатуре
34,Использование локального цвета,Да,содержание,закон восприятия,постепенные; индивидуальные,аналог в дизайне
35,Применение условного цвета,Да,содержание,эвристика символизма,дискретные; индивидуальные,уникален
36,Гиперболизация формы,Да,структура,эвристика акцента,дискретные; индивидуальные,аналог в театре
37,Имитация текстуры,Да,содержание,принцип мимесиса,дискретные; индивидуальные,аналог в графике
38,Разделение на планы,Да,структура,принцип глубины,постепенные; индивидуальные,аналог в кино
39,Создание ритма мазков,Да,поведение,эвристика динамики,цикличные; индивидуальные,аналог в музыке
40,Переход к абстракции,Да,содержание,эвристика редукции формы,постепенные; индивидуальные,уникален
41,Символизация образа,Да,значения,принцип семиозиса,дискретные; индивидуальные,аналог в языке
42,Аллегоризация сюжета,Да,значения,принцип метафоры,дискретные; коллективные,аналог в литературе
43,Персонализация образа,Да,идентичность/границы,эвристика портретирования,индивидуальные,аналог в психологии
44,Деперсонализация фигуры,Да,идентичность/границы,эвристика обобщения,индивидуальные,уникален
45,Включение автопортрета,Да,идентичность/границы,эвристика самоотражения,индивидуальные,аналог в литературе
46,Использование цитаты из стиля,Да,память/наследие,принцип реминисценции,индивидуальные,аналог в музыке
47,Инновация техники,Да,технология/инфраструктура,принцип изобретения,индивидуальные,аналог в науке
48,Эксперимент с материалами,Да,тело/материя,эвристика поиска,индивидуальные,аналог в инженерии
49,Изменение формата холста,Нет,структура,принцип масштаба,дискретные; индивидуальные,аналог в архитектуре
50,Обрезка изображения (кадрирование),Да,структура,принцип фрагментации,дискретные; индивидуальные,аналог в кино
51,Перенос изображения на другую основу,Да,структура,принцип транспозиции,дискретные; индивидуальные,аналог в дизайне
52,Использование диптиха/триптиха,Нет,структура,принцип множественности,дискретные; коллективные,аналог в литературе
53,Создание серии картин,Да,структура,принцип вариативности,цикличные; коллективные,аналог в музыке
54,Интеграция случайности (дриппинг),Нет,поведение,принцип энтропии,мгновенные; индивидуальные,аналог в физике
55,Автоматическое письмо краской,Нет,поведение,принцип бессознательного,мгновенные; индивидуальные,аналог в психоанализе
56,Добавление колоритного контраста,Да,содержание,закон комплементарности,дискретные; индивидуальные,аналог в графике
57,Модуляция насыщенности,Да,содержание,закон восприятия цвета,постепенные; индивидуальные,аналог в фотографии
58,Реверсия светотени (негатив),Да,содержание,принцип инверсии,дискретные; индивидуальные,аналог в фотографии
59,Введение метафизического элемента,Да,значения,эвристика сюрреализма,дискретные; индивидуальные,уникален
60,Прерывание нарратива,Да,дискурс,принцип деконструкции,дискретные; индивидуальные,аналог в литературе
61,Добавление блеска металликом,Да,содержание,закон отражения,дискретные; индивидуальные,аналог в ювелирке
62,Использование флуоресцентной краски,Нет,содержание,закон люминесценции,индивидуальные,аналог в дизайне
63,Интеграция светящегося пигмента,Нет,тело/материя,закон фотолюминесценции,индивидуальные,аналог в технологии
64,Создание оптической иллюзии,Да,содержание,принцип восприятия,индивидуальные,аналог в архитектуре
65,Многослойное остекление (глазурь),Да,структура,принцип прозрачности,постепенные,аналог в стеклоделии
66,Наложение сетки,Да,структура,эвристика упорядочивания,индивидуальные,аналог в графике
67,Введение декоративных блёсток,Да,тело/материя,эвристика украшения,индивидуальные,аналог в ремёслах
68,Окисление поверхности (патина),Нет,состояние,закон химии,постепенные; эндогенные,аналог в металле
69,Снятие верхнего слоя краски,Да,структура,принцип реставрации,индивидуальные,аналог в археологии
70,Добавление трещин (кракелюр),Нет,состояние,закон усадки,постепенные,аналог в керамике
71,Создание ореола вокруг объекта,Да,содержание,принцип акцента,индивидуальные,аналог в религии
72,Деградация цвета (выцветание),Нет,состояние,закон фотодеструкции,постепенные,аналог в текстиле
73,Символизация цвета (белый=чистота),Да,значения,принцип кодировки,индивидуальные,аналог в культуре
74,Введение теней от отсутствующих объектов,Да,дискурс,принцип парадокса,индивидуальные,уникален
75,Визуализация движения мазками,Да,поведение,принцип кинетики,индивидуальные,аналог в анимации
76,Ритмизация через мазки,Да,поведение,принцип повторения,цикличные,аналог в музыке
77,Изменение масштаба фигуры,Да,структура,принцип доминанты,индивидуальные,аналог в плакате
78,Искажение перспективы,Да,структура,принцип деформации,индивидуальные,аналог в фото
79,Условное изображение пространства,Да,пространство,принцип упрощения,индивидуальные,аналог в картографии
80,Минимализация деталей,Да,содержание,принцип редукции,индивидуальные,аналог в дизайне
81,Максимализация деталей,Да,содержание,принцип гиперреализма,индивидуальные,уникален
82,Имитация света (сияние),Да,содержание,закон свечения,индивидуальные,аналог в театре
83,Включение мифологического сюжета,Да,значения,принцип нарратива,коллективные,аналог в литературе
84,Полихромия,Да,содержание,закон цветового богатства,индивидуальные,аналог в архитектуре
85,Монохромия,Да,содержание,принцип единства,индивидуальные,аналог в графике
86,Игра контуром,Да,структура,принцип очерчивания,индивидуальные,аналог в каллиграфии
87,Умышленная деформация тела,Да,идентичность/границы,принцип экспрессии,индивидуальные,аналог в театре
88,Создание гипертрофированной эмоции,Да,значения,принцип акцента,индивидуальные,аналог в кино
89,Добавление фантастического существа,Да,значения,принцип воображения,индивидуальные,аналог в мифологии
90,Введение маски,Да,идентичность/границы,принцип сокрытия,индивидуальные,аналог в театре
91,Ритуализация изображения,Да,нормы,принцип сакрализации,коллективные,аналог в религии
92,Пародирование стиля,Да,память/наследие,принцип иронии,индивидуальные,аналог в литературе
93,Цитирование мастера,Да,память/наследие,принцип реплики,индивидуальные,аналог в музыке
94,Создание фальсификации (подделка),Да,память/наследие,принцип имитации,индивидуальные,аналог в экономике
95,Стилистическое смешение,Да,структура,принцип гибридизации,индивидуальные,аналог в культуре
96,Имитация печати,Да,технология/инфраструктура,принцип серийности,индивидуальные,аналог в типографии
97,Использование цифрового проектора,Да,технология/инфраструктура,принцип дополнения,индивидуальные,аналог в медиа
98,Интеграция фотографии,Да,структура,принцип комбинирования,индивидуальные,аналог в дизайне
99,Использование зеркала,Да,структура,принцип отражения,индивидуальные,аналог в архитектуре
100,Создание диптиха с контрастом,Да,структура,принцип бинарности,индивидуальные,аналог в философии
101,Использование триптиха для сюжета,Да,структура,принцип триады,индивидуальные,аналог в ритуале
102,Геометризация форм,Да,структура,принцип упрощения,индивидуальные,аналог в математике
103,Организация хаоса (абстракция),Да,содержание,принцип энтропии,индивидуальные,аналог в физике
104,Реконструкция утраченного фрагмента,Да,память/наследие,принцип реставрации,индивидуальные,аналог в археологии
105,Уничтожение изображения (иконоборчество),Нет,структура,принцип разрушения,коллективные,аналог в политике
106,Сакрализация иконы,Нет,нормы,принцип священности,коллективные,аналог в религии
107,Введение автографа художника,Да,идентичность/границы,принцип авторства,индивидуальные,аналог в литературе
108,Использование подписи-знака,Да,символы,принцип маркировки,индивидуальные,аналог в брендинге
109,Встраивание даты создания,Да,память/наследие,принцип хронотики,индивидуальные,аналог в истории
110,Применение QR-кода,Да,технология/инфраструктура,принцип цифровой маркировки,индивидуальные,аналог в IT
111,Стихийное повреждение холста,Нет,тело/материя,закон энтропии,постепенные; экзогенные,аналог в археологии
112,Прорезание холста (лучоный жест),Нет,структура,принцип деструкции,индивидуальные,аналог в скульптуре
113,Включение предмета в холст (объект),Да,структура,принцип коллажа,индивидуальные,аналог в инсталляции
114,Добавление слепка,Да,тело/материя,принцип переноса,индивидуальные,аналог в скульптуре
115,Создание факсимиле,Да,структура,принцип копирования,индивидуальные,аналог в печати
116,Симуляция другого материала,Да,содержание,принцип мимесиса,индивидуальные,аналог в дизайне
117,Создание квази-объёма,Да,структура,принцип иллюзии,индивидуальные,аналог в архитектуре
118,Введение световой проекции,Да,технология/инфраструктура,принцип мультимедийности,индивидуальные,аналог в кино
119,Скрытая надпись под слоями,Да,дискурс,принцип палимпсеста,индивидуальные,аналог в литературе
120,Использование ультрафиолетовой краски,Нет,содержание,закон спектроскопии,индивидуальные,аналог в науке
121,Интеграция 3D-элементов,Да,структура,принцип объемного дополнения,индивидуальные,аналог в скульптуре
122,Добавление текстильных вставок,Да,тело/материя,принцип смешанных медиа,индивидуальные,аналог в ремеслах
123,Введение цифровой печати,Да,технология/инфраструктура,принцип тиражируемости,индивидуальные,аналог в полиграфии
124,Использование дополненной реальности,Да,технология/инфраструктура,принцип расширенного восприятия,индивидуальные,аналог в IT
125,Встраивание датчиков,Да,технология/инфраструктура,принцип интерактивности,индивидуальные,аналог в инженерии
126,Изменение фактуры кистью,Да,структура,эвристика жеста,индивидуальные,аналог в каллиграфии
127,Визуализация звука через мазки,Да,дискурс,принцип синестезии,индивидуальные,аналог в музыке
128,Передача запаха через материалы,Нет,содержание,принцип мультисенсорности,индивидуальные,аналог в перформансе
129,Включение случайных пятен,Да,структура,принцип случайности,индивидуальные,аналог в биологии
130,Инкорпорация природных объектов,Да,тело/материя,принцип интеграции,индивидуальные,аналог в ленд-арте
131,Создание иллюзии объема светотенью,Да,структура,закон оптики,индивидуальные,аналог в фотографии
132,Эффект зеркальной поверхности,Да,структура,закон отражения,индивидуальные,аналог в архитектуре
133,Использование поп-арт символики,Да,значения,принцип цитирования,индивидуальные,аналог в рекламе
134,Введение комиксных облачков,Да,дискурс,принцип интертекстуальности,индивидуальные,аналог в графдизайне
135,Слияние абстрактного и фигуративного,Да,структура,принцип гибридизации,индивидуальные,уникален
136,Создание монотипии,Да,структура,принцип отпечатка,индивидуальные,аналог в графике
137,Нанесение отпечатков тела,Да,идентичность/границы,принцип следа,индивидуальные,аналог в антропологии
138,Фиксация жеста движения,Да,поведение,принцип заморозки,индивидуальные,аналог в фотографии
139,Включение детских рисунков,Да,память/наследие,принцип цитаты,индивидуальные,аналог в педагогике
140,Создание серии вариаций цвета,Да,структура,принцип повторения,цикличные,аналог в музыке
141,Визуализация сна,Да,значения,принцип субъективности,индивидуальные,аналог в литературе
142,Изображение звуковых волн,Да,содержание,принцип визуализации данных,индивидуальные,аналог в науке
143,Применение коллажного переноса фото,Да,структура,принцип гибридности,индивидуальные,аналог в медиа
144,Добавление скрытых кодов/шифров,Да,символы,принцип криптографии,индивидуальные,аналог в информатике
145,Интеграция пиксельных структур,Да,структура,принцип дискретизации,индивидуальные,аналог в цифровом искусстве
146,Слияние с архитектурной формой,Да,пространство,принцип интеграции,индивидуальные,аналог в урбанистике
147,Создание иллюзии движения через линии,Да,структура,принцип оп-арта,индивидуальные,уникален
148,Введение биологических форм,Да,содержание,принцип органичности,индивидуальные,аналог в биоарте
149,Использование символов технологий,Да,значения,принцип модернизации,индивидуальные,аналог в дизайне
150,Создание парадоксальной композиции,Да,структура,принцип контраста,индивидуальные,аналог в философии
151,Рефлексивное изображение процесса рисования,Да,дискурс,принцип мета-уровня,индивидуальные,аналог в литературе
152,Фиксация следов времени (старение),Нет,состояние,закон энтропии,постепенные; эндогенные,аналог в археологии
153,Имитация цифровых ошибок (глитч),Да,структура,принцип сбоя,индивидуальные,аналог в медиа
154,Создание иммерсивной стены,Да,пространство,принцип погружения,коллективные,аналог в архитектуре
155,Применение QR-арт кода,Да,символы,принцип цифрового символизма,индивидуальные,аналог в IT
156,Создание псевдотрёхмерного рельефа,Да,структура,принцип визуальной глубины,индивидуальные,аналог в скульптуре
157,Символическая деконструкция образа,Да,значения,принцип анализа,индивидуальные,аналог в философии
158,Использование фрактальных паттернов,Да,структура,закон самоподобия,индивидуальные,аналог в математике
159,Рефлексия социального события,Да,дискурс,принцип хроники,коллективные,аналог в журналистике
160,Визуализация личной памяти,Да,память/наследие,принцип субъективности,индивидуальные,аналог в психологии
161,Наложение проекций в реальном времени,Да,технология/инфраструктура,принцип медиации,индивидуальные,аналог в перформансе
162,Создание гибридного холста (свет+ткань),Да,структура,принцип смешанных технологий,индивидуальные,аналог в дизайне
163,Имитация виртуальной реальности,Да,содержание,принцип симуляции,индивидуальные,аналог в VR
164,Слияние с природным объектом (камень, дерево),Да,тело/материя,принцип инкорпорации,индивидуальные,аналог в ленд-арте
165,Создание портала в другое пространство,Да,значения,принцип метафизики,индивидуальные,аналог в литературе
166,Использование крови/органики как пигмента,Нет,тело/материя,принцип радикальной материализации,индивидуальные,аналог в биоарте
167,Введение грибковых или бактериальных культур,Нет,состояние,закон симбиоза,постепенные; эндогенные,аналог в биоискусстве
168,Создание картины огнём (опал),Нет,тело/материя,закон горения,мгновенные; индивидуальные,аналог в пирографии
169,Применение льда/таяния как техники,Нет,состояние,закон фазовых переходов,постепенные; экзогенные,аналог в ленд-арте
170,Рисование светом (фотолюминография),Да,содержание,закон экспозиции,мгновенные; индивидуальные,аналог в фотографии
171,Создание голографической живописи,Да,структура,принцип интерференции,индивидуальные,аналог в физике
172,Использование дронов для нанесения краски,Да,поведение,принцип дистанционного действия,индивидуальные,аналог в инженерии
173,Живопись под водой,Да,пространство,принцип адаптации среды,индивидуальные,аналог в экстремальном спорте
174,Создание картины дыханием/выдохом,Да,поведение,принцип телесности,индивидуальные,аналог в перформансе
175,Введение биометрических данных (пульс/ЭКГ) в мазок,Да,идентичность/границы,принцип сонастройки,индивидуальные,аналог в медиа-арте
176,Интеграция ИИ-генерации в процесс,Да,технология/инфраструктура,принцип ко-авторства,индивидуальные,аналог в цифровом искусстве
177,Использование алгоритмических кистей (роботика),Да,технология/инфраструктура,принцип автоматизации,индивидуальные,аналог в промышленности
178,Стирание изображения зрителем (интерактив),Да,структура,принцип участия,коллективные,аналог в перформансе
179,Перенос живописи на тело (боди-арт),Да,тело/материя,принцип живой основы,индивидуальные,аналог в театре
180,Использование звуковых вибраций для распределения краски,Да,содержание,закон резонанса,индивидуальные,аналог в физике
181,Создание картины ветром/потоком воздуха,Нет,поведение,закон хаотической динамики,индивидуальные,аналог в ленд-арте
182,Живопись под действием случайных биоритмов (сон, дрожь),Да,поведение,принцип автопоэзиса,индивидуальные,аналог в психофизиологии
183,Добавление запаховых капсул в слой краски,Нет,содержание,принцип мультисенсорности,индивидуальные,аналог в парфюмерии
184,Создание картины с помощью животных (лапы, хвост),Да,поведение,принцип агентности Другого,индивидуальные,аналог в этологии
185,Нарисованное исчезающими чернилами,Нет,состояние,закон временности,постепенные,аналог в криптографии
186,Использование VR-кисти (Tilt Brush и аналоги),Да,пространство,принцип иммерсивности,индивидуальные,аналог в VR
187,Живопись слоем бактерий-флуорофоров,Нет,содержание,закон биолюминесценции,постепенные,аналог в биоарте
188,Картина-капча (считывание только через алгоритм),Да,дискурс,принцип криптосимволизма,индивидуальные,аналог в кибербезопасности
189,Создание картины-процесса (не застывший результат, а постоянное изменение),Нет,состояние,принцип динамичности,постепенные; эндогенные,аналог в медиа-арте
190,Введение квантовых эффектов (наночастицы для мерцания),Нет,тело/материя,закон суперпозиции,индивидуальные,аналог в нанотехнологиях
191,Живопись в невесомости,Да,пространство,принцип адаптации среды,индивидуальные,аналог в космосе
192,Использование магнитной жидкости (феррофлюид),Да,тело/материя,закон магнитизма,динамические; индивидуальные,аналог в физике
193,Создание картины электрическим разрядом,Нет,тело/материя,закон плазмы,мгновенные,аналог в лабораториях
194,Живопись лазером по фоточувствительной поверхности,Да,структура,закон фотолита,индивидуальные,аналог в микроэлектронике
195,Использование дрон-роя для синхронного мазка,Да,поведение,принцип коллективного действия,коллективные,аналог в робототехнике
196,Создание картины через биопринтер,Да,тело/материя,принцип биосинтеза,индивидуальные,аналог в медицине
197,Рисование дождём (водорастворимыми красками),Нет,состояние,закон растворения,постепенные; экзогенные,аналог в природе
198,Интеграция данных из телесных сенсоров (галваника кожи),Да,идентичность/границы,принцип биофидбэка,индивидуальные,аналог в психофизиологии
199,Живопись вибрацией (сабвуферы под холстом),Да,структура,закон резонанса,индивидуальные,аналог в акустике
200,Создание картины радиационным облучением,Нет,состояние,закон ионизации,постепенные,аналог в радиобиологии
201,Живопись тенью (проекция вместо краски),Да,пространство,принцип негативного света,индивидуальные,аналог в инсталляции
202,Слой самоуничтожающейся краски,Нет,состояние,принцип временности,постепенные,аналог в медиа-арте
203,Использование реактивов для изменения цвета со временем,Нет,содержание,закон химической реакции,постепенные,аналог в материаловедении
204,Интеграция криптовалютных хэшей как код,Да,символы,принцип цифровой подписи,индивидуальные,аналог в блокчейне
205,Живопись с помощью биолюминесцентных рыб/живых организмов,Нет,тело/материя,закон биолюминесценции,постепенные; эндогенные,аналог в биоарте
206,Создание картины из наночастиц (под микроскопом),Нет,структура,закон нанофизики,индивидуальные,аналог в нанотехнологиях
207,Рисование дронами-насекомыми (киберфауна),Да,поведение,принцип киберорганики,индивидуальные,аналог в биомимикрии
208,Голографическая живопись в тумане,Да,пространство,принцип диффузии света,индивидуальные,аналог в лазерных шоу
209,Создание картины из электромагнитных волн,Нет,содержание,закон колебаний,мгновенные,аналог в радиофизике
210,Использование алгоритмов эволюции (живопись-мутант),Да,структура,принцип генетического алгоритма,постепенные,аналог в вычислительных науках
211,Рисование роботизированными насадками на животных,Да,поведение,принцип симбиоза,индивидуальные,аналог в биоарте
212,Живопись через изменённые состояния сознания (галлюцинации),Да,содержание,принцип психоделической перцепции,индивидуальные,аналог в шаманизме
213,Картина, управляемая мысленными сигналами (BCI),Да,технология/инфраструктура,принцип нейроинтерфейса,индивидуальные,аналог в нейротехе
214,Живопись в космическом вакууме,Нет,состояние,закон давления,индивидуальные,аналог в астрофизике
215,Использование плазменных экранов как холста,Да,технология/инфраструктура,принцип дисплея,индивидуальные,аналог в цифровом искусстве
216,Создание картины с помощью 3D-печати цветом,Да,структура,принцип аддитивного производства,индивидуальные,аналог в индустрии
217,Живопись радиоволнами в специальных материалах,Да,структура,закон резонанса,индивидуальные,аналог в физике
218,Интеграция алгоритмов хаоса (фрактальная живопись),Да,структура,закон хаоса,индивидуальные,аналог в математике
219,Картина, реагирующая на присутствие зрителя (датчики движения),Да,дискурс,принцип интерактивности,коллективные,аналог в медиа-арте
220,Живопись из антиматерии (концептуальная),Нет,значения,принцип невозможности,концептуальные,аналог в философии науки
