№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
113,Использование растений,Нет,структура,принцип органичности,индивидуальные,аналог в биоарте
114,Использование биолюминесценции,Нет,содержание,закон свечения,индивидуальные,аналог в биоарте
115,Форма с участием ИИ,Да,дискурс,принцип ко-авторства,индивидуальные,аналог в цифровом искусстве
116,Симуляция катастрофы,Нет,содержание,принцип радикальности,коллективные,аналог в кино
117,Симуляция праздника,Да,нормы,принцип массовости,коллективные,аналог в культуре
118,Симуляция игры,Да,поведение,принцип игрового взаимодействия,коллективные,аналог в геймдизайне
119,Симуляция работы,Да,нормы,принцип репрезентации,индивидуальные,аналог в социологии
120,Симуляция протеста,Да,нормы,принцип коллективного действия,коллективные,аналог в политике
121,Симуляция войны,Да,нормы,принцип конфликта,коллективные,аналог в политике
122,Симуляция мира,Да,нормы,принцип гармонии,коллективные,аналог в утопиях
123,Симуляция катастрофы природной,Нет,состояние,принцип разрушения,коллективные,аналог в кино
124,Симуляция научного эксперимента,Да,дискурс,принцип моделирования,индивидуальные,аналог в науке
125,Использование документальных фактов,Да,дискурс,принцип архивности,индивидуальные,аналог в истории
126,Инсценировка личной биографии,Да,идентичность/границы,принцип автобиографии,индивидуальные,аналог в литературе
127,Использование дневников,Да,память/наследие,принцип личного документа,индивидуальные,аналог в психотерапии
128,Использование фотографий,Да,память/наследие,принцип визуализации,индивидуальные,аналог в фотографии
129,Проецирование личных видео,Да,память/наследие,принцип мультимедиа,индивидуальные,аналог в кино
130,Использование чужих голосов,Да,дискурс,принцип цитирования,индивидуальные,аналог в радио
131,Слияние с аватаром,Да,идентичность/границы,принцип удвоения,индивидуальные,аналог в метавселенной
132,Создание цифрового двойника,Да,идентичность/границы,принцип симуляции,индивидуальные,аналог в VR
133,Интерактив с ИИ,Да,идентичность/границы,принцип ко-агентности,индивидуальные,аналог в цифровом искусстве
134,Использование голограмм,Да,пространство,принцип нематериальности,индивидуальные,аналог в медиа-арте
135,Проекция теней зрителей,Да,пространство,принцип отражения,индивидуальные,аналог в инсталляции
136,Использование запахов,Нет,содержание,принцип мультисенсорности,индивидуальные,аналог в маркетинге
137,Введение вкусовых стимулов,Нет,содержание,принцип органичности,индивидуальные,аналог в гастрономии
138,Использование температуры (жар/холод),Нет,состояние,закон термодинамики,индивидуальные,аналог в инженерии
139,Введение вибраций,Да,состояние,принцип резонанса,индивидуальные,аналог в физике
140,Коллективное построение объектов,Да,структура,принцип со-творчества,коллективные,аналог в инсталляции
141,Импровизация без сценария,Да,поведение,принцип спонтанности,индивидуальные,аналог в джазе
142,Повторение заданного сценария,Да,поведение,принцип дисциплины,индивидуальные,аналог в театре
143,Нарушение сценария,Да,поведение,принцип деструкции,индивидуальные,аналог в постмодерне
144,Создание эффекта шока,Да,содержание,принцип экстремальности,индивидуальные,аналог в психологии
145,Создание эффекта катарсиса,Да,состояние,принцип очищения,индивидуальные,аналог в театре
146,Создание эффекта абсурда,Да,дискурс,принцип иронии,индивидуальные,аналог в дада
147,Создание эффекта комизма,Да,дискурс,принцип юмора,индивидуальные,аналог в комедии
148,Создание эффекта ужаса,Да,состояние,принцип страха,индивидуальные,аналог в хорроре
149,Создание эффекта красоты,Да,состояние,принцип эстетики,индивидуальные,аналог в живописи
150,Использование экстремальной длительности (марафон),Нет,время/ритм,принцип выносливости,постепенные,аналог в спорте
151,Перформанс-молчание на несколько дней,Нет,время/ритм,принцип редукции,постепенные,аналог в акционизме
152,Коллективный марш,Да,поведение,принцип синхронизации,коллективные,аналог в армии
153,Совместное сидение,Да,поведение,принцип присутствия,коллективные,аналог в медитации
154,Инсценировка случайной встречи,Да,поведение,принцип спонтанности,индивидуальные,аналог в театре
155,Использование транспорта как сцены,Да,пространство,принцип мобильности,индивидуальные,аналог в уличном искусстве
156,Перформанс в виртуальной среде,Да,пространство,принцип иммерсивности,индивидуальные,аналог в VR
157,Использование реального времени онлайн,Да,дискурс,принцип трансляции,индивидуальные,аналог в медиа
158,Слияние искусства и быта,Да,нормы,принцип гибридности,индивидуальные,аналог в концептуализме
159,Симуляция будущего,Да,нормы,принцип проекции,индивидуальные,аналог в футурологии
160,Симуляция прошлого,Да,нормы,принцип реконструкции,индивидуальные,аналог в истории
