№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
19,provide development assistance,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
20,provide loans,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
21,offer grants,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
22,grant debt relief,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
23,negotiate debt restructuring,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
24,negotiate currency swaps,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
25,negotiate fisheries agreements,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
26,negotiate shipping agreements,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
27,negotiate energy agreements,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
28,negotiate natural resource deals,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
29,negotiate infrastructure projects,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
30,negotiate technology transfers,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
31,negotiate intellectual property agreements,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
32,negotiate services agreements,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
33,negotiate digital trade agreements,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
34,participate in trade exhibitions,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
35,promote national brands,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
36,promote tourism,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
37,promote educational services,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
38,support diaspora investments,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
39,invest via sovereign wealth funds,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
40,conduct currency diplomacy,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
41,engage in sovereign debt diplomacy,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
42,pursue infrastructure diplomacy,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
43,conclude resource-for-infrastructure deals,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
44,provide export credit financing,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
45,support micro-credit programs,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
46,settle trade disputes via WTO,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
47,file complaints in WTO,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
48,arbitrate trade disputes,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
49,negotiate trade preferences,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
50,negotiate supply chain resilience,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
51,promote start-ups abroad,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
52,promote technology collaboration,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
53,conduct agricultural missions,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
54,host financial dialogues,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
55,participate in G20 or IMF meetings,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
56,lobby for IMF quotas,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
57,lobby credit rating agencies,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
58,share tax information,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
59,cooperate on anti-money laundering,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
60,implement trade facilitation measures,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
61,create special economic zones,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
62,negotiate port agreements,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
63,promote green finance,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
64,engage in climate finance agreements,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
65,develop digital economy agreements,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
66,negotiate labour migration agreements,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
67,facilitate remittances,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
68,diversify supply chains,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
69,support companies abroad,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
70,offer export credit insurance,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
71,matchmake businesses,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
72,negotiate logistic corridors,Условно,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
73,harmonize regulations,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
74,cooperate on competition policy,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
75,cooperate on anti-corruption,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
76,pursue procurement diplomacy,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
77,support entrepreneurial programs,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
78,build trade facilitation capacity,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
79,promote cross-border venture capital,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
80,diversify markets,Да,экономика/обмен,взаимная выгода и процветание,постепенный/институциональный/коллективный,аналог экономического госуправления
