№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
27,календарные ритуалы,Условно,ритуалы/символы/экологические практики,сакрализация природы/гармония/интеграция,цикличные/сезонные; коллективные,Аналоги: религиоведение—культ природы; этнография—обряды; культурология—символизм
28,космологическая интерпретация природы,Условно,ритуалы/символы/экологические практики,сакрализация природы/гармония/интеграция,цикличные/сезонные; коллективные,Аналоги: религиоведение—культ природы; этнография—обряды; культурология—символизм
29,жертвоприношение природе,Условно,ритуалы/символы/экологические практики,сакрализация природы/гармония/интеграция,цикличные/сезонные; коллективные,Аналоги: религиоведение—культ природы; этнография—обряды; культурология—символизм
30,обрядовая защита земли,Условно,ритуалы/символы/экологические практики,сакрализация природы/гармония/интеграция,цикличные/сезонные; коллективные,Аналоги: религиоведение—культ природы; этнография—обряды; культурология—символизм
31,ирригация,Условно,ресурсы/земля/вода/животные,распределение/контроль/устойчивость,институциональные; коллективные; сезонные,Аналоги: экономика—ресурсы; социология—общие блага; политология—управление
32,террасирование,Условно,ресурсы/земля/вода/животные,распределение/контроль/устойчивость,институциональные; коллективные; сезонные,Аналоги: экономика—ресурсы; социология—общие блага; политология—управление
33,коллективное распределение воды,Условно,ресурсы/земля/вода/животные,распределение/контроль/устойчивость,институциональные; коллективные; сезонные,Аналоги: экономика—ресурсы; социология—общие блага; политология—управление
34,общее владение землей,Условно,ресурсы/земля/вода/животные,распределение/контроль/устойчивость,институциональные; коллективные; сезонные,Аналоги: экономика—ресурсы; социология—общие блага; политология—управление
35,частное владение землей,Условно,ресурсы/земля/вода/животные,распределение/контроль/устойчивость,институциональные; коллективные; сезонные,Аналоги: экономика—ресурсы; социология—общие блага; политология—управление
36,лесопользование,Условно,ресурсы/земля/вода/животные,распределение/контроль/устойчивость,институциональные; коллективные; сезонные,Аналоги: экономика—ресурсы; социология—общие блага; политология—управление
37,устойчивое рыболовство,Условно,ресурсы/земля/вода/животные,распределение/контроль/устойчивость,институциональные; коллективные; сезонные,Аналоги: экономика—ресурсы; социология—общие блага; политология—управление
38,охотничьи квоты,Условно,ресурсы/земля/вода/животные,распределение/контроль/устойчивость,институциональные; коллективные; сезонные,Аналоги: экономика—ресурсы; социология—общие блага; политология—управление
39,аграрные реформы,Условно,ресурсы/земля/вода/животные,распределение/контроль/устойчивость,институциональные; коллективные; сезонные,Аналоги: экономика—ресурсы; социология—общие блага; политология—управление
40,ресурсная национализация,Условно,ресурсы/земля/вода/животные,распределение/контроль/устойчивость,институциональные; коллективные; сезонные,Аналоги: экономика—ресурсы; социология—общие блага; политология—управление
41,оседлость,Условно,поселения/ландшафт/инфраструктура,адаптация/мобильность/устойчивость,постепенные; миграционные; коллективные,Аналоги: география—поселения; урбанистика—планировка; археология—архитектура
42,кочевничество,Условно,поселения/ландшафт/инфраструктура,адаптация/мобильность/устойчивость,постепенные; миграционные; коллективные,Аналоги: география—поселения; урбанистика—планировка; археология—архитектура
43,полукочевничество,Условно,поселения/ландшафт/инфраструктура,адаптация/мобильность/устойчивость,постепенные; миграционные; коллективные,Аналоги: география—поселения; урбанистика—планировка; археология—архитектура
44,сельские поселения,Условно,поселения/ландшафт/инфраструктура,адаптация/мобильность/устойчивость,постепенные; миграционные; коллективные,Аналоги: география—поселения; урбанистика—планировка; археология—архитектура
45,городские поселения,Условно,поселения/ландшафт/инфраструктура,адаптация/мобильность/устойчивость,постепенные; миграционные; коллективные,Аналоги: география—поселения; урбанистика—планировка; археология—архитектура
46,мегаполизация,Условно,поселения/ландшафт/инфраструктура,адаптация/мобильность/устойчивость,постепенные; миграционные; коллективные,Аналоги: география—поселения; урбанистика—планировка; археология—архитектура
47,экопоселения,Условно,поселения/ландшафт/инфраструктура,адаптация/мобильность/устойчивость,постепенные; миграционные; коллективные,Аналоги: география—поселения; урбанистика—планировка; археология—архитектура
48,сезонные стоянки,Условно,поселения/ландшафт/инфраструктура,адаптация/мобильность/устойчивость,постепенные; миграционные; коллективные,Аналоги: география—поселения; урбанистика—планировка; археология—архитектура
49,миграционные поселения,Условно,поселения/ландшафт/инфраструктура,адаптация/мобильность/устойчивость,постепенные; миграционные; коллективные,Аналоги: география—поселения; урбанистика—планировка; археология—архитектура
50,фортификация поселений,Условно,поселения/ландшафт/инфраструктура,адаптация/мобильность/устойчивость,постепенные; миграционные; коллективные,Аналоги: география—поселения; урбанистика—планировка; археология—архитектура
51,теплоизоляция жилищ,Условно,жизненные стратегии/экология/культура,адаптация/устойчивость/выживание,постепенные/цикличные; коллективные,Аналоги: климатология—адаптация; биология—устойчивость; социология—адаптивные практики
52,возведение на сваях,Условно,жизненные стратегии/экология/культура,адаптация/устойчивость/выживание,постепенные/цикличные; коллективные,Аналоги: климатология—адаптация; биология—устойчивость; социология—адаптивные практики
53,перемещение поселений,Условно,жизненные стратегии/экология/культура,адаптация/устойчивость/выживание,постепенные/цикличные; коллективные,Аналоги: климатология—адаптация; биология—устойчивость; социология—адаптивные практики
54,адаптация одежды,Условно,жизненные стратегии/экология/культура,адаптация/устойчивость/выживание,постепенные/цикличные; коллективные,Аналоги: климатология—адаптация; биология—устойчивость; социология—адаптивные практики
55,адаптация питания,Условно,жизненные стратегии/экология/культура,адаптация/устойчивость/выживание,постепенные/цикличные; коллективные,Аналоги: климатология—адаптация; биология—устойчивость; социология—адаптивные практики
56,сезонная миграция,Условно,жизненные стратегии/экология/культура,адаптация/устойчивость/выживание,постепенные/цикличные; коллективные,Аналоги: климатология—адаптация; биология—устойчивость; социология—адаптивные практики
57,"мобильные жилища (юрты, вигвамы)",Условно,жизненные стратегии/экология/культура,адаптация/устойчивость/выживание,постепенные/цикличные; коллективные,Аналоги: климатология—адаптация; биология—устойчивость; социология—адаптивные практики
58,устойчивое земледелие,Условно,жизненные стратегии/экология/культура,адаптация/устойчивость/выживание,постепенные/цикличные; коллективные,Аналоги: климатология—адаптация; биология—устойчивость; социология—адаптивные практики
59,сохранение биоразнообразия,Условно,жизненные стратегии/экология/культура,адаптация/устойчивость/выживание,постепенные/цикличные; коллективные,Аналоги: климатология—адаптация; биология—устойчивость; социология—адаптивные практики
60,традиционные климатические знания,Условно,жизненные стратегии/экология/культура,адаптация/устойчивость/выживание,постепенные/цикличные; коллективные,Аналоги: климатология—адаптация; биология—устойчивость; социология—адаптивные практики
61,экологический колониализм,Условно,власть/ресурсы/экологические конфликты,доминация/контроль/экологическая справедливость,институциональные; политические; конфликтные,Аналоги: политология—ресурсы; экономика—неравенство; социология—конфликты
62,ресурсный национализм,Условно,власть/ресурсы/экологические конфликты,доминация/контроль/экологическая справедливость,институциональные; политические; конфликтные,Аналоги: политология—ресурсы; экономика—неравенство; социология—конфликты
63,экологическая маргинализация,Условно,власть/ресурсы/экологические конфликты,доминация/контроль/экологическая справедливость,институциональные; политические; конфликтные,Аналоги: политология—ресурсы; экономика—неравенство; социология—конфликты
64,экологическая миграция,Условно,власть/ресурсы/экологические конфликты,доминация/контроль/экологическая справедливость,институциональные; политические; конфликтные,Аналоги: политология—ресурсы; экономика—неравенство; социология—конфликты
65,экологическая справедливость,Условно,власть/ресурсы/экологические конфликты,доминация/контроль/экологическая справедливость,институциональные; политические; конфликтные,Аналоги: политология—ресурсы; экономика—неравенство; социология—конфликты
66,гринвошинг,Условно,власть/ресурсы/экологические конфликты,доминация/контроль/экологическая справедливость,институциональные; политические; конфликтные,Аналоги: политология—ресурсы; экономика—неравенство; социология—конфликты
67,антигринвошинг,Условно,власть/ресурсы/экологические конфликты,доминация/контроль/экологическая справедливость,институциональные; политические; конфликтные,Аналоги: политология—ресурсы; экономика—неравенство; социология—конфликты
68,экологическое сопротивление,Условно,власть/ресурсы/экологические конфликты,доминация/контроль/экологическая справедливость,институциональные; политические; конфликтные,Аналоги: политология—ресурсы; экономика—неравенство; социология—конфликты
69,эко-активизм,Условно,власть/ресурсы/экологические конфликты,доминация/контроль/экологическая справедливость,институциональные; политические; конфликтные,Аналоги: политология—ресурсы; экономика—неравенство; социология—конфликты
70,политизация экологии,Условно,власть/ресурсы/экологические конфликты,доминация/контроль/экологическая справедливость,институциональные; политические; конфликтные,Аналоги: политология—ресурсы; экономика—неравенство; социология—конфликты
71,космологическая интерпретация природы,Условно,знания/космологии/экологические представления,интерпретация/традиция/гармонизация,дискурсивные; ритуальные; коллективные,Аналоги: философия—космология; культурология—мифология; история—традиции
72,мифологизация экологии,Условно,знания/космологии/экологические представления,интерпретация/традиция/гармонизация,дискурсивные; ритуальные; коллективные,Аналоги: философия—космология; культурология—мифология; история—традиции
73,демифологизация природы,Условно,знания/космологии/экологические представления,интерпретация/традиция/гармонизация,дискурсивные; ритуальные; коллективные,Аналоги: философия—космология; культурология—мифология; история—традиции
74,традиционные экологические знания,Условно,знания/космологии/экологические представления,интерпретация/традиция/гармонизация,дискурсивные; ритуальные; коллективные,Аналоги: философия—космология; культурология—мифология; история—традиции
75,сакрализация природы,Условно,знания/космологии/экологические представления,интерпретация/традиция/гармонизация,дискурсивные; ритуальные; коллективные,Аналоги: философия—космология; культурология—мифология; история—традиции
76,натурализация природы,Условно,знания/космологии/экологические представления,интерпретация/традиция/гармонизация,дискурсивные; ритуальные; коллективные,Аналоги: философия—космология; культурология—мифология; история—традиции
77,духовная экологизация,Условно,знания/космологии/экологические представления,интерпретация/традиция/гармонизация,дискурсивные; ритуальные; коллективные,Аналоги: философия—космология; культурология—мифология; история—традиции
78,научная экологизация,Условно,знания/космологии/экологические представления,интерпретация/традиция/гармонизация,дискурсивные; ритуальные; коллективные,Аналоги: философия—космология; культурология—мифология; история—традиции
79,гибридизация знаний,Условно,знания/космологии/экологические представления,интерпретация/традиция/гармонизация,дискурсивные; ритуальные; коллективные,Аналоги: философия—космология; культурология—мифология; история—традиции
80,космологическая гармонизация,Условно,знания/космологии/экологические представления,интерпретация/традиция/гармонизация,дискурсивные; ритуальные; коллективные,Аналоги: философия—космология; культурология—мифология; история—традиции
