№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
15,прозелитизм культурный,Условно,отношения/репертуар практик,адаптация/обмен/экономия усилий,возможные; постепенные; латентные/явные; эндо/экзо,Аналоги: биология—генетический поток; социология—диффузия инноваций; лингвистика—заимствования
16,культурное посредничество,Условно,отношения/репертуар практик,адаптация/обмен/экономия усилий,возможные; постепенные; латентные/явные; эндо/экзо,Аналоги: биология—генетический поток; социология—диффузия инноваций; лингвистика—заимствования
17,переупаковка заимствований,Условно,отношения/репертуар практик,адаптация/обмен/экономия усилий,возможные; постепенные; латентные/явные; эндо/экзо,Аналоги: биология—генетический поток; социология—диффузия инноваций; лингвистика—заимствования
18,локальная апроприация,Условно,отношения/репертуар практик,адаптация/обмен/экономия усилий,возможные; постепенные; латентные/явные; эндо/экзо,Аналоги: биология—генетический поток; социология—диффузия инноваций; лингвистика—заимствования
19,реапроприация (возврат смысла),Условно,отношения/репертуар практик,адаптация/обмен/экономия усилий,возможные; постепенные; латентные/явные; эндо/экзо,Аналоги: биология—генетический поток; социология—диффузия инноваций; лингвистика—заимствования
20,кросс-культурный перевод (cultural translation),Условно,отношения/репертуар практик,адаптация/обмен/экономия усилий,возможные; постепенные; латентные/явные; эндо/экзо,Аналоги: биология—генетический поток; социология—диффузия инноваций; лингвистика—заимствования
21,синкретизм,Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
22,креолизация,Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
23,гибридизация культурных форм,Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
24,индегенизация (одомашнивание),Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
25,глокализация,Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
26,локализация,Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
27,космополитизация,Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
28,транслокализация,Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
29,перекодировка форм (ремикс),Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
30,переосвоение (retooling),Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
31,репертуарная конвергенция,Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
32,жанровое смешение (кросс-жанр),Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
33,стилистическая агрегация,Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
34,пороговая совместимость (cultural fit),Условно,структура/содержание,гибридизация/совместимость/устойчивость,возможные; постепенные; коллективные,Аналоги: лингвистика—креолизация; биология—гибридизация; дизайн—смешение стилей
35,институционализация,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
36,деинституционализация,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
37,бюрократизация,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
38,дебюрократизация,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
39,стандартизация,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
40,дестандартизация,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
41,кодификация,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
42,декодификация (практик),Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
43,формализация,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
44,неформализация,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
45,рутинизация харизмы,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
46,профессионализация,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
47,депрофессионализация,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
48,приватизация культурных услуг,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
49,деприватизация культурных услуг,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
50,политизация культурной сферы,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
51,деполитизация культурной сферы,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
52,НГО-изация (ngoization),Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
53,администрирование ритуалов,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
54,регулирование через политики/правила,Условно,институты/нормы/процедуры,институционализация/контроль/стандартизация,необходимые/возможные; постепенные; нормативные/правовые,Аналоги: менеджмент—формализация; право—кодификация; социология—рутинизация
55,сакрализация,Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
56,десакрализация,Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
57,профанизация,Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
58,канонизация,Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
59,деканонизация,Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
60,мифологизация,Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
61,демифологизация,Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
62,символизация,Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
63,ресимволизация,Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
64,семиотический сдвиг,Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
65,метафоризация,Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
66,деметафоризация (буквализация),Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
67,аллегоризация,Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
68,переозначивание (ресемантизация),Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
69,культурное кодирование,Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
70,расколдовывание (дезочарование),Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
71,реочарование (ресакрализация),Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
72,аутентификация (конструкция подлинности),Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
73,полиция аутентичности (граничное сторожение),Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
74,фольклоризация (фоссилизация смысла),Условно,значения/символы/представления,перезначивание/семиозис/когерентность,возможные; мгновенные/постепенные; дискурсивные,Аналоги: семиотика—ресемантизация; психология—рефрейминг; религиоведение—десакрализация
75,ритуализация,Условно,практики/инсценировки/телесность,ритуализация/лиминальность/инверсия,возможные; цикличные/сезонные; коллективные,Аналоги: театр—постановка; религиоведение—обряд; этология—ритуализированное поведение
76,деритуализация,Условно,практики/инсценировки/телесность,ритуализация/лиминальность/инверсия,возможные; цикличные/сезонные; коллективные,Аналоги: театр—постановка; религиоведение—обряд; этология—ритуализированное поведение
77,инверсия ритуала,Условно,практики/инсценировки/телесность,ритуализация/лиминальность/инверсия,возможные; цикличные/сезонные; коллективные,Аналоги: театр—постановка; религиоведение—обряд; этология—ритуализированное поведение
78,карнавализация,Условно,практики/инсценировки/телесность,ритуализация/лиминальность/инверсия,возможные; цикличные/сезонные; коллективные,Аналоги: театр—постановка; религиоведение—обряд; этология—ритуализированное поведение
79,инсценировка идентичности,Условно,практики/инсценировки/телесность,ритуализация/лиминальность/инверсия,возможные; цикличные/сезонные; коллективные,Аналоги: театр—постановка; религиоведение—обряд; этология—ритуализированное поведение
80,паломничество-институционализация,Условно,практики/инсценировки/телесность,ритуализация/лиминальность/инверсия,возможные; цикличные/сезонные; коллективные,Аналоги: театр—постановка; религиоведение—обряд; этология—ритуализированное поведение
81,коммеморация (ритуалы памяти),Условно,практики/инсценировки/телесность,ритуализация/лиминальность/инверсия,возможные; цикличные/сезонные; коллективные,Аналоги: театр—постановка; религиоведение—обряд; этология—ритуализированное поведение
82,перформативная солидаризация,Условно,практики/инсценировки/телесность,ритуализация/лиминальность/инверсия,возможные; цикличные/сезонные; коллективные,Аналоги: театр—постановка; религиоведение—обряд; этология—ритуализированное поведение
83,телесная дисциплина (habit formation),Условно,практики/инсценировки/телесность,ритуализация/лиминальность/инверсия,возможные; цикличные/сезонные; коллективные,Аналоги: театр—постановка; религиоведение—обряд; этология—ритуализированное поведение
84,ритуалы перехода (лиминальность),Условно,практики/инсценировки/телесность,ритуализация/лиминальность/инверсия,возможные; цикличные/сезонные; коллективные,Аналоги: театр—постановка; религиоведение—обряд; этология—ритуализированное поведение
85,ритуальная субституция (замена обрядов),Условно,практики/инсценировки/телесность,ритуализация/лиминальность/инверсия,возможные; цикличные/сезонные; коллективные,Аналоги: театр—постановка; религиоведение—обряд; этология—ритуализированное поведение
86,ритуальная миниатюризация (микро-обряды),Условно,практики/инсценировки/телесность,ритуализация/лиминальность/инверсия,возможные; цикличные/сезонные; коллективные,Аналоги: театр—постановка; религиоведение—обряд; этология—ритуализированное поведение
87,этногенез,Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
88,этническая консолидация,Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
89,границесоздание (boundary making),Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
90,размывание границ,Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
91,пограничное сторожение (boundary policing),Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
92,категоризационная релабелизация,Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
93,стигматизация,Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
94,дестигматизация,Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
95,статусная инверсия,Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
96,стратификационная кристаллизация,Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
97,табуирование,Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
98,детабуирование,Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
99,секьюритизация идентичности,Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
100,десекьюритизация идентичности,Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
101,энклавизация (культурные анклавы),Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
102,аскрипция/дескрипция (приписывание/самоопределение),Условно,идентичность/границы/категоризации,границесоздание/разграничение/солидарность,возможные; мгновенные/постепенные; конфликтные/мирные,Аналоги: социальная психология—категоризация; политология—национализация; этнология—этногенез
103,коммодификация (товаризация),Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
104,декоммодификация,Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
105,фетишизация,Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
106,дефетишизация,Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
107,маркетизация,Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
108,финансовизация культуры,Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
109,платформизация культурных индустрий,Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
110,медиатизация экономики культуры,Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
111,приватизация символического капитала,Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
112,монетизация культурного контента,Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
113,брандирование (культурный брендинг),Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
114,антибрендинг/дебрендинг,Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
115,сертификация (знаков качества/географич.),Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
116,теневая экономизация практик,Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
117,инфраструктурирование (сети/логистика),Условно,экономические отношения/ценности,коммодификация/маркетизация/власть,возможные; постепенные; рыночные/политические,Аналоги: экономика—товаризация; культурология—культурные индустрии; социология—финансовизация
118,патримониализация (геритеджизация),Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
119,депатримониализация,Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
120,музефикация,Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
121,демузефикация,Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
122,мемориализация,Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
123,демемориализация,Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
124,канонизация памяти,Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
125,ревизионизм памяти,Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
126,политика памяти рескрипция,Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
127,травматизация культурная,Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
128,проработка (working through),Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
129,амнезирование (забывание институциональное),Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
130,реактуализация традиций,Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
131,инвенция традиции (изобретение),Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
132,сертификация нематер. наследия (UNESCO),Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
133,фоссилизация нематер. наследия,Условно,память/наследие/репертуары,канонизация/музефикация/охрана,возможные; постепенные; институциональные,Аналоги: историография—канон; музейное дело—патримониализация; урбанистика—мемориализация
134,секуляризация,Условно,верования/культовые структуры,сакрализация/секуляризация/харизма,возможные; цикличные; коллективные,Аналоги: социология религии—рутинизация харизмы; культурология—реочарование; психология—суггестия
135,ресакрализация (реочарование),Условно,верования/культовые структуры,сакрализация/секуляризация/харизма,возможные; цикличные; коллективные,Аналоги: социология религии—рутинизация харизмы; культурология—реочарование; психология—суггестия
136,харизматизация,Условно,верования/культовые структуры,сакрализация/секуляризация/харизма,возможные; цикличные; коллективные,Аналоги: социология религии—рутинизация харизмы; культурология—реочарование; психология—суггестия
137,рутинизация харизмы,Условно,верования/культовые структуры,сакрализация/секуляризация/харизма,возможные; цикличные; коллективные,Аналоги: социология религии—рутинизация харизмы; культурология—реочарование; психология—суггестия
138,конфессионализация,Условно,верования/культовые структуры,сакрализация/секуляризация/харизма,возможные; цикличные; коллективные,Аналоги: социология религии—рутинизация харизмы; культурология—реочарование; психология—суггестия
139,деконфессионализация,Условно,верования/культовые структуры,сакрализация/секуляризация/харизма,возможные; цикличные; коллективные,Аналоги: социология религии—рутинизация харизмы; культурология—реочарование; психология—суггестия
140,евангелизация,Условно,верования/культовые структуры,сакрализация/секуляризация/харизма,возможные; цикличные; коллективные,Аналоги: социология религии—рутинизация харизмы; культурология—реочарование; психология—суггестия
141,миссионеризация религиозная,Условно,верования/культовые структуры,сакрализация/секуляризация/харизма,возможные; цикличные; коллективные,Аналоги: социология религии—рутинизация харизмы; культурология—реочарование; психология—суггестия
